Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3735455;1;2;1;70;2;2;48;1; ;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;03;45;1;1;4530;05;68;566,477775190112
3735488;1;1;1;70;2;1;48;1; ;2;3;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;03;03;74;1;1;7421;05;68;1286,45987195146
3735492;1;2;1;70;2;1;48;1; ;2;4;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;15000;2;53;54;95;1;1;9500;05;68;416,329656165885
3735495;1;1;1;70;2;4;48;1; ;2;4;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;87;62;01;1;1;0121;05;68;416,329656165885
3735539;1;1;1;70;2;8;48;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;97;11;1;1;1120;05;68;416,329656165885
3735541;1;2;1;70;2;8;48;1; ;2;24;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;80;1;1;8043;05;68;1223,96240259921
3735544;1;2;1;70;2;8;48;1; ;2;96;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;11;1;1;1110;05;68;525,005828416465
3736255;1;2;1;70;2;2;50;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;55;53;55;1;1;5511;05;63;877,755717761839
3736265;1;2;1;70;2;16;48;1; ;2;125;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;45;1;2;4530;05;63;988,031922808549
3738311;1;4;1;70;2;3;60;8; ;2;3;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;360000;2;62;62;01;1;1;0111;05;17;613,063573371437
3738380;1;4;1;70;2;48;60;1; ;2;48;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;02;1;2;0201;05;17;1456,32637014224
3738491;1;2;1;70;2;16;50;3; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;05;17;1273,65691838567
3738493;1;2;1;70;2;52;50;1; ;2;52;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6021;05;17;692,895506498683
3738554;1;1;1;70;2;8;48;1; ;2;8;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;95;95;1;1;9500;05;05;1902,51342874825
