Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3726290;1;3;1;70;66;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;05;66;334,405279240697
3726307;1;1;1;70;50;8;48;1; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;41;55;1;1;5522;05;50;103,542887164998
3726320;1;1;1;70;50;12;48;1; ;2;40;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;57;93;1;1;9302;05;50;164,839984654998
3726358;1;2;1;70;17;52;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;75;1;2;7523;05;17;167,601321146188
3726358;1;3;1;70;17;28;48;1; ;2;50;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;19;75;1;2;7512;05;17;167,601321146188
3726363;1;3;1;70;17;8;48;1; ;2;20;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;40;52;1;1;5223;05;17;172,986424183943
3726427;1;4;1;70;76;18;28;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;05;76;944,638039197579
3726429;1;2;1;70;76;12;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;05;76;849,470664753933
3726434;1;3;1;70;76;12;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;33;15;1;1;1551;05;76;1237,2539572799
3726435;1;1;1;70;76;16;48;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;15;15;92;1;2;9213;05;76;610,610155315601
3726460;1;1;1;70;73;2;54;1; ;2;1;1; ;9;3; ; ; ;1; ; ; ; ; ; ; ;1;870000;2;58;58;74;1;1;7492;05;73;152,860397588676
3726461;1;1;1;70;73;17;48;1; ;2;17;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;94;36;1;2;3699;05;73;149,363331572245
3726470;1;2;1;70;73;24;48;1; ;2;24;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;52;1;2;5211;05;73;274,352349973837
3726493;1;2;1;70;66;4;48;1; ;2;4;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;2000000;2;59;53;55;1;1;5521;05;66;301,04991778991
3726502;1;1;1;70;66;52;48;4; ;2;52;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;05;66;317,548542453214
3726505;1;1;1;70;66;4;48;1; ;2;4;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;79;79;18;1;1;1810;05;66;320,419089141278
3726505;1;2;1;70;66;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5522;05;66;320,419089141278
3726506;1;2;1;70;66;20;48;1; ;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;2;5231;05;66;385,87500882727
3726511;1;1;1;70;66;4;48;1; ;2;4;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1000000;2;07;07;85;1;1;8511;05;66;323,301924073932
3726600;1;4;1;70;17;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;05;17;207,778656108539
3726612;1;2;1;70;17;28;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;33;93;1;2;9303;05;17;264,851549880492
3726618;1;3;1;70;17;28;48;1; ;2;28;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;98;98;15;1;2;1530;05;17;174,935273627821
3726620;1;3;1;70;17;2;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;05;17;152,356198650622
3726696;1;2;1;70;54;4;50;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;95;95;70;1;1;7010;05;54;359,690951074054
3726747;1;1;1;70;73;12;48;1; ;2;104;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;13;80;1;1;8043;05;73;274,642975096464
3726750;1;1;1;70;73;20;45;4; ;2;21;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;2;9302;05;73;266,751521914197
3726751;1;1;1;70;73;28;40;1; ;2;28;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;85;1;2;8511;05;73;201,412441199493
3726756;1;2;1;70;73;1;48;3; ;2;120;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;77;01;1;1;0123;05;73;135,689451108427
3726765;1;3;1;70;76;19;56;1; ;2;19;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;05;76;1174,7149880868
3726767;1;3;1;70;76;16;48;1; ;2;2;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;33;38;64;1;2;6421;05;76;848,501702035199
3726773;1;2;1;70;76;8;40;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;58;59;74;1;1;7430;05;76;976,213889739591
3726795;1;1;1;70;76;12;48;5; ;2;12;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;95;45;1;1;4530;05;76;995,841182186411
