Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Dpto;Orden;Area;Fex_c_2011
239764;2;4;2;1;1;1;1;1;3;1; ; ;40000000;280000; ;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;05;1;05;653,270496630853
239765;2;4;2;1;1;1;1;1;1;1; ; ;35000000;220000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;643,538614509235
239766;2;4;3;1;1;1;1;1;3;1; ; ;25000000;200000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;1;05;729,509691794147
239767;2;1;1;1;1;1;1;1;3;3; ; ; ; ;330000;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;05;1;05;1404,66660630607
239768;2;1;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;05;1;05;1403,19638567251
239769;2;2;1;1;1;1;1;1;3;3; ; ; ; ;370000;1;1;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;05;1;05;1515,35505596261
239770;2;4;3;1;1;1;1;1;1;3; ; ; ; ;240000;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;05;1;05;592,244612347323
239771;2;5;3;1;1;1;1;1;1;1; ; ;20000000;300000; ;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;1;05;1;05;834,275016969104
239772;2;4;3;1;1;1;1;1;1;2; ;160000;15000000;150000; ;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;1;05;1;05;846,874443542116
239773;2;2;2;1;1;1;1;1;1;4; ; ; ;140000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;1;05;1;05;903,077959540599
239776;2;4;3;1;1;1;1;1;4;3; ; ; ; ;250000;1;2;2;1;1;2;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;834,776014314815
239777;2;4;3;1;1;1;1;1;3;1; ; ;25000000;160000; ;1;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;1;05;1;05;1676,18384014249
239778;2;3;2;1;1;1;1;1;4;3; ; ; ; ;130000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;1;05;1;05;1579,8716344537
239779;2;3;2;1;1;1;1;1;3;3; ; ; ; ;170000;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;1;05;1692,27866645067
239780;2;3;2;1;1;1;1;1;3;4; ; ; ;140000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;1;05;1;05;1692,27866645067
239781;2;3;2;1;1;1;1;1;3;3; ; ; ; ;160000;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;1;1;01;1;05;1;05;1579,8716344537
239782;2;4;3;1;1;1;1;1;1;1; ; ;30000000;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;698,46029351874
239783;2;3;2;1;1;1;1;1;1;5; ; ; ;120000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;05;1;05;741,608121021448
239784;2;1;1;1;1;1;1;1;4;3; ; ; ; ;40000;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;1;05;1;05;856,876680529857
239785;2;4;3;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;1;2;1;1;1;1;2;1;1;1;2;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;1;05;727,673031873977
239786;2;5;4;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;1;1;01;1;05;1;05;1703,33694109967
239787;2;3;3;1;1;1;1;1;4;1; ; ;15000000;100000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;1;05;1;05;728,909932943323
239788;2;1;1;1;1;1;1;1;1;1; ; ;7000000;140000; ;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;05;1;05;859,572631620242
239789;2;4;3;1;1;1;1;1;4;1; ; ;8000000;100000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;05;1;05;970,320714077177
239790;2;4;2;1;1;1;1;1;4;3; ; ; ; ;180000;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;1;2;1;01;1;05;1;05;710,209122946117
239791;2;4;2;1;1;1;1;1;1;4; ; ; ;270000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;643,538614509235
239792;2;4;3;1;1;1;1;1;3;1; ; ;26000000;250000; ;1;2;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;1;05;731,141128583049
239793;2;1;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;4;1;1;1;1;1;5;2;1;01;1;05;1;05;1403,19638567251
239794;2;1;1;1;1;1;1;1;1;3; ; ; ; ;350000;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;5;2;1;01;1;05;1;05;1403,19638567251
239795;2;1;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;1;05;1;05;1515,35505596261
239796;2;5;4;1;1;1;1;1;3;2; ;250000;40000000;200000; ;1;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;1;05;1;05;725,692788692005
239797;2;3;2;1;1;1;1;1;4;3; ; ; ; ;220000;1;1;2;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;846,874443542116
239798;2;5;4;1;1;1;1;1;4;1; ; ;50000000;300000; ;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;560,769564428311
239800;2;3;2;1;1;1;1;1;1;3; ; ; ; ;300000;1;2;2;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;696,651643697777
239801;2;6;3;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;1;05;1;05;701,212351141279
239802;2;3;1;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;705,299609109545
239803;2;4;1;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;05;1;05;798,817102202835
239804;2;4;3;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;05;1;05;828,360037949628
239805;2;5;3;1;1;1;1;1;1;4; ; ; ;300000; ;2;2;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;6;1;01;1;05;1;05;941,127046952187
239806;2;6;2;1;1;1;1;1;1;1; ; ;100000000;700000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;3;6;1;01;1;05;1;05;585,479036182212
239807;2;4;2;1;1;1;1;1;1;3; ; ; ; ;600000;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;7;1;01;1;05;1;05;815,042226383576
239809;2;3;2;1;1;1;1;1;1;4; ; ; ;200000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;752,85515969626
239810;2;7;6;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;1;05;1;05;714,569930870626
239811;2;3;1;1;1;1;1;1;3;1; ; ;25000000;250000; ;1;1;2;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;05;1;05;798,817102202835
239812;2;4;3;1;1;1;1;1;3;3; ; ; ; ;180000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;05;1;05;743,07834165501
239814;2;4;1;1;1;1;1;1;3;4; ; ; ;180000; ;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;1;05;709,823281251139
239816;2;5;4;1;1;1;1;1;4;1; ; ;60000000;700000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;791,406037860414
239818;2;5;3;1;1;1;1;1;4;3; ; ; ; ;400000;1;1;2;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;485,122227498117
239819;2;3;2;1;1;1;1;1;4;3; ; ; ; ;260000;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;846,139333225335
239820;2;4;3;1;1;1;1;1;1;3; ; ; ; ;280000;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;734,089801646018
239821;2;3;1;1;1;1;1;1;1;3; ; ; ; ;280000;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;802,634005304978
239822;2;5;3;1;1;1;1;1;1;3; ; ; ; ;300000;1;1;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;847,609553858897
239823;2;3;2;1;1;1;1;1;4;3; ; ; ; ;165000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;802,634005304978
239824;2;6;4;1;1;1;1;1;1;1; ; ;50000000;250000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;741,608121021448
239826;2;4;1;1;1;1;1;1;1;3; ; ; ; ;300000;1;2;2;1;1;1;1;2;1;2;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;6;1;01;1;05;1;05;850,961701510382
239827;2;4;3;1;1;1;1;1;4;3; ; ; ; ;250000;1;1;2;1;1;2;2;1;2;1;1;2;1;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;6;1;01;1;05;1;05;880,504637257175
239828;2;4;3;1;1;1;1;1;1;1; ; ;50000000;300000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;2;6;1;01;1;05;1;05;641,558371327263
239830;2;3;1;1;1;1;1;1;1;3; ; ; ; ;140000;1;2;1;1;1;1;2;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;798,817102202835
239831;2;3;1;1;1;1;1;1;4;4; ; ; ;160000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;789,200706910072
239832;2;4;1;1;1;1;1;1;1;3; ; ; ; ;260000;1;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;792,90212318336
239833;2;3;2;1;1;1;1;1;4;4; ; ; ;150000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;647,588837175593
239835;2;3;1;1;1;1;1;1;1;3; ; ; ; ;260000;1;2;1;2;2;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;766,288458091167
239836;2;3;2;1;1;1;1;3;1;3; ; ; ; ;260000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;846,874443542116
239837;2;3;1;1;1;1;1;3;1;2; ;120000;60000000;350000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;789,200706910072
239839;2;5;3;1;1;1;1;1;4;4; ; ; ;350000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;6;1;01;1;05;1;05;741,608121021448
239841;2;4;3;1;1;1;1;1;1;1; ; ;150000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;2;6;1;01;1;05;1;05;677,365092486601
239842;2;5;4;1;1;1;1;1;1;3; ; ; ; ;350000;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;6;1;01;1;05;1;05;660,856349424404
239843;2;3;2;1;1;1;1;1;4;1; ; ;30000000;250000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;1;05;1;05;735,424670813623
239844;2;2;1;1;1;1;1;3;4;3; ; ; ; ;120000;1;2;2;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;802,634005304978
239845;2;3;2;1;1;1;1;1;4;3; ; ; ; ;220000;1;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;647,588837175593
239846;2;4;3;1;1;1;1;1;1;1; ; ;28000000;150000; ;1;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;932,882556128936
239847;2;3;2;1;1;1;1;1;1;4; ; ; ;200000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;789,935817226852
239848;2;4;2;1;1;1;1;1;1;1; ; ;18000000;200000; ;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;798,817102202835
239849;2;4;3;1;1;1;1;1;1;1; ; ;50000000;300000; ;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;927,792510062394
239850;2;3;2;1;1;1;1;1;3;4; ; ; ;150000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;1;05;1;05;634,155538780686
239851;2;2;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;758,536819151521
239853;2;6;5;1;1;1;1;1;1;1; ; ;60000000;350000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;834,623823362174
