DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
4903659;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1030,41827293554
4903659;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1030,41827293554
4903660;1;1;1;50;05;1; ; ;1;6;DORMIR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;989,745141713206
4903660;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;989,745141713206
4903660;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;989,745141713206
4903661;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;978,435677593853
4903661;1;2;1;50;05;1;1; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;978,435677593853
4903662;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;888,698518860991
4903662;1;2;1;50;05;1;2; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;888,698518860991
4903662;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;888,698518860991
4903663;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1305,40354846537
4903663;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1305,40354846537
4903664;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1010,70577582729
4903665;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1171,90467487354
4903665;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1171,90467487354
4903666;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1311,34227641885
4903666;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1311,34227641885
4903667;1;1;1;50;05;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1233,27659501346
4903667;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1233,27659501346
4903667;1;3;1;50;05;1; ; ;3;2; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1233,27659501346
4903667;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1233,27659501346
4903668;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1114,79962758224
4903668;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1114,79962758224
4903669;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;923,370777064183
4903669;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;923,370777064183
4903669;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;923,370777064183
4903670;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1156,94491377859
4903670;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;9; ; ; ; ; ; ;05;1;05;1156,94491377859
4903670;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1156,94491377859
4903671;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1113,8546905068
4903672;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;1;05;1012,17793080132
4903672;1;2;1;50;05;1; ; ;2;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1012,17793080132
4903672;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1012,17793080132
4903673;1;1;1;50;05;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;1010,70577582729
4903674;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;927,269358256031
4903674;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;927,269358256031
4903675;1;1;1;50;05;1; ; ;1;6;ENFERMO INCAPACITADO;2;1; ; ; ; ; ; ; ; ; ; ;05;1;05;1498,87254574506
4903675;1;2;1;50;05;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;05;1;05;1498,87254574506
4903676;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1156,79505837848
4903677;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1010,70577582729
4903678;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;894,999260022591
4903678;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;894,999260022591
4903678;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;894,999260022591
4903679;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1087,52332022684
4903679;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1087,52332022684
4903680;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1311,34227641885
4903680;1;2;1;50;05;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;1311,34227641885
4903681;1;1;1;50;05;1; ; ;1;6;DILIGENCIAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1067,8108231186
4903682;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;989,745141713206
4903682;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;989,745141713206
4903682;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;05;989,745141713206
4903683;1;1;1;50;05;1; ; ;1;6;OCIO Y COMPROMISO SOCIAL;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1041,47945283864
4903683;1;2;1;50;05;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1041,47945283864
4903684;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1379,1887960419
4903684;1;2;1;50;05;1; ; ;2;6;SUSPENSION TEMPORAL;2;1; ; ; ; ; ; ; ; ; ; ;05;1;05;1379,1887960419
4903684;1;4;1;50;05;1; ; ;4;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1379,1887960419
4903684;1;5;1;50;05;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1379,1887960419
4903686;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;888,380386850876
4903686;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;888,380386850876
4903686;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;888,380386850876
4903686;1;4;1;50;05;1;2; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;2;05;1;05;888,380386850876
4903686;1;5;1;50;05;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;888,380386850876
4903687;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;921,33063030255
4903687;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;921,33063030255
4903688;1;1;1;50;05;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1073,18155928447
4903688;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1073,18155928447
4903689;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1087,52332022684
4903689;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1087,52332022684
4903690;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;2; ;1;2; ; ; ;05;1;05;1092,89405639271
4903690;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1092,89405639271
4903690;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1092,89405639271
4903691;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1046,85018900451
4903691;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1046,85018900451
4903691;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1046,85018900451
4903692;1;1;1;50;05;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;1047,85727114561
4903692;1;2;1;50;05;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;1047,85727114561
4903692;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1047,85727114561
4903693;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1398,49408269208
4903693;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1398,49408269208
4903693;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1398,49408269208
4903693;2;1;2;50;05;1; ; ;1;6;VER TELIVISION;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1398,49408269208
4903693;2;2;2;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1398,49408269208
4903693;2;3;2;50;05;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1398,49408269208
4903694;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;839,934359492921
4903694;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;839,934359492921
4903694;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;839,934359492921
4903694;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;839,934359492921
4903695;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1113,8546905068
4903696;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1221,96713089411
4903696;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1221,96713089411
4903696;1;3;1;50;05;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1221,96713089411
4903697;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1113,8546905068
4903698;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1012,17793080132
4903698;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1012,17793080132
4903698;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1012,17793080132
4903699;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1030,41827293554
4903699;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1030,41827293554
4903700;1;1;1;50;05;1; ; ;1;6;DESCANSANDO Y HACIENDO EJERCICIO;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1073,18155928447
4903700;1;2;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1073,18155928447
4903701;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1030,41827293554
4903701;1;2;1;50;05;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1030,41827293554
4903702;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1265,29840903065
4903702;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1265,29840903065
4903703;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1073,18155928447
4903703;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1073,18155928447
4903704;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;943,763419390661
4903704;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;13;ESTABA EN ESPERA PARA ESTUDIAR; ; ; ; ; ;05;1;05;943,763419390661
4903705;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1217,94854226174
4903705;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1217,94854226174
4903706;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1087,52332022684
4903706;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1087,52332022684
4903707;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;880,039498927643
4903707;1;2;1;50;05;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;880,039498927643
4903707;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;880,039498927643
4903707;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;880,039498927643
4903708;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1217,94854226174
4903708;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1217,94854226174
4903709;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;972,134936432253
4903709;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;972,134936432253
4903710;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;914,711757130835
4903710;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;914,711757130835
4903710;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;05;914,711757130835
4903710;1;4;1;50;05;1; ; ;4;6;ACTIVIDADES DE IGLESIA DAR ESTUDIOS BIBLICOS Y VISITA DE HOGARES PARA AYUDAS ESPIRITUALES;2;2;2;2;1;9; ; ; ; ; ; ;05;1;05;914,711757130835
4903711;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1328,78127462892
4903711;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;05;1328,78127462892
4903711;1;4;1;50;05;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1328,78127462892
4903712;1;1;1;50;05;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;1070,29006023372
4903712;1;2;1;50;05;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;1070,29006023372
4903712;1;4;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1070,29006023372
4903713;1;1;1;50;05;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;989,745141713206
4903713;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;989,745141713206
4903713;1;3;1;50;05;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;989,745141713206
4903714;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1024,85649026989
4903714;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;5; ;1;1; ;2;1;05;1;05;1024,85649026989
4903714;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1024,85649026989
4903714;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1024,85649026989
4903715;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;2106,45601462296
4903715;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;2106,45601462296
4903715;1;3;1;50;05;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;2106,45601462296
4903715;1;4;1;50;05;1; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;05;2106,45601462296
4903716;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;05;1;05;1016,07651199316
4903716;1;2;1;50;05;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;1016,07651199316
4903717;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1067,56976825385
4903717;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1067,56976825385
4903717;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1067,56976825385
4903717;1;5;1;50;05;1; ; ;5;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1067,56976825385
4903718;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1073,18155928447
4903718;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1073,18155928447
4903719;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1196,98790814766
4903719;1;2;1;50;05;1;2; ;2;6;VER TELEVISION;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;1196,98790814766
4903719;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1196,98790814766
4903719;1;5;1;50;05;1; ; ;5;6;CAMINAR;2;2;2;2;1;13;NO TIENE ESTUDIOS; ; ; ; ; ;05;1;05;1196,98790814766
4903720;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1024,47954498206
4903720;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1024,47954498206
4903721;1;1;1;50;05;1; ; ;1;6;DILIGENCIAS MEDICAS;2;2;2;2;1;11; ; ; ; ; ; ;05;1;05;969,414644452385
4903721;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;1;05;969,414644452385
4903721;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;969,414644452385
4903722;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1422,17500878603
4903722;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;05;1422,17500878603
4903722;1;3;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1422,17500878603
4903724;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1211,32966909003
4903724;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;05;1211,32966909003
4903724;1;3;1;50;05;1;2; ;3;6;LEER;2;2;2;1; ; ; ; ; ; ; ;1;05;1;05;1211,32966909003
