DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4904003;1;3;1;70;17;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;38;38;64;1;1;6421;05;17;150,715095116031
4904020;1;4;1;70;17;3;40;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;45;52;1;1;5221;05;17;170,715469524738
4904030;1;3;1;70;17;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;59;59;85;1;1;8513;05;17;170,982190075715
4904034;1;1;1;70;17;4;48;1; ;2;4;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;1;400000;828116;2; ;59;45;52;1;1;5225;05;17;224,490714379635
4904162;1;2;1;70;23;60;20;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;16;19;1;2;1926;05;23;183,542881890853
4904164;1;1;1;70;23;8;48;1; ;2;60;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;52;1;1;5233;05;23;163,122868186479
4904166;1;4;1;70;23;18;48;1; ;2;20;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;85;85;40;1;2;4010;05;23;237,949341855364
4904166;1;6;1;70;23;12;48;1; ;2;24;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;58;65;1;1;6512;05;23;237,949341855364
4904170;1;1;1;70;23;18;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;58; ; ;1;2; ;05;23;165,217573486789
4904173;1;1;1;70;23;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1000000;2; ;95;95;45;1;1;4521;05;23;166,894980217833
4904174;1;4;1;70;23;4;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;5233;05;23;200,814703497028
4904175;1;2;1;70;23;4;48;1; ;2;16;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;45;52;1;1;5261;05;23;188,36910721027
4904186;1;3;1;70;23;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;19; ; ;1;1; ;05;23;128,819167509315
4904188;1;1;1;70;23;24;48;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;2;9500;05;23;160,140989398383
4904191;1;1;1;70;23;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;53;55;1;1;5521;05;23;169,62650023694
4904205;1;1;1;70;23;24;48;1; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;44;85;45;1;2;4542;05;23;200,981016807131
4904208;1;1;1;70;23;6;45;5; ;2;6;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;95;95;45;1;1;4521;05;23;148,18687752186
4904209;1;6;1;70;23;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;39; ; ;1;2; ;05;23;159,925134906752
4904210;1;2;1;70;23;60;36;1; ;2;92;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;13;97;52;1;2;5233;05;23;166,894980217833
4904213;1;2;1;70;23;20;48;1; ;2;20;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;13;13;80;1;2;8011;05;23;131,151520641151
4904214;1;2;1;70;23;4;48;1; ;2;4;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;1200000;2; ;21;21;74;1;1;7499;05;23;189,143169093079
4904217;1;2;1;70;23;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;39;85;1;1;8512;05;23;133,883040660258
4904477;1;2;1;70;50;208;48;1; ;2;208;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;34;34;75;1;2;7513;05;50;241,129351882642
4904477;1;3;1;70;50;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;34; ; ;1;2; ;05;50;241,129351882642
4904486;1;3;1;70;50;16;48;1; ;2;16;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;33;33;52;1;2;5241;05;50;186,024738772528
4904487;1;1;1;70;50;2;48;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;900000;2; ;54;54;95;1;1;9500;05;50;297,688335511363
4904494;1;1;1;70;50;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;58;58;64;1;1;6412;05;50;287,630582268422
4904498;1;2;1;70;50;2;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;720000;850000;2; ;45;53;55;1;1;5521;05;50;240,964677557025
4904511;1;1;1;70;50;16;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;53;53;55;1;2;5530;05;50;258,663803906
4904523;1;2;1;70;50;8;40;3; ;2;10;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;54;54;95;1;1;9500;05;50;282,334926565375
4904531;1;1;1;70;50;12;48;4; ;2;14;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;98;98;60;1;1;6031;05;50;241,129351882642
4904531;1;3;1;70;50;104;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;95;45;1;2;4521;05;50;241,129351882642
4904536;1;2;1;70;52;200;40;1; ;2;260;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1200000;1;2;02;39;52;1;2;5231;05;52;107,780726256987
4904538;1;1;1;70;52;208;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;85;59;93;1;2;9309;05;52;150,680363574133
4904538;1;5;1;70;52;13;48;1; ;2;13;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;32;32;74;1;1;7411;05;52;150,680363574133
4904542;1;4;1;70;52;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;53; ; ;1;1; ;05;52;107,780726256987
4904542;1;5;1;70;52;48;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;45; ; ;1;2; ;05;52;107,780726256987
4904542;1;6;1;70;52;48;48;1; ;2;48;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;38;75;1;2;7512;05;52;107,780726256987
4904543;1;3;1;70;52;8;25;1; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;39;41;52;1;1;5233;05;52;296,238753144261
4904546;1;3;1;70;52;26;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;828200;2; ;45;45;15;1;2;1551;05;52;108,944806893287
4904555;1;2;1;70;52;8;48;2; ;2;8;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;19;54;95;1;1;9500;05;52;176,801550308316
4904561;1;1;1;70;52;4;30;1; ;2;26;3; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;1700000;2; ;13;54;95;1;1;9500;05;52;173,572977790648
4904561;1;2;1;70;52;17;20;1; ;2;26;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;13;13;80;1;2;8060;05;52;173,572977790648
4904562;1;5;1;70;52;156;20;1; ;2;30;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;39;39;75;1;2;7512;05;52;232,354930534026
4904567;1;2;1;70;52;48;48;1; ;2;60;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;39;64;1;2;6421;05;52;184,651915506197
4904568;1;1;1;70;52;13;40;1; ;2;13;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;85;33;40;1;1;4010;05;52;184,651915506197
4904576;1;1;1;70;54;12;48;4; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;98;98;60;1;1;6031;05;54;403,626736419125
4904581;1;3;1;70;54;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;700000;2; ;45;41;52;1;1;5224;05;54;419,618824652744
4904581;1;4;1;70;54;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;45; ; ;1;1; ;05;54;419,618824652744
4904583;1;2;1;70;54;16;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;51;1;2;5139;05;54;397,806497708935
4904584;1;7;1;70;54;20;48;4; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;98;98;51;1;2;5125;05;54;376,859214589103
4904592;1;7;1;70;54;4;50;2; ;2;2;9;TRABAJABA PARA UN ASALARIADO DE LA FABRICA DE CALZADO EN SINT;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;480000;900000;2; ;58;80;19;1;1;1924;05;54;386,923457806476
4904593;1;1;1;70;54;10;48;4; ;2;10;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;95;95;45;1;1;4521;05;54;330,824898091048
4904595;1;1;1;70;54;2;60;4; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;800000;2; ;81;84;36;1;1;3611;05;54;303,078098142518
4904598;1;3;1;70;54;3;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;03; ; ;1;1; ;05;54;413,205511851403
4904601;1;4;1;70;54;24;48;1; ;2;36;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;39;33;67;1;2;6715;05;54;433,790893040063
4904601;1;7;1;70;54;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;850000; ; ;08; ; ;1;2; ;05;54;433,790893040063
4904602;1;1;1;70;54;16;48;1; ;2;17;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;39;39;93;1;2;9303;05;54;425,525871689324
4904608;1;2;1;70;54;8;48;1; ;2;99;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;07;45;51;1;1;5139;05;54;385,132349805805
4904613;1;5;1;70;54;24;48;4; ;2;3;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;150000;600000;2; ;81;45;52;1;2;5223;05;54;295,527906473157
4904616;1;2;1;70;54;56;48;1; ;2;56;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;816000;2; ;53;53;55;1;2;5521;05;54;412,612437760252
4904622;1;1;1;70;54;4;44;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;720000;828000;2; ;95;95;45;1;1;4530;05;54;330,824898091048
4904624;1;2;1;70;54;2;40;1; ;2;9;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;45;97;64;1;1;6412;05;54;399,34521576597
4904625;1;3;1;70;54;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;33; ; ;1;1; ;05;54;381,923511189374
4904628;1;2;1;70;54;4;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;45;51;1;1;5125;05;54;385,132349805805
4904629;1;3;1;70;54;4;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;95;95;45;1;1;4521;05;54;446,505838516039
4904634;1;1;1;70;54;16;48;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;820000;2; ;57;57;93;1;2;9302;05;54;344,711401954145
4904636;1;2;1;70;54;20;48;4; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;11;11;74;1;2;7412;05;54;367,674757050144
4904637;1;1;1;70;54;52;40;2; ;2;4;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;1400000;1600000;2; ;13;44;64;1;2;6421;05;54;453,599033734922
4904655;1;1;1;70;54;8;48;1; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;54;95;1;1;9500;05;54;426,472733845685
4904655;1;2;1;70;54;24;72;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;58;87;45;1;2;4541;05;54;426,472733845685
4904655;1;4;1;70;54;8;48;1; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;54;95;1;1;9500;05;54;426,472733845685
4904663;1;3;1;70;54;12;48;3; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;54;45;52;1;1;5239;05;54;385,90261396617
4904663;1;4;1;70;54;12;48;1; ;2;13;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;58;97;52;1;1;5239;05;54;385,90261396617
4904664;1;4;1;70;54;52;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;2; ;05;54;403,775908446979
4904796;1;3;1;70;66;16;48;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;5233;05;66;237,709623877266
4904798;1;3;1;70;66;1;48;1; ;2;1;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;95;95;45;1;1;4521;05;66;226,356760871574
4904819;1;3;1;70;66;12;48;1; ;2;60;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;30;45;1;1;4521;05;66;333,601398734858
4904827;1;4;1;70;66;12;48;1; ;2;17;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;45;52;1;1;5233;05;66;318,646133659909
4904827;1;5;1;70;66;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;97;97;74;1;1;7495;05;66;318,646133659909
4904829;1;4;1;70;66;24;48;1; ;2;24;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;2;5521;05;66;204,58092907383
4904835;1;1;1;70;66;4;48;1; ;2;4;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;5233;05;66;321,022106061368
4904842;1;1;1;70;66;4;50;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;828116;2; ;95;95;45;1;1;4552;05;66;355,685821394726
4904844;1;1;1;70;66;52;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;2;5529;05;66;360,965554104231
4904847;1;1;1;70;66;6;48;1; ;2;6;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;59;52;1;1;5239;05;66;360,965554104231
4904848;1;2;1;70;66;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;53; ; ;1;1; ;05;66;316,637638374283
4904850;1;3;1;70;66;32;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;39;64;1;2;6425;05;66;342,959608614948
4904864;1;2;1;70;66;9;48;4; ;2;9;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1200000;1;1;39;39;75;1;1;7512;05;66;311,375911206209
4904866;1;1;1;70;66;50;48;1; ;2;50;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;32;33;1;2;3320;05;66;376,909448817957
4904869;1;2;1;70;66;4;20;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;84; ; ;1;1; ;05;66;296,450394531987
4904889;1;2;1;70;66;144;48;1; ;2;144;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;5231;05;66;330,207280583983
4904904;1;4;1;70;66;12;48;1; ;2;12;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2200000;1;1;09;32;64;1;1;6421;05;66;301,922438211975
4904909;1;3;1;70;68;4;48;1; ;2;15;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;80;19;1;1;1921;05;68;624,011421259095
4904913;1;3;1;70;68;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;92;58;50;1;2;5011;05;68;295,531304560665
4904914;1;2;1;70;68;24;48;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828100;2; ;54;54;95;1;2;9500;05;68;602,405352057056
4904923;1;6;1;70;68;1;48;1; ;2;1;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;830000;830000;2; ;06;83;34;1;1;3430;05;68;320,536429590673
4904926;1;9;1;70;68;6;48;4; ;2;6;4; ;1;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;828000;1;4;55;55;74;1;1;7493;05;68;439,23276754118
4904934;1;2;1;70;68;6;48;4; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828100;3; ;75;45;74;1;1;7492;05;68;411,425148084517
4904943;1;1;1;70;68;16;48;1; ;2;20;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;820000;2; ;95;95;45;1;2;4521;05;68;572,862375915075
4904952;1;8;1;70;68;1;48;1; ;2;12;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;38;40;52;1;1;5211;05;68;259,150295858001
4904955;1;4;1;70;68;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;1; ;05;68;419,121413696679
4904959;1;3;1;70;68;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;07; ; ;1;1; ;05;68;455,970320266332
4904976;1;2;1;70;68;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828100; ; ;95; ; ;1;1; ;05;68;553,201172173913
4904977;1;3;1;70;68;20;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;5233;05;68;653,570816728356
4904978;1;2;1;70;68;32;48;1; ;2;208;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;925000;2; ;39;21;92;1;2;9241;05;68;716,24329456978
4904980;1;3;1;70;68;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;93;45;1;1;4552;05;68;524,901363689276
4904985;1;3;1;70;68;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;95;95;45;1;1;4521;05;68;451,546880759286
