DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011
4912068;1;2;1;90;1;8;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1089,13740962062
4912070;1;1;1;90;1;15;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;6;2; ;2;05;19;1411,05491995498
4912070;1;2;1;90;1;14;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1411,05491995498
4912071;1;1;1;90;1;16;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1089,13740962062
4912071;1;2;1;90;1;8;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1089,13740962062
4912073;1;1;1;90;1;16;1;14;2; ;1;5;2; ;2; ;2; ;2; ;1;8;2; ;2;05;19;2150,6662085866
4912073;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2150,6662085866
4912073;1;3;1;90;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2150,6662085866
4912073;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2150,6662085866
4912073;1;5;1;90;1;4;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2150,6662085866
4912073;1;6;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2150,6662085866
4912074;1;1;1;90;1;4;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2088,45812836797
4912074;1;2;1;90;1;2;1;3;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2088,45812836797
4912074;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2088,45812836797
4912075;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1974,24796986968
4912075;1;2;1;90;1;14;1;24;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1974,24796986968
4912075;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1974,24796986968
4912075;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1974,24796986968
4912076;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1860,03781137138
4912076;1;2;1;90;1;15;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1860,03781137138
4912076;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1860,03781137138
4912076;1;4;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1860,03781137138
4912076;1;5;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1860,03781137138
4912088;1;1;1;90;2; ;1;42;2; ;1;28;2; ;2; ;1;7;2; ;2; ;2; ;2;05;19;1974,24796986968
4912088;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1974,24796986968
4912088;2;1;2;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1974,24796986968
4912088;2;2;2;90;2; ;1;21;2; ;1;2;2; ;2; ;1;9;2; ;2; ;2; ;2;05;19;1974,24796986968
4912089;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;993,744325424377
4912089;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;993,744325424377
4912090;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2379,08652558319
4912090;1;2;1;90;1;8;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2379,08652558319
4912090;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;10;2;05;19;2379,08652558319
4912090;1;4;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;10;2;05;19;2379,08652558319
4912091;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2606,12790219548
4912091;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2606,12790219548
4912091;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2606,12790219548
4912092;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1646,23711573817
4912092;1;2;1;90;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1646,23711573817
4912093;1;1;1;90;2; ;1;12;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3236,19063144756
4912093;1;2;1;90;2; ;1;10;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3236,19063144756
4912094;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2379,08652558319
4912094;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2379,08652558319
4912094;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2379,08652558319
4912094;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2379,08652558319
4912095;1;1;1;90;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;10;2;05;19;1781,0955939402
4912095;1;2;1;90;2; ;1;27;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1781,0955939402
4912095;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1781,0955939402
4912096;1;1;1;90;2; ;1;28;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2313,33475539694
4912097;1;1;1;90;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1898,45166216238
4912097;1;2;1;90;1;27;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1898,45166216238
4912097;1;3;1;90;1;14;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1898,45166216238
4912097;1;4;1;90;1;5;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1898,45166216238
4912099;1;1;1;90;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1431,70323965872
4912099;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1431,70323965872
4912099;1;3;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1431,70323965872
4912099;1;4;1;90;1;2;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2;05;19;1431,70323965872
4912100;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3795,05418219561
4912100;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3795,05418219561
4912101;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2;05;19;3974,97730169751
4912101;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;2;05;19;3974,97730169751
4912101;1;3;1;90;1;7;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2;05;19;3974,97730169751
4912101;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912101;1;5;1;90;2; ;1;42;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912101;1;7;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912101;1;9;1;90;2; ;1;21;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912101;1;10;1;90;2; ;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912102;1;1;1;90;2; ;1;18;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2892,77434675365
4912102;1;2;1;90;1;2;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2892,77434675365
4912102;1;3;1;90;2; ;2; ;2; ;1;3;2; ;2; ;1;2;2; ;2; ;2; ;2;05;19;2892,77434675365
4912103;1;1;1;90;1;2;1;2;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2796,13436840107
4912103;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2796,13436840107
4912104;1;1;1;90;1;12;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;993,744325424377
4912104;1;2;1;90;1;12;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;993,744325424377
4912105;1;1;1;90;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3144,98889317786
4912105;1;2;1;90;1;2;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3144,98889317786
4912105;1;3;1;90;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3144,98889317786
4912105;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3144,98889317786
4912105;1;5;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3144,98889317786
4912106;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;12;2;05;19;2272,34865126635
4912106;1;2;1;90;1;12;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;12;2;05;19;2272,34865126635
4912106;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2272,34865126635
4912106;1;4;1;90;1;12;1;35;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2272,34865126635
4912106;1;5;1;90;2; ;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2272,34865126635
4912106;1;6;1;90;1;12;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;3;2;05;19;2272,34865126635
4912107;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;16;2; ;2; ;2;05;19;1455,56211454313
4912107;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1455,56211454313
4912107;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1455,56211454313
4912108;1;1;1;90;1;8;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2031,99584543691
4912109;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2247,17548145442
4912109;1;2;1;90;1;10;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2247,17548145442
4912109;1;4;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2247,17548145442
4912110;1;1;1;90;1;30;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2583,96059284649
4912110;1;2;1;90;1;2;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2583,96059284649
4912110;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2583,96059284649
4912110;1;4;1;90;1;10;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2583,96059284649
4912111;1;1;1;90;1;12;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2589,09555155445
4912112;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2454,88283329049
4912112;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2454,88283329049
4912112;1;3;1;90;1;8;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2454,88283329049
4912112;1;4;1;90;1;8;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2454,88283329049
4912113;1;1;1;90;1;14;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1134,98149864635
4912114;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1409,53593030972
4912114;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1409,53593030972
4912114;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1409,53593030972
4912114;1;4;1;90;2; ;1;42;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1409,53593030972
4912114;1;5;1;90;2; ;1;2;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1409,53593030972
4912115;1;1;1;90;1;12;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1134,98149864635
4912117;1;1;1;90;1;12;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;993,744325424377
4912117;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;993,744325424377
4912117;1;3;1;90;1;12;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;993,744325424377
4912119;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1873,27849235046
4912120;1;1;1;90;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;8;2;05;19;3354,99791914912
4912120;1;2;1;90;1;30;1;18;2; ;1;27;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3354,99791914912
4912121;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2088,45812836797
4912121;1;2;1;90;2; ;1;28;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2088,45812836797
4912121;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2088,45812836797
4912122;1;1;1;90;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912122;1;2;1;90;1;12;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912122;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912122;1;4;1;90;1;7;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912122;1;5;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912122;1;6;1;90;1;8;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912122;1;10;1;90;2; ;1;27;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912122;1;11;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;3974,97730169751
4912123;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1232,98094258224
4912123;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1232,98094258224
4912123;1;3;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1232,98094258224
4912123;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1232,98094258224
4912123;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2;05;19;1232,98094258224
4912123;1;6;1;90;1;2;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1232,98094258224
4912123;1;7;1;90;1;2;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1232,98094258224
4912123;1;8;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1232,98094258224
4912123;1;9;1;90;1;8;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1232,98094258224
4912123;1;10;1;90;1;2;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1232,98094258224
4912125;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1923,62483197431
4912125;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1923,62483197431
4912125;1;3;1;90;1;3;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1923,62483197431
4912125;1;4;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1923,62483197431
4912125;2;1;2;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1923,62483197431
4912125;2;2;2;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1923,62483197431
4912125;2;3;2;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1923,62483197431
4912126;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1646,23711573817
4912126;1;2;1;90;1;2;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1646,23711573817
4912127;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;1;7;2; ;2;05;19;2454,88283329049
4912127;1;2;1;90;1;2;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2454,88283329049
4912127;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2454,88283329049
4912127;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2454,88283329049
4912128;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1350,16113466386
4912128;1;2;1;90;1;16;1;24;2; ;1;10;2; ;2; ;2; ;2; ;1;8;2; ;2;05;19;1350,16113466386
4912128;1;4;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1350,16113466386
4912129;1;1;1;90;1;3;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1179,4886932345
4912129;1;2;1;90;1;15;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1179,4886932345
4912130;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;993,744325424377
4912130;1;2;1;90;1;15;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;993,744325424377
4912130;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;993,744325424377
4912130;1;4;1;90;1;15;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;993,744325424377
4912131;1;1;1;90;1;4;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2633,60274614261
4912131;1;2;1;90;1;2;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2633,60274614261
4912133;1;1;1;90;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1781,0955939402
4912133;1;2;1;90;1;21;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1781,0955939402
4912133;1;3;1;90;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;1781,0955939402
4912134;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2600,35950539786
4912134;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2600,35950539786
4912134;1;3;1;90;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;05;19;2600,35950539786
