Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Dpto;Orden;Area;Fex_c_2011
378397;1;2;2;1;1;1;1;1;4;3; ; ; ; ;125000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;1;2;1;2;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;49,0685037887997
378398;1;3;2;1;1;1;1;1;4;3; ; ; ; ;220000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;1;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;61,0742691773737
378399;1;4;2;1;1;1;1;1;4;3; ; ; ; ;170000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;41,3322666246576
378400;1;2;1;1;1;1;1;5;4;4; ; ; ;150000; ;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;51,8665833147385
378401;1;5;2;1;1;1;1;5;4;3; ; ; ; ;350000;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;59,8084945994349
378402;1;3;2;1;1;1;1;1;4;4; ; ; ;300000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;31,7053060630312
378403;1;1;1;1;1;1;1;2;4;1; ; ;15000000;80000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;1;2;2;01;1;18;1;18;44,1331948879432
378405;1;4;3;1;1;1;1;1;4;1; ; ;35000000;100000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;53,7141129932504
378406;1;4;3;1;1;1;1;1;4;1; ; ;6000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;29,9346754244709
378407;1;3;1;1;1;1;1;1;4;1; ; ;13000000;100000; ;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;1;4;1;2;1;1;1;1;2;2;01;1;18;1;18;54,6038065911703
378408;1;3;1;1;1;1;1;1;4;3; ; ; ; ;140000;2;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;50,6008087367997
378409;1;3;2;1;1;1;1;1;4;4; ; ; ;180000; ;1;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;69,6089165206528
378411;1;5;4;1;1;1;1;1;4;1; ; ;15000000;150000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;1;1;2;01;1;18;1;18;57,0252288666838
378412;1;3;2;1;1;1;1;1;4;2; ;250000;10000000;80000; ;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;2;1;01;1;18;1;18;63,4530740043212
378413;1;1;1;1;1;1;1;2;4;3; ; ; ; ;80000;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;4;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;61,0742691773737
378414;1;2;1;1;1;1;1;5;4;1; ; ;45000000;100000; ;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;18;1;18;46,019888617034
378415;1;4;2;1;1;1;1;1;4;1; ; ;20000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;54,1813037176412
378416;1;4;1;1;1;1;1;1;4;1; ; ;30000000;250000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;68,9729223277661
378418;1;4;2;1;1;1;1;1;4;3; ; ; ; ;150000;1;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;1;2;1;1;1;4;1;2;1;1;1;2;2;2;01;1;18;1;18;47,8027292108609
378419;1;2;1;1;1;1;1;3;4;3; ; ; ; ;180000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;55,8054967450643
378420;1;4;2;1;1;1;1;1;4;1; ; ;60000000;250000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;68,9729223277661
378421;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;47,8027292108609
378422;1;4;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;54,8731856985784
378423;1;4;2;1;1;1;1;1;4;1; ; ;25000000;250000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;4;1;2;1;1;1;1;2;2;01;1;18;1;18;57,3406504304111
378424;1;2;1;1;1;1;1;4;4;3; ; ; ; ;70000;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;01;1;18;1;18;76,2069948433438
378425;1;1;1;1;1;1;1;1;4;1; ; ;15000000;80000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;65,3434179646144
378428;1;4;3;1;2;1;1;1;4;1; ; ;20000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;01;1;18;1;18;72,8708306300594
378429;1;3;2;2;1;1;1;1;4;3; ; ; ; ;60000;1;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2;1;2;2;1;1;1;2;1;01;1;18;1;18;75,4588393928952
378430;1;2;2;2;1;1;1;1;2;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;5;1;1;2;2;1;1;1;2;2;01;1;18;1;18;82,4919523695436
378431;1;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;60,9823810979506
378433;1;4;2;1;1;1;1;1;4;1; ; ;22000000;250000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;72,3947697422037
378434;1;3;2;1;1;1;1;3;4;3; ; ; ; ;200000;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;70,2787268654709
378435;1;4;3;1;1;1;1;1;4;1; ; ;20000000;200000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;46,601039056967
378436;1;7;2;1;1;1;1;1;4;3; ; ; ; ;250000;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;1;2;1;1;1;4;1;2;1;1;1;2;2;2;01;1;18;1;18;59,8084945994349
378438;1;2;1;1;2;1;1;1;4;1; ; ;30000000;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;61,2517602053586
378439;1;4;3;1;1;1;1;1;4;3; ; ; ; ;300000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;45,2740287923302
378440;1;3;2;1;1;1;1;1;4;3; ; ; ; ;340000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;55,891868660279
378441;1;3;1;1;1;1;1;1;4;3; ; ; ; ;230000;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;1;18;1;18;63,4498458297833
378442;1;3;2;1;1;1;1;1;4;2; ;160000;17000000;1; ;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;2;1;2;1;1;1;3;2;1;01;1;18;1;18;56,9793832435799
378443;1;6;2;1;1;1;1;1;4;1; ; ;30000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;59,704380215624
378444;1;4;2;1;1;1;1;3;5;1; ; ;10000000;100000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;119,408760431248
378445;1;3;2;1;1;1;1;1;4;1; ; ;15000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;69,6998636403152
378446;1;4;2;1;1;1;1;1;4;3; ; ; ; ;330000;1;2;2;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;1;18;1;18;74,8107864147154
378447;1;1;1;1;1;1;1;2;4;3; ; ; ; ;300000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;18;1;18;63,7778700100641
378448;1;9;4;1;1;1;1;1;4;1; ; ;20000000;1500000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;1;18;1;18;63,0202316141697
378449;1;4;3;1;1;1;1;1;4;1; ; ;25000000;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;61,0249985465165
378450;1;5;2;1;1;1;1;3;4;3; ; ; ; ;180000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;52,9155291397024
378451;1;4;3;1;1;1;1;1;4;1; ; ;30000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;1;2;1;01;1;18;1;18;40,8979168839318
378452;1;4;2;1;1;1;1;1;4;1; ; ;10000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;93,2020781139341
378453;1;3;2;1;1;1;1;6; ;3; ; ; ; ;300000;2;1;2;1;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;1;18;1;18;60,8762129821076
378455;1;3;2;1;1;1;1;1;4;4; ; ; ;200000; ;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;67,8144903081762
378456;1;4;2;1;1;1;1;1;4;3; ; ; ; ;250000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;54,0226561512374
378457;1;3;1;1;2;1;1;1;4;1; ; ;50000000;250000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;60,1387299563498
378458;1;5;3;1;1;1;1;1;4;1; ; ;40000000;250000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;117,83760200303
378459;1;1;1;6; ;1;1;6; ;3; ; ; ; ;28000;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;4;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;73,2840084468593
378460;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;1;18;1;18;69,9798652637632
378461;1;4;2;1;1;1;1;5;4;3; ; ; ; ;100000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;72,3356823770223
378462;1;5;1;1;1;1;1;1;4;1; ; ;100000000;400000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;1;1;1;1;1;4;1;2;1;1;1;3;3;1;01;1;18;1;18;63,7778700100641
378463;1;5;4;1;1;1;1;1;4;1; ; ;80000000;500000; ;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;1;2;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;18;1;18;71,3755502775754
378464;1;1;1;2;1;1;1;1;5;1; ; ;8000000;40000; ;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;1;1;1;2;1;01;1;18;1;18;107,62207680192
378465;1;1;1;1;2;1;1;6; ;3; ; ; ; ;800000;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;3;1;4;1;2;1;1;1;1;2;1;01;1;18;1;18;51,8665833147385
378466;1;2;2;1;1;1;1;2;4;1; ; ;14000000;80000; ;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;01;1;18;1;18;46,601039056967
378467;1;1;1;1;2;1;1;6; ;3; ; ; ; ;60000;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;65,0740388572063
378468;1;2;1;3;1;1;1;4;4;1; ; ;20000000;100000; ;1;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;2;1;2;2;1;1;1;2;1;01;1;18;1;18;146,061527870181
378469;1;4;3;1;1;1;1;1;4;1; ; ;20000000;200000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;63,2729594624385
378470;1;4;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;67,4528436841539
378471;1;1;1;1;2;1;1;6; ;3; ; ; ; ;90000;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;69,4125250278163
378472;1;2;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;1;1;1;3;2;1;01;1;18;1;18;78,5185314048184
378473;1;5;4;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;01;1;18;1;18;56,4014609781849
378474;1;3;2;1;2;1;1;1;4;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;47,7378708220818
378475;1;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;3;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;69,4125250278163
378476;1;1;1;1;2;1;1;6; ;3; ; ; ; ;70000;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;60,7781987244294
378477;1;3;2;1;1;1;1;1;4;3; ; ; ; ;140000;2;1;2;2;2;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;2;01;1;18;1;18;62,1840712518445
378478;1;4;3;1;1;1;1;1;4;1; ; ;15000000;150000; ;1;1;2;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;01;1;18;1;18;64,4468459609542
378479;1;5;3;1;1;1;1;1;4;1; ; ;99;1000000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;5;1;2;1;1;1;3;2;1;01;1;18;1;18;55,9734150296182
378480;1;5;4;1;1;1;1;1;4;3; ; ; ; ;350000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;2;1;01;1;18;1;18;42,8674203100044
378481;1;4;2;1;1;1;1;3;4;3; ; ; ; ;200000;2;2;2;1;1;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;38,5341870987189
378482;1;6;1;1;1;1;1;1;4;1; ; ;30000000;250000; ;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;131,340006180654
378483;1;3;2;1;1;1;1;1;5;3; ; ; ; ;170000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;133,30437885662
378484;1;3;2;1;2;1;1;1;4;3; ; ; ; ;120000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;2;01;1;18;1;18;42,5980412025964
378485;1;4;2;1;1;1;1;1;4;3; ; ; ; ;240000;1;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;67,7981610640979
378486;1;3;1;1;1;1;1;1;4;1; ; ;99;200000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;1;2;1;01;1;18;1;18;64,1481790825397
378487;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;63,8114924538055
378488;1;4;3;1;1;1;1;1;4;1; ; ;20000000;200000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;1;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;47,8027292108609
378489;1;3;1;1;1;1;1;1;4;1; ; ;30000000;300000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;1;18;1;18;68,9729223277661
378490;1;5;2;1;1;1;1;1;4;1; ; ;18000000;150000; ;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;118,454688319004
378491;1;4;3;1;1;1;1;1;4;1; ; ;15000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;1;18;1;18;140,380133921172
378492;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;1;18;1;18;63,2443881272118
378493;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;1;18;1;18;63,7959269343792
378495;1;4;2;1;1;1;1;1;4;2; ;260000;90000000;200000; ;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;18;1;18;74,6783786550392
378496;1;3;2;1;1;1;1;1;4;1; ; ;30000000;100000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;49,8999286260127
378497;1;1;1;1;2;1;1;1;4;3; ; ; ; ;90000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;3;1;4;1;2;1;1;1;2;2;1;01;1;18;1;18;58,5145369289268
378498;1;4;3;1;1;1;1;1;4;1; ; ;10000000;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;1;2;2;01;1;18;1;18;67,0184939434281
378499;1;3;2;1;1;1;1;1;4;4; ; ; ;100000; ;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;1;2;2;01;1;18;1;18;63,4808776596995
378500;1;1;1;1;2;1;1;1;4;4; ; ; ;100000; ;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;3;3;1;01;1;19;1;19;88,101915457301
378502;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;19;1;19;70,2936402216319
378503;1;4;4;1;1;1;1;1;5;3; ; ; ; ;100000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;1;1;1;1;3;1;01;1;19;1;19;6,86941657828632
378504;1;3;2;1;1;1;1;1;4;1; ; ;18000000;80000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;4;1;2;1;1;1;2;3;1;01;1;19;1;19;8,62146095247342
378505;1;3;2;1;1;1;1;1;4;2; ;42000;9000000;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;1;1;2;3;1;01;1;19;1;19;5,70751798025977
378506;1;3;2;1;1;1;1;6; ;1; ; ;35000000;400000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;1;1;2;1;4;1;2;1;1;1;3;3;1;01;1;19;1;19;87,0922410451465
378507;1;2;2;1;2;1;1;1;4;1; ; ;99;99; ;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;1;1;1;3;1;01;1;19;1;19;44,5590743468463
378507;2;1;1;1;2;1;1;1;4;4; ; ; ;50000; ;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;19;1;19;44,5590743468463
378508;1;4;2;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;19;1;19;25,9695997608816
378509;1;3;2;1;1;1;1;1;4;2; ;100000;15000000;100000; ;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;1;1;1;1;4;1;2;1;1;1;2;3;1;01;1;19;1;19;21,9709562486297
378510;1;4;3;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;1;01;1;19;1;19;78,5276906728888
378511;1;3;2;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;3;1;01;1;19;1;19;59,5804751806849
378512;1;3;1;1;1;1;1;1;4;3; ; ; ; ;100000;1;1;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;19;1;19;29,2117836601731
378513;1;3;2;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;19;1;19;112,469505629408
378515;1;3;2;1;1;1;1;1;4;1; ; ;15000000;100000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;1;19;1;19;6,7720411008584
378518;1;4;2;1;1;1;1;1;4;3; ; ; ; ;70000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;1;19;1;19;9,63629377884225
378519;1;5;4;1;1;1;1;1;4;2; ;1500000;70000000;800000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;1;1;1;3;3;1;01;1;19;1;19;78,5546625527534
378520;1;4;3;1;1;1;1;1;4;1; ; ;40000000;150000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;19;1;19;10,0932264714189
378521;1;1;1;1;2;1;1;1;4;4; ; ; ;40000; ;1;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;1;19;1;19;48,8395698430207
378521;2;1;1;1;2;1;1;1;4;4; ; ; ;50000; ;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;19;1;19;48,8395698430207
378522;1;3;2;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;5;2;1;2;1;1;1;1;3;1;01;1;19;1;19;97,3726122005769
