Directorio;Area;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Dpto;Orden;Fex_c_2011
373313;05;1;2;1;1;1;1;1;1;4;1; ; ;20000000;200000; ;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;698,029926161409
373314;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;2;1;1;1;2;2;2;1;1;1;1;1;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;689,527352145
373315;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;200000;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;699,079163257591
373316;05;1;3;2;3;1;1;1;1;1;1; ; ;12000000;100000; ;1;2;2;1;1;1;2;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;2;1;01;05;1;757,330000271977
373317;05;1;4;3;3;1;1;1;1;4;4; ; ; ;150000; ;1;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;2;1;01;05;1;766,19474376044
373318;05;1;4;3;3;1;1;1;1;4;4; ; ; ;150000; ;1;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;1;1;1;2;1;01;05;1;612,890996275499
373319;05;1;4;3;1;1;1;1;1;3;1; ; ;90000000;300000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;859,256537025019
373320;05;1;5;4;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;567,056917312017
373321;05;1;6;4;1;1;1;1;1;3;2; ;500000;20000000;200000; ;1;1;1;1;1;1;2;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;894,346446691109
373322;05;1;2;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;847,431659781942
373323;05;1;4;1;1;1;1;1;1;1;3; ; ; ; ;400000;1;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;724,367860082176
373324;05;1;3;2;1;1;1;1;1;4;1; ; ;10000000;200000; ;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;856,327874119908
373325;05;1;4;3;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;1;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;859,256537025019
373326;05;1;3;2;1;1;1;1;1;1;1; ; ;10000000;100000; ;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;1;724,367860082176
373327;05;1;1;1;3;1;1;1;2;1;4; ; ; ;90000; ;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;2;1;01;05;1;768,479505963471
373329;05;1;5;3;1;1;1;1;1;1;3; ; ; ; ;280000;1;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;558,616575203451
373330;05;1;1;1;3;1;1;1;3;4;3; ; ; ; ;50000;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;2;1;01;05;1;625,794387614142
373331;05;1;5;4;1;1;1;1;1;3;1; ; ;80000000;300000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;05;1;926,434349435711
373332;05;1;3;1;1;1;1;1;1;1;3; ; ; ; ;160000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;739,888280689175
373334;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;270000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;845,146897578911
373336;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;461000;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;904,44671528642
373337;05;1;3;1;1;1;1;1;1;4;3; ; ; ; ;150000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;4;1;2;1;1;1;2;2;1;01;05;1;766,994579127709
373338;05;1;3;1;1;1;1;1;1;4;1; ; ;30000000;180000; ;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;766,288446517785
373339;05;1;6;5;1;1;1;1;1;4;5; ; ; ;200000; ;1;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;671,911315311676
373340;05;1;1;1;1;1;1;1;1;1;3; ; ; ; ;100000;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;617,729479492948
373342;05;1;5;4;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;660,572663643476
373343;05;1;3;2;1;1;1;1;1;3;1; ; ;90000000;800000; ;1;1;2;1;1;1;1;1;2;1;1;1;2;2;1;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;838,679684036619
373344;05;1;4;1;1;1;1;1;1;3;1; ; ;110000000;800000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;698,029926161409
373345;05;1;2;2;1;2;1;1;6; ;5; ; ; ;200000; ;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;3;2;1;2;1;1;1;3;2;1;01;05;1;788,069353763531
373346;05;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;4;1;1;01;05;1;766,288446517785
373347;05;1;3;2;1;1;1;1;1;1;1; ; ;65000000;220000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;3;2;1;01;05;1;775,684322965188
373348;05;1;1;1;1;2;1;1;2;4;5; ; ; ;120000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;3;2;1;2;1;1;1;3;2;1;01;05;1;724,367860082176
373349;05;1;5;2;1;1;1;1;1;3;1; ; ;110000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;759,727530218149
373350;05;1;3;1;1;1;1;1;1;1;4; ; ; ;800000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;698,029926161409
373351;05;1;2;2;1;2;1;1;2;4;5; ; ; ;100000; ;1;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;3;2;1;2;1;1;1;3;2;1;01;05;1;699,016931349748
373352;05;1;1;1;1;1;1;1;6; ;3; ; ; ; ;500000;1;1;1;1;1;2;2;2;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;627,281290605539
373352;05;2;1;1;1;1;1;1;6; ;3; ; ; ; ;750000;1;1;1;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;1;627,281290605539
373352;05;3;1;1;1;2;1;1;6; ;3; ; ; ; ;620000;1;1;1;2;1;2;2;2;2;1;1;2;1;1;2;2;1;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;05;1;627,281290605539
373353;05;1;5;2;1;1;1;1;1;4;4; ; ; ;350000; ;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;706,781901906731
373354;05;1;7;6;1;1;1;1;1;4;1; ; ;60000000;350000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;760,101670450347
373355;05;1;1;1;1;1;1;1;1;1;3; ; ; ; ;100000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;637,257095385166
373356;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;720000;1;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;1;1;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;777,969085168219
373357;05;1;4;1;1;1;1;1;1;1;3; ; ; ; ;665000;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;829,927708291297
373358;05;1;3;1;1;1;1;1;1;3;1; ; ;80000000;650000; ;1;2;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;829,927708291297
373359;05;1;1;1;1;2;1;1;2;4;3; ; ; ; ;100000;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;4;3;2;1;2;1;1;1;3;2;2;01;05;1;699,016931349748
373360;05;1;1;1;1;2;1;1;2;4;3; ; ; ; ;120000;1;1;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;4;3;2;1;2;1;1;1;3;2;1;01;05;1;829,927708291297
373361;05;1;5;3;1;1;1;1;1;4;3; ; ; ; ;280000;1;1;2;1;1;1;1;2;2;1;1;1;1;1;1;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;827,642946088267
373362;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;689,527352145
373363;05;1;4;1;1;1;1;1;1;1;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;679,239913728618
373364;05;1;6;4;1;1;1;1;1;3;1; ; ;130000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;714,267591486865
373365;05;1;6;2;1;1;1;1;1;3;1; ; ;130000000;900000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;814,407287684298
373366;05;1;5;2;1;1;1;1;1;4;1; ; ;80000000;300000; ;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;769,217109422897
373367;05;1;4;3;1;1;1;1;1;3;1; ; ;120000000;750000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;724,305628174333
373368;05;1;3;1;1;1;1;1;1;1;2; ;100000;23000000;200000; ;1;2;2;2;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;829,927708291297
373369;05;1;4;2;1;1;1;1;1;1;1; ; ;35000000;280000; ;1;2;2;1;1;1;2;1;2;1;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;737,603518486144
373371;05;1;2;1;1;1;1;1;1;1;3; ; ; ; ;200000;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;829,98994019914
373372;05;1;5;2;1;1;1;1;1;3;1; ; ;130000000;900000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;1;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;766,932347219866
373373;05;1;5;1;1;1;1;1;1;3;2; ;435000;140000000;700000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;724,367860082176
373374;05;1;3;1;1;1;1;1;1;3;1; ; ;54000000;500000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;698,029926161409
373375;05;1;5;3;1;1;1;1;1;3;3; ; ; ; ;750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;836,394921833589
373376;05;1;3;1;1;1;1;1;1;4;3; ; ; ; ;220000;1;2;2;2;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;3;2;1;01;05;1;739,888280689175
373377;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;206000;1;2;2;1;1;2;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;757,442768015118
373378;05;1;4;1;1;1;1;1;1;1;3; ; ; ; ;310000;1;1;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;759,727530218149
373379;05;1;5;3;1;1;1;1;1;4;1; ; ;120000000;800000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;849,766957820271
373380;05;1;3;2;1;1;1;1;1;3;1; ; ;80000000;850000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;748,640256434497
373381;05;1;4;2;1;1;1;1;1;4;3; ; ; ; ;260000;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;748,640256434497
373382;05;1;4;3;1;1;1;1;1;4;2; ;450000;140000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;708,506510554497
373384;05;1;4;3;1;1;1;1;1;4;3; ; ; ; ;900000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;796,75909760101
373385;05;1;7;3;1;1;1;1;1;3;3; ; ; ; ;1000000;1;1;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;778,031317076062
373387;05;1;4;3;1;1;1;1;1;1;3; ; ; ; ;250000;1;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;1066,87738040738
373388;05;1;4;2;1;1;1;1;1;4;4; ; ; ;300000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;838,679684036619
373389;05;1;7;5;1;1;1;1;1;4;1; ; ;60000000;500000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;795,492811435822
373390;05;1;3;2;1;1;1;1;1;1;1; ; ;2000000;200000; ;1;1;2;1;1;1;2;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;847,431659781942
373391;05;1;4;3;1;1;1;1;1;4;1; ; ;50000000;250000; ;1;1;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;774,915958447422
373392;05;1;5;3;1;1;1;1;1;1;1; ; ;100000000;500000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;2;1;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;708,506510554497
373393;05;1;6;4;1;1;1;1;1;4;1; ; ;40000000;350000; ;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;706,657438091045
373394;05;1;6;1;1;1;1;1;1;1;3; ; ; ; ;230000;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;698,029926161409
373395;05;1;4;3;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;05;1;697,780998530038
373396;05;1;6;3;1;1;1;1;1;3;1; ; ;130000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;6;2;1;01;05;1;759,665298310306
373397;05;1;5;3;1;1;1;1;1;3;1; ; ;140000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;6;2;1;01;05;1;753,696688815898
373398;05;1;4;2;1;1;1;1;1;1;1; ; ;125000000;1000000; ;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;2;1;4;1;2;1;1;1;6;2;1;01;05;1;838,741915944462
373399;05;1;6;3;1;1;1;1;1;1;1; ; ;70000000;400000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;697,967694253566
373400;05;1;5;3;1;1;1;1;1;3;3; ; ; ; ;230000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;715,522181579509
373401;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;2;1;1;1;1;1;2;1;1;2;1;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;05;1;845,146897578911
373402;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;240000;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;689,527352145
373403;05;1;5;2;1;1;1;1;1;1;4; ; ; ;350000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;724,367860082176
373404;05;1;5;3;1;1;1;1;1;1;3; ; ; ; ;350000;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;826,150158242575
373405;05;1;8;3;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;3;4;1;1;1;1;1;3;2;1;01;05;1;697,905462345723
373406;05;1;3;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;788,069353763531
373407;05;1;5;1;1;1;1;1;1;3;1; ; ;130000000;1200000; ;1;1;1;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;6;2;1;01;05;1;739,888280689175
373408;05;1;4;2;1;1;1;1;1;3;1; ; ;98;1200000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;6;2;1;01;05;1;788,069353763531
373409;05;1;3;2;1;1;1;1;1;3;3; ; ; ; ;140000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;1;748,640256434497
373410;05;1;4;2;1;1;1;1;1;3;1; ; ;70000000;250000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;1;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;774,978190355265
373411;05;1;3;2;1;1;1;1;1;1;4; ; ; ;230000; ;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;3;2;1;01;05;1;757,442768015118
373412;05;1;7;5;1;1;1;1;1;1;1; ; ;350000000;500000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;943,607110207125
373412;05;2;2;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;1;943,607110207125
373413;05;1;3;2;1;1;1;1;1;4;1; ; ;40000000;150000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;3;2;1;01;05;1;838,679684036619
373414;05;1;6;1;1;1;1;1;1;3;1; ; ;162000000;1300000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;2;1;4;1;1;1;1;1;6;2;1;01;05;1;766,288446517785
373415;05;1;5;2;1;1;1;1;1;3;1; ; ;150000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;2;1;4;1;1;1;1;1;6;2;1;01;05;1;788,069353763531
373416;05;1;5;1;1;1;1;1;1;1;1; ; ;150000000;7500000; ;1;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;6;2;1;01;05;1;698,029926161409
373417;05;1;3;2;1;1;1;1;1;1;4; ; ; ;150000; ;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;774,978190355265
373418;05;1;4;3;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;727,608156624044
373419;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1100000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;6;2;1;01;05;1;769,217109422897
