Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Fex_c_2011
392690;1;2;80;1;1;2; ;2; ; ; ; ; ;2;17;305,498249498288
392691;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;500,135071940777
392691;1;6;80;2; ; ; ; ; ; ; ; ; ;2;17;500,135071940777
392691;1;7;80;2; ; ; ; ; ; ; ; ; ;2;17;500,135071940777
392693;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;322,185678554054
392693;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;322,185678554054
392693;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;322,185678554054
392694;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;316,59330253752
392696;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;331,075670742174
392696;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;331,075670742174
392697;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;305,339020445472
392701;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;262,927617782873
392702;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;305,339020445472
392703;1;2;80;1;4;8;CAMBIO DE RESIDENCIA;2; ; ; ; ; ;2;17;356,937187828508
392703;1;3;80;1;1;8;CAMBIO DE RESIDENCIA;2; ; ; ; ; ;2;17;356,937187828508
392706;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;427,590552713863
392706;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;427,590552713863
392707;1;1;80;2; ; ; ; ; ; ; ; ; ;2;17;204,773377725298
392708;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;305,339020445472
392710;1;1;80;1;1;0; ;2; ; ; ; ; ;2;17;350,613912531634
392711;1;1;80;1;4;3; ;2; ; ; ; ; ;2;17;325,620838205141
392711;1;2;80;1;4;2; ;2; ; ; ; ; ;2;17;325,620838205141
392714;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;255,99219536772
392714;1;3;80;1;1;8;SE ABURRIO;2; ; ; ; ; ;2;17;255,99219536772
392714;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;255,99219536772
392715;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;433,792999486974
392715;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;433,792999486974
392715;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;433,792999486974
392715;1;6;80;2; ; ; ; ; ; ; ; ; ;2;17;433,792999486974
392715;1;7;80;2; ; ; ; ; ; ; ; ; ;2;17;433,792999486974
392716;1;1;80;2; ; ; ; ; ; ; ; ; ;2;17;168,685250359573
392716;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;168,685250359573
392717;1;2;80;1;4;0; ;2; ; ; ; ; ;2;17;316,59330253752
392718;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;347,763099797939
392718;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;347,763099797939
392718;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;347,763099797939
392719;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;296,449028257353
392719;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;296,449028257353
392720;1;1;80;1;2;2; ;2; ; ; ; ; ;2;17;193,678324686067
392720;1;2;80;1;4;3; ;2; ; ; ; ; ;2;17;193,678324686067
392723;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;435,143613130936
392723;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;435,143613130936
392723;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;435,143613130936
392724;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;328,065628955662
392724;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;328,065628955662
392724;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;328,065628955662
392725;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;319,175636767543
392725;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;319,175636767543
392726;1;1;80;2; ; ; ; ; ; ; ; ; ;2;17;215,744437377917
392726;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;215,744437377917
392726;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;215,744437377917
392727;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;262,927617782873
392728;1;1;80;1;4;3; ;2; ; ; ; ; ;2;17;281,261798291319
392731;1;2;80;1;1;7; ;2; ; ; ; ; ;2;17;305,339020445472
392732;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;373,340521041825
392732;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;373,340521041825
392732;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;373,340521041825
392734;1;1;80;2; ; ; ; ; ; ; ; ; ;2;17;153,618535237528
392735;1;2;80;1;3;2; ;2; ; ; ; ; ;2;17;226,043518365195
392736;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;347,763099797939
392736;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;347,763099797939
392736;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;347,763099797939
392737;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;392,878762831285
392738;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;305,498249498288
392738;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;305,498249498288
392739;1;2;80;1;4;3; ;1;4;2; ;1;900000;2;17;262,927617782873
392740;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;430,428243297886
392740;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;430,428243297886
392740;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;430,428243297886
392740;1;6;80;2; ; ; ; ; ; ; ; ; ;2;17;430,428243297886
392740;1;7;80;2; ; ; ; ; ; ; ; ; ;2;17;430,428243297886
392740;1;8;80;2; ; ; ; ; ; ; ; ; ;2;17;430,428243297886
392741;1;2;80;1;1;7; ;2; ; ; ; ; ;2;17;209,068514924356
392741;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;209,068514924356
392742;1;2;80;1;2;2; ;2; ; ; ; ; ;2;17;331,075670742174
392745;1;2;80;1;4;3; ;2; ; ; ; ; ;2;17;298,621871077392
392745;1;3;80;1;4;2; ;2; ; ; ; ; ;2;17;298,621871077392
392745;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;298,621871077392
392745;1;6;80;2; ; ; ; ; ; ; ; ; ;2;17;298,621871077392
392746;1;1;80;2; ; ; ; ; ; ; ; ; ;2;17;268,382450319906
392746;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;268,382450319906
392747;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;262,927617782873
392748;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;367,3013415874
392748;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;367,3013415874
392749;1;2;80;1;4;2; ;2; ; ; ; ; ;2;17;328,224858008479
392749;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;328,224858008479
392749;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;328,224858008479
392750;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;328,065628955662
392750;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;328,065628955662
392750;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;328,065628955662
392751;1;1;80;1;4;8;EDAD;2; ; ; ; ; ;2;17;357,169985206174
392752;1;2;80;1;3;2; ;2; ; ; ; ; ;2;17;284,910650322855
392753;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;435,143613130936
392753;1;3;80;1;1;7; ;2; ; ; ; ; ;2;17;435,143613130936
392753;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;435,143613130936
392754;1;1;80;1;1;3; ;2; ; ; ; ; ;2;17;303,759647689713
392754;1;2;80;1;4;2; ;2; ; ; ; ; ;2;17;303,759647689713
392754;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;303,759647689713
392754;1;7;80;2; ; ; ; ; ; ; ; ; ;2;17;303,759647689713
392754;1;8;80;2; ; ; ; ; ; ; ; ; ;2;17;303,759647689713
392755;1;1;80;2; ; ; ; ; ; ; ; ; ;2;17;247,038228024949
392757;1;2;80;1;4;2; ;2; ; ; ; ; ;2;17;305,498249498288
392757;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;305,498249498288
392760;1;2;80;1;3;2; ;2; ; ; ; ; ;2;17;177,235272080873
392761;1;2;80;1;3;7; ;2; ; ; ; ; ;2;17;409,566191887051
392762;1;2;80;1;4;3; ;2; ; ; ; ; ;2;17;262,927617782873
392763;1;1;80;2; ; ; ; ; ; ; ; ; ;2;17;262,927617782873
392763;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;262,927617782873
392765;1;2;80;1;4;2; ;2; ; ; ; ; ;2;17;5471,34695706675
392766;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;6768,24851027639
392767;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;2923,95184328885
392767;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;2923,95184328885
392767;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;2923,95184328885
392772;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;687,963428014432
392773;1;2;80;1;1;5; ;2; ; ; ; ; ;2;17;699,152416638062
392774;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;571,346847200398
392775;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1208,17945888595
392776;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;791,612107388631
392776;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;791,612107388631
392777;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;540,74332391114
392777;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;540,74332391114
392780;1;1;80;1;4;0; ;2; ; ; ; ; ;2;17;809,34197558652
392780;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;809,34197558652
392780;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;809,34197558652
392781;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;601,732545779443
392781;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;601,732545779443
392783;1;2;80;1;1;2; ;2; ; ; ; ; ;2;17;496,766945969932
392787;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;587,991945095066
392788;1;2;80;1;2;2; ;2; ; ; ; ; ;2;17;706,310642025039
392791;1;2;80;1;3;2; ;2; ; ; ; ; ;2;17;440,369934746181
392791;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;440,369934746181
392792;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;798,152986962891
392793;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;790,223960253188
392793;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;790,223960253188
392793;1;5;80;1;4;3; ;2; ; ; ; ; ;2;17;790,223960253188
392794;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;557,1003732689
392794;1;3;80;1;4;3; ;2; ; ; ; ; ;2;17;557,1003732689
392796;1;1;80;1;4;3; ;2; ; ; ; ; ;2;17;752,027584838804
392796;1;2;80;1;4;2; ;2; ; ; ; ; ;2;17;752,027584838804
392797;1;2;80;1;4;5; ;2; ; ; ; ; ;2;17;898,124469882257
392799;1;2;80;1;4;2; ;2; ; ; ; ; ;2;17;382,1732503013
392799;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;382,1732503013
392799;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;382,1732503013
392800;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;324,883526300024
392800;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;324,883526300024
392800;1;6;80;1;4;3; ;2; ; ; ; ; ;2;17;324,883526300024
392804;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;811,27624183455
392804;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;811,27624183455
392805;1;1;80;1;4;5; ;2; ; ; ; ; ;2;17;444,976548072411
392808;1;2;80;1;3;2; ;2; ; ; ; ; ;2;17;687,963428014432
392809;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;650,730406253541
392810;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;903,118586772402
392810;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;903,118586772402
392810;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;903,118586772402
392810;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;903,118586772402
392811;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;679,488282192142
392812;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;1105,91892664719
392812;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;1105,91892664719
392813;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;643,572180866564
392814;1;2;80;1;2;2; ;2; ; ; ; ; ;2;17;607,927417512927
392817;1;1;80;1;4;3; ;2; ; ; ; ; ;2;17;324,883526300024
392817;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;324,883526300024
392818;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;324,883526300024
392818;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;324,883526300024
392819;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;619,116406136557
392820;1;3;80;1;4;7; ;2; ; ; ; ; ;2;17;672,337582178074
392821;1;2;80;1;4;2; ;2; ; ; ; ; ;2;17;653,644360326692
392822;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;559,275564879605
392822;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;559,275564879605
392822;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;559,275564879605
392823;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;703,029724364705
392823;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;703,029724364705
392823;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;703,029724364705
392825;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;737,781110907305
392826;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;629,53459343746
392826;1;3;80;1;1;8;SE  ENFERMO  DE   LOS  BRONQUIOS;2; ; ; ; ; ;2;17;629,53459343746
392830;1;1;80;1;4;3; ;2; ; ; ; ; ;2;17;571,346847200398
392830;1;2;80;1;4;3; ;2; ; ; ; ; ;2;17;571,346847200398
392832;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;758,955967976979
392832;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;758,955967976979
392832;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;758,955967976979
392833;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;755,349998222277
392833;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;755,349998222277
392834;1;2;80;1;1;2; ;2; ; ; ; ; ;2;17;891,265129161823
392834;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;891,265129161823
392834;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;891,265129161823
392836;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;766,884994686682
392836;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;766,884994686682
392839;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;743,54366378593
392841;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;811,27624183455
392841;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;811,27624183455
392841;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;811,27624183455
392842;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;853,733222734389
392842;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;853,733222734389
392843;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;607,927417512927
392844;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;698,328082244765
392844;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;698,328082244765
392844;1;5;80;2; ; ; ; ; ; ; ; ; ;2;17;698,328082244765
392844;1;6;80;2; ; ; ; ; ; ; ; ; ;2;17;698,328082244765
392845;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;642,401838632492
392845;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;642,401838632492
392845;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;642,401838632492
392845;1;6;80;2; ; ; ; ; ; ; ; ; ;2;17;642,401838632492
392846;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;743,54366378593
392850;1;2;80;1;2;2; ;2; ; ; ; ; ;2;17;643,572180866564
392851;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;643,572180866564
392852;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;402,519567172573
392853;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;868,943050319381
392853;1;6;80;1;4;2; ;2; ; ; ; ; ;2;17;868,943050319381
392854;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;547,237080311167
392855;1;2;80;2; ; ; ; ; ; ; ; ; ;2;17;983,425935245849
392855;1;4;80;2; ; ; ; ; ; ; ; ; ;2;17;983,425935245849
392857;1;3;80;2; ; ; ; ; ; ; ; ; ;2;17;663,189192138251
392859;1;1;80;1;3;4; ;3; ; ; ; ; ;2;17;581,210140158131
392859;1;2;80;1;4;7; ;2; ; ; ; ; ;2;17;581,210140158131
392861;1;1;80;1;2;3; ;1;4;2; ;2; ;2;73;1937,66479097652
392861;1;4;80;2; ; ; ; ; ; ; ; ; ;2;73;1937,66479097652
392865;1;3;80;2; ; ; ; ; ; ; ; ; ;2;73;1476,39531012693
392865;1;4;80;2; ; ; ; ; ; ; ; ; ;2;73;1476,39531012693
392865;1;5;80;2; ; ; ; ; ; ; ; ; ;2;73;1476,39531012693
392866;1;1;80;2; ; ; ; ; ; ; ; ; ;2;73;816,369355070153
392868;1;2;80;1;4;2; ;2; ; ; ; ; ;2;73;1410,50238924647
392868;1;3;80;2; ; ; ; ; ; ; ; ; ;2;73;1410,50238924647
392868;1;4;80;2; ; ; ; ; ; ; ; ; ;2;73;1410,50238924647
392868;1;5;80;2; ; ; ; ; ; ; ; ; ;2;73;1410,50238924647
392871;1;1;80;1;4;3; ;2; ; ; ; ; ;2;73;1048,2126736586
392871;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;1048,2126736586
392872;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;1319,89829344802
392872;1;3;80;2; ; ; ; ; ; ; ; ; ;2;73;1319,89829344802
392874;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;1319,89829344802
392874;1;3;80;2; ; ; ; ; ; ; ; ; ;2;73;1319,89829344802
392875;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;1449,13739249494
392876;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;1488,39543387
392876;1;4;80;2; ; ; ; ; ; ; ; ; ;2;73;1488,39543387
392877;1;1;80;2; ; ; ; ; ; ; ; ; ;2;73;1048,2126736586
392877;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;1048,2126736586
392879;1;2;80;1;4;2; ;2; ; ; ; ; ;2;73;1548,19294032268
392880;1;2;80;1;4;2; ;2; ; ; ; ; ;2;73;1295,82191647398
392881;1;2;80;1;4;2; ;2; ; ; ; ; ;2;73;1554,98629976877
392882;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;886,171572535952
392883;1;3;80;1;1;7; ;2; ; ; ; ; ;2;73;1188,21908293865
392883;1;4;80;1;1;2; ;2; ; ; ; ; ;2;73;1188,21908293865
392883;1;5;80;2; ; ; ; ; ; ; ; ; ;2;73;1188,21908293865
392884;1;2;80;1;4;2; ;2; ; ; ; ; ;2;73;1554,98629976877
392887;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;1385,20695450255
392887;1;3;80;2; ; ; ; ; ; ; ; ; ;2;73;1385,20695450255
392887;1;4;80;2; ; ; ; ; ; ; ; ; ;2;73;1385,20695450255
392890;1;2;80;1;4;3; ;2; ; ; ; ; ;2;73;1216,70981408057
392890;1;3;80;2; ; ; ; ; ; ; ; ; ;2;73;1216,70981408057
392891;1;2;80;1;4;3; ;2; ; ; ; ; ;2;73;1048,2126736586
392892;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;867,715409493552
392894;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;1307,89816970495
392894;1;3;80;2; ; ; ; ; ; ; ; ; ;2;73;1307,89816970495
392894;1;5;80;2; ; ; ; ; ; ; ; ; ;2;73;1307,89816970495
392895;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;1282,68918876523
392896;1;2;80;1;4;2; ;2; ; ; ; ; ;2;73;1566,28847849352
392896;1;3;80;1;1;1; ;2; ; ; ; ; ;2;73;1566,28847849352
392897;1;2;80;2; ; ; ; ; ; ; ; ; ;2;73;1364,13090510253
392898;1;3;80;2; ; ; ; ; ; ; ; ; ;2;73;958,90376511793
392899;1;3;80;2; ; ; ; ; ; ; ; ; ;2;73;1128,03570348386
392899;1;4;80;2; ; ; ; ; ; ; ; ; ;2;73;1128,03570348386
392919;1;2;80;2; ; ; ; ; ; ; ; ; ;2;68;1321,10029094961
394278;1;1;80;2; ; ; ; ; ; ; ; ; ;2;05;1066,34811106617
394278;1;3;80;1;1;1; ;2; ; ; ; ; ;2;05;1066,34811106617
394278;1;4;80;2; ; ; ; ; ; ; ; ; ;2;05;1066,34811106617
394281;1;4;80;2; ; ; ; ; ; ; ; ; ;2;05;964,490569429924
394282;1;1;80;1;4;2; ;3; ; ; ; ; ;2;05;518,231888146054
394282;1;2;80;1;4;2; ;2; ; ; ; ; ;2;05;518,231888146054
394285;1;1;80;1;4;4; ;3; ; ; ; ; ;2;05;1238,04099834614
394288;1;2;80;1;4;2; ;2; ; ; ; ; ;2;05;1047,94827692996
394288;1;3;80;2; ; ; ; ; ; ; ; ; ;2;05;1047,94827692996
394289;1;2;80;1;3;2; ;2; ; ; ; ; ;2;05;831,418686472601
394291;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;1186,0497858761
394292;1;1;80;2; ; ; ; ; ; ; ; ; ;2;05;927,106498055019
394293;1;4;80;2; ; ; ; ; ; ; ; ; ;2;05;2447,26932052211
394293;1;6;80;2; ; ; ; ; ; ; ; ; ;2;05;2447,26932052211
394295;1;1;80;1;2;3; ;2; ; ; ; ; ;2;05;1331,14834580286
394295;1;2;80;1;2;7; ;2; ; ; ; ; ;2;05;1331,14834580286
394298;1;1;80;1;4;0; ;2; ; ; ; ; ;2;05;2153,66837985694
394299;1;2;80;1;3;2; ;2; ; ; ; ; ;2;05;2718,59618477994
394300;1;1;80;1;3;3; ;2; ; ; ; ; ;2;05;1331,14834580286
394300;1;2;80;1;4;3; ;2; ; ; ; ; ;2;05;1331,14834580286
394300;1;3;80;2; ; ; ; ; ; ; ; ; ;2;05;1331,14834580286
394301;1;2;80;1;3;2; ;2; ; ; ; ; ;2;05;2439,34403312533
394301;1;3;80;2; ; ; ; ; ; ; ; ; ;2;05;2439,34403312533
394301;1;5;80;2; ; ; ; ; ; ; ; ; ;2;05;2439,34403312533
394302;1;1;80;1;4;2; ;2; ; ; ; ; ;2;05;1331,14834580286
394302;1;4;80;1;4;2; ;2; ; ; ; ; ;2;05;1331,14834580286
394303;1;4;80;2; ; ; ; ; ; ; ; ; ;2;05;3093,59785968246
394304;1;2;80;1;1;7; ;2; ; ; ; ; ;2;05;2621,22871001855
394304;1;3;80;2; ; ; ; ; ; ; ; ; ;2;05;2621,22871001855
394304;1;5;80;2; ; ; ; ; ; ; ; ; ;2;05;2621,22871001855
394306;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;3596,79438603789
394307;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;3882,2410062434
394307;1;4;80;2; ; ; ; ; ; ; ; ; ;2;05;3882,2410062434
394307;1;5;80;2; ; ; ; ; ; ; ; ; ;2;05;3882,2410062434
394308;1;2;80;1;2;2; ;2; ; ; ; ; ;2;05;2685,28859082425
394308;1;3;80;2; ; ; ; ; ; ; ; ; ;2;05;2685,28859082425
394309;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;2340,98484214351
394310;1;1;80;1;4;2; ;2; ; ; ; ; ;2;05;1823,20662002619
394311;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;3505,93449747393
394311;1;4;80;2; ; ; ; ; ; ; ; ; ;2;05;3505,93449747393
394313;1;2;80;1;4;2; ;2; ; ; ; ; ;2;05;3150,09043108426
394313;1;3;80;2; ; ; ; ; ; ; ; ; ;2;05;3150,09043108426
394313;1;4;80;2; ; ; ; ; ; ; ; ; ;2;05;3150,09043108426
394313;1;5;80;2; ; ; ; ; ; ; ; ; ;2;05;3150,09043108426
394315;1;2;80;1;4;2; ;2; ; ; ; ; ;2;05;3149,89735285668
394315;1;4;80;1;4;2; ;2; ; ; ; ; ;2;05;3149,89735285668
394315;1;6;80;2; ; ; ; ; ; ; ; ; ;2;05;3149,89735285668
394316;1;2;80;1;1;2; ;2; ; ; ; ; ;2;05;2643,42197124424
394317;1;1;80;2; ; ; ; ; ; ; ; ; ;2;05;2340,98484214351
394317;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;2340,98484214351
394318;1;1;80;1;1;7; ;2; ; ; ; ; ;2;05;3195,1055707095
394318;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;3195,1055707095
394318;1;3;80;2; ; ; ; ; ; ; ; ; ;2;05;3195,1055707095
394319;1;2;80;1;4;3; ;2; ; ; ; ; ;2;05;2701,60567588473
394319;1;3;80;1;4;2; ;2; ; ; ; ; ;2;05;2701,60567588473
394319;1;4;80;2; ; ; ; ; ; ; ; ; ;2;05;2701,60567588473
394320;1;1;80;2; ; ; ; ; ; ; ; ; ;2;05;1649,24723052975
394320;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;1649,24723052975
394322;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;3121,70270130768
394323;1;1;80;1;4;3; ;2; ; ; ; ; ;2;05;1939,29602681513
394323;1;3;80;1;2;2; ;2; ; ; ; ; ;2;05;1939,29602681513
394324;1;1;80;2; ; ; ; ; ; ; ; ; ;2;05;1331,14834580286
394324;1;3;80;2; ; ; ; ; ; ; ; ; ;2;05;1331,14834580286
394324;1;4;80;2; ; ; ; ; ; ; ; ; ;2;05;1331,14834580286
394324;1;5;80;2; ; ; ; ; ; ; ; ; ;2;05;1331,14834580286
394325;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;2415,69254541229
394326;1;2;80;1;1;8;SE ACABO LA TRAVIESA DE CAFE;2; ; ; ; ; ;2;05;2381,39780568889
394327;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;3249,98736268438
394327;1;3;80;2; ; ; ; ; ; ; ; ; ;2;05;3249,98736268438
394329;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;2167,02545264707
394329;1;3;80;2; ; ; ; ; ; ; ; ; ;2;05;2167,02545264707
394331;1;3;80;2; ; ; ; ; ; ; ; ; ;2;05;2544,6367952835
394332;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;2718,59618477994
394333;1;1;80;1;1;6; ;2; ; ; ; ; ;2;05;2242,19966618277
394333;1;2;80;1;4;2; ;2; ; ; ; ; ;2;05;2242,19966618277
394334;1;2;80;1;1;7; ;2; ; ; ; ; ;2;05;2340,98484214351
394335;1;1;80;1;3;2; ;2; ; ; ; ; ;2;05;2563,51151564498
394336;1;1;80;1;4;3; ;2; ; ; ; ; ;2;05;3180,07491372304
394337;1;2;80;2; ; ; ; ; ; ; ; ; ;2;05;2976,13104158782
394337;1;4;80;2; ; ; ; ; ; ; ; ; ;2;05;2976,13104158782
