DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4550887;1;3;1;70;2;12;24;3; ;2;20;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;55;77;15;1;1;02;1521;63;3318,04669910968
4550896;1;3;1;70;2;1;50;8; ;2;1;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;360000;360000;2; ;62;62;01;1;1;02;0111;63;3940,70028769827
4550900;1;4;1;70;2;1;50;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;53; ; ;1;1;02; ;63;5273,42610518889
4550908;1;4;1;70;2;8;54;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;1;02; ;68;1264,12624255275
4550910;1;2;1;70;2;14;48;1; ;2;14;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;58;45;52;1;2;02;5233;68;1397,23939355125
4551028;1;2;1;70;2;8;40;1; ;2;8;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;58;15;1;1;02;1571;19;2597,07652964684
4551029;1;2;1;70;2;150;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;45; ; ;1;2;02; ;19;1725,26562714989
4551061;1;3;1;70;2;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;45; ; ;1;1;02; ;19;2168,70612732928
4551069;1;1;1;70;2;50;48;1; ;2;150;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;97;54;95;1;2;02;9500;19;1788,16797005882
4551074;1;1;1;70;2;6;40;2; ;2;6;2; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;59;59;85;1;1;02;8511;19;1653,29437820402
4551074;1;3;1;70;2;8;40;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;13; ; ;1;1;02; ;19;1653,29437820402
4551075;1;3;1;70;2;24;40;3; ;2;156;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;781242;2; ;54;54;95;1;2;02;9500;19;2987,38499644997
4553796;1;3;1;70;2;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;44;44;50;1;1;02;5040;66;1329,22881545616
4553798;1;2;1;70;2;4;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;58;95;45;1;1;02;4530;66;1500,16237211465
4553803;1;3;1;70;2;24;48;1; ;2;72;1; ;9;2;9;REGIMEN CONTRIBUTIVO DE SALUD; ; ;1; ; ; ; ; ; ; ;2; ;1000000;1;2;21;21;22;1;2;02;2212;66;643,787518576081
4554080;1;2;1;70;2;2;48;1; ;2;60;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;33;33;65;1;1;02;6599;70;1764,71724211124
4554080;1;4;1;70;2;4;48;1; ;2;8;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;39;58;75;1;1;02;7522;70;1764,71724211124
4554084;1;2;1;70;2;3;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;53;15;1;1;02;1551;70;797,392283062016
4554096;1;3;1;70;2;2;40;1; ;2;104;2; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;59;59;85;1;1;02;8511;70;775,360961052407
4554113;1;2;1;70;2;4;40;1; ;2;5;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;79;79;18;1;1;02;1810;70;994,497810729188
4554129;1;2;1;70;2;2;35;3; ;2;560;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;1;02;9500;70;1174,95333502016
4554132;1;2;1;70;2;2;40;1; ;2;12;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;12;12;74;1;1;02;7411;70;1423,18005418993
4554138;1;1;1;70;2;4;42;4; ;2;13;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;95;95;45;1;1;02;4521;70;1057,553676748
4554215;1;3;1;70;2;12;48;1; ;2;36;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;02;5233;05;1039,29440175376
4554358;1;1;1;70;2;1;45;8; ;2;1;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;300000;2; ;62;62;01;1;1;02;0111;17;878,75125838336
4554382;1;1;1;70;2;5;50;1; ;2;5;1; ;5;2;2; ; ; ; ;1; ; ; ; ; ; ;1;1000000;800000;2; ;98;79;18;1;1;02;1810;17;1706,84544906574
4554382;1;4;1;70;2;4;50;1; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;900000;2; ;98;98;60;1;1;02;6042;17;1706,84544906574
4554388;1;3;1;70;2;3;48;1; ;2;3;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;1;350000;700000;2; ;62;62;01;1;1;02;0117;17;1333,64926820196
4554394;1;4;1;70;2;12;48;1; ;2;12;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;39;51;1;1;02;5135;17;754,684988737672
4554396;1;1;1;70;2;3;50;8; ;2;3;8; ;4;2;1; ; ; ; ;1; ; ; ; ; ; ;1;300000;1200000;2; ;62;62;01;1;1;02;0117;17;1664,06035327269
4554438;1;1;1;70;2;2;50;8; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;62;62;01;1;1;02;0111;17;994,056057389963
4554440;1;3;1;70;2;2;50;8; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;600000;2; ;62;62;01;1;1;02;0111;17;1588,35465938487
4555511;1;2;1;70;2;4;48;1; ;2;104;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;59;59;45;1;1;02;4530;20;2337,89620400341
4555513;1;2;1;70;2;4;40;4; ;2;4;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;62;62;01;1;1;02;0121;20;1611,08445937041
4555520;1;2;1;70;2;8;40;4; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;700000;2; ;62;62;01;1;1;02;0121;20;3186,74659006558
4555520;1;5;1;70;2;24;40;4; ;2;6;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;95;95;45;1;2;02;4521;20;3186,74659006558
4555593;1;1;1;70;2;12;48;4; ;2;12;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;1;02;5529;20;2137,35512004335
4555694;1;3;1;70;2;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;45;37;1;1;02;3720;25;3766,14645846173
4555741;1;2;1;70;2;4;48;3; ;2;16;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;54;75;17;1;1;02;1750;25;3414,65219710862
4555742;1;3;1;70;2;62;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;39;52;1;2;02;5235;25;3160,64018203366
4555780;1;5;1;70;2;12;40;1; ;2;12;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;55;61;01;1;1;02;0111;41;1154,25051232289
4555828;1;2;1;70;2;2;45;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;600000;300000;2; ;45;45;52;1;1;02;5239;41;1332,06570287128
4555829;1;2;1;70;2;24;40;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;500000;2; ;55;61;01;1;2;02;0111;41;643,638711073358
4555831;1;1;1;70;2;2;45;1; ;2;64;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;61;01;1;1;02;0111;41;1100,62412165609
4555869;1;3;1;70;2;20;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781200; ; ;53; ; ;1;2;02; ;41;761,340851014672
4555896;1;4;1;70;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;780000; ; ;45; ; ;1;1;02; ;41;809,470274280737
4555911;1;3;1;70;2;4;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;61;61;01;1;1;02;0111;41;1011,36560446563
4555922;1;1;1;70;2;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;1;200000;800000;2; ;95;95;45;1;1;02;4521;44;2355,85062155402
4555922;1;2;1;70;2;6;40;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;77;77;85;1;1;02;8532;44;2355,85062155402
4555980;1;7;1;70;2;6;48;1; ;2;26;2; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;55;58;75;1;1;02;7522;44;1075,95920859045
4555997;1;3;1;70;2;8;40;1; ;2;36;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;59;85;1;1;02;8511;44;472,10538762825
4556036;1;2;1;70;2;36;40;2; ;2;36;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;05;05;75;1;2;02;7512;44;463,850714058821
4556113;1;3;1;70;2;5;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;45; ; ;1;1;02; ;50;1680,27848902835
4556114;1;3;1;70;2;3;50;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;450000;800000;2; ;61;61;01;1;1;02;0117;50;1334,52552036248
4556114;1;4;1;70;2;4;50;8; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;380000;800000;2; ;62;61;01;1;1;02;0117;50;1334,52552036248
4556116;1;3;1;70;2;54;48;1; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;788300;2; ;95;62;01;1;2;02;0117;50;3166,5928249086
4556117;1;1;1;70;2;24;40;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;83;28;1;2;02;2899;50;1155,07933191566
4556210;1;3;1;70;2;8;45;1; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;84;62;01;1;1;02;0121;50;1432,51115820645
4556237;1;4;1;70;2;8;60;1; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;1300000;2; ;98;62;01;1;1;02;0117;50;2350,17493868358
4556238;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;58; ; ;1;1;02; ;50;1489,76538116997
4556273;1;1;1;70;2;45;45;1; ;2;2;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;125000;800000;2; ;98;62;01;1;2;02;0117;50;966,280745842143
4556291;1;2;1;70;2;1;45;3; ;2;156;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;54;54;95;1;1;02;9500;50;1412,31015560329
4556298;1;3;1;70;2;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;95;45;1;1;02;4552;50;1546,51343684887
4556299;1;2;1;70;2;54;48;3; ;2;60;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;788300;2; ;54;77;15;1;2;02;1551;50;791,64820622715
4556313;1;2;1;70;2;80;48;1; ;2;78;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;45;95;45;1;2;02;4521;50;1301,73288938474
4556339;1;1;1;70;2;2;40;3; ;2;2;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;500000;500000;2; ;54;54;95;1;1;02;9500;54;733,210234876396
4556365;1;1;1;70;2;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;360000;1300000;2; ;58;61;01;1;1;02;0115;54;641,524798764076
4556478;1;1;1;70;2;48;48;4; ;2;2;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;700000;600000;2; ;61;61;01;1;2;02;0118;54;370,545698125826
4556486;2;1;2;70;2;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;53; ; ;1;2;02; ;54;851,507659427127
4556486;2;2;2;70;2;4;48;1; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;45;52;1;1;02;5262;54;851,507659427127
4556496;1;3;1;70;2;8;50;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;51;53;55;1;1;02;5530;54;505,494902711387
4556506;1;3;1;70;2;8;50;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;53;53;55;1;1;02;5529;54;619,140296748945
4556522;1;3;1;70;2;8;50;4; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;53;53;55;1;1;02;5529;54;705,122613770752
4556566;1;6;1;70;2;4;45;4; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;98;600000;2; ;85;85;29;1;1;02;2929;54;2159,81215406588
4556567;1;4;1;70;2;40;48;1; ;2;66;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;93;45;1;2;02;4552;54;754,758842304331
4556568;1;2;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;59; ; ;1;1;02; ;54;1191,30729914628
4556570;1;1;1;70;2;8;48;5; ;2;9;5; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;02;4521;54;737,994900728678
4556580;1;8;1;70;2;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;780000; ; ;45; ; ;1;1;02; ;54;1346,3291067576
4556629;1;1;1;70;2;12;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;61;61;01;1;1;02;0140;54;667,768537026207
4556630;1;1;1;70;2;4;45;5; ;2;4;5; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;95;95;45;1;1;02;4521;54;769,021957462084
4556631;1;3;1;70;2;4;45;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;02;0140;54;1794,24662345165
4556644;1;2;1;70;2;24;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;783000; ; ;54; ; ;1;2;02; ;54;1689,52463052836
4556645;1;1;1;70;2;4;48;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;62; ; ;1;1;02; ;54;1494,79184735099
4556664;1;1;1;70;2;3;45;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;98;98;60;1;1;02;6041;54;2671,07414810483
4556666;1;1;1;70;2;4;45;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;600000;2; ;98;61;01;1;1;02;0140;54;1331,40570515676
4556669;1;5;1;70;2;4;45;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;600000;2; ;61;61;01;1;1;02;0140;54;1641,35609255888
4556700;1;1;1;70;2;5;42;1; ;2;5;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781250;2; ;62;98;51;1;1;02;5125;18;308,063345243031
4556700;1;2;1;70;2;5;42;1; ;2;5;3; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781250;2; ;45;54;95;1;1;02;9500;18;308,063345243031
4556702;1;2;1;70;2;4;42;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;80000;600000;2; ;45;45;52;1;1;02;5211;18;505,955011757856
4556706;1;2;1;70;2;6;40;1; ;2;6;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;61;01;1;1;02;0140;18;190,932940990316
4556706;1;4;1;70;2;7;42;1; ;2;7;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;52;1;1;02;5233;18;190,932940990316
4556707;1;3;1;70;2;5;40;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;58;58;52;1;1;02;5211;18;375,260948661449
4556709;1;3;1;70;2;28;40;2; ;2;40;2; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;13;21;75;1;2;02;7512;18;255,650352123938
4556713;1;2;1;70;2;5;40;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;62;62;01;1;1;02;0121;18;368,562637231592
4556716;1;3;1;70;2;12;42;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;53;55;1;1;02;5529;18;190,932940990316
4556736;1;3;1;70;2;28;40;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;02;5211;18;190,932940990316
4556757;1;2;1;70;2;104;30;1; ;2;104;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;02;13;80;1;2;02;8050;18;1038,72771020856
4558400;1;2;1;70;2;52;40;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;2;02;9500;23;2568,9067379269
4558405;1;5;1;70;2;8;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;54; ; ;1;1;02; ;23;1281,44505530628
4558423;1;3;1;70;2;12;40;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;52;1;1;02;5237;23;2121,87928240769
4558426;1;3;1;70;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;59; ; ;1;1;02; ;23;2094,26661728713
4558469;1;1;1;70;2;12;40;2; ;2;12;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;32;39;80;1;1;02;8021;27;984,640367218769
4558510;1;2;1;70;2;4;48;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;800000;2; ;62;62;01;1;1;02;0121;27;950,594947513366
4558517;1;1;1;70;2;12;21;4; ;2;12;4; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;41;52;1;1;02;5211;27;1088,47385469399
4558530;1;3;1;70;2;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1050000;800000;2; ;62;95;45;1;1;02;4522;27;477,912953591423
4558534;1;1;1;70;2;14;42;1; ;2;36;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;2;02;0121;27;958,908361353824
4558565;1;1;1;70;2;2;43;1; ;2;3;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;62;62;01;1;1;02;0121;27;874,412563471309
4558572;1;1;1;70;2;8;48;8; ;2;36;8; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;60;60;01;1;1;02;0121;27;795,026968748869
4558588;1;1;1;70;2;4;40;1; ;2;5;1; ;6;2;1; ; ; ; ;1; ; ; ; ; ; ;1;780000;600000;2; ;58;58;74;1;1;02;7492;27;874,412563471309
4558589;1;2;1;70;2;30;42;1; ;2;100;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;54;85;1;2;02;8532;27;1145,02123580103
4558786;1;1;1;70;2;32;48;1; ;2;32;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;800000;2; ;98;98;14;1;2;02;1413;47;2000,19288409558
4558797;1;2;1;70;2;52;24;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;77;77;80;1;2;02;8041;47;3060,37859380633
4558961;1;2;1;70;2;3;40;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;300000;2; ;62;62;01;1;1;02;0140;52;2360,29148595315
4559030;1;3;1;70;2;21;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;750000; ; ;59; ; ;1;2;02; ;52;1624,13753400572
4559032;1;3;1;70;2;8;48;1; ;2;25;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;59;59;85;1;1;02;8511;52;2029,21077248599
