DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4537927;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;68;3793,25558240581; 
4537927;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;68;3793,25558240581; 
4537981;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;944,297246636086;05
4537981;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;944,297246636086;05
4537982;1;1;1;80;1;1;4;8; ;2; ; ;10; ;3; ;2; ;1;24;4000000;3;1;02;05;999,913555570384;05
4537982;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;999,913555570384;05
4537983;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1129,79136779798;05
4537985;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1096,11156112078;05
4537986;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;02;05;999,913555570384;05
4537986;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;999,913555570384;05
4537987;1;3;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1036,39988325297;05
4537987;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;98;2;1;02;05;1036,39988325297;05
4537989;1;2;1;80;1;2; ; ; ; ;1;4;1; ;2; ;2; ;1;24;782000;2;1;02;05;1584,94893839283;05
4537991;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1240,84871546546;05
4537991;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1240,84871546546;05
4537991;1;6;1;80;1;1;3;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;05;1240,84871546546;05
4537992;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1291,48301237151;05
4537993;1;4;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1089,84452378738;05
4537995;1;2;1;80;1;1;4;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;999,913555570384;05
4537997;1;2;1;80;1;1;1;1; ;1; ;1;2; ;2; ;2; ; ; ; ;2;1;02;05;625,926697913751;05
4537997;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;625,926697913751;05
4537997;1;5;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;625,926697913751;05
4537998;1;1;1;80;1;1;4;6; ;2; ; ;4; ;2; ;2; ;1;40;1000000;2;1;02;05;1292,11025598561;05
4537999;1;1;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;882,036833296395;05
4538000;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1197,76648119796;05
4538002;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1059,69631715621;05
4538002;1;2;1;80;1;1;3;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;05;1059,69631715621;05
4538003;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1520,67486784647;05
4538003;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1520,67486784647;05
4538003;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;750000;2;1;02;05;1520,67486784647;05
4538004;1;1;1;80;1;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;1129,79136779798;05
4538005;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;1241,40105273857;05
4538005;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1241,40105273857;05
4538006;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1157,20413714179;05
4538006;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;500000;2;1;02;05;1157,20413714179;05
4538009;1;3;1;80;1;1;2;4; ;2; ; ;4; ;1; ;2; ;2; ;98;2;1;02;05;827,282378326801;05
4538010;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;966,233748893179;05
4538010;1;2;1;80;1;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;02;05;966,233748893179;05
4538011;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;882,036833296395;05
4538012;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;766,637762776274;05
4538013;1;1;1;80;1;1;1;7; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;02;05;1155,8943227066;05
4538015;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;05;916,884477292282;05
4538016;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;2;1;02;05;924,79019831238;05
4538016;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;924,79019831238;05
4538017;1;1;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;745,563114483886;05
4538017;1;2;1;80;1;1;1;8; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;02;05;745,563114483886;05
4538017;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;745,563114483886;05
4538018;1;1;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;963,498311605815;05
4538018;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;963,498311605815;05
4538018;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;963,498311605815;05
4538019;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;829,76003008067;05
4538020;1;1;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;850,834678373059;05
4538020;1;3;1;80;1;2; ; ; ; ;1;2;1; ;2; ;2; ; ; ; ;2;1;02;05;850,834678373059;05
4538020;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;850,834678373059;05
4538021;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;560,3589047296;05
4538021;1;9;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;05;560,3589047296;05
4538022;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1411,54283465975;05
4538022;1;6;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1411,54283465975;05
4538024;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1164,08667452075;05
4538024;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1164,08667452075;05
4538025;1;1;1;80;1;1;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1232,32749439979;05
4538026;1;1;1;80;1;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;02;05;1157,20413714179;05
4538026;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1157,20413714179;05
4538027;1;2;1;80;1;1;4;5; ;2; ; ;9; ;3; ;1;90000; ; ; ;3;1;02;05;924,79019831238;05
4538030;1;1;1;80;1;1;4;1; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;02;05;1232,32749439979;05
4538031;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1402,46927632097;05
4538034;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;950,564283969487;05
4538035;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1257,8032056943;05
4538036;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;850,834678373059;05
4538036;1;2;1;80;1;1;1;1; ;2; ; ;1; ;2; ;2; ;1;48;781000;2;1;02;05;850,834678373059;05
4538036;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;850,834678373059;05
4538037;1;1;1;80;1;1;1;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;860,962185004006;05
4538037;1;2;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;860,962185004006;05
4538039;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1114,4507721258;05
4538041;1;1;1;80;1;1;2;8; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;02;05;951,433746925577;05
4538045;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1445,84988495106;05
4538046;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1148,13057880301;05
4538049;1;1;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;02;05;1045,5944522012;05
4538050;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1232,32749439979;05
4538051;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;05;1157,20413714179;05
4538053;1;2;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ;2; ;781200;2;1;02;05;999,913555570384;05
4538054;1;2;1;80;1;1;1;9;CAMBIO DE DOMICILIO;2; ; ;12;CAMBIO DE DOMICILIO;2; ;1;400000;1;48;800000;2;1;02;05;1114,4507721258;05
4538054;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;48;1000000;2;1;02;05;1114,4507721258;05
4538058;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;1;800000; ; ; ;2;1;02;05;625,926697913751;05
4538058;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;625,926697913751;05
4538059;1;1;1;80;1;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;972,571869944596;05
4538059;1;2;1;80;1;1;4;4; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;05;972,571869944596;05
4538059;1;4;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;972,571869944596;05
4538060;1;2;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;796,080223403465;05
4538060;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;796,080223403465;05
4538062;1;2;1;80;1;1;3;3; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;02;05;1427,95673118402;05
4538063;1;1;1;80;1;1;1;8; ;2; ; ;8; ;2; ;2; ;1;48;781242;2;1;02;05;829,76003008067;05
4538063;1;2;1;80;1;1;3;8; ;1; ;1;8; ;3; ;2; ; ; ; ;3;1;02;05;829,76003008067;05
4538063;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;98;2;1;02;05;829,76003008067;05
4538068;1;1;1;80;1;1;2;8; ;1; ;2;4; ;3; ;2; ; ; ; ;3;1;02;05;999,913555570384;05
4538068;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;999,913555570384;05
4538069;1;1;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;1232,32749439979;05
4538071;1;4;1;80;1;1;1;8; ;2; ; ;8; ;2; ;2; ;1;48;781242;2;1;02;05;1216,35965511351;05
4538072;1;2;1;80;1;1;3;3; ;2; ; ;9; ;1;1;2; ; ; ; ;1;1;02;05;1259,11684275246;05
4538072;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;781000;2;1;02;05;1259,11684275246;05
4538073;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1164,08667452075;05
4538075;1;1;1;80;1;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;02;05;1273,84212869861;05
4538075;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1273,84212869861;05
4538075;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1273,84212869861;05
4538076;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781200;2;1;02;05;841,761120034278;05
4538076;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;841,761120034278;05
4538079;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1053,1004105713;05
4538080;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1357,11724894167;05
4538080;1;5;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1357,11724894167;05
4538080;1;8;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1357,11724894167;05
4538081;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;1096,11156112078;05
4538082;1;2;1;80;1;1;2;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1053,1004105713;05
4538083;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;400000;2;1;02;05;936,791288265988;05
4538084;1;2;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;781200;2;1;02;05;957,160190554398;05
4538085;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1377,24752793698;05
4538086;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1334,8636210016;05
4538087;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;02;05;882,036833296395;05
4538087;1;3;1;80;1;1;4;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;882,036833296395;05
4538089;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1019,42060389409;05
4538090;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;1259,74026374359;05
4538090;1;2;1;80;1;1;1;8; ;2; ; ;12;POR CALAMIDAD FAMILIAR;1;4;2; ;2; ;1200000;1;1;02;05;1259,74026374359;05
4538090;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;02;05;1259,74026374359;05
4538091;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;711,883307806681;05
4538091;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;711,883307806681;05
4538092;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1114,4507721258;05
4538095;1;2;1;80;1;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1427,95673118402;05
4538096;1;1;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;02;05;999,913555570384;05
4538096;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;999,913555570384;05
4538098;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;916,884477292282;05
4538102;1;1;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;02;05;1177,09920454696;05
4538102;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;02;05;1177,09920454696;05
4538103;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ;2; ;781242;3;1;02;05;990,839997231603;05
4538104;1;2;1;80;1;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1538,94299513348;05
4538105;1;1;1;80;1;1;2;6; ;2; ; ;9; ;2; ;1;780000;1;48;781242;2;1;02;05;1164,08667452075;05
4538106;1;2;1;80;1;1;3;8; ;1; ;1;6; ;2; ;2; ;1;24;400000;2;1;02;05;1811,0054036109;05
4538108;1;1;1;80;1;1;3;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;02;05;915,7166399736;05
4538109;1;2;1;80;1;1;2;7; ;2; ; ;9; ;2; ;2; ;1;24;390000;2;1;02;05;1114,4507721258;05
4538109;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1114,4507721258;05
4538110;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1155,2670790925;05
4538113;1;2;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ;1;48;781000;2;1;02;05;1164,08667452075;05
4538113;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1164,08667452075;05
4538114;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;1138,86492613676;05
4538117;1;2;1;80;1;1;1;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1114,4507721258;05
4538117;1;3;1;80;1;1;1;8; ;2; ; ;2; ; ; ;2; ;1;24;320000; ;1;02;05;1114,4507721258;05
4538120;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;1198,64768772259;05
4538121;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1102,44968217219;05
4538122;1;1;1;80;1;1;3;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;05;1232,32749439979;05
4538126;1;4;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1182,6798484363;05
4538127;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1155,87875651509;05
4538127;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1155,87875651509;05
4538131;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1148,13057880301;05
4538132;1;2;1;80;1;1;4;3; ;2; ; ;9; ;1;4;2; ;1;48;781242;1;1;02;05;787,006665064684;05
4538132;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;05;787,006665064684;05
4538133;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;1198,64768772259;05
4538134;1;2;1;80;1;1;1;8; ;2; ; ;6; ;2; ;2; ;1;48;800000;2;1;02;05;1189,5741293838;05
4538136;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1026,70290392306;05
4538137;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1162,23244375802;05
4538141;1;4;1;80;1;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;05;1164,96788104538;05
4538143;1;3;1;80;1;1;2;2; ;2; ; ;12;PIENSA ESTUDIAR;2; ;2; ;2; ;800000;2;1;02;05;1114,4507721258;05
4538144;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;1198,64768772259;05
4538145;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;966,233748893179;05
4538146;1;1;1;80;1;1;3;6; ;2; ; ;9; ;1; ;2; ;1;24;1000000;2;1;02;05;916,884477292282;05
4538149;1;2;1;80;1;1;4;3; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;02;05;999,913555570384;05
4538152;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;870,035743342787;05
4538152;1;3;1;80;1;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;870,035743342787;05
4538153;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1206,21661854561;05
4538154;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1011,91464552399;05
4538155;1;1;1;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;02;05;1111,52324051097;05
4538155;1;2;1;80;1;1;3;4; ;2; ; ;4; ;1;2;2; ; ; ; ;1;1;02;05;1111,52324051097;05
4538155;1;4;1;80;1;1;4;5; ;1; ;4;8; ;3; ;2; ; ; ; ;3;1;02;05;1111,52324051097;05
4538156;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;05;1195,54279235461;05
4538157;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1155,2670790925;05
4538158;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;944,297246636086;05
4538158;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;944,297246636086;05
4538159;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;1068,14645450386;05
4538159;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1068,14645450386;05
4538159;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;05;1068,14645450386;05
4538168;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1129,79136779798;05
4538171;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;08;528,451386048908;08
4538172;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;08;581,448529489615;08
4538172;1;3;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;08;581,448529489615;08
4538173;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;08;523,821664810416;08
4538174;1;2;1;80;1;1;3;4; ;2; ; ;9; ;2; ;2; ;2; ;785000;2;1;02;08;523,424068930731;08
4538174;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;523,424068930731;08
4538175;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;02;08;655,880201241403;08
4538176;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;533,399697145573;08
4538177;1;4;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;08;454,676916840579;08
4538178;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;529,374547935504;08
4538178;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;529,374547935504;08
4538179;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;08;576,818808251123;08
4538180;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;08;528,451386048908;08
4538181;1;8;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;615,582971481092;08
4538182;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;555,142857932188;08
4538183;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;549,609029484231;08
4538184;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;08;427,105875083116;08
4538184;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;427,105875083116;08
