DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011;AREA
4537924;1;4;3;1;1;1;1;1;3;1; ; ;70000000;350000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;3;5;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;1;02;68;5620,3418116588; 
4537925;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;3;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;1;02;68;4243,97810889447; 
4537926;1;2;1;1;1;1;1;3;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;02;68;4376,73578263396; 
4537927;1;4;3;1;1;1;1;1;3;1; ; ;60000000;250000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3;5;2; ;1;1;1;4;1;1;1;1;1;2;1;1;01;1;02;68;3793,25558240581; 
4537979;1;3;2;1;1;1;1;3;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;1;2;2;2;1;4;6;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;02;05;1506,57300289146;05
4537980;1;3;1;1;1;1;1;1;3;1; ; ;99;500000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;02;05;999,913555570384;05
4537981;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;1;2;2;1;1;4;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;02;05;944,297246636086;05
4537982;1;3;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;1;02;05;999,913555570384;05
4537983;1;5;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;1;02;05;1129,79136779798;05
4537984;1;5;1;1;1;1;1;1;3;4; ; ; ;900000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;1;02;05;999,913555570384;05
4537985;1;5;2;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;2;2;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;1;02;05;1096,11156112078;05
4537986;1;3;1;1;1;1;1;1;1;1; ; ;98;800000; ;1;1;2;1;1;1;1;2;1;1;1;2;1;1;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;5;2;1;1;2;1;1;01;1;02;05;999,913555570384;05
4537987;1;5;4;1;1;1;1;1;3;2; ;98;98;3500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;5;5;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;1;02;05;1036,39988325297;05
4537988;1;3;1;1;1;1;1;1;3;1; ; ;125000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1129,79136779798;05
4537989;1;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;6;8;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1584,94893839283;05
4537990;1;3;2;1;1;1;1;1;3;4; ; ; ;98; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;1;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1572,62280181068;05
4537991;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1200000;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;2;2;2;1;3;7;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1240,84871546546;05
4537992;1;2;2;1;1;1;1;1;4;3; ; ; ; ;300000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;1;02;05;1291,48301237151;05
4537993;1;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;1;2;2;1;5;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1089,84452378738;05
4537994;1;3;1;1;1;1;1;1;3;3; ; ; ; ;800000;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1129,79136779798;05
4537995;1;4;1;1;1;1;1;1;3;4; ; ; ;1100000; ;1;2;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;999,913555570384;05
4537996;1;3;1;1;1;1;1;1;3;2; ;200000;60000000;400000; ;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;02;05;1223,25393606101;05
4537997;1;4;3;1;1;1;1;1;3;4; ; ; ;900000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;1;2;2;2;1;4;5;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;1;02;05;625,926697913751;05
4537998;1;3;3;1;1;1;1;2;4;3; ; ; ; ;180000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;1;02;05;1292,11025598561;05
4537999;1;4;2;1;1;1;1;1;4;1; ; ;98;250000; ;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;1;02;05;882,036833296395;05
4538000;1;1;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;1;2;2;1;1;1;2;1;2;1;2;2;1;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;1;02;05;1197,76648119796;05
4538001;1;1;1;1;1;1;1;3;3;3; ; ; ; ;400000;2;1;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;02;05;1053,1004105713;05
4538002;1;3;2;1;1;1;1;1;3;1; ; ;98;600000; ;2;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;02;05;1059,69631715621;05
4538003;1;6;5;1;1;1;1;1;3;3; ; ; ; ;680000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;6;8;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1520,67486784647;05
4538004;1;2;1;1;1;1;1;1;1;1; ; ;12000000;300000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;1;02;05;1129,79136779798;05
4538005;1;3;3;1;1;1;1;1;3;4; ; ; ;800000; ;1;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1241,40105273857;05
4538006;1;4;3;1;1;1;1;1;3;1; ; ;200000000;800000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1157,20413714179;05
4538007;1;1;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2;1;1;2;1;2;4;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;1;02;05;1478,90627063713;05
4538008;1;3;2;1;1;1;1;1;4;1; ; ;98;400000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;1;2;2;1;4;4;2; ;1;1;1;4;1;1;2;1;1;3;1;1;01;1;02;05;848,35702661919;05
4538009;1;3;2;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;827,282378326801;05
4538010;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;966,233748893179;05
4538011;1;2;2;1;1;1;1;1;4;1; ; ;40000000;250000; ;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;1;02;05;882,036833296395;05
4538012;1;3;3;1;1;1;1;1;3;3; ; ; ; ;520000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;766,637762776274;05
4538013;1;4;2;1;1;1;1;1;3;3; ; ; ; ;560000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;1155,8943227066;05
4538014;1;4;2;1;1;1;1;1;3;1; ; ;60000000;600000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;1;2;1;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;1427,95673118402;05
4538015;1;6;2;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;916,884477292282;05
4538016;1;5;2;1;1;1;1;1;3;3; ; ; ; ;2170000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;3;3;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;1;02;05;924,79019831238;05
4538017;1;5;4;1;1;1;1;1;4;1; ; ;98;300000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;3;3;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;1;02;05;745,563114483886;05
4538018;1;4;3;1;1;1;1;1;1;1; ; ;98;98; ;1;1;2;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;02;05;963,498311605815;05
4538019;1;3;2;1;1;1;1;1;3;1; ; ;200000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;829,76003008067;05
4538020;1;4;3;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;1;2;1;2;1;1;2;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;850,834678373059;05
4538021;1;6;5;1;1;1;1;1;3;3; ; ; ; ;980000;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;8;9;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;1;02;05;560,3589047296;05
4538022;1;3;2;1;1;1;1;1;3;3; ; ; ; ;1200000;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1411,54283465975;05
4538023;1;7;1;1;1;1;1;1;3;1; ; ;800000000;2500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;2;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;1;02;05;1189,5741293838;05
4538024;1;4;3;1;1;1;1;1;4;1; ; ;120000000;550000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;1;2;1;3;4;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;1;02;05;1164,08667452075;05
4538025;1;4;1;1;2;1;1;1;3;3; ; ; ; ;540000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;1232,32749439979;05
4538025;2;2;1;1;2;1;1;6; ;3; ; ; ; ;200000;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;2;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;1232,32749439979;05
4538026;1;4;3;1;1;1;1;3;3;3; ; ; ; ;700000;1;1;1;2;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;1157,20413714179;05
4538027;1;3;2;1;1;1;1;1;1;1; ; ;70000000;250000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;1;02;05;924,79019831238;05
4538028;1;3;2;1;1;1;1;1;3;3; ; ; ; ;680000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;1334,24020001047;05
4538029;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;1;1;2;1;1;1;1;2;1;1;1;1;2;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;1427,95673118402;05
4538030;1;6;2;1;1;1;1;1;3;1; ; ;100000000;1800000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;2; ;2;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;1;02;05;1232,32749439979;05
4538031;1;8;4;1;1;1;1;1;3;1; ; ;98;2500000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;1;2;1;3;5;2; ;1;1;1;4;1;5;1;1;1;2;1;1;01;1;02;05;1402,46927632097;05
4538032;1;3;2;1;1;1;1;3;3;4; ; ; ;900000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;1;1;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;1334,24020001047;05
4538033;1;4;2;1;1;1;1;1;3;3; ; ; ; ;720000;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;1;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;1394,27692450681;05
4538034;1;1;1;1;2;1;1;1;4;4; ; ; ;400000; ;2;2;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;3;2;1;1;2;1;1;01;1;02;05;950,564283969487;05
4538035;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;1257,8032056943;05
4538036;1;4;3;1;1;1;1;1;3;1; ; ;98;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;850,834678373059;05
4538037;1;3;2;1;1;1;1;1;3;3; ; ; ; ;750000;1;1;1;2;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;1;02;05;860,962185004006;05
4538038;1;4;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;3;1;1;1;3;1;1;01;1;02;05;1189,5741293838;05
4538039;1;3;2;1;1;1;1;3;3;1; ; ;98;600000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;1;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;1114,4507721258;05
4538040;1;4;2;1;1;1;1;1;3;3; ; ; ; ;750000;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;1334,24020001047;05
4538041;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;1;02;05;951,433746925577;05
4538042;1;3;2;1;1;1;1;3;1;3; ; ; ; ;280000;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;2;2;1;2;2;2;1;1;2;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;1;02;05;1231,70407340866;05
4538043;1;4;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;1;02;05;1223,25393606101;05
4538044;1;3;1;1;1;1;1;3;3;3; ; ; ; ;830000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;1;1;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;1189,5741293838;05
4538045;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;2;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;1445,84988495106;05
4538046;1;1;1;1;1;1;1;2;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;1148,13057880301;05
4538047;1;9;8;1;1;1;1;1;3;3; ; ; ; ;1625000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;1;02;05;1011,91464552399;05
4538048;1;2;1;1;1;1;1;1;4;3; ; ; ; ;600000;2;2;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;1;2;2;2;1;1;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;02;05;1053,1004105713;05
4538049;1;1;1;1;2;1;1;6; ;3; ; ; ; ;300000;2;1;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1045,5944522012;05
4538050;1;3;2;1;1;1;1;1;4;1; ; ;98;300000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;2;1;2;2;1;1;2;1;1;01;1;02;05;1232,32749439979;05
4538051;1;4;2;1;1;1;1;1;3;3; ; ; ; ;1000000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;1157,20413714179;05
4538053;1;4;2;1;1;1;1;1;3;1; ; ;200000000;900000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;999,913555570384;05
4538054;1;3;2;1;1;1;1;1;3;3; ; ; ; ;630000;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;1114,4507721258;05
4538055;1;4;3;1;1;1;1;1;3;1; ; ;220000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;1101,82626118106;05
4538056;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;02;05;1334,24020001047;05
4538057;1;4;1;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;1;02;05;1189,5741293838;05
4538058;1;4;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;625,926697913751;05
4538059;1;5;4;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;02;05;972,571869944596;05
4538060;1;5;4;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;1;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;02;05;796,080223403465;05
