DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4538018;1;1;1;80;05;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;963,498311605815
4538018;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;963,498311605815
4538018;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;963,498311605815
4538019;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;829,76003008067
4538020;1;1;1;80;05;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;850,834678373059
4538020;1;3;1;80;05;2; ; ; ; ;1;2;1; ;2; ;2; ; ; ; ;2;1;02;05;850,834678373059
4538020;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;850,834678373059
4538021;1;1;1;80;05;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;560,3589047296
4538021;1;9;1;80;05;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;05;560,3589047296
4538022;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1411,54283465975
4538022;1;6;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1411,54283465975
4538024;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1164,08667452075
4538024;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1164,08667452075
4538025;1;1;1;80;05;1;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1232,32749439979
4538026;1;1;1;80;05;1;3;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;02;05;1157,20413714179
4538026;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1157,20413714179
4538027;1;2;1;80;05;1;4;5; ;2; ; ;9; ;3; ;1;90000; ; ; ;3;1;02;05;924,79019831238
4538030;1;1;1;80;05;1;4;1; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;02;05;1232,32749439979
4538031;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1402,46927632097
4538034;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;950,564283969487
4538035;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1257,8032056943
4538036;1;1;1;80;05;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;850,834678373059
4538036;1;2;1;80;05;1;1;1; ;2; ; ;1; ;2; ;2; ;1;48;781000;2;1;02;05;850,834678373059
4538036;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;850,834678373059
4538037;1;1;1;80;05;1;1;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;860,962185004006
4538037;1;2;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;860,962185004006
4538039;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1114,4507721258
4538041;1;1;1;80;05;1;2;8; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;02;05;951,433746925577
4538045;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1445,84988495106
4538046;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1148,13057880301
4538049;1;1;1;80;05;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ; ;2;1;02;05;1045,5944522012
4538050;1;1;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1232,32749439979
4538051;1;3;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;05;1157,20413714179
4538053;1;2;1;80;05;1;4;7; ;2; ; ;8; ;2; ;2; ;2; ;781200;2;1;02;05;999,913555570384
4538054;1;2;1;80;05;1;1;9;CAMBIO DE DOMICILIO;2; ; ;12;CAMBIO DE DOMICILIO;2; ;1;400000;1;48;800000;2;1;02;05;1114,4507721258
4538054;1;3;1;80;05;1;2;2; ;2; ; ;2; ;2; ;2; ;1;48;1000000;2;1;02;05;1114,4507721258
4538058;1;4;1;80;05;1;1;2; ;2; ; ;2; ;2; ;1;800000; ; ; ;2;1;02;05;625,926697913751
4538058;1;5;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;625,926697913751
4538059;1;1;1;80;05;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;972,571869944596
4538059;1;2;1;80;05;1;4;4; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;05;972,571869944596
4538059;1;4;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;972,571869944596
4538060;1;2;1;80;05;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;796,080223403465
4538060;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;796,080223403465
4538062;1;2;1;80;05;1;3;3; ;2; ; ;9; ;1;2;2; ; ; ; ;1;1;02;05;1427,95673118402
4538063;1;1;1;80;05;1;1;8; ;2; ; ;8; ;2; ;2; ;1;48;781242;2;1;02;05;829,76003008067
4538063;1;2;1;80;05;1;3;8; ;1; ;1;8; ;3; ;2; ; ; ; ;3;1;02;05;829,76003008067
4538063;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;98;2;1;02;05;829,76003008067
4538068;1;1;1;80;05;1;2;8; ;1; ;2;4; ;3; ;2; ; ; ; ;3;1;02;05;999,913555570384
4538068;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;999,913555570384
4538069;1;1;1;80;05;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;1232,32749439979
4538071;1;4;1;80;05;1;1;8; ;2; ; ;8; ;2; ;2; ;1;48;781242;2;1;02;05;1216,35965511351
4538072;1;2;1;80;05;1;3;3; ;2; ; ;9; ;1;1;2; ; ; ; ;1;1;02;05;1259,11684275246
4538072;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;781000;2;1;02;05;1259,11684275246
4538073;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1164,08667452075
4538075;1;1;1;80;05;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;02;05;1273,84212869861
4538075;1;2;1;80;05;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1273,84212869861
4538075;1;5;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1273,84212869861
4538076;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781200;2;1;02;05;841,761120034278
4538076;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;841,761120034278
4538079;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1053,1004105713
4538080;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1357,11724894167
4538080;1;5;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1357,11724894167
4538080;1;8;1;80;05;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1357,11724894167
4538081;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;1096,11156112078
4538082;1;2;1;80;05;1;2;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1053,1004105713
4538083;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;400000;2;1;02;05;936,791288265988
4538084;1;2;1;80;05;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;781200;2;1;02;05;957,160190554398
4538085;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1377,24752793698
4538086;1;1;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1334,8636210016
4538087;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;02;05;882,036833296395
4538087;1;3;1;80;05;1;4;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;882,036833296395
4538089;1;3;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1019,42060389409
4538090;1;1;1;80;05;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;1259,74026374359
4538090;1;2;1;80;05;1;1;8; ;2; ; ;12;POR CALAMIDAD FAMILIAR;1;4;2; ;2; ;1200000;1;1;02;05;1259,74026374359
4538090;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;02;05;1259,74026374359
4538091;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;711,883307806681
4538091;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;711,883307806681
4538092;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1114,4507721258
4538095;1;2;1;80;05;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1427,95673118402
4538096;1;1;1;80;05;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;02;05;999,913555570384
4538096;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;999,913555570384
4538098;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;916,884477292282
4538102;1;1;1;80;05;1;4;3; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;02;05;1177,09920454696
4538102;1;4;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;02;05;1177,09920454696
4538103;1;1;1;80;05;1;4;4; ;2; ; ;4; ;3; ;2; ;2; ;781242;3;1;02;05;990,839997231603
4538104;1;2;1;80;05;1;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1538,94299513348
4538105;1;1;1;80;05;1;2;6; ;2; ; ;9; ;2; ;1;780000;1;48;781242;2;1;02;05;1164,08667452075
4538106;1;2;1;80;05;1;3;8; ;1; ;1;6; ;2; ;2; ;1;24;400000;2;1;02;05;1811,0054036109
4538108;1;1;1;80;05;1;3;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;02;05;915,7166399736
4538109;1;2;1;80;05;1;2;7; ;2; ; ;9; ;2; ;2; ;1;24;390000;2;1;02;05;1114,4507721258
4538109;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1114,4507721258
4538110;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1155,2670790925
4538113;1;2;1;80;05;1;1;8; ;2; ; ;9; ;2; ;2; ;1;48;781000;2;1;02;05;1164,08667452075
4538113;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1164,08667452075
4538114;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;1138,86492613676
4538117;1;2;1;80;05;1;1;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1114,4507721258
4538117;1;3;1;80;05;1;1;8; ;2; ; ;2; ; ; ;2; ;1;24;320000; ;1;02;05;1114,4507721258
4538120;1;1;1;80;05;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;1198,64768772259
4538121;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1102,44968217219
4538122;1;1;1;80;05;1;3;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;05;1232,32749439979
4538126;1;4;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1182,6798484363
4538127;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1155,87875651509
4538127;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1155,87875651509
4538131;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1148,13057880301
4538132;1;2;1;80;05;1;4;3; ;2; ; ;9; ;1;4;2; ;1;48;781242;1;1;02;05;787,006665064684
4538132;1;3;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;05;787,006665064684
4538133;1;1;1;80;05;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;1198,64768772259
4538134;1;2;1;80;05;1;1;8; ;2; ; ;6; ;2; ;2; ;1;48;800000;2;1;02;05;1189,5741293838
4538136;1;3;1;80;05;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;05;1026,70290392306
4538137;1;2;1;80;05;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1162,23244375802
4538141;1;4;1;80;05;1;4;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;02;05;1164,96788104538
4538143;1;3;1;80;05;1;2;2; ;2; ; ;12;PIENSA ESTUDIAR;2; ;2; ;2; ;800000;2;1;02;05;1114,4507721258
4538144;1;1;1;80;05;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;1198,64768772259
4538145;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;966,233748893179
4538146;1;1;1;80;05;1;3;6; ;2; ; ;9; ;1; ;2; ;1;24;1000000;2;1;02;05;916,884477292282
4538149;1;2;1;80;05;1;4;3; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;02;05;999,913555570384
4538152;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;870,035743342787
4538152;1;3;1;80;05;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;05;870,035743342787
4538153;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1206,21661854561
4538154;1;2;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;1011,91464552399
4538155;1;1;1;80;05;1;4;8; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;02;05;1111,52324051097
4538155;1;2;1;80;05;1;3;4; ;2; ; ;4; ;1;2;2; ; ; ; ;1;1;02;05;1111,52324051097
4538155;1;4;1;80;05;1;4;5; ;1; ;4;8; ;3; ;2; ; ; ; ;3;1;02;05;1111,52324051097
4538156;1;1;1;80;05;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;02;05;1195,54279235461
4538157;1;2;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;1155,2670790925
4538158;1;3;1;80;05;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;05;944,297246636086
4538158;1;4;1;80;05;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;05;944,297246636086
4538159;1;1;1;80;05;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;05;1068,14645450386
4538159;1;2;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1068,14645450386
4538159;1;3;1;80;05;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;05;1068,14645450386
4538168;1;1;1;80;05;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;05;1129,79136779798
4538171;1;1;1;80;08;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;08;528,451386048908
4538172;1;2;1;80;08;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;08;581,448529489615
4538172;1;3;1;80;08;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;08;581,448529489615
4538173;1;1;1;80;08;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;08;523,821664810416
4538174;1;2;1;80;08;1;3;4; ;2; ; ;9; ;2; ;2; ;2; ;785000;2;1;02;08;523,424068930731
4538174;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;523,424068930731
4538175;1;2;1;80;08;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;02;08;655,880201241403
4538176;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;533,399697145573
4538177;1;4;1;80;08;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;08;454,676916840579
4538178;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;529,374547935504
4538178;1;4;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;529,374547935504
4538179;1;1;1;80;08;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;08;576,818808251123
4538180;1;2;1;80;08;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;08;528,451386048908
4538181;1;8;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;615,582971481092
4538182;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;555,142857932188
4538183;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;549,609029484231
4538184;1;1;1;80;08;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;08;427,105875083116
4538184;1;5;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;427,105875083116
4538184;1;6;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;427,105875083116
4538186;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;549,609029484231
4538187;1;2;1;80;08;1;4;4; ;2; ; ;9; ;1; ;2; ;2; ;900000;2;1;02;08;581,405856357218
4538187;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;581,405856357218
4538190;1;5;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;780000;2;1;02;08;602,606172924938
4538192;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;571,430228142375
4538193;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;477,34323951379
4538193;1;4;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;477,34323951379
4538193;1;5;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;477,34323951379
4538195;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;470,426925490023
4538196;1;1;1;80;08;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;08;486,395705842037
4538196;1;2;1;80;08;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;08;486,395705842037
4538197;1;2;1;80;08;1;2;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;08;532,398368582099
4538198;1;4;1;80;08;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;08;634,324961926395
4538199;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;498,57904962599
4538199;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;498,57904962599
4538200;1;2;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;555,142857932188
4538201;1;2;1;80;08;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;1500000;2;1;02;08;575,793990037731
4538201;1;5;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;575,793990037731
4538202;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;486,395705842037
4538204;1;3;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;523,424068930731
4538206;1;1;1;80;08;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;750000;2;1;02;08;533,37986751706
4538206;1;5;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;533,37986751706
4538206;1;8;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;533,37986751706
4538208;1;11;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;441,981112615971
4538211;1;4;1;80;08;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;08;395,660459129582
4538212;1;3;1;80;08;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;08;457,102483770904
