Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011;Area
3621846;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;56; ;30; ; ; ; ; ; ;1;12;11;2432,63902383725;11
3621847;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;42; ; ; ; ; ; ;1;12;11;1860,79621634158;11
3621847;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;11;1860,79621634158;11
3621847;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;11;1860,79621634158;11
3621847;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;11;1860,79621634158;11
3621847;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;1860,79621634158;11
3621848;1;1;1;90;2;1;1;2;2;2;2;2;2;2; ;10;8; ; ; ; ; ; ; ;1;12;11;3121,20169878855;11
3621848;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;3121,20169878855;11
3621848;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;11;3121,20169878855;11
3621848;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;3121,20169878855;11
3621849;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;6; ; ; ; ; ; ;1;12;11;2685,22896115331;11
3621849;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;14; ; ; ; ; ; ;1;12;11;2685,22896115331;11
3621850;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;7; ; ;35; ; ; ; ; ;1;12;11;2555,13716594952;11
3621850;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2555,13716594952;11
3621850;1;3;1;90;2;2;2;2;1;2;2;2;2;2; ; ; ; ;8; ; ; ; ; ;1;12;11;2555,13716594952;11
3621850;1;4;1;90;2;1;2;2;1;2;2;2;2;2; ;8; ; ;8; ; ; ; ; ;1;12;11;2555,13716594952;11
3621851;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;12;11;2568,55587377923;11
3621851;1;2;1;90;2;1;1;2;2;2;2;2;2;2; ;51;5; ; ; ; ; ; ; ;1;12;11;2568,55587377923;11
3621852;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;12;11;2149,23790950589;11
3621852;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;12;11;2149,23790950589;11
3621852;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;12;11;2149,23790950589;11
3621853;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;11;2785,14598823425;11
3621853;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;21; ; ; ; ; ; ;1;12;11;2785,14598823425;11
3621854;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2318,30430092619;11
3621854;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;2318,30430092619;11
3621854;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2318,30430092619;11
3621854;1;4;1;90;2;1;2;2;2;2;2;2;2;1; ;7; ; ; ; ; ; ; ;2;1;12;11;2318,30430092619;11
3621855;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;12;11;2678,92040759091;11
3621855;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;1;12;11;2678,92040759091;11
3621855;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;11;2678,92040759091;11
3621855;1;4;1;90;2;1;2;2;2;2;1;2;2;1; ;1; ; ; ; ;2; ; ;3;1;12;11;2678,92040759091;11
3621856;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2509,85401617062;11
3621856;1;2;1;90;2;2;2;2;1;2;2;2;2;1; ; ; ; ;25; ; ; ; ;15;1;12;11;2509,85401617062;11
3621856;1;3;1;90;2;1;2;2;1;2;2;2;2;2; ;8; ; ;10; ; ; ; ; ;1;12;11;2509,85401617062;11
3621857;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;13; ; ; ; ; ; ; ; ;1;12;11;2621,90465155214;11
3621857;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;12;11;2621,90465155214;11
3621857;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2621,90465155214;11
3621858;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;11;2187,74053081991;11
3621858;1;2;1;90;2;1;1;2;2;2;2;2;2;2; ;10;8; ; ; ; ; ; ; ;1;12;11;2187,74053081991;11
3621859;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;12;11;3032,9559932647;11
3621859;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;3032,9559932647;11
3621859;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;12; ; ; ; ; ; ;1;12;11;3032,9559932647;11
3621860;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;1;12;11;2125,9613462588;11
3621860;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;14; ; ; ; ; ; ;1;12;11;2125,9613462588;11
3621861;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;11;2399,48948235894;11
3621862;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2187,74053081991;11
3621862;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2187,74053081991;11
3621863;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;50; ; ; ; ; ; ;1;12;11;2860,38043282273;11
3621863;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;12;11;2860,38043282273;11
3621863;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2860,38043282273;11
3621863;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2860,38043282273;11
3621863;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;7; ; ; ; ; ; ;1;12;11;2860,38043282273;11
3621863;1;6;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;42; ; ; ; ; ; ;1;12;11;2860,38043282273;11
3621864;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;11;2141,17228151188;11
3621864;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;11;2141,17228151188;11
3621864;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2141,17228151188;11
3621865;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;11;2523,27272400033;11
3621869;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;10; ; ; ; ; ; ;1;12;11;2569,77357270307;11
3621869;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;1;12;11;2569,77357270307;11
3621869;1;3;1;90;2;1;2;1;2;1;2;2;2;2; ;6; ;7; ;2; ; ; ; ;1;12;11;2569,77357270307;11
3621870;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;11;2568,55587377923;11
3621870;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;12;11;2568,55587377923;11
3621871;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;45; ; ; ; ; ; ;1;12;11;2351,63613352179;11
3621871;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;45; ; ; ; ; ; ;1;12;11;2351,63613352179;11
3621871;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;12;11;2351,63613352179;11
3621871;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;12;11;2351,63613352179;11
3621872;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;12;11;2208,46201782259;11
3621872;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;12;11;2208,46201782259;11
3621872;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2208,46201782259;11
3621872;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;28; ; ; ; ; ; ;1;12;11;2208,46201782259;11
3621873;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2555,13716594952;11
3621873;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;1;12;11;2555,13716594952;11
3621873;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;1;12;11;2555,13716594952;11
3621873;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2555,13716594952;11
3621874;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;12;11;2521,98762447121;11
3621874;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2521,98762447121;11
3621874;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;11;2521,98762447121;11
3621875;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2117,89571826479;11
3621875;1;2;1;90;2;1;1;1;2;2;2;2;2;2; ;17;3;10; ; ; ; ; ; ;1;12;11;2117,89571826479;11
3621876;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2935,49242717627;11
3621876;1;2;1;90;2;1;2;2;2;2;2;1;2;2; ;28; ; ; ; ; ;14; ; ;1;12;11;2935,49242717627;11
3621877;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;11;2646,98856503644;11
3621877;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;2646,98856503644;11
3621877;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;2646,98856503644;11
3621877;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2646,98856503644;11
3621878;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;11;2563,20279394353;11
3621878;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;12;11;2563,20279394353;11
3621878;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;12;11;2563,20279394353;11
3621878;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;11;2563,20279394353;11
3621879;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;14; ; ; ; ; ; ;1;12;11;2506,77668921813;11
3621879;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2506,77668921813;11
3621880;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;49; ; ;28; ; ; ; ; ;1;12;11;2563,20279394353;11
3621880;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2563,20279394353;11
3621880;1;3;1;90;2;1;2;2;1;2;2;2;2;2; ;21; ; ;28; ; ; ; ; ;1;12;11;2563,20279394353;11
3621880;1;4;1;90;2;1;2;2;1;2;2;2;2;2; ;4; ; ;2; ; ; ; ; ;1;12;11;2563,20279394353;11
3621881;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2141,17228151188;11
3621881;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;12;11;2141,17228151188;11
3621881;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;2141,17228151188;11
3621882;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;14; ; ; ; ; ; ;1;12;11;2203,17633859217;11
3621882;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;49; ;28; ; ; ; ; ; ;1;12;11;2203,17633859217;11
3621882;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;2203,17633859217;11
3621883;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;12;11;2310,23867293218;11
3621883;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;12;11;2310,23867293218;11
3621883;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;12;11;2310,23867293218;11
3621883;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;11;2310,23867293218;11
3621884;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;12;11;2607,26824479859;11
3621884;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;1;12;11;2607,26824479859;11
3621884;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;12;11;2607,26824479859;11
3621884;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2607,26824479859;11
3621885;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;1;12;11;2707,23554768512;11
3621885;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;1;12;11;2707,23554768512;11
3621886;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;2155,80868826544;11
3621886;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2155,80868826544;11
3621887;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;2607,26824479859;11
3621887;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;11;2607,26824479859;11
3621887;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2607,26824479859;11
3621887;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;2607,26824479859;11
3621888;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;12;11;2517,91964416463;11
3621888;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;12;11;2517,91964416463;11
3621888;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;11;2517,91964416463;11
3621889;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;14; ; ; ; ; ; ;1;12;11;2707,23554768512;11
3621889;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;1;12;11;2707,23554768512;11
3621890;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;1;12;11;2715,30117567913;11
3621890;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2715,30117567913;11
3621892;1;1;1;90;2;1;1;2;1;2;2;2;2;2; ;14;21; ;7; ; ; ; ; ;1;12;11;2613,83902355813;11
3621892;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2613,83902355813;11
3621892;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;11;2613,83902355813;11
3621893;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;1897,49148741838;11
3621893;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;1;12;11;1897,49148741838;11
3621893;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;1897,49148741838;11
3621893;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;11;1897,49148741838;11
3621894;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2463,2857668626;11
3621894;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;11;2463,2857668626;11
3621894;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;12;11;2463,2857668626;11
3621894;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;11;2463,2857668626;11
3621895;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;12;11;2399,48948235894;11
3621896;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;2104,47701043508;11
3621896;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;12;11;2104,47701043508;11
3621896;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;1;12;11;2104,47701043508;11
3621896;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;1;12;11;2104,47701043508;11
3621897;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;11;2479,20727314527;11
3621898;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;15; ; ; ; ; ; ;1;12;11;2576,62150177324;11
3621898;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;12;11;2576,62150177324;11
3621988;2;1;2;90;2;2;2;1;2;2;2;2;2;2; ; ; ;24; ; ; ; ; ; ;1;12;68;380,646720984751;68
3621990;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;12;68;599,631893662424;68
3621990;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;68;599,631893662424;68
3621990;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;12;68;599,631893662424;68
3621990;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;68;599,631893662424;68
3621995;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;68;503,510941446686;68
3622003;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;19;139,698724003574;19
3622003;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;19;139,698724003574;19
3622003;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;12;19;139,698724003574;19
3622029;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;12;11;2822,36351001913;11
3622029;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;11;2822,36351001913;11
3622029;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;11;2822,36351001913;11
3622030;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;41;157,210132698584;41
3622031;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;60; ; ; ; ; ; ;1;12;73;371,501462054465;73
3622032;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;73;219,141958149362;73
3622032;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;73;219,141958149362;73
3622033;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;73;292,304659062308;73
3622034;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;73;297,819576984774;73
3622034;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1;12;73;297,819576984774;73
3622034;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;12;73;297,819576984774;73
3622035;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;12;73;290,142542468573;73
3622036;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;73;265,347047082743;73
3622036;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;73;265,347047082743;73
3622037;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;12;73;265,347047082743;73
3622037;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;73;265,347047082743;73
3622038;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;2; ; ; ; ; ; ;1;12;73;193,56091554841;73
3622038;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;13; ;3; ; ; ; ; ; ;1;12;73;193,56091554841;73
3622039;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;73;292,304659062308;73
3622040;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;12;73;290,142542468573;73
3622041;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;73;219,141958149362;73
3622041;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;12;73;219,141958149362;73
3622042;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;12;73;265,347047082743;73
3622042;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;7; ; ;70; ; ; ; ; ;1;12;73;265,347047082743;73
3622043;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;1;12;73;283,577104576788;73
3622043;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;1;12;73;283,577104576788;73
3622044;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;12;73;251,614488051392;73
3622044;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;73;251,614488051392;73
3622044;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;12;73;251,614488051392;73
3622045;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;73;201,061896363404;73
3622045;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;12;73;201,061896363404;73
3622045;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;73;201,061896363404;73
3622046;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;73;297,969572692861;73
3622046;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;12;73;297,969572692861;73
3622046;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;12;73;297,969572692861;73
3622046;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;73;297,969572692861;73
3622047;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;73;265,49704279083;73
3622047;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;1;12;73;265,49704279083;73
3622047;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;12;73;265,49704279083;73
3622048;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;73;457,26432549288;73
3622048;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;84; ; ; ; ; ; ; ; ;1;12;73;457,26432549288;73
3622048;1;7;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;12;73;457,26432549288;73
3622050;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;63;133,758695662203;63
3622050;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;63;133,758695662203;63
3622050;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;12;63;133,758695662203;63
3622050;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;12;63;133,758695662203;63
3622051;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;63;138,198498579246;63
3622051;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;12;63;138,198498579246;63
3622052;1;1;1;90;2;2;2;2;1;2;2;2;2;2; ; ; ; ;18; ; ; ; ; ;1;12;63;98,9149173811411;63
3622052;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;12;63;98,9149173811411;63
3622052;1;3;1;90;2;1;2;2;1;2;2;2;2;2; ;12; ; ;25; ; ; ; ; ;1;12;63;98,9149173811411;63
