DIRECTORIO;AREA;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;DPTO;ORDEN;fex_c_2011
549826;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;250000;1;1;2;2;1;2;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;922,32363948624
549827;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;200000;1;1;2;1;1;1;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;979,927493275208
549828;05;1;7;4;1;1;1;1;1;4;3; ; ; ; ;550000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;990,814067776427
549829;05;1;4;3;1;1;1;1;1;3;1; ; ;70000000;400000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;05;1;902,783160569435
549830;05;1;5;2;1;1;1;1;1;4;1; ; ;50000000;300000; ;1;1;2;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;745,97542247423
549831;05;1;5;1;1;1;1;1;1;1;1; ; ;45000000;400000; ;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;7;1;01;05;1;745,97542247423
549833;05;1;4;1;1;1;1;1;1;3;3; ; ; ; ;900000;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;4;2;1;01;05;1;941,874637172221
549834;05;1;5;4;1;1;1;1;1;1;1; ; ;120000000;1200000; ;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;4;2;1;01;05;1;649,672299625571
549835;05;1;2;1;1;1;1;1;1;1;3; ; ; ; ;380000;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;1132,07396816115
549836;05;1;4;3;1;1;1;1;1;4;3; ; ; ; ;550000;1;1;2;1;1;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;752,17063214989
549839;05;1;3;1;1;1;1;1;1;4;1; ; ;70000000;550000; ;1;1;2;2;1;2;1;1;2;2;1;2;1;1;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;1132,07396816115
549840;05;1;4;3;1;1;1;1;1;1;3; ; ; ; ;300000;1;1;2;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;906,885455161081
549841;05;1;5;1;1;1;1;1;1;4;3; ; ; ; ;510000;1;1;2;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;807,306217694646
549842;05;1;8;5;1;1;1;1;1;4;2; ;1400000;13000000;1400000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;1016,87960088327
549843;05;1;5;4;1;1;1;1;1;3;1; ; ;70000000;250000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;05;1;889,53294247059
549844;05;1;4;2;1;1;1;1;1;3;1; ; ;28000000;180000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;05;1;1025,35373828169
549845;05;1;5;2;1;1;1;1;1;4;1; ; ;25000000;250000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;1086,67819788838
549846;05;1;4;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;1128,83334858301
549847;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;100000;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;1;1331,69514484113
549849;05;1;3;2;1;1;1;1;1;4;1; ; ;15000000;120000; ;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;1;1728,89812623243
549850;05;1;1;1;1;2;1;1;1;1;3; ; ; ; ;60000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;1;2;1;01;05;1;1861,21509652602
549851;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;3;2;1;01;05;1;922,32363948624
549852;05;1;4;1;1;1;1;1;1;4;3; ; ; ; ;350000;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;745,97542247423
549853;05;1;4;1;1;1;1;1;1;4;2; ;520000;70000000;450000; ;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;972,30685183804
549854;05;1;4;2;1;1;1;1;1;1;3; ; ; ; ;400000;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;922,32363948624
549855;05;1;5;3;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;952,766372921234
549856;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;100000;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;2;1;01;05;1;1385,10569130987
549857;05;1;2;1;1;1;1;1;1;1;3; ; ; ; ;250000;1;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;972,30685183804
549858;05;1;4;2;1;1;1;1;1;4;3; ; ; ; ;180000;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;1040,79728012823
549859;05;1;3;2;1;1;1;1;1;4;1; ; ;20000000;300000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;859,09537028339
549860;05;1;5;1;1;1;1;1;1;4;1; ; ;35000000;180000; ;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;745,97542247423
549861;05;1;5;3;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;707,339792991046
549862;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;220000;1;1;2;1;1;1;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;975,370525929887
549863;05;1;4;3;1;1;1;1;1;4;1; ; ;60000000;300000; ;1;1;2;1;1;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;05;1;1132,57080878364
549865;05;1;5;3;1;1;1;1;1;1;3; ; ; ; ;200000;1;2;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;853,838568717434
549866;05;1;3;2;1;1;1;1;1;4;4; ; ; ;180000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;990,814067776427
549867;05;1;6;3;1;1;1;1;1;4;1; ; ;30000000;200000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;689,04501757859
549869;05;1;5;3;1;1;1;1;1;1;1; ; ;25000000;180000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;2;1;1;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;518,34749276829
549870;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;150000;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;378,661502671423
549871;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;100000;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;466,469745703201
549872;05;1;3;1;1;1;1;1;1;1;1; ; ;35000000;200000; ;1;1;2;1;1;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;1;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;403,653108847323
549873;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;150000;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;516,487189859427
549874;05;1;6;4;1;1;1;1;1;3;1; ; ;150000000;1000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;1035,96959020185
549875;05;1;6;3;1;1;1;1;1;3;1; ; ;130000000;800000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;749,039096566076
549877;05;1;7;4;1;1;1;1;1;1;1; ; ;100000000;600000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;7;1;01;05;1;459,629982697197
549879;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;1135,41616086468
549880;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;400000;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;759,26486194466
549882;05;1;4;3;1;1;1;1;1;4;3; ; ; ; ;220000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;825,813433633032
549883;05;1;3;1;1;1;1;1;1;1;3; ; ; ; ;230000;1;1;2;2;1;1;1;2;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;1090,78049248003
549884;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;260000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;1010,35970794103
549885;05;1;5;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;459,629982697197
549886;05;1;5;4;1;1;1;1;1;3;1; ; ;120000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;971,268231338241
549887;05;1;4;2;1;1;1;1;1;3;1; ; ;90000000;600000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;1090,78049248003
549888;05;1;6;4;1;1;1;1;1;3;2; ;900000;90000000;650000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;772,973630193935
549889;05;1;2;2;1;1;1;1;1;4;3; ; ; ; ;120000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;1;1645,91368509147
549890;05;1;4;2;1;1;1;1;1;4;1; ; ;35000000;300000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;903,821781069234
549891;05;1;4;3;1;1;1;1;1;3;1; ; ;32000000;250000; ;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;05;1;990,819229024221
549892;05;1;4;3;1;1;1;1;1;1;2; ;148800;32000000;220000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;1047,96841005951
549893;05;1;4;2;1;1;1;1;1;4;1; ; ;37000000;250000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;956,868667512881
549894;05;1;4;3;1;1;1;1;1;4;3; ; ; ; ;185000;1;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;990,814067776427
549895;05;1;1;1;1;1;1;1;1;4;3; ; ; ; ;70000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;1;1568,6190398549
549896;05;1;2;2;3;1;1;1;1;1;3; ; ; ; ;130000;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;1;1;2;1;01;05;1;1538,62065667799
549897;05;1;5;4;3;1;1;1;1;4;1; ; ;35000000;150000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;2;1;1;1;2;1;01;05;1;2131,63571424308
549898;05;1;4;2;1;1;1;1;1;4;3; ; ; ; ;170000;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;1086,67819788838
549899;05;1;4;3;1;1;1;1;1;4;2; ;366000;70000000;350000; ;1;1;2;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;845,640315147865
549900;05;1;5;3;1;1;1;1;1;1;1; ; ;60000000;400000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;814,465850764416
549901;05;1;6;5;1;1;1;1;1;1;1; ; ;100000000;500000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;852,074552882903
549902;05;1;5;3;1;1;1;1;1;1;1; ; ;80000000;400000; ;1;2;2;2;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;814,465850764416
549903;05;1;3;2;1;1;1;1;1;1;1; ; ;45000000;400000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;864,449063116216
549904;05;1;6;4;1;1;1;1;1;3;1; ; ;80000000;600000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;05;1;1000,3911029232
549905;05;1;4;2;1;1;1;1;1;1;3; ; ; ; ;120000;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;922,32363948624
549906;05;1;5;2;1;1;1;1;1;4;1; ; ;35000000;200000; ;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;799,022308917876
549907;05;1;2;1;1;1;1;1;1;4;1; ; ;12000000;150000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;899,719486477588
549908;05;1;4;1;1;1;1;1;1;4;3; ; ; ; ;180000;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;735,364928075448
549909;05;1;5;3;1;1;1;1;1;4;2; ;180000;30000000;200000; ;1;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;05;1;1166,886204686
549910;05;1;5;3;1;1;1;1;1;4;3; ; ; ; ;130000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;05;1;906,885455161081
549912;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;170000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;05;1;518,34749276829
549913;05;1;1;1;1;1;1;1;6; ;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;05;1;518,86680301819
549914;05;1;1;1;1;1;1;1;2;1;2; ;80000;8000000;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;1;1;1;2;2;1;01;05;1;543,33909894419
549915;05;1;2;1;1;1;1;1;1;4;2; ;200000;22000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;05;1;372,987711237115
549916;05;1;2;1;1;1;1;1;1;4;1; ; ;20000000;130000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;05;1;372,987711237115
549917;05;1;6;4;1;1;1;1;1;4;3; ; ; ; ;340000;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;7;1;01;05;1;913,399990581939
549918;05;1;4;3;1;1;1;1;1;4;2; ;160000;80000000;600000; ;1;2;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;7;1;01;05;1;1043,86095422007
549919;05;1;5;4;1;1;1;1;1;4;1; ; ;120000000;800000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;7;1;01;05;1;847,966900769876
549920;05;1;6;3;1;1;1;1;1;3;1; ; ;120000000;550000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;1009,24554451585
549921;05;1;2;1;1;1;1;1;1;1;3; ; ; ; ;270000;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;1078,64983667629
549922;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;1231,45558830269
549923;05;1;6;2;1;1;1;1;1;4;1; ; ;300000000;1000000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;4;1;2;1;1;1;4;2;1;01;05;1;871,6614270216
549925;05;1;6;1;1;1;1;1;1;1;1; ; ;120000000;1200000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;2;2;1;2;1;1;1;4;1;2;1;1;1;4;2;1;01;05;1;807,306217694646
549926;05;1;4;3;1;1;1;1;1;1;3; ; ; ; ;1600000;1;2;2;2;1;1;1;1;1;1;2;2;1;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;1128,83334858301
549927;05;1;4;2;1;1;1;1;1;1;4; ; ; ;250000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;1;1222,89903152044
549928;05;1;3;2;1;1;1;1;1;4;4; ; ; ;150000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;1;1218,45489272047
549929;05;1;3;1;1;1;1;1;1;4;1; ; ;16000000;120000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;807,306217694646
549930;05;1;3;1;1;1;1;1;1;1;1; ; ;99;120000; ;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;864,449063116216
549931;05;1;4;1;1;1;1;1;1;1;1; ; ;30000000;250000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;1;1062,30338869684
549932;05;1;1;1;1;1;1;1;1;1;3; ; ; ; ;120000;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;1;1102,59195641365
549933;05;1;2;1;1;1;1;1;1;1;3; ; ; ; ;120000;1;2;2;2;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;960,310642386061
549934;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;1;784,580389802751
549935;05;1;4;2;1;1;1;1;1;1;4; ; ; ;150000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;983,641099482671
549936;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;1195,02674486583
