DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;DPTO;ORDEN;fex_c_2011
557761;1;2;1;2;1;1;1;5;5;4; ; ; ;100000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;2;1;1;1;2;2;01;2;23;1;2372,63548138965
557763;1;4;1;2;1;1;1;1;5;1; ; ;15000000;100000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;1;1;1;2;2;01;2;23;1;2096,91471374115
557788;1;2;1;6; ;4;1;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;2;2;2;2;2; ; ; ;01;2;23;1;1896,0047928206
557790;1;4;3;2;1;4;4;1;5;1; ; ;15000000;50000; ;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;3035,13223981431
557791;1;3;2;2;1;1;1;1;4;1; ; ;17000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;1;1;1;2;2;01;2;23;1;1914,60885195556
557792;1;2;1;2;1;1;1;2;4;4; ; ; ;100000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;1;2;1;2;01;2;23;1;2177,86963764353
557833;1;3;2;2;1;4;5;1;4;1; ; ;15000000;100000; ;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;23;1;1756,95807022217
557834;1;2;1;2;1;4;9;1;5;1; ; ;20000000;100000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;2;1;2;2;2;1;1; ;2;01;2;23;1;2397,1423586562
557835;1;4;3;2;1;3;1;1;5;4; ; ; ;90000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;23;1;2327,34918696457
557836;1;4;2;2;1;4;1;1;5;1; ; ;12000000;40000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;2;1;1; ;1;01;2;23;1;1489,93354925512
557837;1;5;4;2;1;4;1;5;5;1; ; ;10000000;30000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;2;1;1; ;2;01;2;23;1;1126,99975091648
558338;1;5;2;2;1;4;6;5;5;4; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;1;2;2; ; ; ;01;2;47;1;1549,55828556303
558339;1;5;1;2;1;4;6;1;4;4; ; ; ;80000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;2;2;1; ; ;01;2;47;1;1363,93805675014
558340;1;1;1;6; ;4;6;2;5;1; ; ;12000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;47;1;1802,34235752083
558341;1;2;1;2;1;4;6;1;4;4; ; ; ;50000; ;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2;2;1; ; ;01;2;47;1;1963,98882340316
558342;1;4;3;2;1;4;6;1;5;4; ; ; ;60000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;47;1;1716,44696072337
558343;1;5;3;2;1;4;6;1;5;1; ; ;200000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;47;1;1534,57945398281
558344;1;6;3;2;1;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;47;1;2134,95717452039
560522;1;2;1;1;1;3;1;1;4;3; ; ; ; ;100000;2;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;2;1;2; ;2;01;2;54;1;862,096522519419
560523;1;4;2;2;1;3;5;1;5;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;2;2;2;2;1; ; ;2;01;2;54;1;721,307708309487
560524;1;1;1;6; ;4;1;1;4;4; ; ; ;70000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;2;1;2; ;2;01;2;54;1;895,936417410159
560525;1;3;2;2;1;4;2;1;4;6;COMO PARTE DE PAGO; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;2;2;2; ; ;01;2;54;1;584,173316087795
560526;1;3;2;1;1;4;1;1;4;5; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;2; ;2;01;2;54;1;869,903999934353
560769;1;3;2;3;1;4;1;1;5;1; ; ;15000000;300000; ;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;25;1;1814,39893793345
560770;1;3;2;2;1;4;1;1;5;4; ; ; ;30000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;25;1;2243,10014259069
560771;1;3;2;2;1;4;1;1;5;4; ; ; ;350000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;25;1;1247,49412630434
560772;1;2;1;2;2;4;1;1;4;4; ; ; ;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;25;1;2199,09882173514
560773;1;1;1;6; ;4;6;1;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;2827,38620314449
560774;1;6;5;3;1;4;6;1;5;1; ; ;8000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;2148,75240227597
560775;1;3;1;2;1;4;1;1;5;1; ; ;98;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;25;1;2313,78946630691
560776;1;3;2;2;1;4;9;1;5;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;25;1;2146,01893832969
560777;1;4;2;2;1;4;5;1;4;1; ; ;3000000;50000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;25;1;1672,48138987835
560778;1;4;2;2;1;4;10;1;4;3; ; ; ; ;70000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;1747,54270120159
560779;1;4;2;2;1;4;4;1;6;1; ; ;10000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;1;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;25;1;2720,79803040819
560780;1;4;2;2;1;4;4;6; ;1; ; ;10000000;150000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;2297,07530286691
560781;1;4;2;2;1;4;1;1;5;3; ; ; ; ;25000;2;1;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;25;1;3769,25428950161
560781;2;1;1;2;2;4;1;1;5;3; ; ; ; ;25000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;2;25;1;3769,25428950161
560782;1;1;1;2;1;4;1;1;5;1; ; ;98;98; ;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;25;1;2643,39298696307
560783;1;1;1;2;1;4;1;1;5;1; ; ;98;100000; ;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2; ;2;01;2;25;1;1920,0695419666
560784;1;1;1;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;25;1;2548,12838994635
560785;1;3;2;2;1;4;6;1;5;3; ; ; ; ;70000;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;3254,27080055745
560786;1;4;2;2;1;4;6;1;6;1; ; ;12000000;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;25;1;2643,39298696307
560787;1;4;2;2;1;4;1;1;4;1; ; ;10000000;100000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;25;1;1345,15083132452
560788;1;4;3;2;1;4;1;1;4;3; ; ; ; ;100000;2;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;25;1;2750,0414136316
560789;1;2;1;2;1;4;4;1;4;1; ; ;15000000;150000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;3242,5766037126
560790;1;5;2;2;1;4;9;1;5;4; ; ; ;40000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;25;1;2146,01893832969
560791;1;2;1;2;1;4;1;1;5;3; ; ; ; ;120000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;3;2;1;2;2;2;1;2; ;2;01;2;25;1;2223,36372784258
560792;1;3;3;2;1;4;4;1;5;1; ; ;98;98; ;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;25;1;3175,10940380027
560793;1;4;3;2;1;3;1;1;4;1; ; ;10000000;100000; ;2;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;3; ;2;01;2;25;1;2499,88736509329
560794;1;4;2;6; ;4;4;1;5;1; ; ;5000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;25;1;2619,55648678102
560795;1;2;1;6; ;4;4;2;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;2667,65789307052
560796;1;4;3;2;1;4;1;1;5;1; ; ;15000000;200000; ;2;2;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;6;1;2;2;2;1;2; ;2;01;2;25;1;4351,33870562921
560797;1;1;1;6; ;3;1;1;5;3; ; ; ; ;12500;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;25;1;3074,80607573537
560798;1;1;1;6; ;4;1;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;1;2; ;1;01;2;25;1;2548,12838994635
560799;1;1;1;2;1;4;5;2;4;3; ; ; ; ;100000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;25;1;1641,72929747161
560800;1;5;3;2;1;4;5;1;4;1; ; ;10000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;25;1;2146,01893832969
560801;1;4;2;2;1;4;9;1;4;1; ; ;20000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;25;1;2146,01893832969
560802;1;3;3;2;1;4;9;1;4;1; ; ;100000003;200000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;25;1;2123,57063946653
560803;1;2;2;2;1;4;1;1;5;1; ; ;6000000;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;2; ;2;01;2;25;1;2601,71851304066
560804;1;5;2;2;1;4;6;1;5;1; ; ;12000000;80000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;1247,49412630434
560807;1;4;3;3;1;4;4;1;6;1; ; ;20000000;50000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;2;2; ; ;01;2;25;1;2528,76259632352
560809;1;4;2;3;1;4;1;1;6;1; ; ;20000000;200000; ;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;25;1;2643,39298696307
560810;1;3;2;2;1;4;1;1;6;1; ; ;50000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2; ;1;01;2;25;1;1595,07634643323
560814;1;4;2;2;1;4;8;1;4;4; ; ; ;80000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;2;2; ; ;01;2;25;1;1770,3976170779
560815;1;3;1;2;1;4;4;1;5;4; ; ; ;200000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;2313,78946630691
560816;1;4;3;2;1;4;4;1;5;4; ; ; ;120000; ;2;2;2;2;1;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;2123,57063946653
560817;1;1;1;3;1;4;4;1;5;4; ; ; ;50000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;3;1;2;2;2;2;2; ; ;01;2;25;1;3072,92921455886
560818;1;3;2;2;1;4;1;1;6;1; ; ;30000000;400000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;1;1;2;1;2;01;2;25;1;2221,5471205983
560819;1;5;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;6;1;2;1;1;1;2;1;2;01;2;25;1;2147,83554557397
560820;1;3;3;2;1;4;1;1;6;3; ; ; ; ;100000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;1; ;2;01;2;25;1;2121,75403222224
560821;1;4;3;2;1;4;1;1;4;1; ; ;40000000;200000; ;2;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;25;1;3342,8799317775
560823;1;3;1;2;1;4;6;1;6;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;9; ; ;01;2;25;1;3127,88595914082
560824;1;2;1;6; ;4;6;1;6;1; ; ;3000000;50000; ;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;1694,86943480929
560825;1;3;2;2;1;4;6;1;6;1; ; ;22000000;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;1360,73742279379
560827;1;2;1;2;1;4;6;1;6;1; ; ;12000000;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;9; ; ;01;2;25;1;3176,86575711234
560828;1;4;3;2;1;4;6;1;5;2; ;833000;70000000;200000; ;2;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;1;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;2146,01893832969
560831;1;2;1;6; ;4;6;1;4;1; ; ;12000000;30000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;3;2;1;2;2;2;2;2; ; ;01;2;25;1;2548,12838994635
560834;1;2;2;2;1;4;8;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;2147,83554557397
560835;1;3;1;2;1;4;4;1;5;4; ; ; ;400000; ;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;2147,83554557397
560836;1;2;1;2;1;4;8;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;3072,92921455886
560837;1;2;1;2;1;4;4;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;3;1;2;2;2;2;2; ; ;01;2;25;1;2243,93516552924
560838;1;3;2;2;1;1;6;1;4;2; ;200000;20000000;200000; ;2;1;2;2;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;1;2;2;1; ;01;2;25;1;2223,36372784258
560840;1;4;2;2;1;4;1;1;6;1; ; ;50000000;150000; ;1;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;25;1;2720,79803040819
560842;1;2;1;1;1;1;1;3;4;1; ; ;10000000;50000; ;2;1;2;2;1;2;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;1;2;01;2;25;1;2223,36372784258
560843;1;3;1;2;1;4;2;1;6;4; ; ; ;80000; ;2;2;2;2;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;25;1;1619,34125254067
560844;1;3;2;2;1;4;6;1;6;1; ; ;3000000;30000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;1646,3396225944
560846;1;4;1;2;1;4;4;1;5;1; ; ;20000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;1247,49412630434
560847;1;3;1;2;1;4;2;1;6;4; ; ; ;40000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;25;1;2975,24152078891
560848;1;3;3;2;1;4;1;1;6;1; ; ;10000000;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2; ;2;01;2;25;1;2625,9834191481
560849;1;1;1;3;1;4;6;1;6;3; ; ; ; ;70000;2;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;2;2; ; ;01;2;25;1;1619,34125254067
560853;1;3;2;3;1;3;4;1;6;1; ; ;15000000;150000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;2827,07830508354
560854;1;3;1;2;1;4;6;1;4;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;2548,12838994635
560855;1;3;2;2;1;4;6;1;5;4; ; ; ;50000; ;2;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;2121,75403222224
560856;1;3;2;2;1;5;6;3;4;4; ; ; ;150000; ;2;2;2;1;2;1;1;1;2;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;2599,39166610753
560857;1;2;1;2;1;4;6;1;4;3; ; ; ; ;12000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;2548,12838994635
560858;1;3;1;2;1;4;6;1;5;4; ; ; ;250000; ;1;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;3127,88595914082
560859;1;3;3;6; ;4;1;1;5;1; ; ;8000000;100000; ;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;25;1;4258,72820792742
560860;1;3;2;2;1;4;6;1;5;3; ; ; ; ;100000;2;2;2;2;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;6;1;2;2;2;2;2; ; ;01;2;25;1;2374,42009237981
560866;1;4;1;2;1;4;1;1;4;1; ; ;20000000;150000; ;1;2;2;2;2;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;25;1;2223,36372784258
560867;1;2;1;1;1;1;1;1;4;2; ;100000;25000000;180000; ;1;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;1;2;01;2;25;1;1670,60452870184
560868;1;2;2;3;1;4;6;1;5;3; ; ; ; ;130000;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;2825,56959590021
560869;1;3;2;2;1;5;1;1;5;3; ; ; ; ;80000;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;25;1;1570,81144032579
560872;1;2;1;3;1;4;6;1;5;4; ; ; ;200000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;25;1;2168,40698326062
560873;1;3;1;3;1;4;6;1;5;2; ;100000;25000000;230000; ;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;25;1;3072,92921455886
