DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;CLASE;DPTO;AREA;fex_c_2011
551359;2;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;161,131030390219
551360;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;251,11259591054
551360;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;251,11259591054
551360;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;251,11259591054
551361;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;79,4462615934337
551361;1;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;3000000;2;1;2;1;17;17;79,4462615934337
551362;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2;3600000; ; ; ; ; ;2;2;1;1;17;17;114,329187889127
551362;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;114,329187889127
551363;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;125,316768170749
551363;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;125,316768170749
551363;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;125,316768170749
551364;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;175,504544562178
551364;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;175,504544562178
551365;1;1;95;1; ;2;1; ;1800000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;267,199699269455
551365;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;267,199699269455
551365;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;267,199699269455
551366;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;212,026704217358
551366;1;2;95;1; ;2;1; ;650000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;212,026704217358
551366;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;212,026704217358
551367;1;1;95;1; ;1;1; ;433700;220000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;122,185771259473
551367;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;122,185771259473
551367;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;122,185771259473
551368;1;1;95;1; ;1;1;520000;433700;200000;1;1;2;2;2; ; ; ; ; ;600000;2;1;2;1;17;17;132,523378783262
551369;1;1;95;1; ;2;1; ;559000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;265,046757566524
551370;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;271,632154427199
551370;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;271,632154427199
551370;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;271,632154427199
551371;1;1;95;1; ;2;1; ;1700000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;109,874170277295
551371;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;109,874170277295
551371;1;3;95;2; ; ; ; ; ; ; ;1;2;2;2;4000000; ; ; ; ; ;2;2;1;1;17;17;109,874170277295
551371;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;109,874170277295
551371;1;5;95;2; ; ; ; ; ; ; ;1;2;2;2;2000000; ; ; ; ; ;2;2;1;1;17;17;109,874170277295
551372;1;1;95;1; ;2;1; ;466770; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;85,1764355420386
551372;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;85,1764355420386
551372;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;85,1764355420386
551372;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;85,1764355420386
551372;1;5;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2400000;2;1;2;1;17;17;85,1764355420386
551373;1;1;95;1; ;1;2; ; ;80000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;143,864889694672
551373;1;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;40000;2;1;2;1;17;17;143,864889694672
551375;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;127,265972450245
551375;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;127,265972450245
551375;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;127,265972450245
551376;1;1;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;132,523378783262
551380;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;157,076084685137
551380;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;157,076084685137
551381;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2;98; ; ; ; ; ;2;2;1;1;17;17;100,698881935
551381;1;2;95;2; ; ; ; ; ; ; ;1;2;2;2;1000000; ; ; ; ; ;2;2;1;1;17;17;100,698881935
551382;1;1;95;1; ;2;1; ;1200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;99,6091302173499
551382;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;99,6091302173499
551382;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;99,6091302173499
551382;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;99,6091302173499
551382;1;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;99,6091302173499
551382;1;6;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2000000;2;1;2;1;17;17;99,6091302173499
551383;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2;12000000; ; ; ; ; ;2;2;1;1;17;17;167,640574061861
551383;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;167,640574061861
551385;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;149,981748589535
551385;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;149,981748589535
551385;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;149,981748589535
551385;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;149,981748589535
551387;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;167,640574061861
551387;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;167,640574061861
551388;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;168,410208466576
551388;1;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1200000;2;1;2;1;17;17;168,410208466576
551388;1;3;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;100000;2;1;2;1;17;17;168,410208466576
551388;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;168,410208466576
551389;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;135,8160772136
551389;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;135,8160772136
551389;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;135,8160772136
551390;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;40000;2;1;2;1;17;17;132,523378783262
551391;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;169,446866170667
551391;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;169,446866170667
551391;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;169,446866170667
551391;1;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;169,446866170667
551391;1;6;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;169,446866170667
551391;1;7;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;169,446866170667
551392;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;95,4414756019835
551392;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;95,4414756019835
551392;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;95,4414756019835
551392;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;95,4414756019835
551393;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;146,153684737389
551394;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;138,607483361655
551394;1;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;100000;2;1;2;1;17;17;138,607483361655
551394;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;138,607483361655
551394;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;138,607483361655
551395;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;286,190510579915
551395;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;286,190510579915
551395;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;286,190510579915
551395;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;286,190510579915
551396;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;232,449538751527
551396;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;232,449538751527
551396;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;232,449538751527
551396;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;232,449538751527
551397;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;4800000;2;1;2;1;17;17;332,387961775408
551397;1;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;4800000;2;1;2;1;17;17;332,387961775408
551397;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;332,387961775408
551397;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;332,387961775408
551398;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2;21600000; ; ; ; ; ;2;2;1;1;17;17;228,658375778254
551398;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;228,658375778254
551399;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2;18000000; ; ; ; ; ;2;2;1;1;17;17;185,379765202605
551399;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;185,379765202605
551399;1;3;95;2; ; ; ; ; ; ; ;1;2;2;2;4200000; ; ; ; ; ;2;2;1;1;17;17;185,379765202605
551400;1;1;95;1; ;2;1; ;2000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;202,011436763501
551400;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;202,011436763501
551401;1;1;95;1; ;1;1; ;433700;180000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;154,852469976294
551401;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;154,852469976294
551401;1;3;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;200000;2;1;2;1;17;17;154,852469976294
551402;1;1;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;146,923319142104
551402;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;146,923319142104
551402;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;146,923319142104
551404;1;1;95;1; ;2;1; ;579000; ;2;1;2;2;2;98; ; ; ; ; ;2;2;1;1;17;17;122,258338723317
551404;1;2;95;2; ; ; ; ; ; ; ;1;2;2;2;98; ; ; ; ; ;2;2;1;1;17;17;122,258338723317
551405;1;1;95;1; ;1;2; ; ;990000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;89,3816805477823
551405;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;89,3816805477823
551405;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;89,3816805477823
551405;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;89,3816805477823
551405;1;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;89,3816805477823
551406;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;146,153684737389
551408;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;379,115882842403
551408;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;379,115882842403
551408;1;5;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;379,115882842403
551409;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;288,263825988096
551409;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;288,263825988096
551410;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;244,516677446634
551410;1;2;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;244,516677446634
551411;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;297,520497809377
551411;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;297,520497809377
551411;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;297,520497809377
551412;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;122,258338723317
551412;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;122,258338723317
551415;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;500000;2;1;2;1;17;17;183,820380342626
551416;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;8700000;2;1;2;1;17;17;175,689386542934
551418;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;112,307416145786
551418;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;112,307416145786
551418;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;112,307416145786
551419;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;212,111581648057
551419;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;212,111581648057
551419;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;212,111581648057
551419;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;212,111581648057
551419;1;5;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2400000;2;1;2;1;17;17;212,111581648057
551420;1;1;95;1; ;2;1; ;1200000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;100,698881935
551420;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;100,698881935
551421;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;210,387470857871
551421;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;210,387470857871
551423;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1680000;2;1;2;1;17;17;132,523378783262
551424;1;1;95;1; ;2;1; ;1150000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;103,437194069496
551424;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;103,437194069496
551424;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;103,437194069496
551424;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;103,437194069496
551424;1;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;103,437194069496
551424;1;6;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;103,437194069496
551424;1;7;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;103,437194069496
551424;1;8;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;103,437194069496
551424;1;9;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;103,437194069496
551425;1;1;95;1; ;1;1; ;467913;160000;2;1;2;2;2; ; ; ; ; ;50000;2;1;2;1;17;17;181,387134474135
551425;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;181,387134474135
551425;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;181,387134474135
551426;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;148,760248904689
551426;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;148,760248904689
551426;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;148,760248904689
551427;1;1;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;168,063664966758
551427;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;168,063664966758
551427;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;168,063664966758
551428;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;176,726044247025
551428;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;176,726044247025
551428;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;176,726044247025
551429;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;2640000;2;1;2;1;17;17;244,132397610395
551429;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;244,132397610395
551429;1;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;244,132397610395
551430;1;1;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;138,947074124875
551430;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;138,947074124875
551430;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;138,947074124875
551431;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;114,329187889127
551431;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;114,329187889127
551432;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;144,131912994048
551432;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;144,131912994048
551433;1;1;95;1; ;2;1; ;2000000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;90,4338418750553
551433;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;90,4338418750553
551433;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;90,4338418750553
551434;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;189,670215938113
551434;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;189,670215938113
551434;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;189,670215938113
551435;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;216,681534894979
551435;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;216,681534894979
551436;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;207,469605392779
551436;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;207,469605392779
551436;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;207,469605392779
551436;1;5;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;400000;2;1;2;1;17;17;207,469605392779
551436;1;7;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;207,469605392779
551436;1;8;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;207,469605392779
551438;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;314,152169370274
551438;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;314,152169370274
551439;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1200000;2;1;2;1;17;17;222,541516883391
551441;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;288,263825988096
551441;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;288,263825988096
551442;1;1;95;1; ;1;1; ;433700;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;201,39776387
551442;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;201,39776387
551443;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;135,888644677444
551443;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;135,888644677444
551446;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;310,09385162365
551446;1;2;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;300000;2;1;2;1;17;17;310,09385162365
551446;1;5;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;310,09385162365
551446;1;6;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;310,09385162365
551447;1;1;95;1; ;2;1; ;433700; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;269,664563994813
551447;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;269,664563994813
551447;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;269,664563994813
551447;1;4;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;269,664563994813
551447;1;5;95;2; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ; ;1500000;2;1;2;1;17;17;269,664563994813
551447;1;6;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;269,664563994813
551447;1;7;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;269,664563994813
551448;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;392,390283538782
551448;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;392,390283538782
551448;1;3;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;392,390283538782
551448;1;6;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;392,390283538782
551448;1;9;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;17;17;392,390283538782
