DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011
4812762;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1606,5326840309
4812763;1;1;1;90;1;12;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2051,84959546296
4812763;1;2;1;90;1;12;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2051,84959546296
4812763;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2051,84959546296
4812763;1;4;1;90;1;12;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2051,84959546296
4812764;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2045,16359002204
4812764;1;2;1;90;1;10;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2045,16359002204
4812764;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2045,16359002204
4812765;1;1;1;90;2; ;1;40;2; ;2; ;1;9;2; ;2; ;2; ;2; ;2; ;2;01;23;2659,76006939052
4812765;1;2;1;90;1;2;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2659,76006939052
4812766;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3565,67866092888
4812766;1;2;1;90;2; ;1;34;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3565,67866092888
4812766;1;3;1;90;2; ;1;22;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3565,67866092888
4812767;1;1;1;90;1;12;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2653,0740639496
4812768;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2659,76006939052
4812768;1;2;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2659,76006939052
4812769;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2481,30928356805
4812770;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2951,0821815604
4812770;1;2;1;90;1;4;1;30;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2951,0821815604
4812770;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2951,0821815604
4812770;1;4;1;90;2; ;1;16;2; ;1;26;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2951,0821815604
4812771;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2653,0740639496
4812772;1;1;1;90;1;13;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2045,16359002204
4812772;1;2;1;90;1;10;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2045,16359002204
4812772;1;3;1;90;1;8;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2045,16359002204
4812773;1;1;1;90;1;8;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2653,0740639496
4812774;1;1;1;90;2; ;1;39;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2653,0740639496
4812775;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2703,37148171167
4812775;1;2;1;90;2; ;1;34;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2703,37148171167
4812775;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2703,37148171167
4812775;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2703,37148171167
4812775;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2703,37148171167
4812775;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2703,37148171167
4812776;1;1;1;90;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3889,26312608315
4812776;1;2;1;90;2; ;1;32;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3889,26312608315
4812777;1;1;1;90;2; ;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3649,34902217593
4812777;1;2;1;90;2; ;1;35;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3649,34902217593
4812777;1;3;1;90;2; ;1;3;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3649,34902217593
4812778;1;1;1;90;2; ;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;4953,27738609456
4812778;1;2;1;90;2; ;1;20;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;4953,27738609456
4812779;1;1;1;90;1;10;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2653,0740639496
4812780;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3295,0217640641
4812780;1;2;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3295,0217640641
4812780;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3295,0217640641
4812780;1;4;1;90;2; ;1;17;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3295,0217640641
4812780;1;5;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3295,0217640641
4812781;1;1;1;90;1;4;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2478,62645759534
4812781;1;2;1;90;1;3;1;44;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2478,62645759534
4812781;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2478,62645759534
4812781;1;4;1;90;1;6;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2478,62645759534
4812782;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1921,31797945585
4812782;1;2;1;90;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;1921,31797945585
4812783;1;1;1;90;1;12;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2237,62124190387
4812783;1;2;1;90;1;12;1;30;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2;01;23;2237,62124190387
4812783;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2237,62124190387
4812784;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3171,1761534979
4812784;1;2;1;90;2; ;1;38;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3171,1761534979
4812784;1;3;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3171,1761534979
4812784;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3171,1761534979
4812785;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2230,93523646295
4812785;1;2;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2230,93523646295
4812786;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3348,33978255382
4812786;1;2;1;90;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3348,33978255382
4812786;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3348,33978255382
4812787;1;1;1;90;1;12;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2237,62124190387
4812787;1;2;1;90;1;18;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2237,62124190387
4812787;1;3;1;90;1;10;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2237,62124190387
4812788;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2481,30928356805
4812789;1;1;1;90;1;3;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3320,65078705286
4812789;1;2;1;90;1;4;1;44;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3320,65078705286
4812790;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3099,90894240474
4812790;1;2;1;90;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3099,90894240474
4812790;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3099,90894240474
4812790;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3099,90894240474
4812791;1;1;1;90;2; ;1;36;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3442,55319066304
4812791;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3442,55319066304
4812791;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3442,55319066304
4812792;1;1;1;90;2; ;1;11;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2354,78084702915
4812792;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2354,78084702915
4812792;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;2354,78084702915
4812793;1;1;1;90;2; ;1;26;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2;01;23;3882,57712064224
4816866;1;1;1;90;2; ;1;8;1;8;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816866;1;2;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816866;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816867;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816867;1;2;1;90;2; ;1;30;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816867;1;3;1;90;2; ;1;7;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816867;1;5;1;90;2; ;1;21;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816868;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;852,529935269267
4816868;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;852,529935269267
4816868;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;852,529935269267
4816868;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;852,529935269267
4816869;1;1;1;90;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;1089,84984426908
4816869;1;2;1;90;2; ;1;35;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;1089,84984426908
4816870;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;1892,45005238255
4816870;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;1892,45005238255
4816870;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;1892,45005238255
4816871;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816871;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816871;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816871;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816871;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816871;1;6;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816872;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816872;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816873;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816873;1;2;1;90;2; ;1;30;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816873;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816875;1;1;1;90;2; ;1;10;2; ;1;20;2; ;2; ;1;4;2; ;2; ;2; ;2;01;05;1089,84984426908
4816875;1;2;1;90;2; ;1;12;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;1089,84984426908
4816876;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;674,656305374633
4816876;1;2;1;90;2; ;1;24;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;674,656305374633
4816876;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;674,656305374633
4816877;1;1;1;90;2; ;1;8;2; ;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2;01;05;968,286445651781
4816877;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;968,286445651781
4816878;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;922,987417136577
4816878;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;922,987417136577
4816878;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;922,987417136577
4816878;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;922,987417136577
4816878;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;922,987417136577
4816879;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2;01;05;1267,72347416371
4816879;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2; ;2;01;05;1267,72347416371
4816879;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;1;3;2; ;2; ;2;01;05;1267,72347416371
4816881;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;640,799805416054
4816881;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;640,799805416054
4816881;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;640,799805416054
4816881;1;4;1;90;2; ;1;25;2; ;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2;01;05;640,799805416054
4816881;1;5;1;90;2; ;1;15;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2;01;05;640,799805416054
4816882;1;1;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;800,883345403761
4816882;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;800,883345403761
4816882;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;800,883345403761
4816882;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;800,883345403761
4816883;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;1281,74828002561
4816884;1;1;1;90;2; ;1;3;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816884;1;2;1;90;1;3;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;631,468694011902
4816885;1;1;1;90;1;4;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;1086,69913429783
4816885;1;2;1;90;1;21;1;24;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;1086,69913429783
4816918;1;1;1;90;2; ;1;15;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;5668,93783490074
4816919;1;1;1;90;2; ;1;42;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;3770,09494282392
4816919;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2;01;05;3770,09494282392
4816920;1;1;1;90;1;5;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;3808,46467222994
4816921;1;1;1;90;1;5;1;30;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;8287,38478487178
4816922;1;1;1;90;2; ;1;5;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;6658,9459648326
4816922;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;6658,9459648326
4816922;1;3;1;90;2; ;1;6;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;6658,9459648326
4816922;1;4;1;90;2; ;1;2;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;6658,9459648326
4816922;1;5;1;90;2; ;1;15;2; ;1;45;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;6658,9459648326
4816923;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;30;2;01;05;2126,91079297394
4816923;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;2126,91079297394
4816924;1;1;1;90;2; ;1;4;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;3560,23159601536
4816924;1;2;1;90;1;8;1;24;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;3560,23159601536
4816924;1;3;1;90;1;1;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;3560,23159601536
4816926;1;1;1;90;1;15;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;3261,37924409651
4816926;1;2;1;90;1;3;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;3261,37924409651
4816929;1;1;1;90;1;36;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2;01;05;6484,99008951066
4816929;1;2;1;90;1;4;1;15;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;6484,99008951066
4816929;1;3;1;90;1;3;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;6484,99008951066
4816929;1;4;1;90;1;4;1;15;2; ;1;10;2; ;2; ;2; ;2; ;2; ;1;2;2;01;05;6484,99008951066
4816929;1;5;1;90;1;2;1;6;2; ;1;8;2; ;2; ;1;10;2; ;2; ;1;2;2;01;05;6484,99008951066
4816930;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;3808,46467222994
4816931;1;1;1;90;1;5;1;30;1;14;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;4286,60479280678
4816931;1;2;1;90;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;4286,60479280678
4816931;1;3;1;90;1;2;1;7;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;4286,60479280678
4816931;1;4;1;90;1;2;1;7;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;4286,60479280678
4816931;1;5;1;90;1;2;1;4;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2;01;05;4286,60479280678
4816932;1;1;1;90;1;2;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;14;2;01;05;2918,72684915696
4816932;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;2;01;05;2918,72684915696
4816933;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2;01;05;2126,91079297394
4816933;1;2;1;90;2; ;1;29;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;2126,91079297394
4816934;1;1;1;90;1;4;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;3261,37924409651
4816934;1;2;1;90;1;3;1;20;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2;01;05;3261,37924409651
4816935;1;1;1;90;1;4;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;7136,80065782721
4816935;1;2;1;90;1;6;1;21;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;7136,80065782721
4816935;1;6;1;90;1;2;1;24;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;7136,80065782721
4816936;1;1;1;90;2; ;1;4;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;5054,1657787846
4816936;1;2;1;90;2; ;1;25;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;5054,1657787846
4816936;1;3;1;90;2; ;1;3;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;5054,1657787846
4816937;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;2126,91079297394
4816937;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;2126,91079297394
4816938;1;1;1;90;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;6348,07272638913
4816938;1;2;1;90;1;7;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;6348,07272638913
4816938;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;6348,07272638913
4816938;1;6;1;90;1;4;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;01;05;6348,07272638913
4816938;1;7;1;90;1;7;1;14;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;2;01;05;6348,07272638913
4816939;1;1;1;90;2; ;1;10;2; ;1;15;2; ;2; ;2; ;1;6;2; ;2; ;2;01;05;5621,69952959771
