DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;DPTO;ORDEN;fex_c_2011
1167388;1;4;2;2;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;4;2;1;2;2;1;1;1;1;1;01;2;41;1;1677,44922283848
1167389;1;5;3;3;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;1;1;1;1;1;01;2;41;1;1462,37479463867
1167390;1;3;2;3;1;1;1;1;5;4; ; ; ;150000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;41;1;1619,48144196135
1167392;1;2;1;3;1;1;1;1;4;1; ; ;10000000;100000; ;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;41;1;1345,66952745187
1167941;1;2;2;6; ;4;1;1;5;1; ; ;1000000;50000; ;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;1;2;2;2;2;1;1;4;2;1;2;2;2;1;2; ;2;01;2;73;1;1156,08650949902
1167959;1;2;1;6; ;3;1;5;5;1; ; ;1000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;1;1; ;2;01;2;73;1;1427,05008602353
1167960;1;2;2;2;1;3;4;5;5;1; ; ;1000000;50000; ;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;1;1;2;2;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;73;1;1369,63096179185
1167961;1;2;2;2;1;4;4;5;5;1; ; ;98;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;73;1;1468,55018787094
1167962;1;2;1;3;1;4;1;1;5;3; ; ; ; ;40000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;73;1;1424,18250306904
1167963;1;2;2;2;1;4;1;1;5;1; ; ;5000000;50000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;4;2;1;2;2;2;1;1; ;1;01;2;73;1;1499,19521968078
1167965;1;3;2;2;1;4;1;1;5;1; ; ;1000000;50000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;73;1;1915,62769248359
1167966;1;2;2;6; ;4;4;5;5;1; ; ;6000000;25000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;73;1;1646,46100718672
1167967;1;4;3;6; ;4;4;5;5;1; ; ;15000000;100000; ;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;73;1;1307,17596085351
1167969;1;2;2;6; ;4;4;1;5;1; ; ;4000000;50000; ;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;2;2;2; ; ;01;2;73;1;1336,11834702752
1167970;1;2;1;6; ;4;4;1;5;1; ; ;15000000;15000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;73;1;1427,05008602353
1167974;1;3;1;2;1;4;1;1;5;1; ; ;8000000;60000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;73;1;1234,80871702408
1167985;1;2;2;2;1;4;1;1;5;4; ; ; ;15000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;73;1;1604,96090533931
1167992;1;2;1;3;1;4;1;5;5;1; ; ;2500000;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;1;1; ;1;01;2;73;1;1292,22784125575
1167993;1;1;1;2;1;4;1;1;5;1; ; ;8000000;30000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;7;1;1;2;2;2;1;1; ;2;01;2;73;1;1333,72794310316
1167994;1;1;1;3;1;4;1;5;5;1; ; ;3000000;10000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;7;1;1;2;2;2;1;1; ;2;01;2;73;1;1295,35851291194
1167995;1;2;2;2;1;4;1;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;73;1;1261,05481030228
1167996;1;4;1;2;1;4;1;1;4;4; ; ; ;30000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;73;1;1333,72794310316
1167997;1;2;2;2;1;4;4;5;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;73;1;1439,43651163825
1167998;1;2;1;2;1;4;4;1;5;1; ; ;5000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;73;1;1569,3311935222
1167999;1;2;2;6; ;4;4;1;5;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;73;1;1411,92215148459
1168000;1;1;1;6; ;4;6;5;5;5; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;8;1;1;2;2;2;2;0; ; ;01;2;73;1;1427,05008602353
1168001;1;2;2;3;1;4;4;1;5;4; ; ; ;50000; ;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;73;1;1051,11820869576
1168002;1;2;1;6; ;4;6;6; ;1; ; ;4000000;25000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;73;1;1234,80871702408
1168006;1;2;1;4;1;4;1;1;5;1; ; ;8000000;30000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;4;2;1;2;2;2;1;1; ;1;01;2;73;1;1487,59988191139
1168017;1;2;2;2;1;4;1;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;73;1;1449,45706835218
1168021;1;2;1;2;1;4;1;1;4;4; ; ; ;30000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;73;1;1292,22784125575
1168022;1;2;1;2;1;4;4;5;5;1; ; ;8000000;30000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;73;1;1427,05008602353
1168024;1;3;2;2;1;4;3;1;5;1; ; ;4000000;200000; ;2;2;1;1;2;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;73;1;1788,07259441049
1168025;1;2;2;2;1;4;4;1;5;1; ; ;2000000;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;2; ; ;01;2;73;1;1126,181745421
1168026;1;2;2;6; ;4;4;5;5;4; ; ; ;40000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;73;1;1541,3921637817
1168027;1;2;1;6; ;4;1;1;5;1; ; ;30000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;73;1;1716,53986390469
1168028;1;2;1;2;1;4;4;1;5;1; ; ;3000000;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;4;2;1;2;2;2;2;2; ; ;01;2;73;1;1494,26765679696
1168029;1;3;3;2;1;4;1;1;5;1; ; ;20000000;40000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;73;1;1870,6339128851
1168031;1;2;1;6; ;4;3;1;5;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;73;1;1292,22784125575
1168033;1;1;1;6; ;4;4;5;5;1; ; ;2000000;20000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;1;1;2;2;2;2;2; ; ;01;2;73;1;1811,1445905542
1168174;1;3;2;1;1;1;1;1;3;1; ; ;98;180000; ;1;2;1;2;2;2;2;2;2;2;1;2;2;2;1;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;1;1;01;2;25;1;3342,94315057487
1168182;1;3;2;1;1;1;1;1;4;4; ; ; ;300000; ;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;01;2;25;1;3059,78998722144
1168183;1;3;1;1;1;1;1;1;3;1; ; ;25000000;80000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;1;1;01;2;25;1;3208,14780755877
1168185;1;3;2;1;1;1;6;1;3;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;2;2;1; ;01;2;25;1;3443,8807367858
1168186;1;3;2;1;1;1;1;1;3;1; ; ;30000000;130000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;1;1;01;2;25;1;4147,18288169036
1168187;1;3;2;2;1;4;1;1;5;1; ; ;98;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;25;1;2973,17118010829
1168188;1;2;1;1;2;4;1;1;4;3; ; ; ; ;50000;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;25;1;3384,74374814051
1168188;2;2;2;1;2;1;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;25;1;3384,74374814051
1168188;3;2;2;1;2;4;1;1;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;2;25;1;3384,74374814051
1168189;1;3;2;1;1;1;1;1;4;1; ; ;98;300000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;25;1;3347,46320717964
1168190;1;3;2;2;1;4;6;1;4;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;25;1;3863,25140080348
1168197;1;3;2;1;1;1;1;1;3;3; ; ; ; ;120000;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;1;1;01;2;25;1;4022,76341888608
1168198;1;3;1;1;1;1;1;1;3;1; ; ;120000000;150000; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;1;1;01;2;25;1;3208,14780755877
1168200;1;2;2;1;1;1;1;1;4;2; ;150000;27000000;160000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;1;1;2;1;1;1;2;1;1;01;2;25;1;3622,73259811129
1168207;1;4;3;1;1;1;1;1;3;1; ; ;25000000;200000; ;1;1;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;1;1;01;2;25;1;2825,46258934725
1168208;1;4;2;1;1;1;1;1;3;4; ; ; ;250000; ;1;1;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;1;1;01;2;25;1;4112,47473549427
1168209;1;2;1;1;1;1;1;1;3;1; ; ;20000000;120000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;2;1;1;01;2;25;1;3035,14946233342
1168211;1;1;1;1;1;1;1;1;3;2; ;100000;4000000;100000; ;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;2;1;1;01;2;25;1;2941,58294862572
1168212;1;3;2;2;1;4;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;25;1;4157,5533724406
1168213;1;2;1;2;1;4;1;1;4;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;4;1;2;1;2;2;2;1;1; ;1;01;2;25;1;2732,65237741609
1168214;1;1;1;2;1;4;1;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;2;2;2;2;2;1; ; ;1;01;2;25;1;3421,70781508034
1168215;1;2;2;1;1;4;1;1;4;1; ; ;3000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;25;1;4141,88220004523
1168223;1;3;2;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;1;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;1;1;01;2;25;1;2871,21147526042
1168224;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;1;2;1;2;2;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;2;1;1;01;2;25;1;4567,95907706087
1168226;1;2;1;1;1;1;1;1;4;3; ; ; ; ;60000;2;1;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;2;1;1;01;2;25;1;4585,05680019964
1168234;1;4;2;1;1;1;1;1;3;1; ; ;98;120000; ;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;1;1;4;1;1;1;1;1;2;1;1;01;2;25;1;3208,90410933532
1168235;1;2;1;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;2;1;1;1;1;1;2;1;1;01;2;25;1;3038,00047823188
1168237;1;2;1;1;1;1;1;1;3;1; ; ;60000000;150000; ;1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;1;1;01;2;25;1;3863,25140080348
1168238;1;3;2;1;1;1;1;1;3;4; ; ; ;100000; ;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;1;1;01;2;25;1;2973,17118010829
1168239;1;3;3;1;1;4;1;1;4;1; ; ;15000000;150000; ;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;1;1;1;4;1;2;1;2;1;2; ;1;01;2;25;1;3863,25140080348
1168240;1;3;3;1;1;4;1;1;4;1; ; ;30000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;3;1;2;1;2;1;2; ;1;01;2;25;1;3073,25837692831
1168241;1;4;1;1;1;4;1;1;4;1; ; ;60000000;250000; ;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;2;1;2;1;2; ;1;01;2;25;1;3208,14780755877
1168242;1;3;2;1;1;1;1;1;4;1; ; ;98;98; ;2;1;1;1;1;2;2;2;2;1;1;2;1;2;2;1;1;1;1;2;1;1;1;1;4;1;2;1;2;1;2; ;1;01;2;25;1;2872,23359389736
1168250;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;1;1;01;2;25;1;2871,21147526042
1169039;1;2;2;6; ;4;3;1;1;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;3635,33304515109
1169040;1;2;2;6; ;4;3;5;5;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;3635,33304515109
1169041;1;3;2;2;1;4;3;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;1992,68548344503
1169042;1;3;2;2;1;4;1;1;3;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;3648,04393667939
1169043;1;3;2;2;1;4;1;1;3;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;2;2;1;1; ;2;01;2;08;1;3494,70781007372
1169044;1;6;4;2;1;1;4;1;4;3; ; ; ; ;110000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;1;2;1;3; ;01;2;08;1;4683,60200253978
1169087;1;5;3;2;1;4;3;1;5;1; ; ;40000000;250000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;5941,76577673371
1169088;1;4;2;2;1;3;3;1;5;4; ; ; ;120000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;4084,51509131657
1169089;1;5;3;3;1;1;1;1;4;1; ; ;3000000;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;2;08;1;2750,18692168016
1169090;1;5;3;3;1;1;2;1;4;3; ; ; ; ;70000;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;1;2;1;3; ;01;2;08;1;2593,41953352654
1169091;1;3;1;3;1;1;2;1;4;3; ; ; ; ;70000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;2;2;2;1;2; ;3; ;01;2;08;1;3526,90929074422
1169092;1;4;2;3;1;1;2;1;4;1; ; ;5000000;80000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;2;2;1;2;1;3; ;01;2;08;1;3055,31247122033
1169137;1;1;1;2;1;3;4;1;1;4; ; ; ;250000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;3774,56476933777
1169137;2;1;1;2;1;3;4;1;1;4; ; ; ;250000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;01;2;08;1;3774,56476933777
1169138;1;3;2;6; ;3;2;5;1;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;5968,64683227805
1169139;1;2;1;6; ;4;4;5;1;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;08;1;2257,99518943798
1169140;1;4;3;2;1;4;1;1;1;1; ; ;9000000;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;2;2;1;1; ;1;01;2;08;1;5060,57885811698
1169141;1;3;2;2;1;4;1;1;5;1; ; ;4000000;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1; ; ;2;01;2;08;1;3048,95702545618
1169142;1;3;1;2;1;4;1;1;5;3; ; ; ; ;40000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;08;1;3425,93388103338
1169350;1;3;2;2;2;1;6;1;4;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;1;2;2;1; ;01;2;25;1;1814,10202189234
1169351;1;4;1;2;1;1;6;1;4;4; ; ; ;200000; ;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;2;1;1;1;2;1;2;2;1;2;2;1; ;01;2;25;1;1700,87796467367
