DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1169353;1;1;1;70;2;8;45;5; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;95;95;45;1;1;4559;25;1471,0749411245
1169359;1;2;1;70;2;8;40;1; ;2;12;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;54;95;1;1;9500;25;1990,68361597725
1169393;1;2;1;70;2;1;48;1; ;2;18;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;25;2201,29020793707
1169393;1;6;1;70;2;2;48;1; ;2;4;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;62;53;55;1;1;5529;25;2201,29020793707
1169725;1;3;1;70;2;48;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;2; ;15;3449,611656185
1169817;1;1;1;70;2;96;25;4; ;2;98;4; ;1;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;45;41;52;1;2;5225;15;1480,79716660575
1169829;1;3;1;70;2;24;40;1; ;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;01;1;2;0123;15;1748,77157537294
1170110;1;3;1;70;2;24;56;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;17;896,564260577449
1170116;1;3;1;70;2;45;45;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;17;844,490940559482
1170124;1;1;1;70;2;12;36;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;17;901,971375838239
1170131;1;3;1;70;2;12;50;8; ;2;28;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;17;1073,49476043913
1170138;1;4;1;70;2;20;60;8; ;2;30;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;17;989,087268802204
1170139;1;3;1;70;2;20;60;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;17;957,441510169754
1170428;1;2;1;70;2;7;48;4; ;2;7;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5261;17;990,002814341962
1170432;1;5;1;70;2;24;50;8; ;2;24;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;17;1042,10563033336
1170436;1;1;1;70;2;3;50;8; ;2;3;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;62;62;01;1;1;0111;17;960,548298585431
1170436;1;3;1;70;2;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;17;960,548298585431
1170445;1;2;1;70;2;32;50;8; ;2;32;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;17;1075,80213475985
1170460;1;1;1;70;2;4;50;4; ;2;4;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;53;53;01;1;1;0140;17;977,869071555272
1170460;1;2;1;70;2;12;50;8; ;2;12;8; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;17;977,869071555272
1170503;1;3;1;70;2;28;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;17;879,243487607608
1170508;1;5;1;70;2;8;48;3; ;2;8;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;77;15;1;1;1541;17;823,112409295727
1170510;1;1;1;70;2;2;48;8; ;2;2;8; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;62;62;01;1;1;0121;17;1201,4628364551
1170510;1;5;1;70;2;28;20;8; ;2;28;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;17;1201,4628364551
1170520;1;2;1;70;2;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;17;871,562887036607
1170520;1;3;1;70;2;4;48;1; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;54;95;1;1;9500;17;871,562887036607
1170524;1;3;1;70;2;30;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;17;1215,97277930558
1170524;1;4;1;70;2;36;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;17;1215,97277930558
1170748;1;2;1;70;2;36;48;3; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5529;18;490,069631208712
1170751;1;2;1;70;2;16;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;640,64177343951
1170752;1;5;1;70;2;4;40;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;661,154655368838
1170761;1;2;1;70;2;2;48;3; ;2;384;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;494,846265655884
1170809;1;2;1;70;2;12;49;3; ;2;12;3; ;2;4; ; ; ; ; ;1; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;18;622,03886998739
1170823;1;3;1;70;2;8;20;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;18;1353,06539947653
1171032;1;2;1;70;2;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;50000;2;54;54;95;1;1;9500;19;2334,97873628652
1171033;1;2;1;70;2;52;48;1; ;2;52;3; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;54;95;1;2;9500;19;1723,0284828069
1171034;1;1;1;70;2;4;48;1; ;2;4;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;84;84;21;1;1;2101;19;2146,77655690214
1171034;1;2;1;70;2;12;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;19;2146,77655690214
1171036;1;2;1;70;2;52;24;3; ;2;60;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;19;1324,57357253145
1171038;1;2;1;70;2;28;48;1; ;2;28;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;97;97;21;1;2;2109;19;2372,09567635323
1171045;1;4;1;70;2;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;690000;2;91;91;21;1;1;2102;19;1769,56750307475
1171057;1;1;1;70;2;2;48;4; ;2;2;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;1;0140;19;1979,59823475771
1171057;1;2;1;70;2;8;48;3; ;2;16;3; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;19;1979,59823475771
1171065;1;1;1;70;2;6;48;1; ;2;3;1; ;9;5; ; ; ; ; ; ; ;1; ; ; ;2; ;2;95;95;15;1;1;1571;19;1767,85645819713
1171068;1;2;1;70;2;52;40;3; ;2;52;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;19;1245,90950908004
1171070;1;1;1;70;2;6;40;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;81;81;36;1;1;3611;19;1921,37340558786
1171071;1;2;1;70;2;12;40;1; ;2;12;3; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;19;1704,16232605805
1171073;1;4;1;70;2;6;40;1; ;2;8;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;97;60;1;1;6041;19;1486,42055905157
1171074;1;3;1;70;2;4;40;1; ;2;4;1; ;8;3; ; ; ; ; ; ; ;1; ; ; ;2; ;2;59;97;15;1;1;1589;19;1910,61165838538
1171075;1;3;1;70;2;52;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;19;1584,03508673098
1171083;1;2;1;70;2;6;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;19;2242,11832613872
1171089;1;2;1;70;2;16;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;19;1607,50288616671
1171092;1;2;1;70;2;32;40;3; ;2;32;3; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;19;2661,58996440437
1171103;1;3;1;70;2;12;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0123;19;1693,87798494163
1171459;1;3;1;70;2;5;36;8; ;2;6;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;45;52;1;1;5211;23;3105,36337016236
1171459;1;4;1;70;2;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;2; ;23;3105,36337016236
1171461;1;2;1;70;2;52;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;2; ;23;2941,20139873755
1171471;1;2;1;70;2;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;52;1;1;5239;23;2496,68014659005
1171471;1;3;1;70;2;14;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;79; ; ;1;2; ;23;2496,68014659005
1172986;1;2;1;70;2;60;60;1; ;2;2;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;496900;2;58;58;70;1;2;7020;63;2344,37582734859
1172990;1;1;1;70;2;1;60;1; ;2;3;1; ;4;6; ; ;1; ; ; ; ; ; ; ; ;1;600000;2;97;97;60;1;1;6041;63;1980,03657747671
1172997;1;3;1;70;2;24;48;3; ;2;40;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;63;1839,10840853422
1173000;1;2;1;70;2;4;54;8; ;2;8;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;63;1469,49014017125
1173002;1;1;1;70;2;2;48;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;95;95;45;1;1;4521;63;1689,71017461378
1173002;1;2;1;70;2;20;24;3; ;2;250;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;63;1689,71017461378
1173002;1;3;1;70;2;24;48;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;03;95;45;1;2;4530;63;1689,71017461378
1173036;1;1;1;70;2;26;45;4; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;63;2082,10177629894
1173039;1;1;1;70;2;60;60;1; ;2;3;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;2;0111;63;1859,40107874548
1173040;1;3;1;70;2;7;40;4; ;2;7;3; ;1;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;61;53;95;1;1;9500;63;1525,7495087025
1173085;1;2;1;70;2;4;50;4; ;2;25;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;1;7493;63;1950,1361278434
1173089;1;3;1;70;2;18;60;1; ;2;18;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;85;1;2;8511;63;1771,28865473757
1173303;1;1;1;70;2;52;60;4; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;66;7264,90040446365
1173304;1;1;1;70;2;2;60;1; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;95;93;45;1;1;4552;66;4495,6001246642
1173308;1;3;1;70;2;28;66;1; ;2;18;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;95;45;1;2;4522;66;4759,06942634298
1175088;1;2;1;70;2;24;45;3; ;2;240;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;66;1706,05625211229
1175579;1;1;1;70;2;2;40;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;100000;2;55;54;95;1;1;9500;13;1077,28128812129
1175616;1;7;1;70;2;8;50;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;13;1913,31543668386
1175691;2;1;2;70;2;4;42;4; ;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;13;1583,19901407737
1175691;2;2;2;70;2;8;40;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;13;1583,19901407737
1176278;1;2;1;70;2;4;40;8; ;2;2;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0117;50;2115,71914560922
1176301;1;1;1;70;2;2;48;8; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;62;62;01;1;1;0114;50;1691,29785294174
1176301;1;7;1;70;2;1;48;8; ;2;2;8; ;7;7; ; ; ; ; ; ; ; ; ;1; ;1;420000;2;62;62;01;1;1;0115;50;1691,29785294174
1176307;1;4;1;70;2;4;48;8; ;2;1;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;62;62;01;1;1;0121;50;1619,72947381287
1176334;1;1;1;70;2;8;48;4; ;2;9;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;50;1966,71776313275
1176353;1;2;1;70;2;52;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;50;2375,09726864002
1176353;1;5;1;70;2;5;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;50;2375,09726864002
1176358;1;4;1;70;2;12;45;8; ;2;13;7; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;50;2303,87390546304
1176358;1;7;1;70;2;4;44;3; ;2;5;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;62;01;1;1;0121;50;2303,87390546304
1176370;1;2;1;70;2;12;50;1; ;2;13;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;77;15;1;1;1551;50;1995,52608945415
1176384;1;1;1;70;2;24;48;4; ;2;25;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;50;1382,28523456399
1176387;1;4;1;70;2;4;48;8; ;2;4;8; ;4;5; ; ; ; ; ; ; ; ; ;1; ;1;220000;2;62;62;01;1;1;0121;50;1571,01549027631
1176439;1;1;1;70;2;3;48;8; ;2;4;8; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;62;63;02;1;1;0201;50;2115,09402506567
1176439;1;2;1;70;2;3;48;8; ;2;16;8; ;4;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;50;2115,09402506567
1176440;1;2;1;70;2;48;48;2; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;53;55;1;2;5529;50;1838,18987561675
1176614;1;3;1;70;2;120;54;1; ;2;24;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;66;1709,59291378726
1176623;1;2;1;70;2;104;45;3; ;2;480;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;66;1517,2090261959
1176625;1;2;1;70;2;12;50;3; ;2;208;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;33;52;1;1;5211;66;1627,11748723963
1176627;1;2;1;70;2;12;48;3; ;2;12;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;1;0116;66;1353,06539947653
1176627;1;3;1;70;2;28;84;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;66;1353,06539947653
1176630;1;3;1;70;2;28;50;1; ;2;28;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;58;62;1;2;6213;66;1565,38494808375
1176630;1;4;1;70;2;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;1565,38494808375
1176814;1;2;1;70;2;8;28;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;56;56;93;1;1;9301;73;1454,10995340246
1176815;1;3;1;70;2;8;21;8; ;2;8;6; ;2;1; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO;2; ;2;62;62;01;1;1;0111;73;1612,65828094979
1176821;1;4;1;70;2;2;60;3; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;54;53;55;1;1;5521;73;1370,594658786
1176825;1;3;1;70;2;4;60;8; ;2;4;6; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;73;1143,35754395605
1176833;1;2;1;70;2;8;60;1; ;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;73;1593,02720077396
1176837;1;2;1;70;2;2;48;8; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;15000;2;62;62;01;1;1;0111;73;1365,54296733921
1176871;1;1;1;70;2;2;45;8; ;2;2;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;62;62;01;1;1;0111;73;1373,84165862995
1176872;1;1;1;70;2;4;45;8; ;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;62;62;01;1;1;0111;73;1437,72587307058
1176875;1;2;1;70;2;24;40;3; ;2;24;3; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;73;1748,21666530951
1176875;1;3;1;70;2;12;40;3; ;2;48;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;73;1748,21666530951
1176875;1;5;1;70;2;12;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;73;1748,21666530951
1176904;1;2;1;70;2;8;48;4; ;2;156;2; ;9;2; ; ; ; ; ; ; ; ;1; ;FONDO SUBSIDIADO ( PROSPERAR);2; ;2;54;62;75;1;1;7514;73;1336,49915820364
1176910;1;1;1;70;2;4;50;8; ;2;4;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;62;62;01;1;1;0111;73;1420,0144528201
1176910;1;2;1;70;2;4;60;1; ;2;7;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;62;01;1;1;0111;73;1420,0144528201
1176912;1;1;1;70;2;8;50;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;73;1944,15580824102
1612135;1;3;1;70;2;6;50;8; ;2;6;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;18;494,846265655884
1612156;1;2;1;70;2;29;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;684,187826160694
1612162;1;2;1;70;2;20;40;3; ;2;48;3; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;18;529,253384552442
1702385;1;2;1;70;2;4;40;3; ;2;40;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;52;1699,17804411173
1702391;1;2;1;70;2;40;40;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;1852,22734100876
1702395;1;2;1;70;2;12;40;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;74;1;1;7493;52;1750,24869443149
1702397;1;2;1;70;2;12;48;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;52;1499,79912418213
1702474;1;2;1;70;2;40;40;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;52;1943,9410620389
1702478;1;1;1;70;2;1;45;4; ;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;61;61;01;1;1;0140;52;1943,98989462468
1702481;1;4;1;70;2;4;40;3; ;2;5;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;54;95;1;1;9500;52;1833,48828349155
1702481;1;6;1;70;2;21;16;4; ;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;45000;2;61;99;50;1;2;5020;52;1833,48828349155
1702482;1;1;1;70;2;4;40;2; ;2;4;2; ;9;6; ; ;1; ; ; ; ; ; ; ; ;1;900000;2;13;13;80;1;1;8043;52;1952,67639992894
1702484;1;2;1;70;2;24;16;4; ;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0116;52;2010,65165481308
1702492;1;3;1;70;2;26;40;1; ;2;13;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;61;01;1;2;0115;52;1711,30623108945
1702493;1;5;1;70;2;13;24;4; ;2;14;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;52;2125,91164653402
1702493;1;6;1;70;2;26;24;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;2; ;52;2125,91164653402
1702496;1;1;1;70;2;26;48;3; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;61;01;1;2;0115;52;1683,219975136
1702499;1;2;1;70;2;52;40;4; ;2;13;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;52;1841,55711516058
1702500;1;2;1;70;2;64;40;3; ;2;104;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;2;0114;52;1605,55267763579
1702501;1;2;1;70;2;120;60;3; ;2;23;6; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;2;0113;52;1571,49126533445
