DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1161217;1;4;1;70;05;32;48;1; ;2;32;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;98;45;1;2;4530;05;897,966009409484
1161223;1;3;1;70;05;12;24;1; ;2;16;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;36;1;1;3699;05;1080,36539011418
1161225;1;2;1;70;05;17;50;1; ;2;17;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;16;16;74;1;2;7430;05;973,991457540888
1161229;1;3;1;70;05;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;2; ;05;1016,63808560214
1161232;1;2;1;70;05;7;48;1; ;2;72;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;1;5139;05;1026,39092551936
1161233;1;1;1;70;05;14;48;1; ;2;104;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;61;01;1;2;0121;05;1073,18987611125
1161235;1;2;1;70;05;56;48;1; ;2;16;1; ;7;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;64;1;2;6411;05;882,131866785077
1161238;1;4;1;70;05;8;48;1; ;2;8;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;05;01;1;1;0116;05;1013,12886041604
1161257;1;2;1;70;05;4;48;1; ;2;198;1; ;2;2; ; ; ; ; ;1; ; ; ; ; ;2; ;2;45;45;55;1;1;5529;05;1101,85484571241
1161262;1;1;1;70;05;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;40; ; ;1;1; ;05;1128,37980189487
1161265;1;2;1;70;05;24;48;1; ;2;32;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;77;51;1;2;5125;05;1048,08078133978
1161267;1;1;1;70;08;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;34000;2;54;54;95;1;1;9500;08;731,772722014223
1161270;1;4;1;70;08;36;48;1; ;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;16;74;1;2;7430;08;685,046572577046
1161276;1;4;1;70;08;14;48;1; ;2;58;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;32;80;1;2;8012;08;573,129925356058
1161279;1;4;1;70;08;3;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;08;598,756764528005
1161282;1;1;1;70;08;6;48;1; ;2;40;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6042;08;513,228692066456
1161290;1;1;1;70;08;2;48;1; ;2;2;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;1;99;2;02;02;29;1;1;2929;08;491,965688132553
1161309;1;2;1;70;08;8;48;1; ;2;52;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;80;1;1;8050;08;525,893354542826
1161311;1;4;1;70;08;8;48;1; ;2;8;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;70;39;45;1;1;4521;08;451,046136282884
1161317;1;2;1;70;08;24;48;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;08;528,26357257461
1161319;2;2;2;70;08;24;50;3; ;2;156;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;08;469,243104144939
1161331;1;7;1;70;08;70;50;1; ;2;70;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5219;08;562,438312712674
1161344;1;2;1;70;08;12;72;1; ;2;12;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6042;08;530,781418001924
1161348;1;2;1;70;08;8;48;1; ;2;8;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;06;06;75;1;1;7513;08;573,26374590659
1161372;1;3;1;70;08;35;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;525,73946980565
1161372;2;2;2;70;08;8;60;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7499;08;525,73946980565
1161375;1;3;1;70;08;56;50;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;2; ;08;537,182801457698
1161375;1;4;1;70;08;12;50;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;1;8532;08;537,182801457698
1161386;1;2;1;70;08;256;50;1; ;2;256;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;2;7020;08;525,849674579688
1161391;1;2;1;70;08;4;70;1; ;2;24;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;74;1;1;7413;08;587,78820503869
1161392;1;8;1;70;08;40;56;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;589,307435730027
1161399;1;1;1;70;08;120;48;4; ;2;20;1; ;9;1; ; ; ; ; ; ;1; ; ; ; ;2; ;2;45;44;66;1;2;6602;08;564,769091264964
1161400;1;2;1;70;08;16;48;9;NIÑERA;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;2;5261;08;644,691933477503
1161402;1;9;1;70;08;24;48;1; ;2;24;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;28;1;2;2811;08;390,441092830891
1161413;1;1;1;70;08;12;48;1; ;2;12;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;37;70;1;1;7020;08;528,337386272375
1161422;1;1;1;70;08;20;48;1; ;2;20;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;15;1;2;1530;08;530,781418001924
1161425;1;4;1;70;08;100;50;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;08;706,309576510949
1161427;1;2;1;70;08;50;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;08;693,644914034578
1161435;1;2;1;70;11;40;48;1; ;2;48;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;70;18;1;2;1810;11;2940,0822628905
1161435;1;5;1;70;11;6;70;1; ;2;2;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;1;7499;11;2940,0822628905
1161437;1;2;1;70;11;20;48;1; ;2;28;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;03;52;1;2;5244;11;2600,51774093824
1161437;1;3;1;70;11;24;60;1; ;2;24;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;11;2600,51774093824
1161444;1;3;1;70;11;24;48;1; ;2;28;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;18;1;2;1810;11;2195,33670423663
1161452;1;2;1;70;11;110;50;4; ;2;110;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;94;36;1;2;3692;11;2086,41974770322
1161463;1;4;1;70;11;24;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;2144,12325323892
1161468;1;1;1;70;11;208;48;1; ;2;210;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;19;1;2;1921;11;2518,52606734903
1161468;1;2;1;70;11;24;48;1; ;2;26;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;19;1;2;1921;11;2518,52606734903
1161471;1;2;1;70;11;48;48;4; ;2;8;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;36;36;60;1;2;6021;11;2291,04415402941
1161471;1;3;1;70;11;3;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4552;11;2291,04415402941
1161473;1;1;1;70;11;106;48;1; ;2;150;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;2;5223;11;2442,53829325206
1161474;1;1;1;70;11;250;48;2; ;2;250;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;75;1;2;7514;11;2668,86770704799
1161480;1;3;1;70;11;12;48;1; ;2;12;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;74;1;1;7499;11;2251,58149489457
1161485;1;3;1;70;11;24;40;1; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5233;11;2651,2005363363
1161489;1;3;1;70;11;48;48;1; ;2;48;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;38;64;1;2;6421;11;2338,44787619558
1161490;1;1;1;70;11;4;48;1; ;2;4;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;98;79;18;1;1;1810;11;2557,15185553012
1161491;1;1;1;70;11;2;48;1; ;2;2;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;53;53;55;1;1;5521;11;2585,649465211
1161491;1;4;1;70;11;8;48;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;55;1;1;5521;11;2585,649465211
1161492;1;1;1;70;11;4;48;4; ;2;4;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;362000;2;36;36;85;1;1;8532;11;2047,74579128727
1161510;1;2;1;70;11;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;11;2393,03389786692
1161511;1;2;1;70;11;8;60;1; ;2;8;4; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;61;01;1;1;0111;11;3004,17461913803
1161512;1;3;1;70;11;8;72;1; ;2;32;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;45;1;1;4530;11;2748,10865388761
1161515;1;2;1;70;11;8;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;11;2688,00596616328
1161516;1;2;1;70;11;4;48;1; ;2;4;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;95;95;70;1;1;7010;11;1951,11798860081
1161531;1;2;1;70;11;2;48;1; ;2;96;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;39;36;1;1;3699;11;2407,90217359416
1161534;1;3;1;70;11;4;48;1; ;2;4;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;1;1589;11;2300,49210017336
1161538;1;1;1;70;11;32;48;3; ;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;11;2589,5578051227
1161541;1;5;1;70;11;2;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5211;11;1922,43640052478
1161541;1;6;1;70;11;6;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5211;11;1922,43640052478
1161543;1;2;1;70;11;2;48;1; ;2;8;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;79;18;1;1;1810;11;2542,28357980288
1161552;1;2;1;70;11;32;48;1; ;2;33;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;11;2227,82398244072
1161554;1;3;1;70;11;4;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;79;17;1;1;1749;11;2503,65779162179
1161557;1;2;1;70;11;52;48;1; ;2;52;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;97;52;1;2;5221;11;4703,21842940275
1161559;1;3;1;70;11;5;35;1; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;31;75;1;1;7513;11;2631,4808606405
1161571;1;3;1;70;11;108;48;1; ;2;108;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;30;15;1;2;1581;11;2642,31129960969
1161578;1;1;1;70;11;4;48;4; ;2;4;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4521;11;2245,85791026717
1161589;1;1;1;70;11;6;56;4; ;2;6;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4552;11;3086,16629272724
1161599;1;1;1;70;11;20;48;1; ;2;16;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;33;74;1;2;7499;11;2737,23004668357
1161622;1;3;1;70;13;8;48;1; ;2;8;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;33;26;1;1;2694;13;362,465419420584
1161622;1;4;1;70;13;26;48;1; ;2;26;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5529;13;362,465419420584
1161626;1;1;1;70;13;2;48;1; ;2;2;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;70;70;23;1;1;2321;13;376,232257614283
1161633;1;4;1;70;13;4;48;1; ;2;4;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;80;1;1;8044;13;444,392635689672
1161651;1;2;1;70;13;12;48;3; ;2;12;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;13;343,067329980361
1161653;1;2;1;70;13;104;48;1; ;2;26;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;2;5233;13;301,262969143525
1161654;1;2;1;70;13;104;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;2; ;13;396,768320517661
1161657;1;3;1;70;13;52;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;45;55;1;2;5521;13;391,051698150682
1161658;1;1;1;70;13;208;60;1; ;2;208;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;52;1;2;5272;13;402,827344004524
1161658;1;3;1;70;13;156;48;1; ;2;156;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;13;402,827344004524
1161659;1;2;1;70;13;208;48;1; ;2;18;1; ;6;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;55;1;2;5511;13;456,54677443208
1161659;1;8;1;70;13;52;48;1; ;2;156;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;77;05;1;2;0501;13;456,54677443208
1161661;1;2;1;70;13;104;48;1; ;2;156;1; ;3;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;55;74;1;2;7411;13;286,638232051322
1161662;1;2;1;70;13;26;48;3; ;2;26;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;13;282,970570964414
1161668;1;7;1;70;13;26;48;1; ;2;26;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;13;361,95653650731
1161669;1;2;1;70;13;52;48;1; ;2;156;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;13;419,381566351916
1161670;1;1;1;70;13;52;54;3; ;2;52;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;13;239,838757365758
1161670;1;4;1;70;13;12;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;95;45;1;1;4521;13;239,838757365758
1161674;1;2;1;70;13;12;54;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;13;257,308493790068
1161674;1;4;1;70;13;26;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;13;257,308493790068
1161680;1;2;1;70;13;52;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;92;1;2;9212;13;447,6202198166
1161681;1;6;1;70;13;52;48;1; ;2;32;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5233;13;405,815858979763
1161683;1;1;1;70;13;2;60;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;450000;2;98;98;60;1;1;6031;13;326,377680950727
1161683;1;2;1;70;13;52;48;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;55;1;2;5521;13;326,377680950727
1161683;1;4;1;70;13;8;48;1; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;85;1;1;8532;13;326,377680950727
1161684;1;1;1;70;13;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;45;45;52;1;1;5262;13;329,849247873622
1161702;1;2;1;70;13;52;48;3; ;2;52;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;13;340,339222588621
1161704;1;3;1;70;13;52;48;1; ;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;64;1;2;6421;13;392,494134403578
1161721;1;3;1;70;13;27;48;1; ;2;27;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;93;45;1;2;4552;13;196,363365066958
1161721;1;12;1;70;13;26;56;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;13;196,363365066958
1161721;1;13;1;70;13;26;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;13;196,363365066958
1161729;1;2;1;70;13;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;2; ;13;417,591504833605
1161734;1;1;1;70;13;12;50;1; ;2;12;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;63;1;1;6340;13;358,361807006146
1161747;1;2;1;70;13;8;56;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;13;275,800632070909
1161750;1;1;1;70;13;152;40;1; ;2;152;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;74;1;2;7412;13;302,705405396421
1161753;1;2;1;70;13;96;48;2; ;2;96;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;13;80;1;2;8043;13;383,550238410922
1161757;1;2;1;70;13;208;48;1; ;2;208;2; ;9;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;19;19;75;1;2;7513;13;382,731668562376
1161892;1;2;1;70;17;24;48;1; ;2;24;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;44;64;1;2;6425;17;151,89211889452
1161894;1;3;1;70;17;3;48;1; ;2;3;1; ;7;1; ; ; ; ;1; ; ; ; ; ; ;1;1500000;2;45;45;51;1;1;5141;17;167,417775144991
1161895;1;3;1;70;17;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;17;156,561634226131
1161904;1;2;1;70;17;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;17;156,780459128782
1161910;1;3;1;70;17;150;48;1; ;2;150;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;32;39;93;1;2;9303;17;114,307924435209
1161919;1;1;1;70;17;3;50;2; ;2;3;8; ;4;7; ; ; ;1; ; ; ; ; ; ; ;1;280000;2;62;62;01;1;1;0111;17;157,789160405402
1161924;1;1;1;70;17;3;48;1; ;2;4;4; ;1;5; ; ;1; ; ; ; ; ; ; ; ;1;250000;2;02;85;45;1;1;4542;17;174,282966829858
1161926;1;3;1;70;17;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;2; ;17;147,460215085373
1161930;1;2;1;70;17;27;48;1; ;2;27;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;33;52;1;2;5211;17;182,897435613054
1161940;1;2;1;70;17;12;48;1; ;2;12;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5232;17;129,293728388948
1161940;1;3;1;70;17;20;48;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;17;129,293728388948
1161949;1;1;1;70;17;16;60;1; ;2;16;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;45;1;2;4521;17;171,648257208658
1161951;1;2;1;70;17;16;48;1; ;2;16;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;45;51;1;2;5132;17;155,852386782265
1161960;1;4;1;70;17;96;48;1; ;2;96;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5521;17;164,987792039125
1161961;1;4;1;70;17;28;48;1; ;2;28;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;90;25;1;2;2529;17;167,453820868716
1161962;1;1;1;70;17;52;48;1; ;2;32;1; ;9;2; ; ;1; ; ; ; ; ; ; ; ;2; ;2;45;45;24;1;2;2424;17;186,635435527882
1161964;1;5;1;70;17;6;48;1; ;2;6;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;360000;2;95;85;71;1;1;7129;17;213,945981188712
1161969;1;2;1;70;17;5;40;2; ;2;38;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;54;85;1;1;8531;17;162,228568501946
1161971;1;3;1;70;17;156;48;1; ;2;3;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;497000;2;95;95;45;1;2;4522;17;166,679258930906
1161974;1;1;1;70;17;20;48;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;497000;2;01;99;50;1;2;5020;17;160,521902113876
1161975;1;2;1;70;17;156;24;3; ;2;140;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;17;193,015060317829
1161984;1;3;1;70;17;48;24;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;17;156,561634226131
1161986;1;3;1;70;17;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;84; ; ;1;2; ;17;179,033140204959
1161990;1;1;1;70;17;8;48;3; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;1;7493;17;203,134452589618
1161990;1;2;1;70;17;12;48;1; ;2;12;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;45;52;1;1;5262;17;203,134452589618
1162005;1;4;1;70;17;25;56;1; ;2;26;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;2;4552;17;207,347531496114
1162011;1;1;1;70;17;42;56;1; ;2;42;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;2;1581;17;160,521902113876
1162015;1;6;1;70;17;12;50;1; ;2;12;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;97;60;1;1;6041;17;151,235644186568
1162019;1;4;1;70;17;104;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;17;186,629008841761
1162465;1;1;1;70;23;12;48;3; ;2;12;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;139,634340673169
1162465;1;2;1;70;23;12;48;1; ;2;12;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;87;75;1;1;7522;23;139,634340673169
1162470;1;1;1;70;23;2;51;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;440000;2;95;95;45;1;1;4521;23;172,229871781139
1162476;1;3;1;70;23;16;48;1; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;45;1;2;4530;23;172,763572281107
1162480;1;5;1;70;23;12;48;1; ;2;12;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;23;101,414248781502
1162484;1;3;1;70;23;3;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;54;54;95;1;1;9500;23;160,445208684906
1162486;1;2;1;70;23;2;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;23;140,848327220237
1162492;1;2;1;70;23;3;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;23;152,215632054024
1162496;1;3;1;70;23;4;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;23;128,828256388677
1162499;1;2;1;70;23;3;44;1; ;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;1;7411;23;148,544203351151
1162500;1;3;1;70;23;4;48;1; ;2;24;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;23;148,490968562697
1162503;1;2;1;70;23;24;35;4; ;2;52;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5269;23;150,706526187923
1162504;1;2;1;70;23;4;35;4; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;53;53;55;1;1;5522;23;154,683458482222
1162510;1;2;1;70;23;28;48;4; ;2;416;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;59;85;1;2;8514;23;113,361780317178
1162517;1;3;1;70;23;24;48;1; ;2;24;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;44;64;1;2;6421;23;168,681948585385
1162517;1;4;1;70;23;20;40;1; ;2;20;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;38;64;1;2;6422;23;168,681948585385
1162521;1;4;1;70;23;24;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;23;144,207627021012
1162521;1;9;1;70;23;12;48;1; ;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;1;5234;23;144,207627021012
1162524;1;7;1;70;23;24;48;1; ;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;2;5235;23;116,278925066463
1162525;1;2;1;70;23;12;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;01;1;1;0115;23;166,607495511231
