DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;AREA;fex_c_2011
1161622;1;4;1;70;1;26;48;1; ;2;26;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5529;13;13;362,465419420584
1161626;1;1;1;70;1;2;48;1; ;2;2;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;70;70;23;1;1;2321;13;13;376,232257614283
1161633;1;4;1;70;1;4;48;1; ;2;4;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;80;1;1;8044;13;13;444,392635689672
1161651;1;2;1;70;1;12;48;3; ;2;12;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;13;13;343,067329980361
1161653;1;2;1;70;1;104;48;1; ;2;26;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;2;5233;13;13;301,262969143525
1161654;1;2;1;70;1;104;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;2; ;13;13;396,768320517661
1161657;1;3;1;70;1;52;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;45;55;1;2;5521;13;13;391,051698150682
1161658;1;1;1;70;1;208;60;1; ;2;208;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;52;1;2;5272;13;13;402,827344004524
1161658;1;3;1;70;1;156;48;1; ;2;156;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;13;13;402,827344004524
1161659;1;2;1;70;1;208;48;1; ;2;18;1; ;6;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;55;1;2;5511;13;13;456,54677443208
1161659;1;8;1;70;1;52;48;1; ;2;156;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;77;05;1;2;0501;13;13;456,54677443208
1161661;1;2;1;70;1;104;48;1; ;2;156;1; ;3;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;55;74;1;2;7411;13;13;286,638232051322
1161662;1;2;1;70;1;26;48;3; ;2;26;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;13;13;282,970570964414
1161668;1;7;1;70;1;26;48;1; ;2;26;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;13;13;361,95653650731
1161669;1;2;1;70;1;52;48;1; ;2;156;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;13;13;419,381566351916
1161670;1;1;1;70;1;52;54;3; ;2;52;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;13;13;239,838757365758
1161670;1;4;1;70;1;12;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;95;45;1;1;4521;13;13;239,838757365758
1161674;1;2;1;70;1;12;54;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;1;9500;13;13;257,308493790068
1161674;1;4;1;70;1;26;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;13;13;257,308493790068
1161680;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;92;1;2;9212;13;13;447,6202198166
1161681;1;6;1;70;1;52;48;1; ;2;32;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5233;13;13;405,815858979763
1161683;1;1;1;70;1;2;60;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;450000;2;98;98;60;1;1;6031;13;13;326,377680950727
1161683;1;2;1;70;1;52;48;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;55;1;2;5521;13;13;326,377680950727
1161683;1;4;1;70;1;8;48;1; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;85;1;1;8532;13;13;326,377680950727
1161684;1;1;1;70;1;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;45;45;52;1;1;5262;13;13;329,849247873622
1161702;1;2;1;70;1;52;48;3; ;2;52;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;13;13;340,339222588621
1161704;1;3;1;70;1;52;48;1; ;2;52;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;64;1;2;6421;13;13;392,494134403578
1161721;1;3;1;70;1;27;48;1; ;2;27;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;93;45;1;2;4552;13;13;196,363365066958
1161721;1;12;1;70;1;26;56;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;13;13;196,363365066958
1161721;1;13;1;70;1;26;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;13;13;196,363365066958
1161729;1;2;1;70;1;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;2; ;13;13;417,591504833605
1161734;1;1;1;70;1;12;50;1; ;2;12;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;63;1;1;6340;13;13;358,361807006146
1161747;1;2;1;70;1;8;56;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;13;13;275,800632070909
1161750;1;1;1;70;1;152;40;1; ;2;152;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;74;1;2;7412;13;13;302,705405396421
1161753;1;2;1;70;1;96;48;2; ;2;96;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;13;80;1;2;8043;13;13;383,550238410922
1161757;1;2;1;70;1;208;48;1; ;2;208;2; ;9;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;19;19;75;1;2;7513;13;13;382,731668562376
1161761;1;3;1;70;1;24;40;1; ;2;156;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;36;1;2;3699;15;15;76,6445114746745
1161762;1;1;1;70;1;4;50;1; ;2;24;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;45;1;1;4530;15;15;93,6347915869088
1161764;1;2;1;70;1;104;60;4; ;2;108;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;2;9302;15;15;76,3725932262097
1161772;1;2;1;70;1;12;20;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;55;55;1;1;5521;15;15;94,2227664815567
1161785;1;3;1;70;1;2;48;1; ;2;125;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;86;92;1;1;9214;15;15;96,0045872907301
1161786;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2; ; ; ; ;1;1; ; ; ; ; ;1;1800000;2;21;21;64;1;1;6421;15;15;76,1492836232047
1161788;1;3;1;70;1;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;15;15;79,4021716854304
1161790;1;3;1;70;1;3;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;59;59;85;1;1;8513;15;15;92,3904908338118
1161794;1;3;1;70;1;8;48;4; ;2;8;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;74;1;1;7421;15;15;98,1292498202987
1161804;1;2;1;70;1;28;50;1; ;2;28;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;15;15;81,1389697080644
1161809;1;2;1;70;1;52;40;2; ;2;52;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8050;15;15;75,3936790989392
1161814;1;1;1;70;1;4;40;1; ;2;4;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;95;95;45;1;1;4521;15;15;91,7211017300862
1161815;1;2;1;70;1;52;40;1; ;2;52;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;97;15;1;2;1530;15;15;67,1311381970948
1161817;1;1;1;70;1;4;40;1; ;2;4;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;32;45;52;1;1;5211;15;15;63,2246548583529
1161818;1;2;1;70;1;4;40;2; ;2;4;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;13;13;80;1;1;8012;15;15;85,6626569007843
1161823;2;2;2;70;1;52;40;1; ;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;64;1;2;6421;15;15;95,7261374196271
1161835;1;1;1;70;1;56;48;2; ;2;56;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8012;15;15;81,3338982986733
1161837;1;3;1;70;1;56;48;2; ;2;56;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;84;50;1;2;5020;15;15;75,3936790989392
1161840;1;1;1;70;1;3;60;4; ;2;3;5; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;95;95;45;1;1;4521;15;15;90,1192474807894
1161840;1;3;1;70;1;3;60;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;95;95;45;1;1;4521;15;15;90,1192474807894
1161840;1;4;1;70;1;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;09; ; ;1;1; ;15;15;90,1192474807894
1161841;1;6;1;70;1;24;48;1; ;2;24;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;75;1;2;7512;15;15;82,9784004889639
1161849;1;3;1;70;1;24;48;1; ;2;24;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;52;1;2;5235;15;15;65,6121743877222
1161854;1;2;1;70;1;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;15;15;82,8535712307009
1161861;1;1;1;70;1;12;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;15;15;90,1571151341742
1161866;1;1;1;70;1;12;48;1; ;2;12;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;59;59;85;1;1;8511;15;15;76,155815245843
1161868;1;1;1;70;1;12;40;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;15;15;98,0959331234484
1161873;1;5;1;70;1;4;45;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;15;15;97,4663923392114
1161877;1;2;1;70;1;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;15;15;42,923504042913
1161879;1;2;1;70;1;12;48;1; ;2;16;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;45;1;1;4521;15;15;72,7081576263273
1161881;1;1;1;70;1;24;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;15;15;75,05761925611
1161892;1;2;1;70;1;24;48;1; ;2;24;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;44;64;1;2;6425;17;17;151,89211889452
1161894;1;3;1;70;1;3;48;1; ;2;3;1; ;7;1; ; ; ; ;1; ; ; ; ; ; ;1;1500000;2;45;45;51;1;1;5141;17;17;167,417775144991
1161895;1;3;1;70;1;4;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;17;17;156,561634226131
1161904;1;2;1;70;1;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;17;17;156,780459128782
1161910;1;3;1;70;1;150;48;1; ;2;150;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;32;39;93;1;2;9303;17;17;114,307924435209
1161919;1;1;1;70;1;3;50;2; ;2;3;8; ;4;7; ; ; ;1; ; ; ; ; ; ; ;1;280000;2;62;62;01;1;1;0111;17;17;157,789160405402
1161924;1;1;1;70;1;3;48;1; ;2;4;4; ;1;5; ; ;1; ; ; ; ; ; ; ; ;1;250000;2;02;85;45;1;1;4542;17;17;174,282966829858
1161926;1;3;1;70;1;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;05; ; ;1;2; ;17;17;147,460215085373
1161930;1;2;1;70;1;27;48;1; ;2;27;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;33;52;1;2;5211;17;17;182,897435613054
1161940;1;2;1;70;1;12;48;1; ;2;12;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5232;17;17;129,293728388948
1161940;1;3;1;70;1;20;48;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;17;17;129,293728388948
