DIRECTORIO SECUENCIA_P ORDEN HOGAR REGIS CLASE P388 P6440 P6450 P6460 P6460S1 P6400 P6410 P6422 P6424S1 P6424S2 P6424S3 P6426 P6430S1 P6480 P6480S1 P9440 P6500 P6510 P6510S1 P6510S2 P6590 P6590S1 P6600 P6600S1 P6610 P6610S1 P6620 P6620S1 P6585S1 P6585S1A1 P6585S1A2 P6585S2 P6585S2A1 P6585S2A2 P6585S3 P6585S3A1 P6585S3A2 P6585S4 P6585S4A1 P6585S4A2 P6545 P6545S1 P6545S2 P6580 P6580S1 P6580S2 P6630S1 P6630S1A1 P6630S2 P6630S2A1 P6630S3 P6630S3A1 P6630S4 P6630S4A1 P6630S6 P6630S6A1 P6640 P6640S1 P6765 P6765S1 P6772 P6772S1 P6773S1 P6775 P6750 P6760 P550 P6780 P6780S1 P6790 P1800 P1800S1 P1801S1 P1801S2 P1801S3 P1802 P1879 P1805 P6800 P6810 P6810S1 P6850 P6830 P6830S1 P6870 P6880 P6880S1 P6915 P6915S1 P6920 P6930 P6940 P6960 P6980 P6980S1 P6980S2 P6980S3 P6980S4 P6980S5 P6980S6 P6980S7 P6980S7A1 P6980S8 P6990 P9450 P7020 P760 P7026 P7028 P7028S1 P7040 P390 P7045 P7050 P7050S1 P7070 P7075 P7077 P1880 P1881 P1882 P3148 P7090 P7100 P7110 P7120 P7130 P7140 P7140S1 P7140S2 P7140S3 P7140S4 P7140S5 P7140S6 P7140S7 P7140S8 P7140S9 P7140S9A1 P7150 P7160 P7170S1 P7170S5 P7170S6 P7180 P514 P515 P7240 P7240S1 OFICIO RAMA2D_R4 OCI MES P6430 RAMA4D_R4 INGLABO DPTO fex_c_2011 RAMA4DP8_R4
5550964 1 1 1 60 2 68 1 1   1  1 2 2 2 1  1  2 600000 2   2  2  2  2  2   2   2   2   2   2   2  2  2  2  2  2   .         . 8         40  . 40   1 2  2  2    1         1 2 2 1 4 18 3  2        1 3 10  2    2              1 1 1 2 1 1 3  55 97 1 09 3 9700 600000 68 526.3160147 
5550964 1 2 1 60 2 68 2          60                                               6     3 600000 1 4800000 3  12 2     3 3 2 40  . 40   1 5  2  2    1         1 2 2 1 0 12 1  2        1 3 10  2    2              1 1 1 2 1 1 3  57 96 1 09 4 9602 600000 68 526.3160147 
5550965 1 1 1 60 2 68 1 1   1  1 2 2 2 2  1  2 700000 2   2  2  2  2  2   2   2   2   2   2   2  2  2  2  2  2   .         . 12         40  . 40   2 2  3  2    1         1 2 2 1 0 12 1  2        1 3 20  2    2              1 1 1 2 1 1 3  95 41 1 09 1 4111 700000 68 2105.2640588 
5550966 1 2 1 60 2 68 2          7                                               7  2   2 300000 1 3600000 3  12 1 1 0 1 0 3 3 2 48  . 48   2 6  2  2    1         1 2 2 2     2         11 10  2    2              1 1 1 2 1 1 3  53 56 1 09 4 5619 300000 68 2105.2640588 
5550967 1 1 1 60 2 68 1 2 2 12 1  1 1 2 1 8  2  2 1200000 2   2  2  2  2  2   1 106500 2 1 70000 2 2   2   2   1 1200000 2  2  2  2  2   .         . 12         54  . 54   4 8  1  1 1 1 8 1 1         1 2 1 0 72 1  2        8 11 30  2    2              1 1 1 2 1 1 3  62 01 1 09 1 0126 1200000 68 2105.2640588 
5550968 1 2 1 60 2 15 2          48                                               6     2 720000 1 8500000 3  12 2     2 1 2 48  . 48   1 8  2  2    1         1 2 2 1 0 36 1  2        1 3 30  2    2              1 1 1 2 1 1 3  61 01 1 09 4 0161 720000 15 2844.0401055 
5550970 1 2 1 60 2 15 2          120                                               6     2 600000 1 7200000 3  12 2     3 1 2 48  . 48   1 8  2  2    1         1 2 2 2     2         3 20  2    2              1 1 1 2 1 1 8  61 01 1 09 4 0161 600000 15 711.01002639 
5550971 1 1 1 60 2 15 2          12                                               7  2   2  1 99 2  12 2     3 1 1 40  . 40   1 8  2  2    1         1 2 2 1 4 48 1  2        13 3 1  2    1 1 2 1 2 2 2 2 2 2 2  2 1 1 2 1 2 2 1 8  61 10 1 09 4 1072  15 711.01002639 
5550972 1 1 1 60 2 15 1 1   1  2 2 2 2 0  1  2  2   2  2  2  2  2   2   2   2   2   2   2  2  2  2  2  2   .         . 6         50  . 50   4 8  2  2    1         1 2 2 1 6 6 8  2        1 3 40  2    1 1 2 1 1 1 2 1 1 2 2  2 1 2 2 2 2 2 1 8  62 01 1 09 8 0123  15 711.01002639 
5550973 1 1 1 60 2 15 1 1   1  1 2 2 2 320  1  2 600000 2   1 120000 2  2  2  2   2   2   2   2   2   2  2  2  2  2  2   .         . 12         56  . 56   5 7  2  2    1         1 2 2 2     2         11 20  2    2              1 1 1 2 1 1 2  99 10 1 09 1 1072 720000 15 711.01002639 
