DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,AREA,fex_c_2011
2684350,1,1,1,70,1,12,48,1,,2,20,4,,1,2,,,,,,,,,,1,,2,,2,45,38,64,1,1,6421,5,23,23,186.050.938.234.564
2684350,1,3,1,70,1,12,48,1,,2,32,1,,2,4,,,,,,,,,,1,,2,,2,95,87,50,1,1,5020,5,23,23,186.050.938.234.564
2684352,1,1,1,70,1,52,48,1,,2,52,1,,3,2,,,,,,,,,,1,,2,,2,45,45,52,1,2,5231,5,66,66,296.634.098.546.037
2684353,1,3,1,70,1,20,48,1,,2,20,1,,5,4,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,5,66,66,314.349.377.651.843
2684358,1,2,1,70,1,3,48,1,,2,3,4,,1,1,,,,,,,,,,1,,1,100000,2,62,45,52,1,1,5262,5,66,66,250.957.938.397.534
2684362,1,2,1,70,1,104,48,1,,2,104,1,,9,7,,,,,,,,,,1,,2,,2,39,39,85,1,2,8511,5,66,66,280.783.127.725.964
2684370,1,2,1,70,1,24,24,1,,2,24,1,,3,2,,,,,,,,,,1,,2,,2,53,53,55,1,2,5521,5,66,66,316.858.169.748.123
2684371,2,1,2,70,1,8,20,1,,2,5,1,,3,1,,,,,,,,1,,,,2,,2,39,45,52,1,1,5233,5,66,66,315.804.786.571.367
2684374,1,4,1,70,1,24,48,1,,2,68,1,,8,1,,,,,,,,,,1,,2,,2,55,55,80,1,2,8045,5,66,66,275.711.776.295.702
2684375,1,1,1,70,1,8,48,1,,2,8,1,,2,5,,,,,,,,,,1,,2,,2,93,93,50,1,1,5020,5,66,66,289.538.282.881.944
2684385,1,2,1,70,1,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,5,18,18,731.196.800.815.863
2684388,1,1,1,70,1,12,48,2,,2,35,4,,1,1,,,,,,,,,,1,,2,,2,20,93,45,1,1,4552,5,73,73,235.921.119.781.554
2684393,1,6,1,70,1,8,48,1,,2,8,1,,3,2,,,,,,,,,,1,,2,,2,45,80,19,1,1,1929,5,73,73,248.509.935.762.663
2684394,1,2,1,70,1,258,48,1,,2,416,4,,9,7,,,,,,,,,,1,,2,,2,37,18,80,1,2,8042,5,73,73,165.348.554.114.031
2684394,1,3,1,70,1,4,20,4,,2,4,4,,1,7,,,,,,,,,,1,,1,240000,2,18,18,80,1,1,8060,5,73,73,165.348.554.114.031
2684395,1,1,1,70,1,8,48,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5262,5,73,73,244.922.926.433.154
2684397,1,1,1,70,1,4,60,4,,2,990,1,,9,1,,,,,,,,,1,,ES PENSIONADO,2,,2,38,55,65,1,1,6512,5,73,73,17.360.257.439.317
2684398,1,2,1,70,1,52,44,1,,2,52,1,,9,2,,,,,,,,,,1,,2,,2,45,45,15,1,2,1581,5,73,73,216.039.579.330.159
2684411,1,3,1,70,1,104,48,1,,2,40,1,,5,7,,,,,,,,,,1,,2,,2,7,32,85,1,2,8515,5,73,73,154.569.199.903.499
2684416,1,2,1,70,1,12,30,1,,2,12,1,,4,2,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,5,66,66,230.416.612.303.605
2684418,1,2,1,70,1,12,48,1,,2,3,1,,9,2,,,,,,,,,,1,,1,160000,2,45,45,15,1,1,1593,5,66,66,212.371.503.616.957
2684428,1,4,1,70,1,32,48,1,,2,32,1,,2,7,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,5,66,66,31.849.814.819.152
2684428,1,5,1,70,1,16,48,1,,2,16,1,,7,1,,,,,,,,,,1,,2,,2,75,75,17,1,2,1730,5,66,66,31.849.814.819.152
2684448,1,1,1,70,1,52,48,1,,2,52,1,,9,2,,,,,,,,,,1,,2,,2,13,13,80,1,2,8050,5,15,15,104.720.944.871.984
2684454,1,3,1,70,1,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,,,1,2,,5,15,15,766.690.438.198.639
2684455,1,2,1,70,1,104,30,1,,2,104,1,,3,2,,,,,,,,,,1,,2,,2,45,58,70,1,2,7020,5,15,15,985.728.638.168.935
2684461,1,2,1,70,1,24,45,1,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,5,15,15,943.070.735.534.811
2684461,1,5,1,70,1,4,40,1,,2,4,4,,1,1,,,,,,,,,,1,,1,15000,2,11,11,74,1,1,7412,5,15,15,943.070.735.534.811
2684462,1,3,1,70,1,36,40,1,,2,36,2,,9,4,,,,,,,,,,1,,2,,2,19,19,85,1,2,8511,5,15,15,906.890.112.767.438
2684462,1,4,1,70,1,20,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,33,,,1,2,,5,15,15,906.890.112.767.438
2684465,1,4,1,70,1,3,45,1,,2,3,1,,3,1,,,,,,,,,,1,,1,535600,2,95,95,45,1,1,4521,5,15,15,968.019.706.963.568
2684474,1,2,1,70,1,240,48,1,,2,240,1,,2,1,,,,,,,,,,1,,2,,2,55,53,55,1,2,5521,5,15,15,89.699.414.691.247
2684474,1,6,1,70,1,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,5,15,15,89.699.414.691.247
2684477,1,4,1,70,1,24,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,7,,,1,2,,5,27,27,247.445.958.646.628
2684478,1,1,1,70,1,48,48,1,,2,96,4,,9,6,,,,,,,,,,1,,2,,2,19,19,85,1,2,8532,5,27,27,247.445.958.646.628
2684486,1,2,1,70,1,12,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,21,,,1,1,,5,27,27,247.445.958.646.628
2684486,1,3,1,70,1,20,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,5,,,1,2,,5,27,27,247.445.958.646.628
2684492,1,4,1,70,1,16,40,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,5,27,27,247.445.958.646.628
2684495,1,5,1,70,1,102,45,1,,2,102,1,,9,1,,,,,,,,,,1,,2,,2,59,59,85,1,2,8512,5,27,27,247.445.958.646.628
2684499,1,1,1,70,1,24,25,2,,2,170,2,,7,1,,,,,,,,1,,,,2,,2,39,32,41,1,2,4100,5,27,27,247.445.958.646.628
2684499,1,3,1,70,1,24,40,2,,2,24,1,,9,4,,,,,,,,,,1,,2,,2,39,39,85,1,2,8512,5,27,27,247.445.958.646.628
2684501,1,1,1,70,1,12,30,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,5,27,27,247.445.958.646.628
2684504,1,2,1,70,1,8,48,1,,2,8,1,,2,4,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,5,27,27,247.445.958.646.628
2684505,1,1,1,70,1,52,48,1,,2,72,2,,9,2,,,,,1,,,,,,,2,,2,21,21,85,1,2,8512,5,27,27,247.445.958.646.628
2684509,1,2,1,70,1,4,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,5,19,19,85.066.433.175.252
2684517,1,4,1,70,1,3,40,1,,2,8,1,,8,4,,,,,,,,,,1,,2,,2,39,39,1,1,1,123,5,68,68,404.782.100.316.616
2684526,1,1,1,70,1,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,1,700000,2,85,85,45,1,1,4542,5,68,68,110.354.096.326.105
2684541,1,2,1,70,1,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,2,,5,47,47,162.381.291.028.234
2684578,1,2,1,70,1,36,48,1,,2,36,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,5,17,17,158.443.582.481.539
2684590,1,1,1,70,1,5,48,1,,2,8,1,,6,2,,,,,1,,,,,,,2,,2,50,50,92,1,1,9242,5,17,17,201.295.946.265.902
2684596,1,2,1,70,1,16,36,1,,2,16,1,,5,1,,,,,,,,,,1,,2,,2,97,55,80,1,2,8060,5,17,17,160.809.344.249.292
2684599,1,1,1,70,1,104,48,1,,2,104,1,,3,2,,,,,,,,,,1,,2,,2,95,93,45,1,2,4552,5,17,17,145.702.746.550.244
2684601,1,4,1,70,1,52,48,1,,2,18,4,,9,1,,,,,,,,,,1,,2,,2,2,32,80,1,2,8050,5,17,17,160.868.646.621.387
2684603,1,3,1,70,1,8,48,1,,2,1,1,,9,1,,,,,,,,,,1,,1,600000,2,58,58,70,1,1,7020,5,17,17,175.602.269.334.286
2684605,1,1,1,70,1,24,48,1,,2,28,4,,1,2,,,,,,,,,,1,,1,120000,2,98,41,52,1,2,5219,5,17,17,193.569.607.832.845
2684608,1,1,1,70,1,12,40,1,,2,36,4,,1,1,,,,,,,,,,1,,2,,2,98,98,60,1,1,6041,5,63,63,115.511.570.152.627
2684612,1,3,1,70,1,3,40,1,,2,3,3,,1,1,,,,,,,,,,1,,1,200000,2,45,54,95,1,1,9500,5,63,63,132.293.198.990.299
2684616,1,2,1,70,1,1,45,4,,2,2,4,,1,8,,,,,,,,,,1,,1,50000,2,95,93,45,1,1,4552,5,63,63,125.688.424.435.954
2684619,1,5,1,70,1,1,40,1,,2,3,4,,1,1,,,,,,,,,,1,,1,195000,2,39,39,55,1,1,5511,5,63,63,10.778.898.862.185
2684621,1,3,1,70,1,18,20,4,,1,,,.,,,.,.,,,,,,,,,.,,,,12,,,1,2,,5,63,63,115.507.604.914.029
2684630,1,2,1,70,1,10,40,1,,2,40,1,,6,2,,,,,,,,,,1,,2,,2,39,3,15,1,1,1563,5,63,63,115.507.604.914.029
2684632,1,2,1,70,1,3,60,1,,2,8,1,,5,7,,,,,,,,,,1,,2,,2,59,59,92,1,1,9232,5,63,63,132.674.452.405.769
2684632,1,3,1,70,1,4,8,4,,2,8,4,,1,8,,,,,,,,,,1,,2,,2,95,95,45,1,1,4530,5,63,63,132.674.452.405.769
2684634,1,1,1,70,1,16,40,1,,2,24,1,,5,2,,,,,,,,,,1,,2,,2,19,19,85,1,2,8532,5,63,63,11.754.999.260.197
2684637,1,1,1,70,1,8,50,3,,2,4,3,,1,1,,,,,,,,,,1,,1,150000,2,54,54,95,1,1,9500,5,63,63,116.135.026.478.458
2684640,1,2,1,70,1,12,40,4,,2,260,1,,3,1,,,,,,,,,,1,,2,,2,13,45,52,1,1,5234,5,63,63,111.409.609.528.844
2684640,1,4,1,70,1,8,30,1,,2,104,1,,2,2,,,,,,,,,,1,,2,,2,42,39,63,1,1,6340,5,63,63,111.409.609.528.844
2684643,1,7,1,70,1,8,60,1,,2,2,1,,3,4,,,,,,,,,,1,,1,670000,2,58,58,70,1,1,7020,5,63,63,106.464.997.915.115
2684643,1,8,1,70,1,52,50,1,,2,20,1,,4,1,,,,,,,,,,1,,2,,2,3,45,52,1,2,5239,5,63,63,106.464.997.915.115
2684645,1,3,1,70,1,2,50,4,,1,,,.,,,.,.,,,,,,,,,.,,,,95,,,1,1,,5,63,63,115.507.604.914.029
2684646,1,2,1,70,1,17,24,4,,2,17,1,,3,1,,,,,,,,,,1,,2,,2,55,53,55,1,2,5521,5,52,52,387.569.425.660.989
2684654,1,3,1,70,1,2,48,1,,2,13,1,,3,1,,,,,,,,,,1,,2,,2,97,97,45,1,1,4521,5,52,52,221.752.640.005.272
2684664,1,1,1,70,1,2,48,5,,2,2,4,,1,1,,,,,,,,,,1,,1,400000,2,95,95,45,1,1,4521,5,52,52,301.062.022.717.533
2684664,1,2,1,70,1,16,24,4,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,55,55,74,1,2,7493,5,52,52,301.062.022.717.533
2684664,1,3,1,70,1,2,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,180000,2,95,95,45,1,1,4521,5,52,52,301.062.022.717.533
2684672,1,2,1,70,1,17,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,58,,,1,2,,5,52,52,117.932.440.866.989
2684676,1,1,1,70,1,28,48,1,,2,28,1,,9,4,,,,,,,,,,1,,2,,2,98,98,60,1,2,6042,5,52,52,174.564.163.711.253
2684683,1,4,1,70,1,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,19,,,1,1,,5,20,20,124.473.301.294.074
2684688,1,1,1,70,1,12,48,1,,2,12,1,,7,2,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,5,20,20,13.961.656.066.539
2684688,1,6,1,70,1,86,72,1,,2,96,1,,4,1,,,,,,,,,,1,,2,,2,98,39,52,1,2,5241,5,20,20,13.961.656.066.539
2684704,1,1,1,70,1,16,16,1,,2,16,1,,7,4,,,,,,,,,,1,,2,,2,13,13,80,1,2,8021,5,20,20,117.584.391.307.373
2684704,1,2,1,70,1,16,48,1,,2,16,1,,5,1,,,,,,,,,,1,,2,,2,5,5,85,1,2,8514,5,20,20,117.584.391.307.373
2684709,1,4,1,70,1,4,48,1,,2,4,1,,9,4,,,,,,,,,,1,,1,800000,2,3,70,15,1,1,1589,5,76,76,927.836.595.890.594
2684711,1,5,1,70,1,16,72,1,,2,16,1,,6,4,,,,,,,,,,1,,2,,2,58,97,52,1,2,5223,5,76,76,580.513.553.834.072
2684720,1,2,1,70,1,12,60,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,33,33,52,1,1,5211,5,76,76,954.539.193.765.559
2684726,1,3,1,70,1,20,60,1,,2,20,1,,4,1,,,,,,,,,,1,,2,,2,13,13,80,1,2,8041,5,70,70,103.490.392.714.487
2684729,1,2,1,70,1,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,19,,,1,2,,5,70,70,970.298.107.027.276
2684739,1,2,1,70,1,53,50,1,,2,63,4,,1,1,,,,,,,,,,1,,2,,2,58,58,74,1,2,7492,5,63,63,87.783.614.148.335
2684752,1,4,1,70,1,20,48,1,,2,98,1,,6,1,,,,,,,,,,1,,2,,2,53,97,36,1,2,3694,5,5,5,1.028.760.965.346
2684752,1,5,1,70,1,22,48,4,,2,28,4,,1,8,,,,,,,,,,1,,2,,2,98,98,60,1,2,6031,5,5,5,1.028.760.965.346
2684759,1,4,1,70,1,8,48,1,,2,8,1,,9,7,,,,,,,,,,1,,2,,2,77,77,15,1,1,1551,5,5,5,910.525.917.395.933
2684759,1,5,1,70,1,1,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,59,,,1,1,,5,5,5,910.525.917.395.933
2684771,1,1,1,70,1,52,48,1,,2,104,1,,3,8,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,5,5,5,796.309.591.249.322
2684771,1,2,1,70,1,18,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,13,,,1,2,,5,5,5,796.309.591.249.322
2684775,1,2,1,70,1,2,24,1,,2,18,1,,3,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,5,5,5,668.579.063.300.588
2684776,1,3,1,70,1,8,48,1,,2,6,4,,1,1,,,,,,,,,,1,,2,,2,98,99,50,1,1,5020,5,5,5,91.592.691.701.195
2684781,1,1,1,70,1,20,48,4,,2,52,2,,9,1,,,,,,,,,1,,YA ES PENSIONADO,2,,2,41,9,75,1,2,7512,5,5,5,890.277.245.737.086
2684784,1,2,1,70,1,2,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,33,,,1,1,,5,5,5,768.143.294.638.378
2684795,1,2,1,70,1,20,48,4,,2,65,1,,4,1,,,,,,,,,,1,,2,,2,53,53,55,1,2,5521,5,50,50,162.648.403.826.007
2684803,1,1,1,70,1,12,48,4,,2,400,4,,1,1,,,,,,,,,1,,ARRIENDOS,2,,2,38,54,74,1,1,7493,5,50,50,154.671.131.816.458
2684806,1,1,1,70,1,16,51,5,,2,4,5,,2,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,5,50,50,198.734.163.857.434
2684811,1,1,1,70,1,3,51,5,,2,3,4,,2,8,,,,,,,,,,1,,1,800000,2,95,95,45,1,1,4521,5,50,50,188.733.629.295.447
2684825,1,3,1,70,1,6,50,4,,2,6,4,,9,1,,,,,,,,,,1,,1,600000,2,59,59,85,1,1,8511,5,41,41,957.633.295.269.816
2684841,1,2,1,70,1,2,48,1,,2,6,1,,9,8,,,,,,,,,,1,,2,,2,97,39,26,1,1,2694,5,66,66,274.158.779.888.069
2684846,1,3,1,70,1,4,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,79,,,1,1,,5,66,66,261.234.844.399.739
2684848,1,1,1,70,1,12,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,5,66,66,231.063.607.997.772
2684854,1,2,1,70,1,1,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,5,66,66,18.318.145.422.982
2684856,1,2,1,70,1,1,48,1,,2,1,1,,9,5,,,,,,,,,,1,,1,720000,2,97,97,15,1,1,1589,5,66,66,368.229.913.149.885
2684856,1,3,1,70,1,20,60,4,,2,20,4,,1,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,5,66,66,368.229.913.149.885
2684857,1,3,1,70,1,104,40,1,,2,104,1,,3,2,,,,,,,,,,1,,2,,2,33,45,52,1,2,5225,5,66,66,339.420.859.919.154
2684871,2,2,2,70,1,24,40,1,,2,16,1,,3,2,,,,,,,,,,1,,2,,2,53,21,92,1,2,9242,5,15,15,819.355.911.820.352
2684873,1,3,1,70,1,16,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,21,,,1,2,,5,15,15,112.644.249.748.933
2684874,1,3,1,70,1,16,40,1,,2,16,1,,5,1,,,,,,,,,,1,,2,,2,6,6,85,1,2,8512,5,15,15,110.968.543.465.432
