DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,clase,MES,DPTO,ORDEN,fex_c_2011
2689917,1,6,1,2,1,5,1,1,4,1,,,300000000,500000,,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,,1,1,1,1,4,1,2,2,2,1,2,,1,1,2,5,63,1,108.592.453.508.034
2689917,2,1,1,2,1,5,1,1,4,4,,,,50000,,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,2,,,,,,,,,,,1,1,2,5,63,1,108.592.453.508.034
2689918,1,2,2,2,1,1,1,1,4,4,,,,100000,,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,,5,1,1,1,4,1,2,2,1,1,2,2,1,1,2,5,63,1,968.923.547.051.549
2689919,1,2,2,2,1,5,1,1,5,4,,,,150000,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,2,1,3,,1,1,2,5,63,1,114.965.955.189.837
2689920,1,2,2,2,1,5,1,1,4,4,,,,100000,,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,4,2,2,,5,1,1,4,2,1,2,2,2,1,2,,1,1,2,5,63,1,120.618.881.014.933
2689921,1,4,3,1,1,1,1,1,3,4,,,,200000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,,5,1,1,1,2,1,1,1,1,1,1,2,1,1,2,5,63,1,791.480.609.823.723
2689922,1,4,1,1,1,1,1,1,3,1,,,50000000,160000,,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,4,1,1,1,1,1,2,2,1,1,2,5,63,1,74.386.008.922.292
2689923,1,4,3,1,1,1,1,1,3,1,,,15000000,150000,,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,5,1,1,1,2,1,1,1,1,1,2,2,1,1,2,5,63,1,523.867.723.724.479
2689924,1,4,2,2,1,5,2,1,4,5,,,,150000,,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,1,4,2,2,,6,1,1,1,4,1,2,2,2,1,1,,1,1,2,5,63,1,650.024.990.006.183
2689925,1,3,2,2,1,5,2,1,4,5,,,,150000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,1,1,,1,1,2,5,63,1,753.291.522.192.343
2689926,1,2,2,2,1,5,2,1,5,5,,,,80000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,7,1,1,2,2,2,1,1,,1,1,2,5,63,1,655.502.326.898.694
2689927,1,3,2,2,2,5,2,1,5,1,,,12000000,150000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,,7,1,1,4,2,1,2,2,2,1,1,,1,1,2,5,63,1,853.422.309.052.996
2689932,1,4,3,2,1,5,1,1,5,4,,,,150000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,1,1,2,1,2,2,2,1,1,,1,1,2,5,63,1,892.767.589.996.476
2689933,1,1,1,2,1,5,1,2,4,4,,,,100000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,1,4,1,2,2,2,1,3,,1,1,2,5,63,1,151.818.208.573.921
2689934,1,3,1,2,1,5,1,1,4,4,,,,120000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,,3,1,1,1,4,1,2,2,2,1,1,,1,1,2,5,63,1,836.238.331.745.513
2689935,1,4,2,2,1,4,1,1,5,4,,,,70000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,2,2,2,1,3,,1,1,2,5,63,1,906.981.847.822.276
2689936,1,3,2,2,1,5,1,1,4,4,,,,150000,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2,,4,1,1,4,4,1,2,1,2,1,3,,1,1,2,5,63,1,892.767.589.996.476
2689937,1,3,2,2,1,4,1,1,4,4,,,,100000,,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,,5,1,1,1,4,1,2,2,2,1,3,,1,1,2,5,63,1,968.923.547.051.549
2689938,1,3,2,1,1,1,1,1,3,1,,,12000000,140000,,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,1,2,1,1,2,5,63,1,906.981.847.822.276
2689939,1,4,2,1,1,1,1,1,3,3,,,,,180000,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,5,1,1,1,4,1,1,1,1,1,1,2,1,1,2,5,63,1,122.651.002.098.958
2689940,1,3,3,1,1,1,1,1,3,3,,,,,125000,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,5,1,1,1,4,1,1,1,1,1,2,2,1,1,2,5,63,1,123.212.655.946.837
2689941,1,3,2,2,1,5,1,1,4,1,,,6000000,60000,,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,5,1,1,1,2,1,2,2,2,1,1,,2,1,2,5,63,1,106.400.726.595.967
2689942,1,3,2,2,1,5,1,1,5,1,,,10000000,80000,,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,7,2,1,2,2,2,1,1,,2,1,2,5,63,1,634.455.191.686.328
2689943,1,5,4,2,1,4,1,1,4,1,,,12000000,100000,,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,4,2,2,,5,1,1,1,2,1,2,2,2,1,1,,1,1,2,5,63,1,141.561.608.553.665
2689944,1,3,2,2,2,4,1,1,4,1,,,10000000,70000,,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,7,4,1,2,2,2,1,1,,1,1,2,5,63,1,523.867.723.724.479
2689945,1,2,1,2,2,4,1,1,4,1,,,98,80000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,1,7,2,1,2,2,2,1,1,,1,1,2,5,63,1,119.934.842.460.804
2693409,1,4,3,3,1,1,1,1,3,1,,,98,120000,,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,4,2,2,,7,1,1,1,2,1,1,2,1,1,1,3,1,1,2,5,63,1,107.510.807.497.673
2693410,1,3,2,2,1,1,1,1,5,4,,,,250000,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,,5,1,1,1,2,1,2,2,1,1,2,3,1,1,2,5,63,1,656.854.783.307.076
2693412,1,4,2,2,1,5,1,1,4,4,,,,98,,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,,2,1,1,1,4,1,2,2,2,1,3,,1,1,2,5,63,1,175.797.060.254.602
2693413,1,3,1,2,1,4,1,1,5,1,,,98,98,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,,2,2,,2,1,1,7,3,1,2,2,2,1,2,,1,1,2,5,63,1,15.550.863.369.659
2693414,1,3,2,2,1,5,1,1,4,4,,,,120000,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,,5,1,1,7,2,1,2,2,2,1,3,,1,1,2,5,63,1,183.449.286.902.794
2693422,1,2,2,2,1,1,1,1,3,4,,,,100000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,5,1,1,1,2,1,1,2,1,1,2,3,2,1,2,5,63,1,121.489.077.818.124
2693423,1,4,2,3,1,5,1,1,4,1,,,500000000,1000000,,2,2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,1,3,,1,1,2,5,63,1,15.550.863.369.659
2693424,1,4,1,2,1,5,1,1,5,4,,,,80000,,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,1,1,2,1,2,2,2,1,2,,1,1,2,5,63,1,123.358.423.142.057
2693432,1,3,2,2,1,1,1,1,4,4,,,,150000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,3,2,2,,5,1,1,1,4,1,1,2,1,1,4,3,1,1,2,5,63,1,714.509.995.979.765
2693433,1,1,1,3,1,4,1,1,4,4,,,,50000,,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,1,3,,1,1,2,5,63,1,744.239.661.675.478
2693434,1,4,1,2,1,5,1,1,1,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,1,4,4,1,2,2,2,1,3,,1,1,2,5,63,1,131.031.728.832.618
2693435,1,4,3,2,1,5,1,1,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,2,1,3,,1,1,2,5,63,1,740.847.383.387.508
2693490,1,5,1,2,1,1,1,1,5,4,,,,200000,,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,4,2,1,2,2,1,1,2,2,1,1,2,5,63,1,124.024.298.862.495
2693491,1,2,1,2,1,1,1,1,5,1,,,12000000,300000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,,1,1,1,4,3,1,2,2,1,1,2,2,1,1,2,5,63,1,108.863.001.146.587
2693492,1,4,3,2,1,1,1,1,5,4,,,,200000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,1,4,1,2,2,1,1,2,2,1,1,2,5,63,1,125.456.565.546.067
2693493,1,3,2,2,1,1,1,1,5,4,,,,400000,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,,4,1,1,1,2,1,2,2,1,1,3,2,1,1,2,5,63,1,523.867.723.724.479
2693494,1,2,1,2,1,1,1,1,4,4,,,,150000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,2,2,1,1,2,2,1,1,2,5,63,1,124.024.298.862.495
2693495,1,3,2,2,1,1,1,1,4,4,,,,300000,,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,2,2,1,1,3,2,1,1,2,5,63,1,551.508.382.133.159
2693498,1,4,2,2,1,1,1,1,4,4,,,,100000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,2,2,1,1,2,2,1,1,2,5,63,1,105.457.583.299.025
2693499,1,2,2,2,1,1,1,1,4,4,,,,50000,,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,1,1,1,2,2,1,1,2,5,63,1,836.238.331.745.513
2693500,1,4,1,2,1,1,1,1,4,1,,,100000000,500000,,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,,1,1,1,1,4,1,2,1,1,1,2,2,1,1,2,5,63,1,108.863.001.146.587
2693501,1,4,3,2,1,1,1,1,4,4,,,,200000,,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,4,2,2,,6,1,1,1,2,1,2,2,1,1,2,2,1,1,2,5,63,1,12.823.447.672.044
2693502,1,3,2,2,1,1,1,1,4,4,,,,200000,,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,3,1,1,1,4,1,2,2,1,1,2,2,1,1,2,5,63,1,523.867.723.724.479
2694450,1,3,2,3,1,4,3,1,4,4,,,,100000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,6,1,1,1,2,1,2,2,2,2,2,,,1,2,5,68,1,107.087.070.691.102
2694461,1,4,1,2,1,4,3,1,4,1,,,20000000,200000,,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,,2,1,1,1,2,1,2,2,2,2,2,,,1,2,5,68,1,596.578.996.202.895
2694472,1,4,3,2,1,4,3,1,4,1,,,10000000,150000,,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,2,2,2,2,2,,,1,2,5,68,1,967.207.784.758.879
2694483,1,4,2,2,1,4,5,1,4,1,,,10000000,100000,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,2,2,,,1,2,5,68,1,733.807.228.398.027
2694484,1,3,2,3,1,4,3,1,3,1,,,25000000,200000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,1,2,2,1,2,,2,1,2,5,68,1,108.176.538.678.868
2694485,1,4,3,3,1,4,3,1,3,1,,,20000000,100000,,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,3,2,2,,5,1,1,1,2,1,1,2,2,2,2,,,1,2,5,68,1,953.512.712.653.634
2694486,1,3,1,1,1,1,3,1,3,1,,,20000000,100000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,1,1,1,2,2,1,,1,2,5,68,1,596.578.996.202.895
2694487,1,3,2,1,1,1,3,1,3,1,,,10000000,100000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,1,1,1,2,2,1,,1,2,5,68,1,148.259.156.499.044
2694494,1,3,2,2,1,4,1,1,4,4,,,,200000,,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,5,1,1,1,2,1,2,2,2,1,2,,1,1,2,5,68,1,136.069.214.015.679
2694505,1,2,1,2,1,4,1,1,4,4,,,,200000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,1,1,1,1,2,1,2,2,2,1,2,,1,1,2,5,68,1,90.523.117.283.985
2694516,1,2,1,2,1,4,1,1,4,4,,,,150000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,4,1,1,1,2,1,2,2,2,1,2,,1,1,2,5,68,1,101.273.398.176.614
2694526,1,3,2,3,1,1,1,1,3,1,,,20000000,250000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,1,2,1,1,1,1,1,1,2,5,68,1,130.880.166.209.899
2694527,1,3,2,2,1,4,1,1,4,1,,,30000000,250000,,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,2,1,2,,2,1,2,5,68,1,983.238.135.922.475
2694528,1,4,3,1,1,1,1,1,3,3,,,,,200000,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,1,1,1,1,1,1,1,1,2,5,68,1,108.176.538.678.868
2694529,1,2,1,1,1,1,3,1,3,1,,,7000000,200000,,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,1,3,2,1,1,3,1,1,1,2,1,1,1,1,2,1,1,,1,2,5,68,1,133.762.068.521.294
2694530,1,3,2,3,1,1,4,1,3,1,,,12000000,200000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,,2,2,,3,1,1,1,2,1,1,1,1,2,1,1,,1,2,5,68,1,84.836.483.042.783
2694531,1,2,1,3,1,1,4,1,3,1,,,15000000,200000,,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,1,2,1,2,1,1,,1,2,5,68,1,110.422.012.885.209
2697031,1,2,1,6,,4,4,5,5,1,,,3000000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,474.709.878.690.034
2697032,1,2,2,6,,4,4,5,5,1,,,2000000,30000,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,6,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,353.742.103.060.879
2697033,1,2,2,6,,4,4,5,5,1,,,2200000,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,39.901.012.107.376
2697034,1,2,1,6,,4,4,5,5,1,,,2300000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,338.260.535.852.283
2697042,1,3,2,6,,4,4,5,5,1,,,3000000,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,5,1,1,4,1,1,2,2,2,2,1,,,1,2,5,13,1,358.230.374.388.778
2697043,1,3,3,6,,4,4,5,5,1,,,3000000,50000,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,4,1,1,2,2,2,2,1,,,1,2,5,13,1,463.094.194.028.389
2697044,1,3,3,6,,4,4,5,5,1,,,2500000,40000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,9,1,1,4,1,1,2,2,2,2,1,,,1,2,5,13,1,675.177.695.308.867
2697045,1,2,1,6,,4,4,5,5,4,,,,20000,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,,2,2,,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,223.618.919.692.251
2697046,1,2,2,6,,4,4,5,5,1,,,1000000,25000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,7,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,69.031.447.127.721
2697047,1,3,1,2,1,4,9,1,4,4,,,,100000,,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,2,1,1,1,2,1,2,2,2,2,1,,,1,2,5,13,1,150.513.831.697.687
2697048,1,2,1,2,1,1,9,1,4,4,,,,80000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,1,2,1,1,,1,2,5,13,1,227.283.339.541.031
2697049,1,3,2,4,1,1,9,1,5,1,,,10000000,150000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,4,1,1,1,2,1,2,2,1,2,1,1,,1,2,5,13,1,239.358.672.186.698
2697051,1,4,3,4,1,1,9,1,4,1,,,30000000,250000,,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,,7,1,1,1,4,1,2,2,1,2,1,1,,1,2,5,13,1,167.146.329.034.441
2697052,1,3,1,2,1,1,9,1,4,1,,,20000000,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,2,1,1,1,2,1,2,2,1,2,1,1,,1,2,5,13,1,165.656.727.558.283
2697065,1,2,1,6,,4,4,5,5,4,,,,70000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,5,1,1,4,1,1,2,2,2,2,9,,,1,2,5,13,1,431.995.771.962.649
2697067,1,3,2,6,,4,4,5,5,1,,,700000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,,5,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,431.995.771.962.649
2697068,1,2,1,6,,3,4,5,5,1,,,8000000,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,4,1,2,2,2,2,2,,,,1,2,5,13,1,474.709.878.690.034
2697076,1,2,1,2,1,4,4,5,5,4,,,,60000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,3,1,1,4,2,1,2,2,2,2,1,,,1,2,5,13,1,481.805.768.874.176
2697077,1,3,2,2,1,4,4,5,5,1,,,2000000,100000,,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,,4,1,1,4,2,1,2,2,2,2,1,,,1,2,5,13,1,351.672.125.746.036
2697078,1,3,1,2,1,4,4,5,5,1,,,1800000,60000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,5,1,1,2,2,2,2,1,,,1,2,5,13,1,478.654.029.632.717
2697079,1,3,2,2,1,4,4,5,5,1,,,1000000,100000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,4,1,1,4,1,1,2,2,2,2,1,,,1,2,5,13,1,40.082.954.126.069
2697080,1,1,1,6,,4,4,5,5,1,,,2000000,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,9,1,2,2,2,2,2,,,,1,2,5,13,1,293.466.563.776.493
2697081,1,1,1,6,,4,4,5,5,1,,,1500000,70000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,7,1,2,2,2,2,2,,,,1,2,5,13,1,366.379.721.184.636
2697082,1,2,2,6,,4,9,5,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,,4,1,1,4,1,1,2,2,2,2,1,,,1,2,5,13,1,26.298.007.073.219
2697084,1,3,1,2,1,1,9,1,4,1,,,50000000,50000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,2,1,2,2,1,2,1,1,,1,2,5,13,1,191.100.805.287.413
2697085,1,1,1,2,1,1,9,1,4,1,,,98,200000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,1,2,1,2,,1,2,5,13,1,100.060.518.067.184
2697086,1,4,3,2,1,1,9,1,4,1,,,98,50000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,5,1,1,1,2,1,2,2,1,2,1,2,,1,2,5,13,1,100.635.233.289.016
2697087,1,3,2,2,1,1,9,1,4,1,,,98,80000,,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,2,1,2,1,1,,1,2,5,13,1,106.529.989.618.749
