Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
3704656;1;3;2;1;1;1;1;1;4;3; ; ; ; ;280000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;66;04;66;283,805082438488
3704657;1;6;3;1;1;1;1;1;4;1; ; ;150000000;300000; ;1;2;1;2;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;6;1;1;1;4;1;2;1;1;1;3;7;1;01;66;04;66;203,341512304899
3704658;1;5;3;1;1;1;1;1;4;4; ; ; ;98; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;4;7;1;01;66;04;66;153,208043694145
3704659;1;5;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;4;7;1;01;66;04;66;370,917257813125
3704660;1;4;3;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;3;1;2;1;1;1;3;2;1;01;66;04;66;177,182809152107
3704661;1;1;1;1;2;1;1;6; ;3; ; ; ; ;130000;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;5;2;1;1;1;1;1;2;2;1;01;66;04;66;357,175283652436
3704662;1;1;1;1;2;1;1;6; ;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;2;1;1;1;3;2;1;01;66;04;66;272,270376909456
3704663;1;1;1;1;1;1;1;6; ;3; ; ; ; ;53000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;3;3;4;1;2;1;1;1;3;2;1;01;66;04;66;272,270376909456
3704664;1;1;1;1;2;1;1;6; ;3; ; ; ; ;63000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;3;4;1;2;1;1;1;3;2;1;01;66;04;66;272,270376909456
3704665;1;1;1;1;2;1;1;1;3;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;3;1;4;1;1;1;1;1;2;2;1;01;66;04;66;272,270376909456
3704666;1;4;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;2;1;01;66;04;66;292,734451674505
3704667;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;2;1;2;2;1;1;2;1;1;1;1;1;1;1;1;2;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;4;3;1;01;66;04;66;332,743920140858
3704668;1;5;1;1;1;1;1;1;3;1; ; ;130000000;600000; ;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;2;1;01;66;04;66;276,964228264975
3704669;1;4;2;1;1;1;1;1;3;1; ; ;130000000;500000; ;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;66;04;66;280,148593082627
3704670;1;5;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;1;01;66;04;66;331,379913884981
3704671;1;4;1;1;1;1;1;1;3;2; ;750000;85000000;650000; ;1;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;2;1;01;66;04;66;241,975255410359
3704672;1;4;1;1;1;1;1;1;3;2; ;550000;115000000;550000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;66;04;66;292,734451674505
3704673;1;5;1;1;1;1;1;1;3;3; ; ; ; ;564000;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;2;1;01;66;04;66;245,159620228011
3704674;1;2;1;1;1;1;1;1;4;3; ; ; ; ;370000;2;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;6;1;01;52;04;52;206,455446183091
3704675;1;2;1;1;1;1;1;1;4;3; ; ; ; ;450000;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;4;6;1;01;52;04;52;181,455928621722
3704676;1;4;3;1;1;1;1;1;4;1; ; ;150000000;500000; ;1;1;1;2;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;1;1;1;3;3;1;01;52;04;52;205,290242222589
3704676;2;2;1;1;1;1;1;1;4;4; ; ; ;400000; ;1;1;1;1;2;1;1;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;2;1;1;4;1;2;1;1;1;3;3;1;01;52;04;52;205,290242222589
3704677;1;6;3;1;1;1;1;1;4;2; ;420000;140000000;600000; ;2;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;3;3;1;01;52;04;52;199,430494674406
3704678;1;5;3;1;1;1;1;1;4;2; ;850000;140000000;500000; ;2;2;1;1;1;1;2;2;2;1;1;2;1;2;2;1;1;1;1;2;1;1;3;2;2; ;5;1;1;1;4;1;2;1;1;1;3;3;1;01;52;04;52;238,657349820506
3704679;1;4;2;1;1;1;1;1;4;2; ;1300000;130000000;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;3;3;1;01;52;04;52;131,35908557917
3704680;1;4;3;1;1;1;1;1;4;1; ; ;150000000;600000; ;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;3;3;1;01;52;04;52;148,721177032866
3704681;1;5;3;1;1;1;1;1;4;2; ;1100000;98;800000; ;1;1;1;1;2;2;2;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;3;3;1;01;52;04;52;182,936108361335
3704682;1;1;1;1;2;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;3;3;1;01;52;04;52;199,472587826257
3704683;1;6;2;1;1;1;1;1;4;4; ; ; ;500000; ;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;2;1;1;1;3;3;1;01;52;04;52;131,35908557917
3704684;1;5;3;1;1;1;1;1;4;1; ; ;150000000;500000; ;1;1;1;1;1;1;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;5;1;2;1;1;1;3;3;1;01;52;04;52;148,502779372979
3704685;1;1;1;1;1;1;1;6; ;3; ; ; ; ;200000;2;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;2;2;2;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;3;1;01;52;04;52;199,472587826257
3704686;1;1;1;1;2;1;1;6; ;3; ; ; ; ;170000;2;1;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;2;2;2;2;1;1;2;2; ;1;1;4;1;5;1;2;1;1;1;3;3;1;01;52;04;52;158,945152197616
3704687;1;4;1;1;1;1;1;1;4;1; ; ;98;1000000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;4;3;1;01;52;04;52;131,35908557917
3704688;1;1;1;1;1;1;1;6; ;3; ; ; ; ;200000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;4;3;1;01;52;04;52;199,472587826257
3704689;1;1;1;1;2;1;1;6; ;3; ; ; ; ;98;2;1;1;2;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2; ;1;1;4;1;3;1;2;1;1;1;4;3;1;01;52;04;52;158,945152197616
3704690;1;1;1;1;2;1;1;1;4;3; ; ; ; ;115000;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;1;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;4;3;1;01;52;04;52;158,945152197616
3704691;1;1;1;1;2;1;1;6; ;3; ; ; ; ;130000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;4;3;1;01;52;04;52;199,472587826257
3704692;1;1;1;1;2;1;1;6; ;3; ; ; ; ;200000;2;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2; ;1;1;4;1;3;1;2;1;1;1;4;3;1;01;52;04;52;182,422396867522
3704693;1;1;1;1;2;1;1;6; ;3; ; ; ; ;180000;2;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;4;3;1;01;52;04;52;158,945152197616
3704694;1;4;2;1;1;1;1;1;4;1; ; ;130000000;600000; ;2;1;1;2;2;1;2;2;2;1;1;2;1;1;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;4;3;1;01;52;04;52;206,434399607166
3704695;1;4;1;1;1;1;1;1;4;1; ; ;25000000;700000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;1;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;3;1;01;52;04;52;131,35908557917
3704696;1;6;1;1;1;1;1;1;4;1; ; ;300000000;1500000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;4;3;1;01;52;04;52;131,35908557917
3704697;1;4;3;1;1;1;1;1;3;1; ; ;50000000;500000; ;1;2;1;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;2;01;50;04;50;111,878397016354
3704698;1;5;3;1;1;1;1;1;3;3; ; ; ; ;700000;1;2;1;2;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;2;01;50;04;50;99,3316724436704
3704699;1;3;1;3;1;1;1;1;3;1; ; ;98;500000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;2;1;1;2;3;2;01;50;04;50;123,552479132845
3704700;1;1;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;1;1;3;1;4;1;1;1;1;1;2;3;1;01;50;04;50;217,587500258938
3704701;1;4;1;1;1;1;1;1;3;3; ; ; ; ;920000;2;2;1;1;2;2;2;2;1;1;2;2;1;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;5;3;1;01;50;04;50;123,552479132845
3704744;1;4;1;1;1;1;1;1;3;4; ; ; ;98; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;6;1;01;17;04;17;182,70264321948
3704745;1;1;1;1;2;1;1;2;4;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;3;1;4;1;2;1;1;1;2;2;1;01;17;04;17;146,30997293968
3704746;1;1;1;1;1;1;1;2;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;3;1;6;1;2;1;1;1;2;2;1;01;17;04;17;200,548259125586
3704747;1;2;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;1;2;1;2;2;2;2;1;1;2;1;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;4;4;1;2;1;1;1;3;3;1;01;17;04;17;158,917503956949
3704748;1;3;2;1;1;1;1;1;4;3; ; ; ; ;170000;1;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;17;04;17;172,265784559473
3704749;1;1;1;1;1;1;1;2;4;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;1;1;2;2;1;1;2;2; ;2;1;3;4;3;1;2;1;1;1;2;2;1;01;17;04;17;207,529443057849
3704750;1;1;1;1;1;1;1;2;4;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;3;1;3;1;2;1;1;1;2;2;1;01;17;04;17;153,096038094157
3704751;1;4;1;1;1;1;1;1;3;3; ; ; ; ;310000;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;17;04;17;181,622442772109
3704752;1;4;1;1;1;1;1;1;3;1; ; ;98;98; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;2;1;01;17;04;17;154,176238541528
3704753;1;6;3;1;1;1;1;1;3;1; ; ;60000000;350000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;04;17;173,220112388639
3704754;1;3;2;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;3;2;1;01;17;04;17;176,053866270897
3704755;1;6;1;1;1;1;1;1;3;1; ; ;100000;150000; ;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;1;1;2;4;3;1;1;1;1;1;2;2;1;01;17;04;17;182,70264321948
3704756;1;6;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;17;04;17;148,354772678737
3704757;1;4;2;1;1;1;1;1;3;3; ; ; ; ;260000;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;17;04;17;162,949515780211
3704845;1;1;1;1;1;1;1;1;4;1; ; ;40000000;300000; ;2;2;1;1;2;2;2;2;1;1;1;2;1;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;1;1;1;1;3;1;01;76;04;76;888,253480721878
