Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3705501;1;1;1;70;17;24;48;1; ;2;50;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;88;36;1;2;3691;04;17;213,652609616272
3705511;1;3;1;70;17;8;48;1; ;2;24;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;32;85;1;1;8511;04;17;271,839127982459
3705635;1;6;1;70;52;4;48;1; ;2;18;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;91;1;1;9199;04;52;145,943492094862
3705652;1;3;1;70;52;4;48;1; ;2;13;1; ;9;2; ; ; ; ; ;1; ; ; ; ; ;2; ;2;32;30;92;1;1;9249;04;52;164,252389849173
3705655;1;1;1;70;52;98;48;1; ;2;364;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;85;1;2;8511;04;52;180,767822738169
3705656;1;3;1;70;52;52;40;1; ;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;37;52;1;2;5239;04;52;138,320897360079
3705667;1;1;1;70;52;3;55;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;41;98;60;1;1;6031;04;52;230,729069793796
3705668;1;3;1;70;11;12;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;52;1;1;5237;04;11;2274,57450136685
3705672;1;2;1;70;76;4;50;1; ;2;4;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;55;95;45;1;1;4521;04;76;810,237271343642
3705674;1;2;1;70;76;8;72;1; ;2;8;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;87;45;1;1;4543;04;76;615,619205662396
