DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,clase,MES,DPTO,ORDEN,fex_c_2011
2853246,1,1,1,6,,2,6,5,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,842.343.346.886.286
2853247,1,1,1,6,,3,6,5,5,1,,,98,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,3,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,110.473.605.299.005
2853248,1,1,1,6,,3,5,5,5,1,,,98,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,885.521.265.527.497
2853249,1,1,1,6,,3,5,5,5,1,,,98,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,6,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,119.950.859.833.719
2853250,1,1,1,6,,2,5,2,4,1,,,400000,80000,,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,885.521.265.527.497
2853251,1,5,4,2,1,4,5,1,5,1,,,98,50000,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,9,1,1,5,2,1,2,2,2,2,1,,,1,2,12,27,1,124.659.377.537.405
2853253,1,7,1,2,1,4,5,1,4,4,,,,150000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,789.975.046.008.543
2853254,1,1,1,6,,3,5,5,5,1,,,6000000,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,7,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,138.683.934.201.359
2853256,1,2,1,6,,3,5,1,4,3,,,,,30000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,5,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,137.300.654.797.051
2853257,1,2,1,6,,3,5,4,5,1,,,98,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,8,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,152.251.153.937.558
2853258,1,2,1,6,,3,5,5,5,3,,,,,50000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,4,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,967.730.476.425.565
2853259,1,7,2,6,,3,5,1,4,4,,,,150000,,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,105.563.249.376.576
2853260,1,3,2,6,,3,5,1,4,1,,,98,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,,2,2,,3,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,110.473.605.299.005
2853261,1,3,1,6,,2,5,5,4,1,,,98,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,1,1,1,5,1,2,2,2,2,2,,,,1,2,12,27,1,930.245.364.226.481
2853262,1,3,2,2,1,2,5,1,4,1,,,700000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,4,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,12.601.827.528.803
2853263,1,3,1,6,,2,5,5,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,122.011.483.517.038
2853264,1,2,1,6,,2,5,5,5,1,,,12000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,791.929.508.587.489
2853265,1,3,2,6,,2,5,1,4,1,,,10000000,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,7,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,15.844.551.535.127
2853266,1,3,2,6,,2,5,1,4,1,,,2000000,60000,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,5,1,1,5,3,1,2,2,2,2,1,,,1,2,12,27,1,115.506.122.010.197
2853267,1,3,2,6,,2,5,5,5,1,,,8000000,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,2,2,,4,1,1,5,3,1,2,2,2,2,1,,,1,2,12,27,1,115.481.231.805.891
2853268,1,1,1,6,,2,5,2,4,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,3,1,1,5,3,1,2,2,2,2,1,,,1,2,12,27,1,124.761.941.843.123
2853269,1,2,1,6,,2,6,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,933.355.365.157.777
2853270,1,1,1,6,,2,5,5,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,933.355.365.157.777
2853271,1,1,1,6,,2,5,6,,1,,,8000000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,88.822.298.393.762
2853272,1,2,1,6,,2,5,4,4,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,84.038.888.430.734
2853273,1,2,1,6,,2,5,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,100.530.732.665.384
2853274,1,2,1,6,,2,5,6,,1,,,9000000,50000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,800.320.966.597.425
2853275,1,1,1,6,,3,5,5,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,88.822.298.393.762
2853276,1,1,1,6,,2,5,2,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,6,5,3,2,2,2,2,2,,,,1,2,12,27,1,885.521.265.527.497
2853277,1,1,1,6,,2,5,2,5,1,,,8000000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,5,1,6,5,3,2,2,2,2,2,,,,1,2,12,27,1,127.019.110.023.925
2853278,1,1,1,6,,3,5,5,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,84.038.888.430.734
2853279,1,1,1,6,,2,5,2,5,1,,,5000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,6,5,3,2,2,2,2,2,,,,1,2,12,27,1,960.583.227.954.861
2853280,1,2,1,6,,2,5,5,5,1,,,9000000,25000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,111.757.610.790.288
2853281,1,3,1,6,,2,5,5,5,4,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,88.822.298.393.762
2853282,1,3,2,2,1,4,5,5,5,1,,,15000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,,4,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,967.730.476.425.565
2853283,1,1,1,3,1,3,5,5,5,5,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,5,1,2,2,2,2,2,,,,1,2,12,27,1,88.822.298.393.762
2853284,1,4,3,1,1,3,5,1,4,1,,,20000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,9,1,1,5,2,2,2,1,2,2,,,,1,2,12,27,1,174.428.131.392.825
2853285,1,2,1,6,,2,5,5,5,1,,,8000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,88.822.298.393.762
2853286,1,2,1,1,1,4,5,1,4,4,,,,50000,,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,2,1,1,5,2,2,2,1,2,2,,,,1,2,12,27,1,845.453.347.817.582
2853288,1,3,1,6,,4,5,5,5,1,,,20000000,300000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,930.245.364.226.481
2853289,1,3,1,2,1,4,5,5,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,5,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,143.029.398.111.856
2853290,1,1,1,6,,2,5,2,5,1,,,500000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,162.790.979.261.767
2853291,1,4,1,6,,2,5,5,5,4,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,890.177.446.516.566
2853292,1,3,2,6,,2,5,1,4,1,,,10000000,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,,4,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,939.976.991.121.665
2853293,1,3,1,6,,2,5,1,4,1,,,8000000,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,106.028.867.475.483
2853294,1,3,2,2,1,2,5,1,4,1,,,800000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,3,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,744.095.408.957.209
2853295,1,1,1,6,,2,5,2,4,3,,,,,60000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,4,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,120.289.531.973.225
2853296,1,3,2,2,1,2,5,1,4,3,,,,,100000,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,4,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,124.296.323.744.216
2853297,1,2,1,6,,2,5,2,5,1,,,98,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,949.825.958.002.492
2853298,1,3,2,6,,2,5,1,5,1,,,3000000,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,84.443.077.160.271
2853300,1,2,1,6,,2,5,1,4,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,2,,1,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,933.355.365.157.777
2853301,1,1,1,6,,2,5,5,4,1,,,98,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,139.585.495.024.229
2853302,1,2,1,6,,2,5,1,5,1,,,98,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,6,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,158.318.569.391.869
2853303,1,2,1,6,,2,5,5,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,118.061.134.078.387
2853304,1,2,1,5,1,3,5,5,5,1,,,98,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,,3,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,868.025.029.625.597
2853304,2,2,1,5,2,3,5,6,,5,,,,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,2,,,,,,,,,,,,1,2,12,27,1,868.025.029.625.597
2853305,1,2,1,5,1,3,5,5,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,789.975.046.008.543
2853306,1,1,1,6,,2,5,5,5,1,,,98,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,8,1,6,7,1,2,2,2,2,2,,,,1,2,12,27,1,160.972.855.373.084
2853307,1,4,2,6,,3,6,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,934.536.153.564.905
2853308,1,3,2,6,,2,5,1,5,1,,,98,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,6,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,119.950.859.833.719
2853309,1,3,2,6,,3,5,5,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,6,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,103.940.571.745.787
2853310,1,1,1,6,,2,5,5,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,4,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,117.693.691.652.917
2853311,1,3,2,6,,2,5,5,5,1,,,10000000,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,84.038.888.430.734
2853312,1,4,2,2,1,3,5,5,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,3,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,104.279.243.885.293
2853312,2,2,1,2,2,4,5,2,4,4,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,2,,,,,,,,,,,,1,2,12,27,1,104.279.243.885.293
2853313,1,4,1,2,1,3,5,1,4,1,,,98,200000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,2,1,1,5,3,2,2,2,2,2,,,,1,2,12,27,1,885.521.265.527.497
