Directorio;Secuencia_p;Orden;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Clase;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Area;Fex_c_2011
328460;2;4;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;47;47;119,121249370936
328461;2;2;70;4;48;1; ;1;1;2;8;1; ;8;2;4; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;220000;1;53;53;5521;55;47;47;156,628030656734
328463;2;1;70;48;48;1; ;2;2;2;48;1; ;9;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;45;1551;15;47;47;110,127919705272
328463;3;2;70;48;48;1; ;1;1;2;24;1; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;100000;1;45;44;6421;64;47;47;110,127919705272
328472;2;3;70;4;50;1; ;1;1;2;16;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;98;95;4521;45;47;47;120,502340660673
328478;2;3;70;20;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;47;47;147,947087118118
328486;2;6;70;2;36;3; ;1;1;2;21;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1050000;1;54;54;9500;95;50;50;109,880762432158
328487;3;2;70;4;48;1; ;1;1;2;52;3; ;1;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;50;50;181,921711785233
328492;2;3;70;28;63;1; ;1;1;2;40;1; ;9;2;2; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;39;45;6421;64;54;54;293,429770659517
328500;2;4;70;4;48;2; ;1;1;2;16;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;05;79;1810;18;54;54;277,883884557596
328522;2;3;70;16;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;68;432,673099717351
328523;2;3;70;1;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;68;351,893305205298
328528;2;4;70;6;48;4; ;1;1;2;8;6; ;2;2;11; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;99;0140;01;70;70;117,286096917574
328531;2;3;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;70;70;101,817024004592
328569;2;2;70;8;48;1; ;2;2;2;24;1; ;6;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;58;58;4530;45;11;11;3300,21540063537
328573;2;2;70;15;60;1; ;2;2;2;17;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;45;45;5222;52;11;11;2440,19384203653
328577;2;5;70;8;48;1; ;1;1;2;8;1; ;9;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;435000;1;98;1;84;95;4530;45;11;11;2577,97364864473
328588;2;2;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;11;11;2332,55261729239
328609;2;3;70;3;48;1; ;2;2;2;3;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;170000;1;1020000;1;45;45;5135;51;11;11;3330,79280225295
328612;2;1;70;8;48;1; ;1;1;2;8;3; ;1;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;55;54;9500;95;11;11;2780,28236499132
328613;2;4;70;24;48;1; ;2;2;2;48;1; ;3;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;58;7020;70;11;11;2286,94579830243
328613;2;6;70;12;48;1; ;1;1;2;96;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8511;85;11;11;2286,94579830243
328616;2;5;70;2;48;1; ;2;2;2;2;1; ;6;1; ;.;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;800000;1;95;95;4521;45;11;11;3012,03473239659
328618;2;2;70;18;48;1; ;1;1;2;18;4; ;1;2;10; ;4; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;57;41;5211;52;11;11;1622,6532481517
328618;2;3;70;24;48;1; ;1;1;2;18;1; ;6;2;2; ;2; ;2;11;LE  PAGABAN  POR  HORAS; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;45;5211;52;11;11;1622,6532481517
328623;2;1;70;20;72;1; ;1;1;2;208;1; ;3;2;2; ;2; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;95;95;4521;45;11;11;1335,68961587989
328623;2;8;70;20;48;1; ;1;1;2;20;1; ;9;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;19;45;2109;21;11;11;1335,68961587989
328630;2;3;70;3;36;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;11;11;2077,70446366647
328631;2;2;70;4;48;1; ;2;2;2;8;1; ;5;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3150000;1;33;33;8045;80;11;11;2498,11354229256
328635;2;4;70;20;48;2; ;2;2;2;52;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;70;70;2919;29;11;11;1602,56493965953
328649;2;2;70;48;48;1; ;2;2;2;50;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;36;58;8050;80;11;11;2420,54171702278
328651;2;1;70;24;60;1; ;1;1;2;24;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;45;2512;25;11;11;3030,86624094969
328655;2;3;70;4;48;1; ;2;2;2;30;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;58;58;7522;75;11;11;3012,93413649831
328655;2;4;70;40;48;1; ;1;1;2;8;2; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;58;58;7524;75;11;11;3012,93413649831
329250;2;2;70;52;24;4; ;2;2;2;8;4; ;1;2;2; ;1; ;2;11;NUNCA A TRABAJADO EN EMPRESA; ; ; ; ; ; ; ; ;1; ;2; ;1;48000;1;56;56;9301;93;05;05;2019,17777710456
329258;2;1;70;4;48;1; ;1;1;2;4;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;70000;1;60000;1;77;89;2692;26;05;05;1692,25549548784
329261;2;3;70;4;48;1; ;1;1;2;18;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3264000;1;79;79;1810;18;05;05;1351,84200354046
329261;2;4;70;16;48;1; ;1;1;2;16;1; ;5;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;03;97;1810;18;05;05;1351,84200354046
329261;2;5;70;4;48;1; ;1;1;2;144;1; ;9;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;05;05;1351,84200354046
329263;2;3;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;05;854,246946947839
329289;4;1;70;8;48;3; ;1;1;2;8;3; ;1;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1170000;1;54;54;9500;95;05;98;5429,34464206536
329294;2;3;70;40;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;98;2809,67090705301
329300;2;2;70;32;50;1; ;2;2;2;40;1; ;3;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;53;5521;55;05;98;2341,17514111425
329310;2;3;70;4;48;4; ;1;1;2;19;4; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;6599;65;05;98;2809,67090705301
329312;2;4;70;8;48;1; ;1;1;2;20;1; ;6;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;55;97;6310;63;05;98;3426,6877753091
329315;2;2;70;4;48;1; ;1;1;2;52;4; ;8;2;7; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;7512;75;05;98;3032,07812343671
329316;2;2;70;104;50;1; ;1;1;2;104;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;40000;1;500000;1;98;98;6021;60;05;98;2924,42245519476
329319;2;3;70;1;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;08;08;307,051840095803
329334;2;2;70;20;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;08;08;565,062747236311
329334;2;4;70;6;48;1; ;1;1;2;52;1; ;5;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;45;5125;51;08;08;565,062747236311
329347;2;2;70;52;48;1; ;2;2;2;104;1; ;6;2;10; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;97;4530;45;08;08;559,490327877292
329359;2;2;70;26;48;1; ;2;1;2;26;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2460000;1;85;39;5170;51;08;08;526,684455011407
329365;2;6;70;16;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;08;403,383522688752
329366;2;4;70;21;48;1; ;1;1;2;21;1; ;4;2;8; ;4; ;2;11;EL TRABAJO ERA TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;816000;1;45;45;5233;52;08;08;470,202987472816
329366;2;5;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;08;08;470,202987472816
329372;2;7;70;4;48;4; ;1;1;2;8;8; ;5;2;4; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;62;0121;01;08;08;314,095970548795
329376;2;5;70;24;48;1; ;1;1;2;24;1; ;3;2;3; ;7; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2600000;1;19;45;5233;52;08;08;446,225479259334
329384;2;7;70;2;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;87; ; ; ;08;08;503,008860338701
329398;2;6;70;1;48;4; ;1;1;2;4;1; ;2;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;10000000;1;44;21;6422;64;08;08;752,261633785265
329407;2;2;70;104;24;4; ;1;1;2;104;4; ;1;2;3; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;57;57;9302;93;08;08;277,612580645433
329407;2;6;70;52;48;1; ;2;2;2;52;4; ;2;2;3; ;7; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;93;4552;45;08;08;277,612580645433
329407;5;2;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;08;277,612580645433
329409;2;3;70;52;48;1; ;1;1;2;12;4; ;1;1; ;.;9;paga por su cuenta la eps;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;75;1743;17;08;08;337,541815806911
329417;2;3;70;20;48;1; ;1;1;2;16;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8050;80;08;08;292,241797034792
329418;2;2;70;4;48;1; ;2;1;2;4;4; ;1;1; ;.;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;02;4530;45;08;08;561,37135717789
329436;3;1;70;16;48;1; ;1;1;2;16;3; ;2;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;59;54;9500;95;08;08;302,480830241314
329436;3;2;70;13;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;08;302,480830241314
329436;4;1;70;104;48;1; ;1;1;2;8;1; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;55;45;5219;52;08;08;302,480830241314
329436;4;3;70;156;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;08;08;302,480830241314
329436;4;4;70;16;48;2; ;1;1;2;16;4; ;9;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;58;97;5244;52;08;08;302,480830241314
329436;6;2;70;4;48;1; ;1;1;2;4;3; ;1;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;54;9500;95;08;08;302,480830241314
329439;2;3;70;24;48;1; ;2;2;2;24;1; ;3;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2310000;1;32;13;8011;80;08;08;449,687119903166
329439;2;6;70;4;48;1; ;2;2;2;2;1; ;8;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;1200000;1;39;39;8511;85;08;08;449,687119903166
329443;2;5;70;4;48;4; ;1;1;2;4;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5233;52;08;08;501,269279213365
329447;2;2;70;26;48;1; ;2;2;2;96;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;41;5221;52;08;08;538,468176118982
329448;2;2;70;52;48;1; ;1;1;2;86;4; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;60000;1;240000;1;39;39;8512;85;08;08;536,888312567455
329449;2;6;70;120;48;3; ;1;1;2;480;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;08;08;514,658441756853
329450;2;3;70;20;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;08;08;509,751077250917
329456;3;1;70;48;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;08;08;392,983701619274
329457;2;2;70;8;60;1; ;1;1;2;9;4; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;98;98;6031;60;08;08;625,46863924239
329457;2;3;70;3;60;1; ;1;1;2;4;4; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;98;98;6031;60;08;08;625,46863924239
329457;2;4;70;30;48;3; ;1;1;2;35;3; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;08;08;625,46863924239
329460;3;2;70;28;60;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;08;08;745,820582622119
329461;2;3;70;32;48;3; ;1;1;2;48;1; ;8;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;70;1741;17;08;08;353,522463369861
329481;2;2;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;11;11;2332,55261729239
329486;2;1;70;8;48;1; ;1;1;2;8;3; ;1;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;55;54;9500;95;11;11;2780,28236499132
329487;2;4;70;24;48;1; ;2;2;2;48;1; ;3;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;58;7020;70;11;11;2286,94579830243
329487;2;6;70;12;48;1; ;1;1;2;96;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8511;85;11;11;2286,94579830243
329504;2;9;70;24;48;1; ;2;2;2;260;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;5211;52;11;11;4098,35447246982
329507;2;2;70;106;112;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;11;11;2773,14200143981
329516;2;2;70;36;56;1; ;1;1;2;12;1; ;6;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;5530;55;25;98;6427,35406977106
329521;2;1;70;52;99;1; ;1;1;2;192;1; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;150000;1;1000000;1;62;33;6512;65;25;98;5556,03622021159
329525;2;3;70;12;48;4; ;1;1;2;12;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;41;41;5225;52;13;13;276,55824865367
329527;2;5;70;100;48;1; ;1;1;2;152;1; ;3;2;5; ;4; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;55;45;5522;55;13;13;226,917981773891
329528;2;3;70;17;48;1; ;2;2;2;17;1; ;5;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;4000000;1;32;39;6340;63;13;13;303,273582311308
329529;2;2;70;26;48;1; ;2;2;2;26;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;3500000;1;39;39;1530;15;13;13;309,294697582621
329531;2;2;70;150;60;1; ;1;1;2;150;1; ;5;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8012;80;13;13;231,470470388459
329540;2;4;70;8;48;4; ;1;1;2;8;4; ;1;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;97;97;6310;63;13;13;291,502014197268
329540;2;5;70;52;48;1; ;1;1;2;20;1; ;9;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;45;1921;19;13;13;291,502014197268
329545;2;2;70;4;48;4; ;1;1;2;4;1; ;2;2;5; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;8000000;1;98;70;4521;45;13;13;225,126690432906
329546;2;2;70;52;48;1; ;1;1;2;52;1; ;9;1; ;.;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;6041;60;13;13;256,471736185107
329548;2;2;70;52;48;1; ;1;2;2;572;2; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;07;9199;91;13;13;269,952206753238
329548;2;3;70;56;32;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;13;269,952206753238
329550;2;2;70;8;48;3; ;1;1;2;8;3; ;1;2;4; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1080000;1;54;54;9500;95;13;13;260,64376973228
329550;2;5;70;56;40;3; ;1;1;2;56;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;53;5521;55;13;13;260,64376973228
329553;2;1;70;16;48;4; ;1;1;2;16;4; ;2;2;2; ;1; ;2;9; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;58;95;4530;45;13;13;249,77442277531
329565;2;4;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;13;289,956580148174
329565;2;5;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;13;289,956580148174
329565;2;9;70;96;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;13;289,956580148174
329569;2;2;70;8;40;1; ;1;1;2;8;1; ;5;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;33;45;5233;52;13;13;268,576530216498
329569;2;3;70;12;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;13;268,576530216498
329574;2;3;70;20;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;13;13;233,776159593744
329577;2;3;70;8;20;1; ;1;1;2;8;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;39;33;5211;52;13;13;238,764328774066
329585;2;3;70;20;48;1; ;1;1;2;20;4; ;1;2;9; ;5; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;7413;74;13;13;172,232833682786
329585;2;6;70;26;48;1; ;1;1;2;26;1; ;9;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;12000000;1;59;74;2421;24;13;13;172,232833682786
329587;2;6;70;26;48;1; ;1;1;2;26;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;45;45;5244;52;13;13;271,903833114952
329595;2;4;70;8;60;1; ;1;1;2;12;1; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;54;21;6421;64;13;13;227,636295259793
329595;2;5;70;12;60;3; ;1;1;2;5;1; ;5;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;55;5051;50;13;13;227,636295259793
329605;2;2;70;1;40;1; ;1;1;2;40;1; ;7;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;846000;1;39;39;7414;74;13;13;280,129870707096
329611;2;3;70;40;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;13;13;256,770625134591
329614;2;2;70;16;50;1; ;1;1;2;16;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;45;45;5211;52;13;13;280,490001222005
329622;2;2;70;24;48;1; ;1;1;2;44;1; ;7;2;2; ;1; ;2;9; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;53;55;5211;52;13;13;294,584915989463
329623;2;1;70;20;48;4; ;1;1;2;50;3; ;1;2;2; ;1; ;2;9; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;54;54;9500;95;13;13;228,904697003293
329626;2;2;70;40;48;1; ;2;2;2;50;4; ;1;2;9; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;87;87;2811;28;13;13;213,577999459056
329631;3;2;70;2;40;3; ;1;1;2;2;4; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;15000;1;120000;1;54;54;9500;95;15;15;121,746793915294
329635;2;1;70;144;40;1; ;2;2;2;144;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;19;19;6426;64;15;15;97,1890109380232
329635;2;2;70;56;40;2; ;2;2;2;56;2; ;9;2;12;PRESTO SUS SERVICIOS AD HONOREN (SIN REMUNERACION Y SIN PRESTACION;5; ;2;11;REALIZO SUS LABORES AD HONOREN; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;12;12;7411;74;15;15;97,1890109380232
329638;2;2;70;8;48;1; ;1;1;2;12;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;95;95;4521;45;15;15;114,372636189226
329638;2;3;70;12;48;2; ;2;2;2;20;1; ;3;2;4; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;680000;1;58;16;4559;45;15;15;114,372636189226
329639;2;1;70;4;45;4; ;1;1;2;5;4; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3800000;1;95;95;4521;45;15;15;113,660935727184
329642;2;2;70;12;40;3; ;2;2;2;72;4; ;1;1; ;.;1; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;45;5211;52;15;15;89,3663237326397
329643;2;3;70;15;40;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;15;15;97,1786086052215
329655;2;3;70;60;40;2; ;2;2;2;60;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;30;7492;74;15;15;79,7009207209852
329656;2;2;70;40;40;1; ;1;1;2;48;3; ;1;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;54;9500;95;15;15;78,2452778558035
329661;2;4;70;45;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;15;15;69,4905288923993
329661;3;2;70;8;48;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;41; ; ; ;15;15;69,4905288923993
329661;3;3;70;40;50;1; ;1;1;2;40;1; ;2;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5244;52;15;15;69,4905288923993
329668;2;1;70;28;48;1; ;2;1;2;28;4; ;1;2;1; ;2; ;2;6; ; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;98;98;6031;60;15;15;109,536602891503
329668;2;2;70;20;48;1; ;1;1;2;192;1; ;9;2;4; ;4; ;2;4; ; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;13;13;8043;80;15;15;109,536602891503
