Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Fex_c_2011
333300;2;4;80;2; ; ; ; ; ; ; ; ; ;2;63;1005,41934374168
333301;2;2;80;1;1;2; ;2; ; ; ; ; ;2;63;1152,79034593164
333301;2;3;80;2; ; ; ; ; ; ; ; ; ;2;63;1152,79034593164
333302;2;4;80;2; ; ; ; ; ; ; ; ; ;2;63;754,679444508759
333303;2;1;80;2; ; ; ; ; ; ; ; ; ;2;63;1025,36403633189
333303;2;3;80;2; ; ; ; ; ; ; ; ; ;2;63;1025,36403633189
333304;2;2;80;1;3;2; ;2; ; ; ; ; ;2;63;816,60711170256
333304;2;3;80;2; ; ; ; ; ; ; ; ; ;2;63;816,60711170256
333304;2;4;80;2; ; ; ; ; ; ; ; ; ;2;63;816,60711170256
333305;2;2;80;2; ; ; ; ; ; ; ; ; ;2;63;844,016249409107
333305;2;3;80;2; ; ; ; ; ; ; ; ; ;2;63;844,016249409107
333306;2;1;80;1;2;3; ;2; ; ; ; ; ;2;63;1318,66391760395
333306;2;2;80;1;4;6; ;2; ; ; ; ; ;2;63;1318,66391760395
333308;2;1;80;1;4;4; ;3; ; ; ; ; ;2;63;1198,5927147224
333308;2;2;80;1;4;2; ;2; ; ; ; ; ;2;63;1198,5927147224
333308;2;4;80;1;4;3; ;2; ; ; ; ; ;2;63;1198,5927147224
333309;2;2;80;1;2;2; ;2; ; ; ; ; ;2;63;1100,73227037427
333309;2;3;80;2; ; ; ; ; ; ; ; ; ;2;63;1100,73227037427
333309;2;4;80;2; ; ; ; ; ; ; ; ; ;2;63;1100,73227037427
333309;2;5;80;2; ; ; ; ; ; ; ; ; ;2;63;1100,73227037427
333311;2;2;80;1;3;2; ;2; ; ; ; ; ;2;63;1114,31802707443
333481;2;2;80;2; ; ; ; ; ; ; ; ; ;2;73;844,154408150606
333482;2;2;80;2; ; ; ; ; ; ; ; ; ;2;73;672,048371839022
333482;2;3;80;1;2;7; ;2; ; ; ; ; ;2;73;672,048371839022
333484;2;2;80;2; ; ; ; ; ; ; ; ; ;2;73;650,208604532384
333485;2;2;80;2; ; ; ; ; ; ; ; ; ;2;73;777,961487837239
333485;2;3;80;2; ; ; ; ; ; ; ; ; ;2;73;777,961487837239
333487;2;2;80;2; ; ; ; ; ; ; ; ; ;2;73;664,686095238811
333490;2;2;80;1;2;2; ;2; ; ; ; ; ;2;73;764,757586862276
333490;2;3;80;2; ; ; ; ; ; ; ; ; ;2;73;764,757586862276
333490;2;4;80;2; ; ; ; ; ; ; ; ; ;2;73;764,757586862276
333490;2;5;80;2; ; ; ; ; ; ; ; ; ;2;73;764,757586862276
333649;2;2;80;2; ; ; ; ; ; ; ; ; ;2;25;5240,9795612048
333649;2;5;80;2; ; ; ; ; ; ; ; ; ;2;25;5240,9795612048
335725;2;2;80;2; ; ; ; ; ; ; ; ; ;2;05;5873,15433339101
335725;2;5;80;2; ; ; ; ; ; ; ; ; ;2;05;5873,15433339101
335727;2;1;80;1;3;4; ;3; ; ; ; ; ;2;05;5741,41876042454
335727;2;2;80;2; ; ; ; ; ; ; ; ; ;2;05;5741,41876042454
335727;2;3;80;2; ; ; ; ; ; ; ; ; ;2;05;5741,41876042454
335729;2;2;80;2; ; ; ; ; ; ; ; ; ;2;05;4749,94059615978
335729;2;4;80;2; ; ; ; ; ; ; ; ; ;2;05;4749,94059615978
335729;2;5;80;2; ; ; ; ; ; ; ; ; ;2;05;4749,94059615978
335756;2;1;80;2; ; ; ; ; ; ; ; ; ;2;08;3160,92787618238
335756;2;2;80;1;1;5; ;2; ; ; ; ; ;2;08;3160,92787618238
335756;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;3160,92787618238
335758;2;2;80;1;4;2; ;2; ; ; ; ; ;2;08;3454,42027536059
335760;2;2;80;1;2;3; ;2; ; ; ; ; ;2;08;1713,37966130842
335763;2;2;80;1;4;2; ;2; ; ; ; ; ;2;08;2398,63440579547
335763;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;2398,63440579547
335764;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2763,29264640797
335764;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;2763,29264640797
335766;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2188,41420940368
335766;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;2188,41420940368
335767;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2687,53079962366
335769;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1966,67797544827
335769;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;1966,67797544827
335771;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1062,2929331462
335773;2;1;80;1;4;3; ;2; ; ; ; ; ;2;08;1062,2929331462
335773;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;1062,2929331462
335776;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2460,86804500778
335776;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;2460,86804500778
335776;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;2460,86804500778
335776;2;6;80;2; ; ; ; ; ; ; ; ; ;2;08;2460,86804500778
335778;2;1;80;2; ; ; ; ; ; ; ; ; ;2;08;1062,2929331462
335778;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;1062,2929331462
335780;2;1;80;2; ; ; ; ; ; ; ; ; ;2;08;2591,98431999764
335780;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2591,98431999764
335782;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2264,05031780008
335782;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;2264,05031780008
335784;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2449,35200744416
335784;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;2449,35200744416
335786;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1979,83487405904
335788;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;1089,3533721094
335790;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1942,75198965386
335790;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;1942,75198965386
335796;2;2;80;1;4;2; ;2; ; ; ; ; ;2;08;1744,94174149286
335796;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;1744,94174149286
335796;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;1744,94174149286
335796;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;1744,94174149286
335798;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;3484,90032034872
335798;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;3484,90032034872
335798;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;3484,90032034872
335800;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;1655,78081503507
335803;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2808,95798900828
335803;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;2808,95798900828
335806;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2174,97628251015
335806;2;5;80;2; ; ; ; ; ; ; ; ; ;2;08;2174,97628251015
335808;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2808,95798900828
335808;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;2808,95798900828
335808;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;2808,95798900828
335808;2;5;80;1;1;6; ;2; ; ; ; ; ;2;08;2808,95798900828
335810;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2422,670290772
335810;2;4;80;1;3;2; ;2; ; ; ; ; ;2;08;2422,670290772
335813;2;2;80;1;4;2; ;2; ; ; ; ; ;2;08;2153,98649915938
335813;2;6;80;2; ; ; ; ; ; ; ; ; ;2;08;2153,98649915938
335815;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1491,0732944239
335815;2;7;80;2; ; ; ; ; ; ; ; ; ;2;08;1491,0732944239
335815;2;8;80;2; ; ; ; ; ; ; ; ; ;2;08;1491,0732944239
335815;3;3;80;2; ; ; ; ; ; ; ; ; ;2;08;1491,0732944239
335815;3;4;80;2; ; ; ; ; ; ; ; ; ;2;08;1491,0732944239
335820;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;2440,12120915518
335821;2;3;80;2; ; ; ; ; ; ; ; ; ;2;08;1694,22413984417
335821;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;1694,22413984417
335824;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;3226,92105612173
335824;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;3226,92105612173
335825;2;2;80;1;2;8;ELLA ES MODISTA PERO HACE UN AÑO QUITARON LA LUZ EN LA VEREDA Y NO H;2; ; ; ; ; ;2;08;2833,87649575599
335827;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1062,2929331462
335827;2;4;80;2; ; ; ; ; ; ; ; ; ;2;08;1062,2929331462
335827;3;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1062,2929331462
335830;2;2;80;2; ; ; ; ; ; ; ; ; ;2;08;1643,50653819548
336150;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2775,43941842966
336151;2;1;80;1;4;0; ;2; ; ; ; ; ;2;15;2225,84932816906
336151;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2225,84932816906
336153;2;4;80;1;4;4; ;2; ; ; ; ; ;2;15;1721,00329306952
336154;2;1;80;1;4;4; ;3; ; ; ; ; ;2;15;1382,78560968386
336154;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1382,78560968386
336156;2;1;80;1;4;4; ;3; ; ; ; ; ;2;15;4172,66252775362
336157;2;1;80;1;4;4; ;2; ; ; ; ; ;2;15;3304,76920835907
336157;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;3304,76920835907
336160;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2439,71378699899
336165;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1991,8836806775
336165;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1991,8836806775
336165;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;1991,8836806775
336168;2;1;80;1;4;3; ;1;4;1;300000;1;500000;2;15;1655,23397748313
336168;2;2;80;1;4;6; ;2; ; ; ; ; ;2;15;1655,23397748313
336169;2;1;80;1;3;2; ;1;4;2; ;1;50000;2;15;1640,4276812253
336170;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;1825,93477182714
336171;2;2;80;1;4;2; ;2; ; ; ; ; ;2;15;2240,47848618892
336171;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2240,47848618892
336171;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;2240,47848618892
336174;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;3402,99132618173
336174;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;3402,99132618173
336177;2;2;80;1;3;2; ;2; ; ; ; ; ;2;15;4198,46234938879
336180;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2833,91168379895
336183;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2447,01083721609
336183;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2447,01083721609
336186;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;3261,60554387316
336186;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;3261,60554387316
336189;2;1;80;1;4;3; ;2; ; ; ; ; ;2;15;2833,91168379895
336192;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;4253,23813959785
336192;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;4253,23813959785
336192;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;4253,23813959785
336194;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2935,51255606851
336194;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2935,51255606851
336194;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2935,51255606851
336195;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2419,57754075171
336195;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2419,57754075171
336195;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2419,57754075171
336195;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;2419,57754075171
336197;2;3;80;1;1;3; ;2; ; ; ; ; ;2;15;2592,26808242517
336197;2;6;80;1;1;3; ;2; ; ; ; ; ;2;15;2592,26808242517
336197;2;9;80;2; ; ; ; ; ; ; ; ; ;2;15;2592,26808242517
336198;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2692,02590855097
336198;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;2692,02590855097
336200;2;1;80;1;1;3; ;2; ; ; ; ; ;2;15;2728,98020504133
336201;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2024,45557218805
336201;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2024,45557218805
336203;2;1;80;1;4;3; ;2; ; ; ; ; ;2;15;2930,8316118903
336203;2;3;80;1;3;2; ;2; ; ; ; ; ;2;15;2930,8316118903
336203;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2930,8316118903
336204;2;1;80;1;2;3; ;2; ; ; ; ; ;2;15;1655,23397748313
336204;2;2;80;1;3;3; ;2; ; ; ; ; ;2;15;1655,23397748313
336206;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1554,52211939162
336208;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1953,4009603698
336213;2;2;80;1;4;2; ;2; ; ; ; ; ;2;15;1927,5356440967
336214;2;2;80;1;2;3; ;2; ; ; ; ; ;2;15;2833,91168379895
336216;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2414,4038881199
336216;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2414,4038881199
336222;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2899,14363717415
336222;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;2899,14363717415
336222;2;7;80;2; ; ; ; ; ; ; ; ; ;2;15;2899,14363717415
336222;2;8;80;2; ; ; ; ; ; ; ; ; ;2;15;2899,14363717415
336225;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1986,00790946599
336227;2;1;80;1;1;3; ;2; ; ; ; ; ;2;15;2543,93076530744
336227;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;2543,93076530744
336229;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1927,5356440967
336231;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2595,66139785364
336231;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2595,66139785364
336231;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;2595,66139785364
336232;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;1825,93477182714
336233;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;2535,59799972659
336234;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;2899,68099938534
336236;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2452,1844898479
336236;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2452,1844898479
336236;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2452,1844898479
336243;2;1;80;1;3;3; ;2; ; ; ; ; ;2;15;2833,91168379895
336243;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2833,91168379895
336245;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1906,51038367136
336245;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1906,51038367136
336246;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2019,31697714188
336246;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2019,31697714188
336248;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2120,91784941144
336248;2;4;80;1;4;2; ;2; ; ; ; ; ;2;15;2120,91784941144
336251;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2388,53857184681
336251;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2388,53857184681
336251;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2388,53857184681
336255;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2108,79315383043
336255;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2108,79315383043
336255;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2108,79315383043
336258;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1516,74151766362
336258;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1516,74151766362
336258;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1516,74151766362
336261;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1887,56615014548
336268;2;1;80;1;4;3; ;2; ; ; ; ; ;2;15;1721,00329306952
336272;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2531,34841885848
336275;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1227,51119394118
336277;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2439,71378699899
336280;2;2;80;1;4;2; ;2; ; ; ; ; ;2;15;3170,56138699332
336280;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;3170,56138699332
336280;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;3170,56138699332
336283;2;2;80;1;3;2; ;2; ; ; ; ; ;2;15;2037,73854201218
336286;2;1;80;1;4;3; ;2; ; ; ; ; ;2;15;2833,91168379895
336287;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;2082,92783755734
336287;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;2082,92783755734
336289;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2989,30387725959
336294;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;3139,52241808842
336294;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;3139,52241808842
336298;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1894,92869500051
336301;2;2;80;1;4;2; ;2; ; ; ; ; ;2;15;3834,37934973004
336303;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2989,30387725959
336304;2;1;80;1;3;6; ;2; ; ; ; ; ;2;15;3462,99929985417
336305;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;3826,43329370169
336305;2;6;80;2; ; ; ; ; ; ; ; ; ;2;15;3826,43329370169
336307;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;3470,29635007128
336308;2;2;80;1;4;5; ;2; ; ; ; ; ;2;15;2577,80763224681
336311;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2516,49746884306
336311;2;5;80;2; ; ; ; ; ; ; ; ; ;2;15;2516,49746884306
336311;2;7;80;2; ; ; ; ; ; ; ; ; ;2;15;2516,49746884306
336311;2;8;80;2; ; ; ; ; ; ; ; ; ;2;15;2516,49746884306
336314;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1986,00790946599
336316;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;2291,61864375546
336318;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2375,95622539784
336319;2;1;80;1;3;3; ;2; ; ; ; ; ;2;15;1324,31334431457
336319;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;1324,31334431457
336319;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1324,31334431457
336322;2;1;80;2; ; ; ; ; ; ; ; ; ;2;15;1227,51119394118
336322;2;3;80;2; ; ; ; ; ; ; ; ; ;2;15;1227,51119394118
336322;2;4;80;2; ; ; ; ; ; ; ; ; ;2;15;1227,51119394118
336325;2;1;80;1;4;0; ;2; ; ; ; ; ;2;15;3164,68561578181
336327;2;2;80;2; ; ; ; ; ; ; ; ; ;2;15;2011,87322573909
336415;2;1;80;2; ; ; ; ; ; ; ; ; ;2;17;1148,38624523383
336416;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;927,236811889529
336417;2;2;80;1;1;2; ;2; ; ; ; ; ;2;17;844,154408150606
336418;2;2;80;1;1;2; ;2; ; ; ; ; ;2;17;892,510470167131
336418;2;3;80;2; ; ; ; ; ; ; ; ; ;2;17;892,510470167131
336418;2;4;80;2; ; ; ; ; ; ; ; ; ;2;17;892,510470167131
336418;2;5;80;2; ; ; ; ; ; ; ; ; ;2;17;892,510470167131
336418;2;6;80;2; ; ; ; ; ; ; ; ; ;2;17;892,510470167131
336420;2;2;80;2; ; ; ; ; ; ; ; ; ;2;17;930,508715302216
336420;2;6;80;2; ; ; ; ; ; ; ; ; ;2;17;930,508715302216
336489;2;2;80;2; ; ; ; ; ; ; ; ; ;2;18;951,023787321084
336490;2;2;80;1;4;2; ;2; ; ; ; ; ;2;18;816,22595397522
336490;2;3;80;2; ; ; ; ; ; ; ; ; ;2;18;816,22595397522
336492;2;2;80;2; ; ; ; ; ; ; ; ; ;2;18;960,333272046213
336493;2;2;80;1;4;2; ;2; ; ; ; ; ;2;18;1230,96602975614
336493;2;4;80;2; ; ; ; ; ; ; ; ; ;2;18;1230,96602975614
336494;2;2;80;2; ; ; ; ; ; ; ; ; ;2;18;879,662861026419
336495;2;4;80;2; ; ; ; ; ; ; ; ; ;2;18;911,274190499224
336497;2;2;80;2; ; ; ; ; ; ; ; ; ;2;18;960,333272046213
336498;2;2;80;2; ; ; ; ; ; ; ; ; ;2;18;816,22595397522
336498;2;3;80;2; ; ; ; ; ; ; ; ; ;2;18;816,22595397522
336630;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;794,726561103412
336630;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;794,726561103412
336631;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;743,346217289885
336632;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;567,390030861491
336632;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;567,390030861491
336633;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;486,021569725609
336633;2;4;80;2; ; ; ; ; ; ; ; ; ;2;20;486,021569725609
336634;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;532,501966169625
336634;2;4;80;2; ; ; ; ; ; ; ; ; ;2;20;532,501966169625
336635;2;1;80;1;4;8;POR LA EDAD;2; ; ; ; ; ;2;20;656,985874347526
336635;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;656,985874347526
336636;2;1;80;2; ; ; ; ; ; ; ; ; ;2;20;1170,67758046556
336636;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;1170,67758046556
336636;2;4;80;2; ; ; ; ; ; ; ; ; ;2;20;1170,67758046556
336636;2;5;80;2; ; ; ; ; ; ; ; ; ;2;20;1170,67758046556
336638;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;545,799386638553
336638;2;6;80;1;2;5; ;2; ; ; ; ; ;2;20;545,799386638553
336638;2;7;80;2; ; ; ; ; ; ; ; ; ;2;20;545,799386638553
336639;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;836,578104129311
336639;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;836,578104129311
336639;2;4;80;2; ; ; ; ; ; ; ; ; ;2;20;836,578104129311
336639;2;5;80;2; ; ; ; ; ; ; ; ; ;2;20;836,578104129311
336639;2;8;80;2; ; ; ; ; ; ; ; ; ;2;20;836,578104129311
336640;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;515,487790427715
336640;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;515,487790427715
336640;2;4;80;2; ; ; ; ; ; ; ; ; ;2;20;515,487790427715
336640;2;5;80;2; ; ; ; ; ; ; ; ; ;2;20;515,487790427715
336641;2;1;80;1;4;2; ;2; ; ; ; ; ;2;20;292,669395116391
336641;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;292,669395116391
336641;2;5;80;1;2;1; ;2; ; ; ; ; ;2;20;292,669395116391
336641;2;6;80;2; ; ; ; ; ; ; ; ; ;2;20;292,669395116391
336642;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;590,824241677004
336643;2;1;80;1;4;2; ;2; ; ; ; ; ;2;20;378,803899758627
336643;2;4;80;1;4;2; ;2; ; ; ; ; ;2;20;378,803899758627
336644;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;292,669395116391
336645;2;2;80;1;1;1; ;2; ; ; ; ; ;2;20;803,146519687076
336645;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;803,146519687076
336645;2;4;80;2; ; ; ; ; ; ; ; ; ;2;20;803,146519687076
336646;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;800,918683094467
336647;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;1244,57890775211
336653;2;2;80;1;4;3; ;2; ; ; ; ; ;2;20;1282,41445805873
336655;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;1087,95143889699
336655;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;1087,95143889699
336656;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;2030,76136490201
336656;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;2030,76136490201
336656;2;4;80;2; ; ; ; ; ; ; ; ; ;2;20;2030,76136490201
336658;2;2;80;1;4;2; ;2; ; ; ; ; ;2;20;1137,04094246876
336658;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;1137,04094246876
336659;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;1089,41722286805
336660;2;1;80;1;4;3; ;2; ; ; ; ; ;2;20;1336,10320133272
336661;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;1725,57012627467
336661;2;6;80;1;4;0; ;2; ; ; ; ; ;2;20;1725,57012627467
336662;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;1430,021003685
336663;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;1123,03982354175
336663;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;1123,03982354175
336663;2;4;80;2; ; ; ; ; ; ; ; ; ;2;20;1123,03982354175
336664;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;1570,20464711021
336664;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;1570,20464711021
336664;2;5;80;2; ; ; ; ; ; ; ; ; ;2;20;1570,20464711021
336664;2;6;80;2; ; ; ; ; ; ; ; ; ;2;20;1570,20464711021
336664;2;7;80;2; ; ; ; ; ; ; ; ; ;2;20;1570,20464711021
336664;2;8;80;2; ; ; ; ; ; ; ; ; ;2;20;1570,20464711021
336665;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;1000,70498479076
336666;2;2;80;1;1;2; ;2; ; ; ; ; ;2;20;292,669395116391
336667;2;1;80;2; ; ; ; ; ; ; ; ; ;2;20;814,576434417504
336667;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;814,576434417504
336669;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;710,255175751762
336669;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;710,255175751762
336670;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;541,834022898423
336670;2;3;80;2; ; ; ; ; ; ; ; ; ;2;20;541,834022898423
336670;2;5;80;2; ; ; ; ; ; ; ; ; ;2;20;541,834022898423
336671;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;609,789189982488
336672;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;1082,36280487853
336673;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;973,072149890554
336674;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;516,200589608537
336674;2;5;80;2; ; ; ; ; ; ; ; ; ;2;20;516,200589608537
336675;2;2;80;2; ; ; ; ; ; ; ; ; ;2;20;467,839970797473
336675;2;4;80;2; ; ; ; ; ; ; ; ; ;2;20;467,839970797473
336675;2;5;80;2; ; ; ; ; ; ; ; ; ;2;20;467,839970797473
