Directorio;Area;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Dpto;Orden;Fex_c_2011
329452;08;2;4;1;1;1;1;1;1;3;1; ; ;95000000;500000; ;1;2;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;08;1;390,863556242447
329453;08;2;4;3;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;2;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;08;1;533,606988507364
329454;08;2;4;3;1;1;1;1;1;3;1; ; ;65000000;600000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;08;1;372,638783971725
329455;08;2;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;08;1;527,282514111953
329456;08;2;4;3;1;2;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;1;392,983701619274
329456;08;3;2;1;1;2;1;1;1;3;3; ; ; ; ;130000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;08;1;392,983701619274
329457;08;2;5;4;1;1;1;1;1;3;1; ; ;40000000;200000; ;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;3;3;1;01;08;1;625,46863924239
329458;08;2;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;08;1;518,248717249
329459;08;2;5;4;1;1;1;1;1;3;1; ; ;20000000;300000; ;1;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;08;1;552,758616588777
329460;08;2;2;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;1;745,820582622119
329460;08;3;3;2;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;08;1;745,820582622119
329460;08;4;2;1;1;2;1;1;1;3;3; ; ; ; ;80000;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;08;1;745,820582622119
329461;08;2;4;2;1;1;1;1;1;3;1; ; ;20000000;200000; ;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;08;1;353,522463369861
329462;08;2;6;5;1;2;1;1;1;3;4; ; ; ;200000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;08;1;449,348826351841
329462;08;3;2;1;1;2;1;1;1;3;4; ; ; ;80000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;08;1;449,348826351841
329463;08;2;3;2;1;1;1;1;1;3;1; ; ;20000000;200000; ;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;08;1;478,270674295068
329465;11;2;3;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;2;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;11;1;2118,48092150441
329466;11;2;4;2;1;1;1;1;1;3;1; ; ;30000000;150000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;11;1;2300,40049889795
329467;11;2;2;1;1;2;1;1;1;3;3; ; ; ; ;140000;1;1;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;1;2835,00981639767
329469;11;2;2;1;1;2;1;1;1;3;3; ; ; ; ;140000;1;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;1;2613,94887773867
329470;11;2;3;2;1;1;1;1;1;3;2; ;310000;40000000;200000; ;1;1;2;2;1;1;1;1;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;11;1;2918,5992884531
329472;11;2;5;3;1;1;1;1;1;3;1; ; ;96000000;500000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;2;1;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;01;11;1;2176,24679999862
329473;11;2;3;2;1;1;1;1;1;3;1; ; ;98;450000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;1;2255,24191812759
329477;11;2;4;3;1;1;1;1;1;3;1; ; ;38000000;350000; ;2;2;2;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;1;3011,32564058062
329478;11;2;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;7;1;1;1;1;1;4;3;1;01;11;1;2697,15707500399
329481;11;2;3;2;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;1;2;2;1;1;1;2;2;1;1;2;1;2;1;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;11;1;2332,55261729239
329482;11;2;4;2;1;1;1;1;1;3;1; ; ;98;98; ;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;11;1;2130,51494946986
329486;11;2;1;1;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;3;1;2;1;1;1;3;3;1;01;11;1;2780,28236499132
329486;11;3;2;2;1;1;1;1;1;4;3; ; ; ; ;220000;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;11;1;2780,28236499132
329487;11;2;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;1;2;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;2;1;3;1;2;1;1;1;3;3;1;01;11;1;2286,94579830243
329488;11;2;3;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;11;1;2955,0847346435
329489;11;2;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;2;2;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;11;1;2160,1190514426
329491;11;2;8;5;1;1;1;1;1;3;3; ; ; ; ;25000000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;4;1;1;1;1;1;6;3;1;01;11;1;2496,56879355606
329492;11;2;6;3;1;1;1;1;1;3;1; ; ;400000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;2;1;7;1;1;1;1;1;6;3;1;01;11;1;2590,62525939205
329493;11;2;6;4;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;7;1;1;1;1;1;5;3;1;01;11;1;2149,7579549038
329494;11;2;6;3;1;1;1;1;1;1;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;1;7;1;1;1;1;1;5;3;1;01;11;1;1791,02286738162
329495;11;2;6;2;1;1;1;1;1;3;1; ; ;21000000;1800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;01;11;1;1917,00041574829
329496;11;2;6;4;1;1;1;1;1;3;4; ; ; ;1200000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;2;2;2;1;2;1;2;1;7;1;1;1;1;1;6;3;1;01;11;1;2508,26979600671
329498;11;2;3;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;7;1;1;1;1;1;2;3;1;01;11;1;2602,3262618427
329499;11;2;4;3;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;11;1;2386,67962121129
329500;11;2;2;1;1;1;1;1;4;4;3; ; ; ; ;120000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;11;1;2550,30501131509
329501;11;2;5;1;1;1;1;1;1;3;3; ; ; ; ;1300000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;6;1;1;1;1;1;6;3;1;01;11;1;2375,76569207401
329503;11;2;4;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;1;2296,23890879115
329504;11;2;7;6;1;1;1;1;1;3;1; ; ;35000000;350000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;6;1;01;11;1;4098,35447246982
329505;11;2;3;2;1;1;1;1;1;3;3; ; ; ; ;430000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;1;2652,47268859438
329506;11;2;4;3;1;1;1;1;1;3;3; ; ; ; ;440000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;1;2607,84639928943
329507;11;2;3;2;1;1;1;1;1;3;3; ; ; ; ;430000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;1;2773,14200143981
329508;11;2;4;3;1;1;1;1;1;3;1; ; ;42000000;500000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;6;1;01;11;1;1953,05502032216
329525;13;2;3;2;3;1;1;1;1;3;3; ; ; ; ;50000;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;276,55824865367
329526;13;2;5;3;1;1;1;1;1;3;2; ;1600000;98;500000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;01;13;1;321,753534683658
329527;13;2;4;3;2;1;1;1;1;3;1; ; ;98;150000; ;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;226,917981773891
329528;13;2;5;2;1;1;1;1;1;3;1; ; ;98;600000; ;1;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;13;1;303,273582311308
329529;13;2;4;3;2;1;1;1;1;3;1; ; ;98;98; ;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;309,294697582621
329530;13;2;3;2;2;2;1;1;1;3;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;1;3;1;01;13;1;286,477465576312
329531;13;2;4;3;2;2;1;1;1;3;1; ; ;27500000;98; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;231,470470388459
329532;13;2;1;1;2;2;1;1;1;5;4; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;1;1;3;1;01;13;1;268,717018469794
329533;13;2;2;1;1;2;1;1;1;3;1; ; ;100000000;500000; ;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;1;1;1;4;1;1;1;1;1;4;3;1;01;13;1;264,861051320089
329533;13;3;3;2;1;2;1;1;1;3;4; ; ; ;300000; ;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;13;1;264,861051320089
329533;13;4;3;2;1;2;1;1;1;3;4; ; ; ;250000; ;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;13;1;264,861051320089
329534;13;2;3;2;2;1;1;1;1;3;4; ; ; ;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;4;1;1;2;1;1;1;3;1;01;13;1;232,738581001598
329535;13;2;4;3;2;1;1;1;1;3;1; ; ;15000000;150000; ;1;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;2;1;1;1;3;1;01;13;1;253,463736777795
329537;13;2;2;1;2;2;1;1;3;3;4; ; ; ;150000; ;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;2;1;1;1;3;1;01;13;1;314,893496048608
329538;13;2;3;2;1;1;1;1;1;3;1; ; ;10000000;150000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;13;1;232,520595153541
329539;13;2;3;1;2;1;1;1;4;3;1; ; ;12000000;120000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;251,681176696083
329540;13;2;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;2;1;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;291,502014197268
329541;13;2;5;4;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;196,344547994047
329542;13;2;3;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;254,544606107574
329543;13;2;4;3;1;1;1;1;1;3;1; ; ;35000000;320000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;248,221202308781
329544;13;2;3;2;1;1;1;1;1;3;1; ; ;32000000;300000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;221,610547487325
329545;13;2;4;3;1;1;1;1;1;3;1; ; ;38000000;350000; ;1;1;2;1;1;1;1;1;2;2;1;1;2;1;2;1;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;225,126690432906
329546;13;2;4;3;1;1;1;1;1;3;1; ; ;30000000;300000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;256,471736185107
329547;13;2;3;2;1;1;1;1;1;3;1; ; ;350000000;1200000; ;1;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;213,795985307114
329548;13;2;4;3;1;1;1;1;1;3;3; ; ; ; ;108000;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;269,952206753238
329549;13;2;5;2;1;1;1;1;1;3;3; ; ; ; ;107000;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;249,77442277531
329550;13;2;3;3;2;1;1;1;1;3;1; ; ;20000000;130000; ;2;2;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;260,64376973228
329551;13;2;3;2;1;1;1;1;1;3;3; ; ; ; ;120000;2;2;2;1;2;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;13;1;249,082480981221
329552;13;2;2;1;2;1;1;1;3;3;1; ; ;20000000;150000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;255,779794391018
329553;13;2;2;1;1;1;1;1;4;3;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;13;1;249,77442277531
329554;13;2;3;2;1;1;1;1;1;3;3; ; ; ; ;120000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;13;1;266,810264549021
329555;13;2;4;3;1;1;1;1;1;3;1; ; ;98;98; ;2;1;2;1;1;1;1;1;2;2;1;1;1;1;2;1;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;273,507577958818
329556;13;2;4;3;1;1;1;1;1;3;1; ; ;98;350000; ;2;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;258,942112751994
329557;13;2;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;3;3;1;01;13;1;275,866306859581
329558;13;2;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;288,404595653845
329559;13;2;4;3;1;1;1;1;1;3;1; ; ;98;250000; ;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;2;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;258,942112751994
329560;13;2;3;2;1;1;1;1;1;3;1; ; ;98;250000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;250,989234901994
329561;13;2;4;3;1;1;1;1;1;3;3; ; ; ; ;180000;2;1;2;1;1;1;1;1;1;2;1;1;1;2;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;268,120473493984
329562;13;2;4;3;1;1;1;1;1;3;3; ; ; ; ;170000;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;218,368558948081
329563;13;2;4;3;1;1;1;1;1;3;3; ; ; ; ;150000;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;218,586544796139
329564;13;2;4;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;1;2;1;1;1;1;1;2;2;1;1;1;1;2;1;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;237,529140490623
329565;13;2;3;2;1;1;1;1;1;3;5; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;1;289,956580148174
329566;13;2;2;2;2;1;1;1;2;3;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;0;3;1;01;13;1;258,995411238449
329567;13;2;1;1;1;1;1;1;1;3;1; ; ;98;200000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;1;315,618101381415
329567;13;3;1;1;1;2;1;1;4;3;3; ; ; ; ;100000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;13;1;315,618101381415
329568;13;2;2;1;2;1;1;1;2;3;1; ; ;98;70000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;233,973769285042
329569;13;2;3;2;2;1;1;1;4;3;1; ; ;98;70000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;268,576530216498
329570;13;2;1;1;2;1;1;1;2;3;4; ; ; ;50000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;249,77442277531
329571;13;2;4;3;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;1;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;239,142887901818
329572;13;2;3;2;1;1;1;1;3;3;4; ; ; ;280000; ;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;251,701552852842
329573;13;2;6;5;1;1;1;1;1;3;1; ; ;98;350000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;1;2;1;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;218,439497867076
329574;13;2;4;3;1;1;1;1;1;3;1; ; ;100000000;98; ;1;1;2;1;1;1;1;2;1;2;1;2;1;2;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;233,776159593744
329575;13;2;4;3;1;1;1;1;1;3;3; ; ; ; ;270000;1;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;230,831827080826
329576;13;2;4;3;1;1;1;1;1;3;3; ; ; ; ;270000;1;1;2;2;1;1;1;1;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;1;235,404400721792
329577;13;2;5;4;1;1;1;1;1;3;3; ; ; ; ;520000;2;2;2;1;1;1;1;1;1;2;1;2;1;1;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;1;238,764328774066
329578;13;2;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;1;233,851180255263
329579;13;2;4;3;1;1;1;1;1;3;3; ; ; ; ;92000;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;254,564982264334
329580;13;2;4;3;1;1;1;1;1;3;3; ; ; ; ;98;2;1;2;1;1;1;1;1;2;2;1;1;1;1;2;1;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;237,529140490623
329581;13;2;4;3;1;1;1;1;1;3;3; ; ; ; ;132000;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;1;254,15155326297
329582;13;2;3;2;2;1;1;1;1;3;1; ; ;15000000;100000; ;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;232,738581001598
329583;13;2;4;3;1;1;1;1;1;3;1; ; ;98;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;1;257,706924468551
329584;13;2;5;4;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;1;244,790076546534
329585;13;2;5;4;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;4;1;01;13;1;172,232833682786
329586;13;2;1;1;6; ;1;2;6; ;3; ; ; ; ;20000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;5;1;2;2;2;1;2; ;3; ;01;13;1;257,068281160917
329587;13;2;2;1;2;1;1;1;1;3;1; ; ;20000000;150000; ;2;2;2;1;2;1;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;2;1;1;1;3;1;01;13;1;271,903833114952
329588;13;2;1;1;2;1;1;1;2;3;3; ; ; ; ;30000;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;13;1;259,952086729168
329589;13;2;2;1;2;1;1;2;2;4;3; ; ; ; ;20000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;5;1;1;2;2;1;2;1;3; ;01;13;1;278,202740629564
329590;13;2;2;1;6; ;1;1;1;4;1; ; ;20000000;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;1;1;1;3;1;01;13;1;286,497841733072
329591;13;2;2;1;1;2;1;1;1;3;1; ; ;60000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;13;1;308,690255950624
329591;13;3;1;1;1;2;1;1;1;3;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;13;1;308,690255950624
