DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,AREA,fex_c_2011
2776502,1,3,1,70,1,8,48,1,,2,8,1,,2,7,,,,,,,,,,1,,2,,2,45,95,45,1,1,4521,9,18,18,136.272.526.705.197
2776516,1,1,1,70,1,2,48,1,,2,2,4,,1,7,,,,,,,,,,1,,1,280000,2,95,95,45,1,1,4521,9,18,18,609.875.250.960.619
2776517,1,1,1,70,1,48,48,1,,2,70,1,,3,1,,,,,1,,,,,,,2,,2,45,53,55,1,2,5522,9,18,18,493.096.980.268.938
2776522,1,4,1,70,1,12,44,1,,2,12,4,,9,2,,,,,,,,,,1,,2,,2,44,19,85,1,1,8532,9,73,73,197.294.902.803.452
2776530,1,2,1,70,1,6,48,3,,2,6,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,9,73,73,174.731.205.581.714
2776530,1,4,1,70,1,24,48,1,,2,56,1,,4,1,,,,,,,,,,1,,2,,2,95,79,18,1,2,1810,9,73,73,174.731.205.581.714
2776530,1,5,1,70,1,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,9,73,73,174.731.205.581.714
2776532,1,2,1,70,1,8,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,54,,,1,1,,9,73,73,318.614.865.716.957
2776532,1,3,1,70,1,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,37,,,1,1,,9,73,73,318.614.865.716.957
2776536,1,2,1,70,1,3,48,1,,2,28,1,,9,1,,,,,,,,,,1,,2,,2,45,97,18,1,1,1810,9,54,54,302.237.830.368.893
2776542,1,2,1,70,1,52,48,1,,2,58,1,,9,2,,,,,,,,,,1,,2,,2,32,44,90,1,2,9000,9,54,54,344.948.351.479.405
2776546,1,4,1,70,1,6,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,37,,,1,1,,9,73,73,215.518.472.161.953
2776564,1,5,1,70,1,12,48,1,,2,12,1,,6,6,,,,,,,,,,1,,2,,2,6,6,85,1,1,8520,9,17,17,152.138.098.275.048
2776566,1,3,1,70,1,8,40,1,,2,28,1,,7,5,,,,,,,,,,1,,2,,2,79,79,18,1,1,1810,9,17,17,162.919.712.931.333
2776566,1,5,1,70,1,8,48,1,,2,8,1,,4,4,,,,,,,,,,1,,2,,2,99,95,45,1,1,4521,9,17,17,162.919.712.931.333
2776576,1,1,1,70,1,24,48,1,,2,32,1,,3,2,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,9,17,17,15.850.979.906.161
2776576,1,3,1,70,1,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,45,40,52,1,1,5239,9,17,17,15.850.979.906.161
2776576,1,4,1,70,1,28,48,1,,2,120,1,,2,8,,,,,,,,,,1,,2,,2,38,34,74,1,2,7411,9,17,17,15.850.979.906.161
2776579,1,2,1,70,1,8,24,1,,2,52,1,,2,2,,,,,,,,,,1,,2,,2,45,45,52,1,1,5241,9,17,17,191.736.060.532.643
2776584,1,3,1,70,1,52,48,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,45,45,51,1,2,5125,9,17,17,145.634.820.278.169
2776594,1,2,1,70,1,32,48,1,,2,130,1,,9,1,,,,,,,,,,1,,2,,2,2,2,15,1,2,1581,9,17,17,171.894.576.201.675
2776604,1,1,1,70,1,8,8,1,,2,8,1,,3,7,,,,,,,,,,1,,2,,2,37,84,50,1,1,5020,9,15,15,956.758.954.747.742
2776612,1,1,1,70,1,24,48,1,,2,24,1,,8,7,,,,,,,,,,1,,2,,2,30,30,50,1,2,5020,9,15,15,9.675.660.000.616
2776615,1,1,1,70,1,8,40,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,9,15,15,83.633.989.209.228
2776620,1,2,1,70,1,8,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,9,15,15,809.801.308.386.396
2776626,1,2,1,70,1,52,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,55,50,55,1,2,5522,9,15,15,947.874.916.187.791
2776631,1,4,1,70,1,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,37,,,1,2,,9,15,15,784.963.907.647.241
2776632,1,1,1,70,1,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,400000,2,53,53,55,1,1,5521,9,15,15,692.784.611.664.394
2776632,1,3,1,70,1,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,400000,2,53,53,55,1,1,5521,9,15,15,692.784.611.664.394
2776632,1,5,1,70,1,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,9,15,15,692.784.611.664.394
2776633,1,3,1,70,1,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,97,,,1,2,,9,15,15,626.583.821.034.352
2776639,1,1,1,70,1,4,48,5,,2,4,4,,1,1,,,,1,,,,,,,,1,2000000,2,51,98,60,1,1,6031,9,63,63,149.289.774.950.191
2776674,1,2,1,70,1,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,53,,,1,1,,9,20,20,12.361.025.300.784
2776677,1,2,1,70,1,8,48,1,,2,24,4,,3,3,,,,,,,,,,1,,2,,2,45,44,64,1,1,6421,9,20,20,154.874.070.186.956
2776682,1,1,1,70,1,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,33,,,1,2,,9,20,20,131.452.330.840.988
2776684,1,1,1,70,1,4,25,4,,2,96,8,,3,1,,,,,,,,,,1,,2,,2,45,62,1,1,1,118,9,20,20,107.788.819.417.358
2776691,1,2,1,70,1,5,40,1,,2,5,1,,4,3,,,,,,,,,,1,,2,,2,77,77,15,1,1,1551,9,20,20,132.688.636.870.083
2776703,1,3,1,70,1,24,30,1,,2,30,4,,1,1,,,,,,,,,,1,,2,,2,33,33,52,1,2,5233,9,68,68,437.141.596.591.344
2776707,1,1,1,70,1,4,24,4,,2,52,1,,5,9,CON EL SISBEN,,,,,,,,,1,,2,,2,54,53,55,1,1,5530,9,68,68,463.783.586.322.696
2776729,1,2,1,70,1,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,55,,,1,1,,9,41,41,882.604.409.642.086
2776731,1,3,1,70,1,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,85,,,1,1,,9,41,41,149.870.902.101.343
2776736,1,1,1,70,1,8,24,4,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,55,54,74,1,1,7493,9,41,41,118.549.234.179.111
2776736,1,3,1,70,1,8,48,1,,2,8,1,,3,4,,,,,,,,,,1,,2,,2,45,45,52,1,1,5234,9,41,41,118.549.234.179.111
2776761,1,1,1,70,1,50,50,4,,2,50,1,,4,1,,,,,,,,,1,,DEPENDO DE LOS HIJOS,2,,2,53,55,80,1,2,8041,9,44,44,71.655.929.279.024
2776769,1,3,1,70,1,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,1,,9,44,44,50.435.977.366.259
2776769,1,4,1,70,1,28,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,2,,9,44,44,50.435.977.366.259
2776776,1,2,1,70,1,4,72,4,,2,104,4,,1,1,,,,,,,,,,1,,2,,2,95,95,52,1,1,5272,9,63,63,108.444.043.311.779
2776777,1,2,1,70,1,2,40,1,,2,90,4,,1,1,,,,,,,,,,1,,2,,2,97,41,52,1,1,5229,9,63,63,744.095.394.077.952
2776778,1,1,1,70,1,104,40,1,,2,104,4,,1,1,,,,,,,,,,1,,2,,2,60,41,52,1,2,5237,9,63,63,904.650.791.005.152
2776785,1,2,1,70,1,99,48,4,,2,8,4,,1,8,,,,,,,,,,1,,2,,2,93,95,45,1,2,4530,9,63,63,103.411.732.537.535
2776791,1,1,1,70,1,52,48,1,,2,312,2,,9,1,,,,,,,,,1,,DE LA  PENSION,2,,2,97,34,75,1,2,7524,9,63,63,15.552.556.616.269
2776796,1,1,1,70,1,36,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,9,19,19,146.107.769.141.542
2776797,1,2,1,70,1,4,48,1,,2,4,4,,9,2,,,,,,,,,,1,,1,1400000,2,7,7,85,1,1,8512,9,19,19,141.128.929.243.462
2776801,1,4,1,70,1,208,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,57,,,1,2,,9,19,19,133.308.295.268.158
2776804,1,1,1,70,1,24,48,1,,2,260,1,,3,1,,,,,,,,,,1,,2,,2,45,53,55,1,2,5522,9,19,19,862.809.671.695.567
2776810,1,2,1,70,1,52,48,4,,2,52,4,,1,1,,,,,,,,,,1,,1,30000,2,55,55,74,1,2,7493,9,19,19,112.502.307.955.781
2776813,1,2,1,70,1,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,45,39,74,1,1,7499,9,19,19,119.299.702.800.683
2776821,1,3,1,70,1,8,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,2,,,1,1,,9,19,19,112.517.349.519.613
2776835,1,1,1,70,1,32,45,4,,2,32,4,,1,8,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,9,63,63,12.389.260.357.647
2776838,1,2,1,70,1,32,40,1,,2,24,1,,6,2,,,,,,,,,,1,,2,,2,11,11,52,1,2,5241,9,63,63,744.095.394.077.952
2776839,1,1,1,70,1,48,24,1,,2,12,4,,1,4,,,,,,,,,,1,,2,,2,44,41,52,1,2,5233,9,70,70,720.379.683.340.336
2776860,1,1,1,70,1,104,48,1,,2,104,1,,4,2,,,,,,,,,,1,,2,,2,33,33,15,1,2,1551,9,76,76,912.785.118.126.069
2776861,1,2,1,70,1,104,48,1,,2,104,1,,4,2,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,9,76,76,490.897.916.228.179
2776861,1,3,1,70,1,3,48,1,,2,24,1,,9,2,,,,,,,,,,1,,2,,2,19,45,52,1,1,5232,9,76,76,490.897.916.228.179
2776866,1,4,1,70,1,12,48,1,,2,260,1,,4,1,,,,,,,,,,1,,2,,2,79,79,18,1,1,1810,9,5,5,998.530.965.432.613
2776867,1,2,1,70,1,32,48,1,,2,32,1,,5,8,,,,,,,,,,1,,2,,2,93,93,45,1,2,4542,9,5,5,987.959.099.613.776
2776867,1,3,1,70,1,52,48,1,,2,156,1,,3,1,,,,,,,,,,1,,2,,2,55,79,18,1,2,1810,9,5,5,987.959.099.613.776
2776870,1,2,1,70,1,16,48,1,,2,32,1,,8,9,HOJA DEL SISBEN,,,,,,,,,1,,2,,2,45,97,36,1,2,3611,9,5,5,835.214.976.814.978
2776877,1,2,1,70,1,54,48,1,,2,168,1,,8,1,,,,,,,,,,1,,2,,2,45,45,15,1,2,1551,9,5,5,946.966.015.886.146
2776888,1,2,1,70,1,10,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,59,,,1,1,,9,5,5,867.905.719.095.038
2776892,1,1,1,70,1,24,48,1,,2,24,1,,5,2,,,,,,,,,,1,,2,,2,45,79,18,1,2,1810,9,5,5,867.905.719.095.038
2776900,1,4,1,70,1,8,48,1,,2,16,1,,9,3,,,,,,,,,,1,,2,,2,55,45,52,1,1,5211,9,5,5,12.311.091.458.212
2776907,1,3,1,70,1,20,48,1,,2,48,1,,3,4,,,,,,,,,,1,,2,,2,44,39,55,1,2,5511,9,52,52,171.050.831.121.977
2776910,1,2,1,70,1,24,48,1,,2,120,1,,9,2,,,,,,,,,,1,,1,30000,2,45,45,18,1,2,1810,9,5,5,116.568.373.430.889
2776916,1,2,1,70,1,52,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,38,,,1,2,,9,5,5,106.097.702.408.126
2776940,1,1,1,70,1,4,48,1,,2,98,1,,5,3,,,,,,,,,,1,,2,,2,40,40,52,1,1,5233,9,5,5,101.968.428.688.651
2776944,1,2,1,70,1,8,40,4,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,41,54,85,1,1,8532,9,52,52,19.940.218.834.071
2776951,1,1,1,70,1,24,40,3,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,9,52,52,10.307.741.526.463
2776983,1,2,1,70,1,56,48,1,,2,56,1,,9,1,,,,,,,,,,1,,2,,2,33,33,65,1,2,6512,9,50,50,146.721.058.966.176
2776990,1,4,1,70,1,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,97,,,1,2,,9,50,50,167.130.187.974.082
2777012,1,1,1,70,1,36,48,1,,2,36,1,,2,1,,,,,,,,,,1,,2,,2,53,53,55,1,2,5521,9,50,50,179.638.983.756.519
2777021,1,2,1,70,1,6,20,1,,2,18,3,,1,1,,,,,,,,,,1,,2,,2,55,54,95,1,1,9500,9,50,50,153.567.428.588.079
2777032,1,2,1,70,1,24,40,1,,2,48,1,,5,2,,,,,,,,,,1,,2,,2,12,33,51,1,2,5134,9,50,50,181.234.283.813.351
2777051,1,2,1,70,1,8,25,3,,2,104,1,,3,2,,,,,,,,,,1,,2,,2,54,53,55,1,1,5521,9,50,50,194.110.242.474.442
2777068,1,3,1,70,1,7,48,1,,2,7,1,,8,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5241,9,50,50,144.256.126.944.176
2777072,1,1,1,70,1,32,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,55,,,1,2,,9,50,50,151.117.374.721.772
2777074,1,1,1,70,1,8,48,3,,2,8,3,,1,8,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,9,50,50,16.553.488.791.725
2777074,1,2,1,70,1,3,48,1,,2,3,1,,2,8,,,,,,,,,,1,,1,600000,2,58,53,55,1,1,5521,9,50,50,16.553.488.791.725
2777099,1,6,1,70,1,5,48,1,,2,6,1,,3,1,,,,,,,,,,1,,2,,2,99,53,55,1,1,5521,9,50,50,164.660.045.996.967
2777118,1,5,1,70,1,4,48,1,,2,4,1,,3,2,,,,,,,,,,1,,2,,2,53,53,55,1,1,5521,9,50,50,151.471.434.894.752
2777141,1,4,1,70,1,16,48,1,,2,52,2,,9,8,,,,,,,,,,1,,2,,2,3,39,75,1,2,7512,9,15,15,708.737.973.843.597
2777145,1,2,1,70,1,250,48,1,,2,250,1,,9,1,,,,,,,,,,1,,2,,2,55,45,52,1,2,5211,9,15,15,736.740.334.142.903
2777149,1,2,1,70,1,32,40,1,,2,32,1,,4,4,,,,,,,,,,1,,2,,2,13,13,80,1,2,8012,9,15,15,100.676.620.541.399
2777156,1,2,1,70,1,25,50,1,,2,25,3,,1,1,,,,,,,,,,1,,2,,2,55,54,95,1,2,9500,9,15,15,857.732.158.932.819
2777172,1,3,1,70,1,7,40,1,,2,7,1,,3,1,,,,,,,,,,1,,2,,2,58,99,50,1,1,5020,9,15,15,994.104.583.767.484
2777178,1,5,1,70,1,8,48,1,,2,8,1,,8,4,,,,,,,,,,1,,2,,2,98,39,55,1,1,5511,9,66,66,651.330.443.518.543
2777179,1,2,1,70,1,6,60,1,,2,6,1,,4,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,9,66,66,232.916.872.001.173
2777183,1,3,1,70,1,6,72,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,9,66,66,261.303.102.207.151
2777185,1,2,1,70,1,8,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,53,,,1,1,,9,66,66,139.481.263.163.484
2777187,1,2,1,70,1,12,48,1,,2,110,4,,9,1,,,1,,,,,,,,,2,,2,32,39,75,1,1,7512,9,66,66,592.915.294.964.906
2777191,1,3,1,70,1,2,48,4,,2,2,4,,1,1,,,,,,,,,,1,,2,,2,55,55,74,1,1,7493,9,66,66,234.979.905.012.608
2777201,1,1,1,70,1,8,48,4,,2,4,1,,3,1,,,,,,,,,,1,,1,500000,2,62,58,70,1,1,7020,9,66,66,240.078.150.030.689
2777202,1,1,1,70,1,48,48,1,,2,204,1,,5,2,,,,,,,,,,1,,2,,2,45,17,92,1,2,9214,9,66,66,143.255.649.449.038
2777202,1,2,1,70,1,16,48,1,,2,32,1,,5,1,,,,,,,,,,1,,2,,2,33,33,55,1,2,5511,9,66,66,143.255.649.449.038
2777204,1,2,1,70,1,20,48,1,,2,52,1,,8,2,,,,,,,,,,1,,2,,2,53,45,15,1,2,1563,9,66,66,184.244.442.057.754
2777213,1,1,1,70,1,28,45,1,,2,28,4,,1,4,,,,,,,,,,1,,2,,2,59,39,55,1,2,5511,9,63,63,202.115.328.390.702
2777218,1,2,1,70,1,4,45,1,,2,7,1,,3,4,,,,,,,,,,1,,2,,2,45,45,52,1,1,5233,9,63,63,815.807.719.928.198
2777220,1,2,1,70,1,24,40,1,,2,150,4,,1,1,,,,1,,,,,,,,2,,2,33,41,52,1,2,5231,9,63,63,134.485.188.671.306
2777226,1,3,1,70,1,24,24,1,,2,4,4,,1,2,,,,,,,,,,1,,1,100000,2,45,59,63,1,2,6340,9,63,63,134.485.188.671.306
2777229,1,2,1,70,1,16,48,3,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,54,45,52,1,2,5233,9,63,63,20.015.265.516.151
2777234,1,2,1,70,1,24,40,2,,2,24,4,,9,4,,,,,,,,,,1,,2,,2,5,5,85,1,2,8514,9,27,27,279.295.923.769.202
2777243,1,1,1,70,1,1,48,2,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,59,59,85,1,1,8512,9,27,27,279.295.923.769.202
2777244,1,3,1,70,1,4,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,98,,,1,1,,9,27,27,279.295.923.769.202
2777248,1,2,1,70,1,52,48,2,,2,52,2,,9,1,,,,,,,,,,1,,2,,2,13,13,80,1,2,8021,9,27,27,972.645.712.808.817
