DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,clase,MES,DPTO,fex_c_2011
2785184,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,804.823.459.469.569
2785186,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,9,63,124.549.462.478.838
2785187,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,9,63,1.401.993.860.317
2785187,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,56,,,,,,,,,2,9,63,1.401.993.860.317
2785188,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,2,9,63,117.569.625.047.056
2785188,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,9,63,117.569.625.047.056
2785188,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,117.569.625.047.056
2785203,1,1,1,90,,2,1,2,2,2,2,2,2,2,1,,14,,,,,,,,21,2,9,63,156.148.830.700.963
2785203,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,156.148.830.700.963
2785205,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,119.413.660.838.077
2785205,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,9,63,119.413.660.838.077
2785206,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,9,63,179.990.819.199.962
2785206,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,179.990.819.199.962
2785206,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,179.990.819.199.962
2785206,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,9,63,179.990.819.199.962
2785212,1,1,1,90,,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,2,2,9,63,147.132.737.172.802
2785212,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,2,9,63,147.132.737.172.802
2785212,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,9,63,147.132.737.172.802
2785213,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,9,63,122.175.752.393.861
2785214,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,141.393.107.028.036
2785214,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,21,,,,,,,2,9,63,141.393.107.028.036
2785215,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,629.239.687.868.347
2785215,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,9,63,629.239.687.868.347
2785215,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,2,9,63,629.239.687.868.347
2785215,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,629.239.687.868.347
2785215,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,629.239.687.868.347
2785230,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,9,63,168.276.803.352.678
2785231,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,2,9,63,220.490.400.025.141
2785231,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,220.490.400.025.141
2785231,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,220.490.400.025.141
2785231,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,16,,,,,,,,,2,9,63,220.490.400.025.141
2785231,1,5,1,90,,2,1,2,1,2,2,2,2,2,2,,30,,20,,,,,,,2,9,63,220.490.400.025.141
2785238,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,117.569.625.047.056
2785238,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,20,,,,,,,2,9,63,117.569.625.047.056
2785238,1,3,1,90,,1,1,2,2,2,2,2,2,2,1,4,4,,,,,,,,2,2,9,63,117.569.625.047.056
2785239,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,2,9,63,124.549.462.478.838
2785240,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,113.637.537.538.378
2785240,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,2,9,63,113.637.537.538.378
2785240,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,9,63,113.637.537.538.378
2785240,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,2,9,63,113.637.537.538.378
2785240,1,5,1,90,,1,1,2,2,2,2,2,2,2,2,4,4,,,,,,,,,2,9,63,113.637.537.538.378
2785241,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,63,967.401.534.622.415
2785241,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,45,,,,,,,,,2,9,63,967.401.534.622.415
2788037,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,14,,,,,,,2,9,73,234.042.360.891.953
2788038,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,18.305.021.430.183
2788038,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,32,,,,,,,,,2,9,73,18.305.021.430.183
2788038,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,18.305.021.430.183
2788038,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,18.305.021.430.183
2788040,1,1,1,90,,2,1,1,2,2,2,2,2,2,2,,14,21,,,,,,,,2,9,73,165.828.258.472.855
2788040,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,2,9,73,165.828.258.472.855
2788041,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,1.410.250.538.815
2788041,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,9,73,1.410.250.538.815
2788042,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,242.319.926.012.377
2788042,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,12,,,,,,,2,9,73,242.319.926.012.377
2788042,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,242.319.926.012.377
2788042,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,242.319.926.012.377
2788043,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,21,21,,,,,,,,,2,9,73,303.674.424.777.155
2788043,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,303.674.424.777.155
2788043,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,9,73,303.674.424.777.155
2788043,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,9,73,303.674.424.777.155
2788043,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,9,73,303.674.424.777.155
2788044,1,1,1,90,,2,2,2,2,2,2,2,2,1,1,,,,,,,,,15,20,2,9,73,231.043.176.478.915
2788044,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,45,,,,,,,,,2,9,73,231.043.176.478.915
2788044,1,3,1,90,,2,1,2,2,2,2,2,2,1,2,,14,,,,,,,14,,2,9,73,231.043.176.478.915
2788044,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,231.043.176.478.915
2788050,1,1,1,90,,1,1,1,1,2,2,2,2,2,2,7,14,14,21,,,,,,,2,9,73,317.312.928.992.286
2788050,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,317.312.928.992.286
2788050,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,317.312.928.992.286
2788050,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,9,73,317.312.928.992.286
2788050,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,9,73,317.312.928.992.286
2788050,1,8,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,9,73,317.312.928.992.286
2788050,1,9,1,90,,1,1,2,1,2,2,2,2,2,2,10,14,,35,,,,,,,2,9,73,317.312.928.992.286
2788050,1,11,1,90,,2,1,2,1,2,2,2,2,2,2,,10,,40,,,,,,,2,9,73,317.312.928.992.286
2788051,1,1,1,90,,2,1,1,2,2,2,2,2,2,2,,35,14,,,,,,,,2,9,73,152.466.721.885.162
2788052,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,9,73,187.138.694.453.134
2788052,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,187.138.694.453.134
2788053,1,1,1,90,,1,1,2,2,1,2,2,2,2,2,14,50,,,14,,,,,,2,9,73,181.357.429.845.394
2788053,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,181.357.429.845.394
2788053,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,4,6,,,,,,,,,2,9,73,181.357.429.845.394
2788054,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,4,14,,,,,,,,,2,9,73,177.337.344.477.736
2788054,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,21,,,,,,,,,2,9,73,177.337.344.477.736
2788055,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,203.910.928.912.318
2788055,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,10,,14,,,,,,,2,9,73,203.910.928.912.318
2788055,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,7,28,,,,,,,,,2,9,73,203.910.928.912.318
2788056,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,2.045.451.162.953
2788056,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,8,36,,,,,,,,,2,9,73,2.045.451.162.953
2788056,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,2.045.451.162.953
2788056,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,9,73,2.045.451.162.953
2788064,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,158.884.512.943.126
2788064,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,9,73,158.884.512.943.126
2788064,1,3,1,90,,2,1,2,2,2,2,2,1,2,2,,10,,,,,,1,,,2,9,73,158.884.512.943.126
2788064,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,30,,30,,,,,,,2,9,73,158.884.512.943.126
2788064,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,9,73,158.884.512.943.126
2788066,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,9,73,229.779.113.956.681
2788066,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,7,,,,,,,2,9,73,229.779.113.956.681
2788066,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,9,73,229.779.113.956.681
2788067,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,218.698.555.455.866
2788067,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,14,,,,,,,2,9,73,218.698.555.455.866
2788067,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,2,,,,,,,2,9,73,218.698.555.455.866
2788067,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,2,,,,,,,2,9,73,218.698.555.455.866
2788067,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,9,73,218.698.555.455.866
2788068,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,2,9,73,135.408.707.743.961
2788068,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,2,9,73,135.408.707.743.961
2788069,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,22.789.979.235.123
2788069,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,2,9,73,22.789.979.235.123
2788069,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,22.789.979.235.123
2788070,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,175.060.767.930.665
2788070,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,20,,,,,,,2,9,73,175.060.767.930.665
2788070,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,2,9,73,175.060.767.930.665
2788071,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,9,73,185.688.094.781.884
2788071,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,2,9,73,185.688.094.781.884
2788072,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,1,4,,,,,,,,,2,9,73,135.408.707.743.961
2788072,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,24,,,14,,,,,,2,9,73,135.408.707.743.961
2788073,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,20,,,,,,,2,9,73,11.230.160.345.871
2788073,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,11.230.160.345.871
2788073,1,6,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,20,,,,,,,2,9,73,11.230.160.345.871
2788079,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,2,7,,,,,,,,,2,9,73,206.589.356.370.952
2788079,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,2,21,,,,,,,,,2,9,73,206.589.356.370.952
2788079,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,9,73,206.589.356.370.952
2788080,1,1,1,90,,1,1,2,1,2,2,2,2,2,2,1,28,,40,,,,,,,2,9,73,246.200.869.579.076
2788080,1,5,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,2,9,73,246.200.869.579.076
2788081,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,2,14,,,,,,,,,2,9,73,181.951.070.249.797
2788081,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,181.951.070.249.797
2788083,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,3,21,,,,,,,,,2,9,73,185.688.094.781.884
2788083,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,5,21,,,,,,,,,2,9,73,185.688.094.781.884
2788085,1,1,1,90,,1,1,1,2,1,2,2,2,2,2,2,14,7,,20,,,,,,2,9,73,139.145.732.276.048
2788085,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,9,73,139.145.732.276.048
2788086,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,2,21,,,,,,,,,2,9,73,192.346.060.629.596
2788094,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,9,73,144.279.718.838.652
2788094,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,7,,,,,,,2,9,73,144.279.718.838.652
2788094,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,9,73,144.279.718.838.652
2788094,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,2,9,73,144.279.718.838.652
2788094,2,1,2,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,9,73,144.279.718.838.652
2788094,2,2,2,90,,2,1,2,1,2,2,2,2,2,2,,21,,24,,,,,,,2,9,73,144.279.718.838.652
2788096,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,9,73,112.574.486.908.709
2788096,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,9,73,112.574.486.908.709
2788096,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,2,9,73,112.574.486.908.709
2788096,1,4,1,90,,1,1,2,2,1,2,2,2,2,2,5,28,,,7,,,,,,2,9,73,112.574.486.908.709
2788096,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,9,73,112.574.486.908.709
2788097,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,9,73,178.819.411.141.567
2788097,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,7,15,,15,,,,,,,2,9,73,178.819.411.141.567
2788097,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,4,,,,,,,2,9,73,178.819.411.141.567
2788098,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,9,73,262.933.068.852.185
2788098,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,9,73,262.933.068.852.185
2788098,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,9,73,262.933.068.852.185
2788099,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,2,9,73,135.408.707.743.961
