DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,MES,DPTO,AREA,fex_c_2011
2776243,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,27,27,114.511.328.745.373
2776244,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,27,27,279.295.923.769.202
2776244,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,27,27,279.295.923.769.202
2776245,1,2,1,80,1,1,1,8,,2,,2,,,,,2,2,1,9,27,27,279.295.923.769.202
2776245,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,27,27,279.295.923.769.202
2776246,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,27,27,364.652.471.992.358
2776247,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,9,27,27,114.511.328.745.373
2776247,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,27,27,114.511.328.745.373
2776247,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,27,27,114.511.328.745.373
2776248,1,2,1,80,1,2,,,,2,,2,,1,4,,9,,1,9,17,17,143.348.389.875.531
2776249,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,9,17,17,165.536.439.602.251
2776250,1,1,1,80,1,1,4,5,,3,,2,,,,,8,2,1,9,17,17,158.985.314.624.461
2776251,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,205.214.953.759.525
2776251,1,2,1,80,1,1,1,8,,2,,2,,,,,9,2,1,9,17,17,205.214.953.759.525
2776252,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,155.281.445.466.159
2776253,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,22.021.341.601.005
2776253,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,22.021.341.601.005
2776254,1,1,1,80,1,1,1,4,,2,,2,,,,,4,2,1,9,17,17,153.033.450.661.886
2776254,1,4,1,80,1,1,1,3,,2,,2,,,,,9,2,1,9,17,17,153.033.450.661.886
2776254,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,153.033.450.661.886
2776255,1,3,1,80,1,1,3,9,CAMBIO DE DOMICILIO,2,,2,,,,,8,2,1,9,17,17,176.492.521.571.879
2776255,1,4,1,80,1,1,4,9,CAMBIO DE DOMICILIO,2,,2,,,,,9,2,1,9,17,17,176.492.521.571.879
2776256,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,9,17,17,222.439.711.419.575
2776256,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,222.439.711.419.575
2776256,1,7,1,80,1,1,1,2,,2,,2,,,,,2,2,1,9,17,17,222.439.711.419.575
2776256,1,8,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,222.439.711.419.575
2776257,1,1,1,80,1,1,4,7,,2,,2,,,,,8,2,1,9,17,17,176.515.283.987.863
2776259,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,155.414.298.851.411
2776262,1,1,1,80,1,1,4,3,,2,,2,,,,,8,2,1,9,17,17,176.515.283.987.863
2776263,1,1,1,80,1,1,3,3,,2,,2,,,,,9,2,1,9,17,17,143.626.384.658.237
2776264,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,172.699.191.504.574
2776264,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,172.699.191.504.574
2776267,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,9,17,17,175.122.929.797.127
2776267,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,175.122.929.797.127
2776268,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,17,17,200.504.785.064.334
2776273,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,63,63,297.365.591.044.323
2776273,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,9,63,63,297.365.591.044.323
2776275,1,2,1,80,1,1,4,3,,2,,2,,,4,,9,1,1,9,63,63,125.847.856.141.043
2776275,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,63,63,125.847.856.141.043
2776275,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,63,63,125.847.856.141.043
2776278,1,2,1,80,1,1,2,7,,2,,2,,,,,9,2,1,9,63,63,186.959.027.147.058
2776279,1,1,1,80,1,1,4,7,,2,,2,,,,,4,2,1,9,63,63,118.349.850.590.119
2776280,1,2,1,80,1,2,,,,2,,2,,1,2,,9,,1,9,63,63,209.938.759.226.465
2776280,1,3,1,80,1,2,,,,2,,2,,1,2,,8,,1,9,63,63,209.938.759.226.465
2776280,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,63,63,209.938.759.226.465
2776280,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,9,63,63,209.938.759.226.465
2776285,1,1,1,80,1,1,1,4,,2,,1,300000,,,,4,2,1,9,18,18,56.180.097.314.372
2776285,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,18,18,56.180.097.314.372
2776286,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,9,18,18,598.563.459.144.114
2776286,1,4,1,80,1,1,2,3,,2,,2,,,,,9,2,1,9,18,18,598.563.459.144.114
2776286,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,9,18,18,598.563.459.144.114
2776289,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,9,18,18,1.254.287.322.252
2776290,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,9,18,18,112.360.194.628.744
2776292,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,9,18,18,532.244.688.570.241
2776292,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,18,18,532.244.688.570.241
2776297,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,9,47,47,123.700.421.442.323
2776298,1,2,1,80,1,1,4,4,,2,,2,,,,,8,2,1,9,47,47,83.936.547.501.373
2776298,1,3,1,80,1,1,4,5,,3,,2,,,,,10,2,1,9,47,47,83.936.547.501.373
2776300,1,1,1,80,1,1,1,6,,2,,2,,,,,9,2,1,9,47,47,180.433.947.540.397
2776300,1,2,1,80,1,1,2,2,,2,,2,,,,,2,2,1,9,47,47,180.433.947.540.397
2776300,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,47,47,180.433.947.540.397
2776302,1,1,1,80,1,1,4,5,,3,,2,,,,,8,2,1,9,47,47,119.495.364.329.628
2776302,1,2,1,80,1,1,4,9,POR DESPLAZAMIENTO  FORZADO,2,,2,,,,,8,2,1,9,47,47,119.495.364.329.628
2776303,1,1,1,80,1,1,4,9,POR LA EDAD,2,,2,,,,,8,2,1,9,47,47,138.062.782.930.234
2776304,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,47,47,115.908.844.293.766
2776304,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,47,47,115.908.844.293.766
2776305,1,2,1,80,1,1,3,3,,2,,2,,,,,9,2,1,9,47,47,115.908.844.293.766
2776305,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,47,47,115.908.844.293.766
2776305,1,4,1,80,1,1,4,9,PORQUE LOS HIJOS NO LA DEJARON TRABAJAR,2,,2,,,,LOS HIJOS NO LA DEJARON TRABAJAR,12,2,1,9,47,47,115.908.844.293.766
2776306,1,2,1,80,1,1,4,5,,3,,2,,,,,10,2,1,9,47,47,101.262.126.919.084
2776306,1,3,1,80,1,1,1,2,,2,,2,,,,,2,2,1,9,47,47,101.262.126.919.084
2776307,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,9,47,47,142.310.632.487.146
2776310,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,9,47,47,115.247.514.772.716
2776310,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,47,47,115.247.514.772.716
2776312,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,9,47,47,125.646.382.590.486
2776312,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,47,47,125.646.382.590.486
2776317,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,9,68,68,561.883.849.743.191
2776317,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,9,68,68,561.883.849.743.191
2776317,2,2,2,80,1,1,4,6,,2,,2,,,2,,9,1,1,9,68,68,561.883.849.743.191
2776318,1,2,1,80,1,1,1,3,,2,,2,,,,,9,2,1,9,68,68,493.806.321.715.471
2776321,1,6,1,80,1,1,1,7,,2,,2,,,,,8,2,1,9,68,68,429.325.618.875.138
2776322,1,1,1,80,1,1,4,4,,3,,2,,,,,4,2,1,9,68,68,439.622.204.421.591
2776322,1,2,1,80,1,1,4,8,,2,,2,,,4,,5,1,1,9,68,68,439.622.204.421.591
2776322,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,68,68,439.622.204.421.591
2776326,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,68,68,420.913.581.133.485
2776327,1,3,1,80,1,1,2,8,,2,,2,,,1,,2,1,1,9,68,68,403.656.796.838.513
2776327,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,68,68,403.656.796.838.513
2776328,1,2,1,80,1,1,3,8,,2,,2,,,,,9,2,1,9,68,68,40.613.740.466.876
2776329,1,1,1,80,1,1,2,7,,3,,2,,,,,10,2,1,9,68,68,417.873.809.135.872
2776329,1,2,1,80,1,1,4,3,,1,4,2,,,,,9,2,1,9,68,68,417.873.809.135.872
2776330,1,1,1,80,1,1,4,5,,3,,2,,,,,4,2,1,9,68,68,505.171.348.872.914
2776330,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,9,68,68,505.171.348.872.914
2776332,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,9,44,44,624.801.136.979.401
2776332,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,44,44,624.801.136.979.401
2776333,1,1,1,80,1,1,1,4,,2,,2,,,,,4,2,1,9,44,44,487.997.982.021.202
2776333,1,2,1,80,1,1,3,8,,2,,2,,,3,,1,1,1,9,44,44,487.997.982.021.202
2776333,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,44,44,487.997.982.021.202
2776333,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,44,44,487.997.982.021.202
2776335,1,1,1,80,1,1,4,5,,3,,2,,,,,4,2,1,9,44,44,711.814.201.586.192
2776335,1,2,1,80,1,1,4,3,,2,,2,,,,,4,2,1,9,44,44,711.814.201.586.192
2776335,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,9,44,44,711.814.201.586.192
2776338,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,9,44,44,534.890.946.129.542
2776338,1,2,1,80,1,1,4,3,,2,,2,,,,,4,2,1,9,44,44,534.890.946.129.542
2776340,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,44,44,487.013.329.861.126
2776341,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,44,44,612.364.758.240.068
2776345,1,2,1,80,1,1,1,6,,2,,2,,,,,9,2,1,9,70,70,110.960.494.125.267
2776345,1,5,1,80,1,1,1,8,,2,,2,,,,,2,2,1,9,70,70,110.960.494.125.267
2776345,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,9,70,70,110.960.494.125.267
2776346,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,9,70,70,684.922.691.063.088
2776347,1,2,1,80,1,1,3,5,,2,,2,,,,,1,2,1,9,70,70,901.831.088.813.294
2776347,1,5,1,80,1,1,1,4,,2,,2,,,,,4,2,1,9,70,70,901.831.088.813.294
2776348,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,9,70,70,986.967.249.698.959
2776348,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,70,70,986.967.249.698.959
2776348,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,70,70,986.967.249.698.959
2776348,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,9,70,70,986.967.249.698.959
2776349,1,1,1,80,1,1,1,5,,3,,2,,,,,10,2,1,9,70,70,891.463.751.914.624
2776350,1,2,1,80,1,1,1,3,,2,,2,,,,,9,2,1,9,70,70,683.147.747.704.331
2776351,1,1,1,80,1,1,3,8,,2,,2,,,,,1,2,1,9,70,70,814.157.639.569.072
2776352,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,70,70,922.842.023.421.086
2776352,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,70,70,922.842.023.421.086
2776357,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,20,20,147.446.034.614.457
2776357,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,20,20,147.446.034.614.457
2776358,1,1,1,80,1,2,,,,2,,2,,2,,.,,,1,9,20,20,101.933.043.751.115
2776358,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,9,20,20,101.933.043.751.115
2776358,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,20,20,101.933.043.751.115
2776359,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,20,20,126.462.230.239.366
2776361,1,1,1,80,1,1,4,4,,3,,2,,,,,8,2,1,9,20,20,100.046.455.381.767
2776361,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,20,20,100.046.455.381.767
2776363,1,2,1,80,1,1,4,6,,2,,2,,,,,8,2,1,9,20,20,106.381.146.696.405
2776366,1,1,1,80,1,1,4,5,,2,,2,,,,,10,2,1,9,20,20,950.324.889.726.362
2776366,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,20,20,950.324.889.726.362
2776368,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,76,76,772.903.296.483.749
2776368,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,76,76,772.903.296.483.749
2776369,1,1,1,80,1,1,4,5,,3,,2,,,,,4,2,1,9,76,76,923.599.216.304.901
2776369,1,2,1,80,1,1,4,3,,2,,2,,,,,9,2,1,9,76,76,923.599.216.304.901
2776371,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,9,76,76,103.684.937.714.689
2776372,1,1,1,80,1,1,4,8,,2,,2,,,,,8,2,1,9,76,76,103.684.937.714.689
2776373,1,2,1,80,1,1,1,8,,2,,2,,,,,2,2,1,9,76,76,10.404.223.442.743
2776374,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,76,76,717.849.751.793.219
2776375,1,2,1,80,1,1,4,6,,2,,2,,,,,4,2,1,9,76,76,883.397.358.388.795
2776375,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,76,76,883.397.358.388.795
2776375,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,9,76,76,883.397.358.388.795
2776376,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,76,76,981.979.266.664.144
2776376,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,76,76,981.979.266.664.144
2776377,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,52,52,170.471.182.675.695
2776383,1,3,1,80,1,1,1,8,,2,,1,330000,,,,2,2,1,9,52,52,176.188.278.011.438
2776388,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,9,52,52,194.122.379.195.429
2776392,1,5,1,80,1,1,4,7,,2,,2,,,,,9,2,1,9,52,52,134.924.231.774.451
2776392,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,9,52,52,134.924.231.774.451
2776393,1,2,1,80,1,1,4,4,,2,,2,,,,,4,2,1,9,52,52,112.966.883.708.393
2776393,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,52,52,112.966.883.708.393
2776394,1,2,1,80,1,1,1,4,,2,,2,,,,,4,2,1,9,52,52,196.434.357.816.745
2776394,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,52,52,196.434.357.816.745
2776395,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,52,52,264.779.686.905.698
2776398,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,52,52,129.859.080.637.834
2776398,1,6,1,80,1,2,,,,2,,2,,2,,.,,,1,9,52,52,129.859.080.637.834
2776400,1,1,1,80,1,1,4,3,,2,,2,,,,,9,2,1,9,50,50,153.325.641.870.264
2776402,1,2,1,80,1,1,1,8,,2,,1,150000,,,,9,2,1,9,50,50,160.838.257.511.118
2776402,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,160.838.257.511.118
2776407,1,2,1,80,1,1,1,2,,2,,2,,,,,2,2,1,9,50,50,16.553.488.791.725
2776407,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,16.553.488.791.725
2776408,1,2,1,80,1,1,1,4,,2,,2,,,,,4,2,1,9,50,50,117.276.072.443.817
2776408,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,117.276.072.443.817
2776408,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,117.276.072.443.817
2776408,1,7,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,117.276.072.443.817
2776409,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,159.464.656.061.293
2776410,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,201.602.770.004.487
2776410,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,201.602.770.004.487
2776411,1,4,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,122.931.513.199.216
2776411,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,122.931.513.199.216
2776416,1,2,1,80,1,1,1,7,,2,,2,,,,SIN RECURSOS,12,2,1,9,50,50,186.894.934.523.866
2776418,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,9,50,50,217.378.888.029.011
2776418,1,2,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,217.378.888.029.011
2776418,1,3,1,80,1,1,4,9,EDAD,2,,2,,,,,8,2,1,9,50,50,217.378.888.029.011
2776419,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,165.298.311.154.552
2776420,1,1,1,80,1,1,2,3,,2,,2,,,,,9,2,1,9,50,50,179.638.983.756.519
2776421,1,1,1,80,1,1,4,4,,2,,2,,,,,4,2,1,9,50,50,143.604.759.080.919
2776421,1,2,1,80,1,1,1,4,,2,,1,300000,,,,4,2,1,9,50,50,143.604.759.080.919
2776421,1,3,1,80,1,2,,,,2,,2,,2,,.,,,1,9,50,50,143.604.759.080.919
2776423,1,1,1,80,1,1,4,5,,3,,2,,,,,10,2,1,9,5,5,923.132.046.120.404
2776423,1,2,1,80,1,1,2,3,,2,,2,,,,,9,2,1,9,5,5,923.132.046.120.404
2776423,1,3,1,80,1,1,4,4,,2,,2,,,,,8,2,1,9,5,5,923.132.046.120.404
2776423,1,5,1,80,1,2,,,,2,,2,,2,,.,,,1,9,5,5,923.132.046.120.404
2776426,1,2,1,80,1,1,4,8,,2,,2,,,,,9,2,1,9,23,23,115.602.721.945.595
