directorio;secuencia_p;orden;P6020;P6040;P6050;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P6090;P6100;P6110;P6160;P6170;P6210;P6210S1;P6220;ESC;mes;area;dpto;fex_c_2011
105603;1;1;2;78;1; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;05;11;11;1845,51219399934
105611;1;1;1;34;1; ;1;1; ; ; ; ; ; ; ; ;1;3; ;1;2;6;3;3;14;05;13;13;82,8830329153599
105611;1;2;1;73;5; ; ;1; ; ; ; ; ; ; ; ;1;3; ;1;2;6;2;3;13;05;13;13;82,8830329153599
105611;1;3;2;72;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;05;13;13;82,8830329153599
105611;1;4;2;93;5; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;5; ;5;05;13;13;82,8830329153599
105611;1;5;2;80;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;05;13;13;82,8830329153599
105613;1;1;2;54;1; ; ;1; ; ; ;1; ; ; ; ;1;3; ;1;2;4;8; ;8;05;08;08;437,329591293193
105613;1;2;1;54;2; ; ;1;1; ; ; ; ;1; ; ;1;3; ;1;2;5;10;1;10;05;08;08;437,329591293193
105613;1;3;2;13;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;0; ;5;05;08;08;437,329591293193
105613;1;5;2;74;5; ; ; ; ; ; ; ; ;1; ; ;1;1;5;1;2;3;3; ;3;05;08;08;437,329591293193
105613;1;6;2;19;5; ; ; ; ;1; ; ; ; ; ; ;2; ; ;1;2;4;8; ;8;05;08;08;437,329591293193
105613;1;7;1;77;5; ; ; ; ; ; ; ; ;1; ; ;1;1;2;1;2;3;5; ;5;05;08;08;437,329591293193
105617;1;1;1;46;1; ;1;1;1; ; ; ; ; ; ; ;1;3; ;1;2;6;2;3;13;05;13;13;182,225878463462
105618;1;1;2;51;1; ;1;1; ; ; ;1; ; ; ; ;1;3; ;1;2;3;5; ;5;05;05;05;776,639604417272
105618;1;2;1;16;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;7; ;7;05;05;05;776,639604417272
105620;1;1;1;32;1; ; ; ; ; ; ;1; ; ; ; ;1;1;3;1;2;6;2;3;13;05;68;68;877,092833967026
105620;1;2;2;25;2; ;1; ; ; ; ; ; ; ; ; ;2; ; ;1;2;5;11;2;11;05;68;68;877,092833967026
105620;1;3;1;13;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;0; ;5;05;68;68;877,092833967026
105620;1;4;1;10;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;3;4; ;4;05;68;68;877,092833967026
105620;1;5;2;7;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;1; ;1;05;68;68;877,092833967026
105622;1;1;2;33;1; ; ; ; ;1; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;05;23;23;253,198575000371
105622;1;2;1;32;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;05;23;23;253,198575000371
105622;1;3;2;9;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;3; ;3;05;23;23;253,198575000371
105622;1;4;2;2;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5; ; ; ; ; ; ;05;23;23;253,198575000371
105623;1;1;1;32;1; ; ; ;1; ; ; ; ; ; ; ;1;1;3;1;1;6;6;5;17;05;11;11;2112,28971501024
105623;1;2;2;26;5; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;4;3;15;05;11;11;2112,28971501024
105623;1;3;1;28;9; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;5;4;16;05;11;11;2112,28971501024
105625;1;1;1;59;1; ; ; ;1;1; ; ; ;1; ; ;1;1;3;1;2;3;5; ;5;05;11;11;3093,80104206862
105625;1;2;2;39;2; ; ; ;1; ; ; ; ;1; ; ;1;1;5;1;2;5;11;2;11;05;11;11;3093,80104206862
105625;1;3;2;12;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;3;5; ;5;05;11;11;3093,80104206862
105626;1;1;1;70;1; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;1; ;1;05;66;66;241,90235589953
105626;1;2;2;67;2; ; ; ; ; ; ; ; ; ; ;1;1;3; ;2;2;1;0; ;0;05;66;66;241,90235589953
105629;1;1;1;40;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;05;13;13;224,521117659257
105629;1;2;2;36;2; ; ; ; ; ; ;1; ; ; ; ;1;1;5;1;2;5;12;2;12;05;13;13;224,521117659257
105629;1;3;1;17;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;0;2;11;05;13;13;224,521117659257
105629;1;4;2;13;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;7; ;7;05;13;13;224,521117659257
105629;1;5;2;69;5; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;05;13;13;224,521117659257
105630;1;1;2;25;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;6;4;2;15;05;68;68;305,157225134119
105630;1;2;1;24;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;05;68;68;305,157225134119
105632;1;1;1;88;1; ; ; ; ; ; ; ; ;1; ; ;1;2;5;1;2;3;3; ;3;05;05;05;524,051913250357
105632;1;2;2;88;2; ; ; ; ; ; ; ; ; ;1; ;1;2;5;1;2;3;2; ;2;05;05;05;524,051913250357
105632;1;3;2;58;3; ; ; ; ; ; ; ; ; ;1; ;1;2;1;1;2;6;5;4;16;05;05;05;524,051913250357
105632;1;4;1;22;4; ; ; ; ; ; ; ;1; ; ; ;1;2;5;1;1;6;2;2;13;05;05;05;524,051913250357
105632;1;5;2;55;3; ; ; ; ; ; ; ; ; ;1; ;1;2;1;1;2;6;10;5;21;05;05;05;524,051913250357
105632;1;6;2;23;4; ; ; ; ;1; ; ; ; ; ; ;1;2;5;1;2;6;5;4;16;05;05;05;524,051913250357
105633;1;1;1;68;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;05;68;68;406,151273459867
105633;1;2;2;57;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;05;68;68;406,151273459867
105633;1;3;1;35;3; ; ; ;1; ; ; ; ; ; ; ;2; ; ;1;2;6;2;3;13;05;68;68;406,151273459867
105633;2;1;1;41;1; ; ; ; ;1; ;1; ; ; ; ;2; ; ;1;2;5;11;2;11;05;68;68;406,151273459867
105633;2;2;2;32;2; ; ; ; ; ; ;1; ; ; ; ;2; ; ;1;2;5;11;2;11;05;68;68;406,151273459867
105633;2;3;2;17;3; ; ; ; ; ; ; ; ;1; ; ;2; ; ;1;1;5;10;1;10;05;68;68;406,151273459867
105633;2;4;2;4;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2;1;2;0; ;0;05;68;68;406,151273459867
105635;1;1;2;42;1; ;1; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;3; ;3;05;76;76;760,058287784253
105635;1;2;1;42;2; ;1; ; ; ; ;1; ; ; ; ;1;3; ;1;2;3;2; ;2;05;76;76;760,058287784253
105635;1;3;2;15;4; ; ; ; ; ; ; ;1;1; ; ;1;3; ;1;1;4;7; ;7;05;76;76;760,058287784253
105635;2;1;1;33;1; ;1;1;1; ; ; ; ;1; ; ;1;3; ;1;2;4;7; ;7;05;76;76;760,058287784253
105635;2;2;2;29;2; ;1; ; ;1; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;05;76;76;760,058287784253
105635;2;3;2;4;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;05;76;76;760,058287784253
105635;3;1;2;32;1; ;1;1;1; ; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;05;76;76;760,058287784253
105635;3;2;1;9;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;3; ;3;05;76;76;760,058287784253
105636;1;1;2;60;1; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;3; ;3;05;08;08;1627,74034642687
105636;1;2;2;86;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;1;0; ;0;05;08;08;1627,74034642687
105636;1;3;1;41;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;6;2;2;13;05;08;08;1627,74034642687
105637;1;1;2;66;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;3;4; ;4;05;05;05;1023,7717635513
105637;1;2;1;68;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;2; ;2;05;05;05;1023,7717635513
105637;1;3;2;28;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;5;4;16;05;05;05;1023,7717635513
105638;1;1;2;34;1; ; ;1;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;52;52;315,372855700222
105638;1;2;1;4;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;2;1;0; ;0;05;52;52;315,372855700222
105639;1;1;2;67;1; ; ; ; ; ; ;1; ; ; ; ;1;3; ;1;2;4;8; ;8;05;76;76;819,423978964892
105640;1;1;1;81;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;05;52;52;133,005544098026
105640;1;2;2;82;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;05;52;52;133,005544098026
105640;1;3;1;41;3; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;6;3;3;14;05;52;52;133,005544098026
105642;1;1;1;40;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;05;68;68;312,37181724763
105642;1;2;2;46;2; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;68;68;312,37181724763
105642;1;3;1;21;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;6;2;2;13;05;68;68;312,37181724763
105642;1;4;2;19;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;5;11;2;11;05;68;68;312,37181724763
105644;1;1;1;57;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;05;76;76;671,026027235468
105644;1;2;2;53;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;05;76;76;671,026027235468
105644;1;3;1;36;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5;11;2;11;05;76;76;671,026027235468
105646;1;1;2;42;1; ;1; ; ;1; ; ; ;1; ; ;1;3; ;1;2;5;11;2;11;05;13;13;730,598109246321
105646;1;2;1;59;2; ; ; ;1; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;13;13;730,598109246321
105646;1;3;1;19;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;6;1;2;12;05;13;13;730,598109246321
105646;1;4;2;20;3; ;1; ; ; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;13;13;730,598109246321
105646;1;5;1;0;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ;05;13;13;730,598109246321
105649;1;1;1;61;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;05;05;05;698,333812058465
105649;1;2;2;60;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;10;1;10;05;05;05;698,333812058465
105649;1;3;2;39;3; ; ; ;1; ; ; ; ;1; ; ;1;1;1;1;2;6;3;3;14;05;05;05;698,333812058465
105649;1;4;1;15;3; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;1;5;10;1;10;05;05;05;698,333812058465
105651;1;1;1;48;1; ;1; ; ; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;05;68;68;345,762814664245
105651;1;2;2;47;2; ;1; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;5; ;5;05;68;68;345,762814664245
105651;1;3;1;10;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;4; ;4;05;68;68;345,762814664245
105651;1;4;2;7;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;1; ;1;05;68;68;345,762814664245
105654;1;1;2;74;1; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;6;8;5;19;05;05;05;915,709676592251
105654;1;2;2;49;6; ; ; ; ; ; ; ; ; ; ;1;1;1;4;1;2;3;3; ;3;05;05;05;915,709676592251
105655;1;1;1;43;1; ;1; ; ; ; ; ; ; ;1; ;1;1;1;1;2;5;11;2;11;05;52;52;235,191902896767
105655;1;2;2;50;2; ;1; ; ; ; ;1; ;1; ; ;1;1;5;1;2;6;2;3;13;05;52;52;235,191902896767
105655;1;3;2;19;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;1;2;12;05;52;52;235,191902896767
105655;1;4;1;15;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;9; ;9;05;52;52;235,191902896767
105657;1;1;2;62;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;05;13;13;219,306285701801
105657;1;2;2;29;3; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;6;3;3;14;05;13;13;219,306285701801
105657;1;3;2;5;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;2;0; ;0;05;13;13;219,306285701801
105660;1;1;2;32;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;6;5;4;16;05;66;66;375,806422938308
105660;1;2;2;32;3; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;8;5;19;05;66;66;375,806422938308
105660;1;3;1;26;9; ; ; ;1;1; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;05;66;66;375,806422938308
105660;1;4;1;11;4; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;6; ;6;05;66;66;375,806422938308
105661;1;1;1;47;1; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;3;5; ;5;05;68;68;392,893288119789
105661;1;2;2;39;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;5;11;2;11;05;68;68;392,893288119789
105661;1;3;1;17;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;9; ;9;05;68;68;392,893288119789
105661;1;4;1;16;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;7; ;7;05;68;68;392,893288119789
105661;1;5;1;64;5; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;05;68;68;392,893288119789
105661;1;6;2;17;5; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;6;0;2;11;05;68;68;392,893288119789
105661;1;7;1;67;9; ; ; ; ; ; ; ; ; ; ;1;1;3; ;2;2;1;0; ;0;05;68;68;392,893288119789
105662;1;1;1;34;1; ; ;1; ; ; ;1; ; ; ; ;1;1;5;1;2;5;11;2;11;05;54;54;413,433460073391
105662;1;2;2;34;2; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;5;11;2;11;05;54;54;413,433460073391
105662;1;3;2;9;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;4; ;4;05;54;54;413,433460073391
105663;1;1;1;60;1; ;1;1;1; ; ; ; ;1; ; ;1;1;5;1;2;6;2;3;13;05;13;13;238,345773198088
105663;1;2;2;48;2; ;1;1; ;1; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;13;13;238,345773198088
105663;1;3;1;13;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;6; ;6;05;13;13;238,345773198088
105663;1;4;1;9;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;3; ;3;05;13;13;238,345773198088
105665;1;1;1;74;1; ; ; ; ; ; ; ; ;1; ; ;1;1;2;1;2;3;5; ;5;05;08;08;413,086060534572
105666;1;1;1;65;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;05;13;13;327,567639368766
105666;1;2;2;64;2; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;6;2;3;13;05;13;13;327,567639368766
105666;1;3;1;25;3; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;6;2;3;13;05;13;13;327,567639368766
105668;1;1;1;65;1; ; ;1; ; ; ; ; ; ; ; ;1;1;2;1;2;4;6; ;6;05;54;54;415,420774524001
105668;1;2;2;55;2; ; ; ; ; ; ; ; ; ;1; ;1;3; ;1;2;4;6; ;6;05;54;54;415,420774524001
105668;1;3;2;37;3; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;6;2;2;13;05;54;54;415,420774524001
105668;1;4;1;37;5; ; ;1; ; ; ; ; ; ; ; ;1;3; ;1;2;5;11;2;11;05;54;54;415,420774524001
105668;1;5;1;14;4; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;9; ;9;05;54;54;415,420774524001
105668;1;6;2;5;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2;1;2;0; ;0;05;54;54;415,420774524001
105669;1;1;2;21;1; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;5;11;2;11;05;66;66;432,190994214669
105669;1;2;1;27;2; ; ; ; ; ; ;1; ; ; ; ;2; ; ;1;2;5;11;2;11;05;66;66;432,190994214669
105669;1;3;2;4;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2;2;1;0; ;0;05;66;66;432,190994214669
105669;1;4;1;0;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;05;66;66;432,190994214669
105669;1;5;1;35;9; ; ; ; ; ; ;1; ; ; ; ;2; ; ;1;2;4;8; ;8;05;66;66;432,190994214669
105670;1;1;1;50;1; ; ; ; ; ; ; ; ;1;1; ;1;1;1;1;2;6;9;5;20;05;05;05;1081,143154456
105672;1;1;1;33;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;3;3;14;05;76;76;967,761259011336
105672;1;2;2;30;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;3;3;14;05;76;76;967,761259011336
105673;1;1;1;42;1; ; ;1; ;1; ;1; ;1; ; ;1;3; ;1;2;4;6; ;6;05;76;76;942,946867754635
105673;1;2;2;37;2; ; ;1; ; ; ;1; ;1; ; ;1;3; ;1;2;4;6; ;6;05;76;76;942,946867754635
105676;1;1;1;39;1; ;1;1;1;1;1;1; ;1; ; ;1;3; ;1;2;4;9; ;9;05;73;73;239,323461387154
105676;1;2;2;40;2; ; ;1;1;1; ;1; ;1; ; ;1;3; ;1;2;3;5; ;5;05;73;73;239,323461387154
105676;1;3;2;16;3; ; ; ; ; ;1; ; ; ; ; ;1;3; ;1;1;4;9; ;9;05;73;73;239,323461387154
105677;1;1;2;69;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;5;11;2;11;05;05;05;1008,07378811783
105677;1;2;1;42;3; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;6;5;4;16;05;05;05;1008,07378811783
105678;1;1;2;75;1; ; ;1; ; ; ; ; ; ;1; ;1;1;3;1;2;6;6;5;17;05;11;11;1670,28174325597
105679;1;1;1;40;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;3;3;14;05;23;23;194,172160472534
105679;1;2;2;39;2; ; ; ; ;1; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;05;23;23;194,172160472534
105679;1;3;1;7;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;1; ;1;05;23;23;194,172160472534
105679;1;4;2;7;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;1; ;1;05;23;23;194,172160472534
105679;1;5;1;6;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;3;0; ;0;05;23;23;194,172160472534
105680;1;1;2;68;1; ;1;1;1; ; ; ; ; ; ; ;1;1;5;1;2;3;5; ;5;05;50;50;221,764067512143
105680;1;2;1;10;4; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;3;3; ;3;05;50;50;221,764067512143
105680;1;3;1;9;4; ; ; ; ; ; ; ; ; ; ; ;1;3; ;1;1;3;2; ;2;05;50;50;221,764067512143
105681;1;1;2;61;1; ;1;1; ; ; ; ; ; ; ; ;1;3; ;1;2;2;0; ;0;05;66;66;330,106743707125
105681;1;2;1;72;2; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;3;5; ;5;05;66;66;330,106743707125
105681;1;3;2;25;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;6;1;2;12;05;66;66;330,106743707125
105681;1;4;2;21;3; ; ;1; ; ; ; ; ; ; ; ;1;1;1;1;1;5;11;2;11;05;66;66;330,106743707125
105681;1;5;2;4;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;2;1;1;0; ;0;05;66;66;330,106743707125
105683;1;1;2;44;1; ; ;1; ; ; ; ; ; ; ; ;1;1;1;1;2;6;5;4;16;05;08;08;500,602229408919
105683;1;2;1;8;3; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;2; ;2;05;08;08;500,602229408919
105685;1;1;2;38;1; ; ; ; ; ; ;1; ;1; ; ;1;1;5;1;2;6;2;3;13;05;11;11;2712,4776484813
105685;1;2;2;25;3; ; ; ; ; ; ; ;1; ; ; ;1;1;1;1;1;6;3;2;14;05;11;11;2712,4776484813
105685;1;3;2;14;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;3;5; ;5;05;11;11;2712,4776484813
105685;1;4;1;62;5; ; ; ; ; ; ;1; ;1; ; ;1;3; ;1;2;3;5; ;5;05;11;11;2712,4776484813
105686;1;1;2;52;1; ;1; ; ;1; ; ; ; ; ; ;2; ; ;1;2;4;8; ;8;05;23;23;333,080616768341
105686;1;2;1;40;2; ;1; ; ;1; ; ; ; ; ; ;2; ; ;1;2;4;8; ;8;05;23;23;333,080616768341
105686;1;3;1;14;3; ; ; ; ; ; ; ;1; ; ; ;1;3; ;1;1;4;7; ;7;05;23;23;333,080616768341
105686;1;4;1;34;3; ;1; ; ;1; ; ; ; ; ; ;2; ; ;1;2;3;5; ;5;05;23;23;333,080616768341
105686;1;5;2;16;5; ;1; ; ; ; ; ; ; ; ; ;2; ; ;1;2;3;4; ;4;05;23;23;333,080616768341
105686;1;6;1;9;4; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1;1;3;3; ;3;05;23;23;333,080616768341
105686;1;7;2;0;4; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;05;23;23;333,080616768341
105689;1;1;1;75;1; ;1;1;1; ; ; ; ; ; ; ;1;1;5;1;2;5;11;2;11;05;11;11;1928,44919435202
105689;1;2;2;66;2; ; ;1; ;1; ; ; ; ; ; ;1;1;3;1;2;4;6; ;6;05;11;11;1928,44919435202
105689;1;3;2;32;3; ; ;1; ; ; ; ; ; ; ; ;1;1;3;1;2;6;7;5;18;05;11;11;1928,44919435202
105689;1;4;1;9;4; ; ; ; ; ; ; ; ; ; ; ;1;1;5;1;1;3;2; ;2;05;11;11;1928,44919435202
105691;1;1;2;35;1; ; ; ; ; ; ; ; ; ; ;1;1;3; ;1;2;6;1;3;12;05;05;05;1208,85475897821
105691;1;2;1;58;5; ; ; ; ; ; ; ; ; ; ;1;1;1;3;1;2;5;11;2;11;05;05;05;1208,85475897821
105692;1;1;2;48;1; ; ; ; ; ; ;1; ;1; ; ;1;3; ;1;2;5;13;3;13;05;08;08;425,960601082818
105692;1;2;1;24;3; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;6;5;4;16;05;08;08;425,960601082818
105692;1;3;2;20;3; ; ; ; ; ; ; ; ;1; ; ;1;1;1;1;2;5;11;2;11;05;08;08;425,960601082818
105693;1;1;1;30;1; ; ; ;1; ; ; ; ; ; ; ;1;1;1;1;2;6;5;4;16;05;52;52;99,0516927516306
105693;1;2;2;78;5; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;5; ;5;05;52;52;99,0516927516306
105693;1;3;2;33;5; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;6;5;4;16;05;52;52;99,0516927516306
105697;1;1;1;70;1; ;1; ; ; ; ; ; ; ; ; ;1;1;2;1;2;5;11;2;11;05;68;68;860,866745777659
105697;1;2;2;53;2; ;1; ; ; ; ; ; ; ; ; ;1;1;2;1;2;5;11;2;11;05;68;68;860,866745777659
105697;1;3;1;16;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;9; ;9;05;68;68;860,866745777659
105698;1;1;1;53;1; ;1;1; ;1; ;1; ;1; ; ;1;3; ;1;2;5;11;2;11;05;73;73;188,496843335415
105699;1;1;2;44;1; ; ;1;1; ; ; ; ;1; ; ;1;1;1;1;2;5;11;2;11;05;08;08;588,201294006049
105699;1;2;2;19;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;1;2;12;05;08;08;588,201294006049
105699;1;3;1;10;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;3;4; ;4;05;08;08;588,201294006049
105700;1;1;2;66;1; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;6;5;4;16;05;05;05;1415,52468586641
105701;1;1;2;70;1; ; ; ; ; ; ; ; ; ; ;1;1;1;5;1;2;3;5; ;5;05;05;05;890,939614482373
105701;1;2;2;42;3; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;6;1;3;12;05;05;05;890,939614482373
105701;1;3;2;38;3; ; ; ; ;1; ; ; ; ;1; ;2; ; ;1;2;5;11;2;11;05;05;05;890,939614482373
105701;1;4;2;13;4; ; ; ; ; ; ; ; ;1; ; ;2; ; ;1;1;4;6; ;6;05;05;05;890,939614482373
105701;1;5;2;10;4; ; ; ; ; ; ; ;1;1; ; ;2; ; ;1;1;3;4; ;4;05;05;05;890,939614482373
105703;1;1;1;59;1; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;3;5; ;5;05;66;66;120,487679435881
105703;1;2;2;59;2; ;1; ; ; ; ; ; ;1; ; ;1;1;5;1;2;3;5; ;5;05;66;66;120,487679435881
105703;1;3;1;43;3; ; ;1;1; ; ; ; ; ; ; ;1;3; ;1;2;3;3; ;3;05;66;66;120,487679435881
105703;1;4;1;42;3; ; ;1; ; ; ; ; ; ; ; ;1;3; ;1;2;3;3; ;3;05;66;66;120,487679435881
105703;1;5;2;20;3; ; ;1; ; ; ; ;1; ; ; ;1;1;5;1;2;5;11;2;11;05;66;66;120,487679435881
105704;1;1;1;48;1; ; ; ;1; ; ; ; ; ; ; ;1;1;3;1;2;6;3;3;14;05;52;52;283,616439457765
105704;1;2;1;18;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;6;2;2;13;05;52;52;283,616439457765
105704;1;3;2;16;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;2;5;11;2;11;05;52;52;283,616439457765
105704;1;4;1;13;3; ; ; ; ; ; ; ;1; ; ; ;1;1;5;1;1;4;7; ;7;05;52;52;283,616439457765
105707;1;1;2;46;1; ; ;1; ; ; ;1; ;1; ; ;1;1;5;1;2;6;2;3;13;05;73;73;141,270873626138
105707;1;2;2;73;5; ; ; ; ; ; ; ; ;1; ; ;1;3; ;1;2;3;3; ;3;05;73;73;141,270873626138
105708;1;1;1;66;1; ;1; ;1; ; ; ; ; ; ; ;1;3; ;1;2;3;4; ;4;05;17;17;192,399747192497
105710;1;1;2;33;1; ; ; ; ; ; ; ; ;1;1; ;1;1;1;1;2;6;3;3;14;05;13;13;357,822393450352
