DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,AREA,P5070,DPTO,ORDEN,fex_c_2011
928175,1,3,2,1,1,1,1,3,1,,,98,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,13,1,13,1,371.536.446.019.445
928176,1,3,2,1,1,1,1,3,1,,,98,200000,,2,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,498.593.852.551.439
928177,1,2,1,1,1,1,1,3,4,,,,100000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,5,2,1,1,1,2,1,1,,1,1,13,1,13,1,623.948.477.293.396
928178,1,3,3,1,2,1,1,3,1,,,25000000,200000,,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,445.964.551.936.085
928178,2,1,1,1,2,1,1,3,4,,,,100000,,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,1,1,13,,13,1,445.964.551.936.085
928179,1,5,4,1,1,1,1,3,1,,,80000000,4000000,,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,308.844.994.518.159
928180,1,2,1,1,1,1,1,3,3,,,,,350000,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,172.601.581.618.624
928181,1,3,2,1,1,1,1,1,1,,,98,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,28.599.917.915.108
928181,2,2,1,1,2,1,1,3,4,,,,150000,,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,1,1,13,,13,1,28.599.917.915.108
928183,1,4,2,1,1,1,1,3,1,,,50000000,450000,,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,13,1,13,1,269.888.433.721.111
928184,1,3,1,1,1,1,1,3,1,,,98,450000,,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,297.216.305.080.646
928185,1,3,2,1,1,1,1,3,1,,,20000000,150000,,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,13,3,13,1,256.597.170.377.388
928186,1,3,2,1,1,1,1,3,3,,,,,120000,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,13,3,13,1,287.053.553.552.031
928187,1,2,1,1,1,1,1,3,3,,,,,50000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,13,1,13,1,212.312.760.840.487
928188,1,3,2,1,1,1,1,3,5,,,,130000,,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,13,1,13,1,587.627.482.360.368
928189,1,3,2,1,1,1,1,5,5,,,,150000,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,5,1,1,2,1,1,1,0,3,1,1,13,1,13,1,603.579.070.791.366
928190,1,3,2,1,1,1,1,3,4,,,,300000,,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,289.420.020.423.192
928191,1,3,2,1,1,1,1,3,1,,,98,98,,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,285.929.121.287.265
928193,1,4,3,1,1,1,1,3,3,,,,,300000,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,257.476.817.662.963
928194,1,4,3,1,1,1,1,3,1,,,98,400000,,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,13,1,13,1,358.449.357.665.095
928532,1,4,2,1,1,1,1,3,4,,,,700000,,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,5,2,1,1,17,1,17,1,111.701.298.653.476
928533,1,4,2,1,1,1,1,3,3,,,,,250000,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,154.882.909.852.925
928534,1,3,2,1,1,1,1,3,3,,,,,640000,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,4,1,1,1,1,1,5,2,1,1,17,1,17,1,132.385.265.211.219
928535,1,4,3,1,1,1,1,3,1,,,80000000,900000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,4,1,1,1,1,1,5,2,1,1,17,1,17,1,128.180.666.038.854
928536,1,4,1,1,1,1,1,3,1,,,80000000,500000,,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,143.779.100.596.908
928537,1,3,2,1,1,1,1,3,1,,,30000000,250000,,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,3,2,1,1,17,1,17,1,154.040.294.414.441
928538,1,4,2,1,1,1,1,3,1,,,25000000,150000,,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,150.302.852.661.738
928539,1,5,3,1,1,1,1,3,2,,350000,98,300000,,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,13.128.626.762.926
928540,1,4,3,1,1,1,1,3,1,,,98,250000,,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,172.298.753.651.218
928541,1,3,2,1,1,1,1,3,3,,,,,150000,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,17,1,17,1,154.882.909.852.925
928542,1,4,3,1,1,1,1,3,1,,,30000000,250000,,1,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,3,1,1,1,1,1,2,2,1,1,17,1,17,1,13.086.736.431.674
928543,1,2,1,1,1,1,1,3,3,,,,,150000,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,2,1,1,17,1,17,1,125.281.030.911.191
928545,1,4,3,1,1,1,1,3,2,,330000,40000000,350000,,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,2,1,1,17,1,17,1,138.441.859.856.387
928546,1,3,2,1,1,1,1,3,3,,,,,150000,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,17,1,17,1,14.448.168.280.702
928547,1,2,1,1,1,1,1,3,3,,,,,550000,1,1,1,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,4,1,1,1,1,1,5,2,1,1,17,1,17,1,150.214.138.450.138
928548,1,3,2,1,1,1,1,4,4,,,,300000,,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,2,1,4,1,2,1,1,1,2,2,1,1,17,1,17,1,119.688.608.496.446
928549,1,6,3,1,1,1,1,3,1,,,30000000,200000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,2,2,1,1,17,1,17,1,141.041.771.500.988
928550,1,5,4,1,1,1,1,3,1,,,27000000,150000,,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,4,1,1,1,1,1,2,2,1,1,17,1,17,1,162.238.379.533.598
928552,1,2,1,1,1,1,1,3,1,,,70000000,600000,,2,1,2,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,4,1,1,1,1,1,5,2,1,1,17,1,17,1,115.019.837.093.659
928553,1,5,3,1,1,1,1,3,3,,,,,320000,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,157.987.569.196.964
928554,1,2,1,1,2,1,1,3,4,,,,100000,,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,17,1,17,1,163.162.030.545.556
928554,2,3,2,1,2,1,1,3,1,,,15000000,150000,,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,17,,17,1,163.162.030.545.556
928555,1,4,3,1,1,1,1,4,3,,,,,630000,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,4,1,2,1,1,1,4,2,1,1,17,1,17,1,150.643.724.447.996
928556,1,4,3,1,1,1,1,4,3,,,,,780000,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,4,1,2,1,1,1,4,2,1,1,17,1,17,1,154.631.459.334.978
928558,1,7,6,1,1,1,1,3,1,,,50000000,400000,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,111.399.217.317.494
928559,1,3,2,1,1,1,1,3,1,,,98,200000,,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,3,1,1,1,1,1,3,2,1,1,17,1,17,1,182.252.207.398.177
928560,1,1,1,1,1,1,1,4,3,,,,,150000,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,4,3,1,2,1,1,1,3,2,1,1,17,1,17,1,139.540.857.438.346
928561,1,5,2,1,1,1,1,3,1,,,50000000,300000,,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,4,4,1,1,1,1,1,3,2,1,1,17,1,17,1,111.701.298.653.476
928562,1,3,3,1,1,1,1,4,3,,,,,200000,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,4,7,1,2,1,1,1,3,2,1,1,17,1,17,1,125.909.767.253.532
928563,1,5,4,1,1,1,1,3,1,,,7000000,350000,,1,1,2,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,4,4,1,1,1,1,1,3,2,1,1,17,1,17,1,715.549.520.750.549
928565,1,2,2,1,1,1,1,4,3,,,,,150000,2,1,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,4,3,1,2,1,1,1,3,2,1,1,17,1,17,1,122.124.071.393.687
928566,1,2,1,1,1,1,1,4,3,,,,,130000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,3,1,2,1,1,1,3,2,1,1,17,1,17,1,150.214.138.450.138
928567,1,3,1,1,1,1,1,1,1,,,50000000,300000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,1,2,1,1,1,3,2,1,1,17,1,17,1,139.791.365.709.927
928568,1,3,2,1,1,1,1,4,3,,,,,100000,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,4,3,1,2,1,1,1,3,2,1,1,17,1,17,1,146.895.600.009.955
928569,1,2,2,1,1,1,1,4,3,,,,,150000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,4,3,1,2,1,1,1,3,2,1,1,17,1,17,1,100.976.659.714.585
928570,1,5,4,1,1,1,1,3,4,,,,300000,,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,4,3,1,1,1,1,1,3,2,1,1,17,1,17,1,167.149.765.432.537
928571,1,1,1,1,1,1,1,4,3,,,,,100000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,3,1,2,1,1,1,3,2,1,1,17,1,17,1,157.799.316.675.123
928572,1,2,1,1,1,1,1,4,3,,,,,150000,1,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,2,1,1,1,1,2,1,1,17,1,17,1,147.097.639.037.091
928573,1,4,2,1,1,1,1,3,1,,,50000000,300000,,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,1,2,1,1,17,1,17,1,111.701.298.653.476
928574,1,3,1,1,1,1,1,3,3,,,,,210000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,1,2,1,1,17,1,17,1,139.540.857.438.346
928575,1,3,2,1,1,1,1,3,1,,,98,250000,,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,1,2,1,1,17,1,17,1,193.698.342.957.331
928576,1,4,1,1,1,1,1,3,2,,180000,50000000,250000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,1,2,1,1,17,1,17,1,122.124.071.393.687
928577,1,3,2,1,1,1,1,3,1,,,40000000,200000,,1,1,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,194.116.304.023.484
928578,1,4,3,1,1,1,1,3,3,,,,,250000,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,124.862.127.598.671
928579,1,4,2,1,1,1,1,3,1,,,80000000,150000,,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,161.357.465.564.246
928580,1,4,1,1,1,1,1,4,3,,,,,200000,1,1,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,3,2,1,1,17,1,17,1,139.791.365.709.927
928581,1,4,2,1,1,1,1,3,3,,,,,350000,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,122.124.071.393.687
928582,1,3,2,1,1,1,1,4,1,,,40000000,250000,,1,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,3,1,2,1,1,1,3,2,1,1,17,1,17,1,146.895.600.009.955
928584,1,4,2,1,1,1,1,3,3,,,,,150000,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,1,1,1,1,1,1,2,1,1,17,1,17,1,165.563.494.812.968
928585,1,3,2,3,1,1,2,4,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,3,1,2,2,1,2,1,2,,1,17,1,17,1,157.593.008.177.631
928586,1,4,2,1,1,1,1,3,3,,,,,150000,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,4,3,1,1,1,1,1,1,2,1,1,17,1,17,1,169.971.728.523.658
928587,1,4,2,1,1,1,1,4,1,,,8000000,150000,,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,3,1,2,1,1,1,1,2,1,1,17,1,17,1,133.683.121.841.313
928587,2,1,1,1,1,1,1,4,3,,,,,35000,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,17,,17,1,133.683.121.841.313
928590,1,2,1,1,1,1,1,4,4,,,,150000,,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,4,4,1,2,1,1,1,2,2,1,1,17,1,17,1,16.005.642.895.515
928591,1,3,3,1,1,1,1,4,4,,,,150000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,3,1,2,1,1,1,2,2,1,1,17,1,17,1,140.460.562.156.725
928592,1,2,2,1,1,1,1,4,1,,,20000000,150000,,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,4,3,1,2,1,1,1,2,2,1,1,17,1,17,1,150.883.334.896.936
928594,1,5,3,1,1,1,1,3,1,,,40000000,250000,,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,4,3,1,1,1,1,1,2,2,1,1,17,1,17,1,119.926.076.229.768
928595,1,5,4,1,1,1,1,3,1,,,50000000,250000,,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,4,3,1,1,1,1,1,2,2,1,1,17,1,17,1,715.549.520.750.549
928596,1,3,1,1,1,1,1,3,4,,,,550000,,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,6,2,1,1,17,1,17,1,139.791.365.709.927
928597,1,2,1,1,1,1,1,3,3,,,,,530000,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,4,1,1,1,1,1,5,2,1,1,17,1,17,1,115.019.837.093.659
928598,1,2,1,1,1,1,1,3,3,,,,,500000,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,5,2,1,1,17,1,17,1,140.911.908.986.191
928599,1,2,1,1,1,1,1,3,3,,,,,420000,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,4,1,1,1,1,1,5,2,1,1,17,1,17,1,150.214.138.450.138
928605,1,2,2,1,1,1,1,,3,,,,,150000,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,2,1,1,17,6,17,1,101.189.596.564.362
928606,1,4,3,1,1,1,1,3,1,,,35000000,450000,,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,2,1,1,17,1,17,1,176.236.072.857.467
928607,1,3,1,1,1,1,1,3,4,,,,120000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,1,1,1,3,2,1,1,17,1,17,1,164.982.524.747.779
928609,1,1,1,1,1,1,1,4,3,,,,,60000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,17,1,17,1,138.692.368.127.968
928610,1,5,3,1,1,1,1,3,1,,,25000000,200000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,4,1,1,1,1,1,2,2,1,1,17,1,17,1,150.643.724.447.996
928611,1,3,2,1,1,1,1,3,3,,,,,150000,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,2,1,1,17,1,17,1,165.824.197.939.897
928612,1,5,3,1,1,1,1,3,2,,400000,40000000,150000,,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,3,1,1,1,1,1,2,2,1,1,17,1,17,1,125.899.596.539.955
928613,1,4,3,1,1,1,1,3,1,,,30000000,150000,,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,1,3,1,1,1,1,1,2,2,1,1,17,1,17,1,160.510.645.609.298
928614,1,3,2,1,1,1,1,3,1,,,20000000,150000,,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,17,1,17,1,126.631.263.873.795
928615,1,1,1,1,2,1,1,3,4,,,,70000,,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,2,1,1,17,1,17,1,143.728.469.778.874
928615,2,3,2,1,2,1,1,3,1,,,20000000,150000,,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,1,17,,17,1,143.728.469.778.874
928616,1,3,1,1,1,1,1,4,3,,,,,150000,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,1,1,1,2,2,1,1,17,1,17,1,139.791.365.709.927
928617,1,4,2,1,1,1,1,3,2,,400000,140000000,750000,,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,4,1,1,1,1,1,4,2,1,1,17,1,17,1,142.646.459.028.751
928618,1,5,2,1,1,1,1,3,3,,,,,620000,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,4,2,1,1,17,1,17,1,146.895.600.009.955
928619,1,3,1,1,1,1,1,3,1,,,60000000,700000,,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,1,4,1,1,1,1,1,5,2,1,1,17,1,17,1,150.214.138.450.138
928620,1,4,3,1,1,1,1,3,2,,958000,130000000,750000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,4,2,1,1,17,1,17,1,126.792.842.796.474
928621,1,7,3,1,1,1,1,3,2,,850000,150000000,600000,,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,165.813.300.117.256
928622,1,8,6,1,1,1,1,3,4,,,,300000,,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,715.549.520.750.549
928623,1,3,1,1,1,1,1,4,4,,,,100000,,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,7,3,1,2,1,1,1,3,2,1,1,17,1,17,1,118.589.610.914.487
928624,1,4,2,1,1,1,1,3,1,,,98,250000,,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,6,1,1,1,1,1,3,2,1,1,17,1,17,1,111.701.298.653.476
928626,1,4,3,1,1,1,1,3,1,,,40000000,300000,,1,1,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,4,2,1,1,17,1,17,1,133.267.398.507.795
928627,1,4,2,1,1,1,1,3,1,,,60000000,250000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,4,2,1,1,17,1,17,1,1.139.208.395.117
928628,1,4,2,1,1,1,1,4,3,,,,,380000,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,4,2,1,1,17,1,17,1,154.882.909.852.925
928629,1,4,3,1,1,1,1,3,1,,,80000000,400000,,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,4,2,1,1,17,1,17,1,127.750.864.903.694
928630,1,4,2,1,1,1,1,3,1,,,50000000,300000,,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,4,2,1,1,17,1,17,1,136.383.897.920.841
928631,1,4,2,1,1,1,1,4,3,,,,,400000,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,4,2,1,1,17,1,17,1,139.791.365.709.927
928632,1,4,3,1,1,1,1,3,1,,,60000000,380000,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,4,1,1,1,1,1,4,2,1,1,17,1,17,1,162.038.502.080.052
928633,1,4,1,1,1,1,1,3,1,,,75000000,450000,,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,2,1,7,1,1,1,1,1,4,2,1,1,17,1,17,1,115.019.837.093.659
928634,1,3,2,1,1,1,1,3,3,,,,,180000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,1,2,1,1,17,1,17,1,16.914.273.638.008
928635,1,4,2,1,1,1,1,4,3,,,,,180000,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,17,1,17,1,127.030.310.529.796
928636,1,2,2,1,1,1,1,3,3,,,,,130000,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,17,1,17,1,197.902.942.129.696
928637,1,4,3,1,1,1,1,,3,,,,,240000,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,4,1,2,1,1,1,3,2,1,1,17,6,17,1,150.214.138.450.138
928638,1,3,2,1,1,1,1,3,3,,,,,175000,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,17,1,17,1,142.440.492.566.009
928639,1,6,2,1,1,1,1,3,1,,,40000000,220000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,3,1,1,1,1,1,3,2,1,1,17,1,17,1,13.128.626.762.926
928640,1,4,2,1,1,1,1,3,1,,,80000000,300000,,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,909.175.049.241.891
928641,1,4,3,1,1,1,1,4,3,,,,,190000,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,3,2,1,1,17,1,17,1,13.995.367.174.167
928642,1,4,3,1,1,1,1,3,3,,,,,300000,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,2,1,1,17,1,17,1,158.039.869.370.429
