DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,CLASE,P7510S7A1,P7510S7,DPTO,fex_c_2011
952415,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,941.447.039.309.192
952415,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,941.447.039.309.192
952415,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,941.447.039.309.192
952432,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,224.794.597.915.585
952432,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,224.794.597.915.585
952432,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,224.794.597.915.585
952432,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,224.794.597.915.585
952446,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,118.296.231.218.317
952446,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,118.296.231.218.317
952448,1,1,1,95,1,,2,2,300000,,,1,2,,,,,,,,,,,2,,,5,563.489.905.130.633
952449,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,10.476.851.443.809
952449,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,10.476.851.443.809
952451,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,563.489.905.130.633
952451,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,563.489.905.130.633
952460,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,574.196.443.018.492
952460,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,574.196.443.018.492
952460,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,574.196.443.018.492
952460,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,574.196.443.018.492
952460,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,574.196.443.018.492
952466,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,650.039.162.072.608
952466,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,650.039.162.072.608
952468,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,366.048.040.424.562
952468,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,366.048.040.424.562
952468,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,366.048.040.424.562
952468,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,366.048.040.424.562
952468,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,366.048.040.424.562
952470,1,1,1,95,2,,,,,,,,1,2,1,,90000,,,,2,2,2,2,,2,5,884.838.921.981.764
952470,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,884.838.921.981.764
952470,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,884.838.921.981.764
952470,2,1,2,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,884.838.921.981.764
952470,2,2,2,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,884.838.921.981.764
952474,1,1,1,95,2,,,,,,,,1,2,1,,90000,,,,2,2,2,2,,2,5,418.879.465.998.286
952474,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,418.879.465.998.286
952483,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,184.225.095.585.948
952483,1,2,1,95,2,,,,,,,,1,2,1,,60000,,,,2,2,2,2,,2,5,184.225.095.585.948
952483,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,184.225.095.585.948
952483,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,184.225.095.585.948
952483,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,184.225.095.585.948
952486,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,926.356.050.032.738
952486,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,926.356.050.032.738
952488,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,839.487.142.337.418
952488,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,839.487.142.337.418
952504,1,1,1,95,1,,1,2,,,160000,2,2,,,,,,,,,,,2,,,5,261.933.577.807.392
952504,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,261.933.577.807.392
952504,1,3,1,95,2,,,,,,,,1,2,1,,40000,,,,2,2,2,2,,2,5,261.933.577.807.392
952504,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,261.933.577.807.392
952504,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,261.933.577.807.392
952507,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,982.108.968.291.206
952507,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,982.108.968.291.206
952507,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,982.108.968.291.206
952509,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,118.296.231.218.317
952509,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,118.296.231.218.317
952512,1,1,1,95,1,,1,2,,,800000,2,2,,,,,,,,,,,2,,,5,941.585.490.069.017
952512,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,941.585.490.069.017
952512,1,3,1,95,2,,,,,,,,1,1,2,,,,720000,,2,2,2,2,,2,5,941.585.490.069.017
952512,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,941.585.490.069.017
952514,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,175.363.469.293.742
952514,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,175.363.469.293.742
952514,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,175.363.469.293.742
952514,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,175.363.469.293.742
952517,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,654.833.944.518.479
952517,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,654.833.944.518.479
952519,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,699.575.093.531.112
952519,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,699.575.093.531.112
952519,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,699.575.093.531.112
952522,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,955.066.990.374.579
952522,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,955.066.990.374.579
952523,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,110.510.528.359.724
952523,1,2,1,95,2,,,,,,,,1,1,2,,,,1260000,,2,2,2,2,,2,5,110.510.528.359.724
952523,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,110.510.528.359.724
952523,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,110.510.528.359.724
952523,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,110.510.528.359.724
952523,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,110.510.528.359.724
952523,1,11,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,110.510.528.359.724
952527,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,14.582.542.913.268
952527,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,14.582.542.913.268
952527,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,14.582.542.913.268
952529,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,879.580.127.565.993
952529,1,2,1,95,2,,,,,,,,1,1,2,,,,1200000,,2,2,2,2,,2,5,879.580.127.565.993
952529,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,879.580.127.565.993
952529,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,879.580.127.565.993
952529,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,879.580.127.565.993
952529,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,879.580.127.565.993
952529,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,879.580.127.565.993
952531,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,491.137.582.299.343
952531,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,491.137.582.299.343
952544,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,14.582.542.913.268
952544,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,14.582.542.913.268
952544,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,14.582.542.913.268
952547,1,1,1,95,2,,,,,,,,1,2,2,5000000,,,,,2,2,1,2,,2,5,118.887.310.697.977
952547,1,2,1,95,1,,1,2,,,900000,2,1,2,2,4000000,,,,,2,2,1,2,,2,5,118.887.310.697.977
952547,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,118.887.310.697.977
952549,1,1,1,95,1,,2,1,,480000,,2,2,,,,,,,,,,,2,,,5,122.598.908.616.217
952549,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,122.598.908.616.217
952549,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,122.598.908.616.217
952549,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,122.598.908.616.217
952549,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,122.598.908.616.217
952552,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,18.893.119.303.394
952554,1,1,1,95,2,,,,,,,,1,2,1,,90000,,,,2,2,2,2,,2,5,218.469.233.195.003
952554,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,218.469.233.195.003
952555,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,654.833.944.518.479
952555,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,654.833.944.518.479
952555,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,654.833.944.518.479
952557,1,1,1,95,2,,,,,,,,1,2,1,,40000,,,,2,2,2,2,,2,5,18.893.119.303.394
952559,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,820.769.592.229.574
952559,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,820.769.592.229.574
952559,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,5,820.769.592.229.574
954934,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,186.065.878.305.227
954934,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,186.065.878.305.227
954934,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,186.065.878.305.227
954934,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,186.065.878.305.227
954936,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,133.511.164.032.382
954936,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,133.511.164.032.382
954937,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,133.511.164.032.382
954937,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,133.511.164.032.382
954939,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,18.511.341.405.954
954939,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,18.511.341.405.954
954939,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,18.511.341.405.954
954942,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,152.021.658.344.371
954945,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,228.880.973.393.628
954945,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,228.880.973.393.628
954947,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,190.533.344.313.315
954947,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,190.533.344.313.315
954947,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,190.533.344.313.315
954949,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,241.737.446.013.389
954949,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,241.737.446.013.389
954949,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,241.737.446.013.389
954949,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,241.737.446.013.389
954952,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,163.211.064.897.151
954952,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,163.211.064.897.151
954956,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,241.608.576.454.589
954956,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,241.608.576.454.589
954958,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
954958,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
954958,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
954958,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
954960,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,234.984.324.888.777
954963,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,310.979.338.058.001
954963,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,310.979.338.058.001
954963,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,310.979.338.058.001
954963,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,310.979.338.058.001
954963,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,310.979.338.058.001
954963,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,310.979.338.058.001
954963,1,9,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,310.979.338.058.001
954965,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,183.503.197.033.315
954965,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,183.503.197.033.315
954965,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,183.503.197.033.315
954965,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,183.503.197.033.315
954967,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,223.114.433.566.139
954968,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,182.333.778.712.267
954968,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,182.333.778.712.267
954968,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,182.333.778.712.267
954970,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,135.094.386.120.968
954970,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,135.094.386.120.968
954970,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,135.094.386.120.968
954970,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,135.094.386.120.968
954970,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,135.094.386.120.968
954970,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,135.094.386.120.968
954972,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,205.060.627.807.236
954972,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,205.060.627.807.236
954978,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
954978,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
954978,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
954978,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
954981,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,432.980.364.000.654
954981,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,432.980.364.000.654
954981,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,432.980.364.000.654
954981,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,432.980.364.000.654
954981,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,432.980.364.000.654
954981,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,432.980.364.000.654
954983,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,16.392.258.501.127
954983,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,16.392.258.501.127
954984,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,207.941.820.399.836
954984,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,207.941.820.399.836
954984,1,3,1,95,2,,,,,,,,1,2,2,,,,,150000,2,1,2,2,,2,25,207.941.820.399.836
954984,1,4,1,95,2,,,,,,,,1,2,2,,,,,150000,2,1,2,2,,2,25,207.941.820.399.836
954985,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,23.933.971.453.339
954985,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,23.933.971.453.339
954985,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,23.933.971.453.339
954985,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,23.933.971.453.339
954985,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,23.933.971.453.339
954988,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,181.653.199.683.921
954988,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,181.653.199.683.921
954994,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,227.278.891.415.714
954994,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,227.278.891.415.714
954994,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,227.278.891.415.714
954997,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,196.949.304.228.924
954997,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,196.949.304.228.924
954997,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,196.949.304.228.924
954997,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,196.949.304.228.924
954998,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,280.527.067.433.116
954998,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,280.527.067.433.116
955003,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,147.169.648.924.023
955003,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,147.169.648.924.023
955008,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,16.558.084.262.502
955008,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,16.558.084.262.502
955008,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,16.558.084.262.502
955010,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
955010,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
955010,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
955010,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
955012,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
955012,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
955012,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
955012,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,22.795.947.044.406
955013,1,1,1,95,1,,2,1,,461500,,2,2,,,,,,,,,,,2,,,25,177.171.088.142.895
955013,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,177.171.088.142.895
955013,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,177.171.088.142.895
955013,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,177.171.088.142.895
955030,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,158.466.943.825.901
955030,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,158.466.943.825.901
955030,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,158.466.943.825.901
955031,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,289.657.519.234.754
955031,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,289.657.519.234.754
955031,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,289.657.519.234.754
955031,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,289.657.519.234.754
955033,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,212.937.246.881.549
955033,1,2,1,95,1,,2,1,,463700,,2,2,,,,,,,,,,,2,,,25,212.937.246.881.549
955033,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,212.937.246.881.549
955033,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,212.937.246.881.549
955035,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,112.332.666.607.618
955035,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,112.332.666.607.618
955035,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,112.332.666.607.618
955035,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,112.332.666.607.618
955038,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,131.586.131.157.824
955038,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,131.586.131.157.824
955038,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,131.586.131.157.824
955040,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,164.411.424.303.972
955040,1,2,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,2,,2,25,164.411.424.303.972
955042,1,1,1,95,1,,1,1,,461700,250000,2,2,,,,,,,,,,,2,,,25,202.128.791.272.373
955042,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,202.128.791.272.373
955042,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,202.128.791.272.373
955044,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,236.123.502.739.569
955044,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,236.123.502.739.569
955044,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,236.123.502.739.569
955090,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,18.172.155.920.914
955091,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,119.866.284.055.565
955091,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,119.866.284.055.565
955093,1,1,1,95,1,,1,2,,,240000,2,2,,,,,,,,,,,2,,,25,115.398.818.047.477
955093,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,115.398.818.047.477
955093,1,3,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,2,,2,25,115.398.818.047.477
955096,1,1,1,95,1,,1,1,,825000,100000,2,2,,,,,,,,,,,2,,,25,178.274.117.646.401
955096,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,178.274.117.646.401
955096,1,3,1,95,1,,2,1,,900000,,2,2,,,,,,,,,,,2,,,25,178.274.117.646.401
955098,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,152.021.658.344.371
955099,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,120.818.748.301.252
955099,1,2,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,2,,2,25,120.818.748.301.252
955099,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,120.818.748.301.252
955102,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,157.425.505.778.821
955102,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,157.425.505.778.821
955102,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,157.425.505.778.821
955104,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,152.021.658.344.371
955105,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,148.904.804.909.054
955105,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,148.904.804.909.054
955105,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,148.904.804.909.054
955123,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,200.387.584.471.171
955123,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,200.387.584.471.171
955127,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,315.010.618.193.014
955127,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,315.010.618.193.014
955130,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,227.278.891.415.714
955130,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,227.278.891.415.714
955130,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,227.278.891.415.714
955131,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,17.106.591.634.004
955131,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,17.106.591.634.004
955133,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,229.700.677.245.262
955133,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,229.700.677.245.262
955133,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,229.700.677.245.262
955133,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,229.700.677.245.262
955133,1,6,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,2,,2,25,229.700.677.245.262
955135,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,18.956.005.922.849
955135,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,18.956.005.922.849
955135,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,18.956.005.922.849
955138,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,289.657.519.234.754
955138,1,2,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,2,,2,25,289.657.519.234.754
955138,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,289.657.519.234.754
955138,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,289.657.519.234.754
955139,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,205.143.576.994.689
955139,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,205.143.576.994.689
955141,1,1,1,95,1,,2,1,,461700,,2,2,,,,,,,,,,,2,,,25,108.245.091.000.163
955141,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,108.245.091.000.163
955141,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,108.245.091.000.163
955141,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,108.245.091.000.163
955141,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,2,,,25,108.245.091.000.163
