DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,CLASE,P5070,DPTO,ORDEN,fex_c_2011
945751,1,3,1,6,,4,1,5,1,,,98,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,184.536.457.142.589
945754,1,3,1,6,,4,2,5,1,,,1000000,5000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,169.590.111.104.265
945755,1,5,4,6,,3,2,5,1,,,98,98,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,114.530.835.377.835
945757,1,3,3,6,,4,2,6,1,,,10000000,98,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,185.642.604.770.218
945760,1,4,1,2,1,4,2,5,1,,,15000000,15000,,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,124.598.166.780.271
945761,1,2,2,6,,3,6,5,1,,,2000000,10000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,,,1,2,1,15,1,248.775.819.093.609
945763,1,2,1,2,1,3,1,5,1,,,98,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,1,15,1,174.625.229.366.552
945764,1,2,2,2,1,3,2,6,2,,370000,10000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,200.101.144.211.589
945766,1,2,1,6,,4,6,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,2,,,1,2,1,15,1,183.647.577.925.659
945767,1,3,1,2,1,4,1,5,2,,110000,10000000,80000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,124.969.735.345.498
945770,1,2,1,6,,4,1,5,1,,,98,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,15,1,174.625.229.366.552
945775,1,5,4,2,1,4,1,5,3,,,98,,100000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,124.282.214.694.005
945778,1,3,3,2,1,4,2,4,1,,,99,99,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,104.106.108.486.134
945779,1,2,2,6,,4,2,4,1,,,99,99,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,123.135.789.945.933
945782,1,4,4,2,1,4,2,5,1,,,99,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,15,1,329.109.985.683.955
945785,1,1,1,6,,4,2,4,1,,,99,99,,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,0,,,1,2,1,15,1,138.592.583.615.651
945787,1,2,1,6,,4,2,5,1,,,99,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,,,,1,2,1,15,1,152.315.348.546.498
945790,1,4,3,2,1,4,2,5,1,,,99,99,,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,283.790.779.030.796
945793,1,3,1,6,,4,2,5,1,,,99,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,,,,1,2,1,15,1,169.590.111.104.265
945795,1,4,2,2,1,1,2,4,1,,,99,99,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,2,2,,,1,2,1,15,1,148.540.678.066.367
945800,1,2,1,3,1,4,1,5,3,,,,,60000,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,633.866.211.889
945811,1,2,2,6,,4,2,5,1,,,99,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,,,,1,2,1,15,1,112.753.076.943.976
945813,1,2,2,6,,3,2,5,1,,,99,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,1,2,1,15,1,197.705.044.747.054
945815,1,2,1,6,,4,2,5,1,,,99,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,,,,1,2,1,15,1,170.478.990.321.194
945818,1,3,1,6,,4,1,5,1,,,99,99,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,15,1,183.647.577.925.659
945819,1,3,2,3,1,4,1,6,3,,,,,50000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,675.912.950.765.158
945821,1,2,1,6,,4,1,4,1,,,99,99,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,127.119.062.344.582
945824,1,4,1,2,1,4,1,6,3,,,,,25000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,117.293.870.448.519
945825,1,3,2,2,1,4,1,4,1,,,99,50000,,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,15,1,163.914.779.635.623
945828,1,3,2,6,,4,1,6,1,,,99,99,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,247.886.939.876.679
945830,1,5,3,2,1,4,1,6,4,,,,30000,,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,15,1,186.812.997.831.983
945839,1,4,1,6,,3,2,5,1,,,99,99,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,124.598.166.780.271
945845,1,6,2,2,1,4,1,5,1,,,99,99,,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,153.575.796.328.654
945847,1,4,1,2,1,4,1,5,1,,,99,99,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,178.612.459.663.372
945848,1,3,1,2,1,4,1,6,1,,,99,30000,,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,213.229.667.723.997
945849,1,3,3,2,1,4,1,6,1,,,99,99,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,15,1,185.489.500.063.813
945851,1,3,2,2,1,4,1,6,3,,,,,30000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,125.858.614.562.427
945859,1,3,2,2,1,4,2,6,1,,,99,99,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,1,1,2,1,15,1,186.378.379.280.742
945860,1,3,3,6,,4,2,6,1,,,99,99,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,183.647.577.925.659
945861,1,3,1,6,,4,2,5,1,,,99,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,183.647.577.925.659
945863,1,4,2,6,,4,2,5,1,,,99,99,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,1,2,1,15,1,138.075.272.963.948
945865,1,4,2,6,,3,2,6,1,,,99,99,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,137.703.704.398.722
945867,1,5,2,6,,4,2,6,1,,,99,99,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,215.047.490.249.913
945869,1,5,1,6,,4,2,5,3,,,,,30000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,168.972.883.791.868
945871,1,2,1,6,,4,2,5,1,,,99,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,2,2,,,1,2,1,15,1,183.647.577.925.659
945872,1,4,2,2,1,4,2,6,1,,,99,99,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,15,1,133.248.332.655.493
945874,1,1,1,6,,4,6,5,1,,,99,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,,,1,2,1,15,1,130.027.839.501.743
945876,1,6,1,2,1,4,1,4,3,,,,,150000,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,746.394.647.837.404
945877,1,4,3,2,1,4,2,6,1,,,99,99,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,1,1,2,1,15,1,182.332.056.896.078
945884,1,3,2,2,1,4,2,5,1,,,99,99,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,15,1,156.796.289.482.404
945886,1,5,2,2,1,4,1,5,1,,,10000000,150000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,15,1,69.182.338.429.458
945888,1,3,1,2,1,4,6,5,1,,,7000000,150000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,,,1,2,1,15,1,165.878.490.610.148
945889,1,2,1,2,1,4,6,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,5,2,1,2,2,2,2,1,,,1,2,1,15,1,16.096.551.442.172
945891,1,2,2,6,,4,6,5,3,,,,,30000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,1,2,2,15,1,16.128.200.973.952
945894,1,1,1,2,1,4,6,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,,,1,2,1,15,1,178.612.459.663.372
945895,1,4,2,2,1,4,6,4,1,,,1000000,98,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,,,1,2,1,15,1,187.267.258.497.671
945897,1,8,4,2,1,3,6,5,1,,,98,98,,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,15,1,267.374.079.419.546
945899,1,4,2,2,1,4,6,5,1,,,5000000,150000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,1,2,1,15,1,173.272.841.662.291
945901,1,4,3,6,,4,6,5,1,,,98,98,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,,2,1,2,1,15,1,116.282.088.676.938
945903,1,4,2,6,,4,6,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,2,1,,,1,2,1,15,1,227.287.134.545.392
945905,1,3,3,6,,4,6,6,1,,,98,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,15,1,138.745.688.322.056
945907,1,2,1,2,1,4,1,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,15,1,670.365.507.742.958
945930,1,3,3,3,1,4,1,4,1,,,25000000,100000,,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,946.460.231.131.749
945932,1,3,2,6,,4,4,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,,,,1,2,1,15,1,155.930.396.159.433
945934,1,5,2,2,1,4,4,5,1,,,98,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,,,,1,2,1,15,1,138.592.583.615.651
945937,1,5,2,3,1,4,1,6,1,,,98,50000,,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,2,,1,1,2,1,15,1,150.809.242.017.172
945939,1,4,3,2,1,4,1,6,1,,,98,300000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,,1,1,2,1,15,1,232.322.252.807.679
945942,1,3,1,2,1,4,1,6,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,1,,1,1,2,1,15,1,178.612.459.663.372
945943,1,4,2,2,1,4,1,6,1,,,98,150000,,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,15,1,173.272.841.662.291
945947,1,2,1,6,,4,1,5,4,,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,1,2,1,15,1,169.590.111.104.265
945949,1,6,4,2,1,4,1,6,1,,,98,98,,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,15,1,152.315.348.546.498
945955,1,3,2,6,,3,1,5,1,,,98,20000,,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,15,1,221.058.637.327.382
945964,1,4,2,2,1,1,1,5,5,,,,15000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,15,1,172.383.962.445.362
945965,1,3,1,2,1,1,1,5,1,,,98,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,15,1,152.315.348.546.498
945967,1,3,1,2,1,1,1,4,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,178.612.459.663.372
945968,1,5,3,2,1,4,1,6,1,,,15000000,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,160.538.872.609.067
945971,1,9,4,2,1,4,1,6,1,,,98,300000,,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,15,1,174.533.289.444.447
945975,1,1,1,6,,4,6,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,2,2,2,2,,,,1,2,1,15,1,184.536.457.142.589
945976,1,3,2,6,,4,6,5,5,,,,30000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,3,1,1,1,2,2,1,,,1,2,1,15,1,186.378.379.280.742
945980,1,3,2,6,,4,4,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,,,1,2,1,15,1,226.335.205.342.448
945982,1,3,1,6,,4,4,5,1,,,98,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,2,1,,,1,2,1,15,1,16.096.551.442.172
945986,1,4,1,2,1,4,6,4,1,,,98,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,15,1,178.612.459.663.372
945987,1,2,1,6,,4,6,5,4,,,,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,3,1,1,2,2,2,2,2,,,1,2,2,15,1,143.133.377.120.193
945990,1,3,2,6,,4,6,5,1,,,98,98,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,1,2,1,15,1,186.378.379.280.742
945995,1,3,3,6,,4,6,5,1,,,98,25000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,4,1,2,2,2,2,2,,,,1,2,2,15,1,125.921.664.548.442
945997,1,1,1,6,,4,6,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,2,2,2,2,1,,,1,2,1,15,1,178.612.459.663.372
945998,1,3,1,6,,4,6,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,2,1,,,1,2,1,15,1,183.647.577.925.659
945999,1,4,1,1,1,4,1,4,2,,150000,35000000,150000,,2,2,2,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,2,1,1,,1,1,2,1,15,1,743.678.126.458.462
946001,1,4,3,2,1,4,4,5,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,1,1,2,1,15,1,13.681.834.442.259
