Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3774145;1;4;1;80;2;1;3;3; ;3; ;2; ; ; ; ;4;2;1;07;63;1077,46505857649
3774145;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1077,46505857649
3774146;1;1;1;80;2;1;1;7; ;2; ;2; ; ; ; ;9;2;1;07;63;1266,9219148972
3774146;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1266,9219148972
3774146;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1266,9219148972
3774146;1;5;1;80;2;1;4;3; ;2; ;2; ; ; ; ;8;2;1;07;63;1266,9219148972
3774147;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1439,34695631646
3774148;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1594,22426759504
3774148;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1594,22426759504
3774148;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1594,22426759504
3774150;1;2;1;80;2;1;4;2; ;2; ;2; ; ; ; ;9;2;1;07;63;1219,83002675613
3774150;1;3;1;80;2;1;1;2; ;2; ;2; ; ; ; ;9;2;1;07;63;1219,83002675613
3774150;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1219,83002675613
3774163;1;2;1;80;2;1;3;2; ;2; ;2; ; ; ; ;9;2;1;07;63;1512,0072719686
3774163;1;3;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;63;1512,0072719686
3774164;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1520,6974486257
3774164;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;63;1520,6974486257
3774165;1;1;1;80;2;1;3;3; ;2; ;2; ; ; ; ;4;2;1;07;63;849,266516150996
3774166;1;2;1;80;2;1;1;2; ;2; ;2; ; ; ; ;4;2;1;07;63;1038,72337247171
3774166;1;3;1;80;2;1;4;3; ;2; ;2; ; ; ; ;4;2;1;07;63;1038,72337247171
3774170;1;5;1;80;2;1;1;9;LOS HIJOS NO LO PERMITEN;2; ;2; ; ; ; ;11;2;1;07;63;1410,78656456366
3775795;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1422,16384075915
3775797;1;4;1;80;2;1;2;6; ;2; ;2; ; ; ; ;8;2;1;07;19;1279,82617987986
3775800;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;883,374511330992
3775800;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;883,374511330992
3775801;1;2;1;80;2;1;4;7; ;2; ;2; ; ; ; ;2;2;1;07;19;1118,50459791105
3775803;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;998,055603382423
3775807;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1485,5369673633
3775808;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1222,84809519552
3775825;1;1;1;80;2;1;3;4; ;3; ;2; ; ; ; ;10;2;1;07;19;1200,32939560671
3775825;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1200,32939560671
3775826;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1435,10377372224
3775827;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1222,84809519552
3775828;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;1219,39593776754
3775829;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;2321,21662883037
3775829;1;4;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;2321,21662883037
3775829;1;5;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;2321,21662883037
3775829;1;6;1;80;2;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;2321,21662883037
