Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3769549;1;1;1;70;17;2;40;4; ;2;8;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;1;9500;07;17;173,125302679266
3769555;1;1;1;70;17;24;50;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;2;4542;07;17;170,757406111279
3769561;1;4;1;70;17;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;07;17;189,128983705818
3769567;1;2;1;70;17;12;48;1; ;2;72;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;38;74;1;1;7499;07;17;237,005089882104
3769576;1;1;1;70;52;13;48;4; ;2;13;4; ;1;2; ; ; ; ;1; ; ; ; ; ; ;1;1000000;2;05;05;74;1;1;7414;07;52;125,893956683367
3769576;1;2;1;70;52;25;40;1; ;2;25;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;13;80;1;2;8060;07;52;125,893956683367
3769577;1;4;1;70;52;25;44;4; ;2;104;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;74;1;2;7499;07;52;166,676333218934
3769582;1;2;1;70;52;156;50;4; ;2;260;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;2;5211;07;52;150,703311691265
3769592;1;1;1;70;52;3;24;1; ;2;3;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;95500;2;45;45;52;1;1;5219;07;52;213,067779113212
3769594;1;1;1;70;52;34;40;1; ;2;86;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;92;1;2;9242;07;52;218,599079584173
3769618;1;1;1;70;76;70;40;1; ;2;70;4; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;45;45;52;1;2;5231;07;76;1019,14372094114
3769618;1;2;1;70;76;40;48;1; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;77;15;1;2;1551;07;76;1019,14372094114
3769624;1;1;1;70;76;8;40;4; ;2;13;1; ;9;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;19;19;85;1;1;8512;07;76;873,493635619365
3769628;1;3;1;70;76;3;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;07;76;763,276246048996
3769638;1;3;1;70;08;12;48;3; ;2;12;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;85;1;1;8519;07;08;1022,25601220934
3769650;1;3;1;70;66;4;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;1; ;07;66;269,843782182862
3769653;1;4;1;70;66;20;36;1; ;2;20;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;07;66;373,000731888964
3769713;1;1;1;70;17;2;48;1; ;2;2;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;644350;2;38;38;74;1;1;7499;07;17;244,277120006109
3769735;1;1;1;70;17;19;25;1; ;2;24;4; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;98;98;60;1;2;6031;07;17;178,983965651635
3769749;1;2;1;70;76;4;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5237;07;76;1313,68827502741
3769750;1;3;1;70;76;104;48;1; ;2;52;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;55;51;1;2;5135;07;76;1266,29489294406
3769756;1;2;1;70;76;104;48;1; ;2;52;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;2;9309;07;76;854,202149528986
3769760;1;1;1;70;76;21;60;1; ;2;1;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;59;59;95;1;2;9500;07;76;928,719002065797
3769761;1;1;1;70;76;8;60;1; ;2;2;1; ;4;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;07;76;1110,06962442113
3769765;1;1;1;70;76;25;48;4; ;2;25;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;07;76;995,223977106504
3769802;1;3;1;70;76;32;48;4; ;2;104;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5261;07;76;839,819900195856
3769880;1;2;1;70;73;48;30;4; ;2;48;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;93;1;2;9302;07;73;243,625816493095
3769894;1;3;1;70;73;8;60;4; ;2;32;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;41;45;52;1;1;5233;07;73;324,475962867486
3769902;1;4;1;70;50;8;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;1;7492;07;50;160,422927224089
3769904;1;3;1;70;50;28;48;1; ;2;28;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;50;1;2;5011;07;50;154,73195906256
3769904;1;4;1;70;50;24;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;08; ; ;1;2; ;07;50;154,73195906256
3769910;1;2;1;70;50;104;48;1; ;2;104;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;07;85;1;2;8511;07;50;185,538265811598
3769914;1;1;1;70;50;8;60;4; ;2;8;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;85;85;45;1;1;4542;07;50;210,129777785598
3769914;1;2;1;70;50;13;24;1; ;2;104;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;07;50;210,129777785598
3769930;1;3;1;70;66;6;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;07;66;334,697328637021
3769931;1;2;1;70;66;16;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;07;66;335,97418481991
3769935;1;2;1;70;66;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;93;93;45;1;1;4552;07;66;239,366750653835
3769939;1;3;1;70;66;60;48;1; ;2;125;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;2;1551;07;66;298,404583412972
3769941;1;1;1;70;66;3;48;1; ;2;3;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;700000;2;13;13;80;1;1;8050;07;66;343,741478742643
3770004;1;3;1;70;17;16;48;1; ;2;16;1; ;8;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;83;28;1;2;2899;07;17;179,614685700539
3770005;1;4;1;70;17;4;30;1; ;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5521;07;17;187,399010155804
3770008;1;3;1;70;17;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;58;74;1;1;7492;07;17;194,819828088889
3770054;1;2;1;70;73;52;20;5; ;2;240;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;33;66;1;2;6601;07;73;207,63618710081
3770057;1;5;1;70;73;35;50;1; ;2;6;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;07;73;230,471217835704
3770060;1;2;1;70;73;24;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;07;73;239,325490679782
3770072;1;2;1;70;73;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;07;07;85;1;1;8512;07;73;227,040832753103
3770077;1;2;1;70;73;1;40;4; ;2;96;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;1;5231;07;73;246,818427390764
3770081;1;5;1;70;73;28;48;4; ;2;28;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;17;92;1;2;9214;07;73;229,613313563584
3770087;1;4;1;70;76;4;48;1; ;2;12;1; ;4;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5530;07;76;660,496079450567
3770096;1;4;1;70;76;10;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;34;38;64;1;1;6422;07;76;776,796227624211
3770098;1;1;1;70;76;6;48;1; ;2;4;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;95;45;1;1;4521;07;76;1269,47544444853
3770100;1;2;1;70;76;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;80; ; ;1;1; ;07;76;942,889614479414
3770111;1;1;1;70;76;16;56;1; ;2;72;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;01;1;2;0118;07;76;1026,52714935836
3770178;1;2;1;70;08;12;48;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5219;07;08;683,102722612571
3770179;1;2;1;70;08;12;24;4; ;2;3;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;98;2;95;45;52;1;1;5261;07;08;455,019576633272
