Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011;Area
3769539;1;1;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;07;18;88,6872293284831;18
3769540;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;07;41;143,888606880375;41
3769542;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;41;126,3310579112;41
3769542;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;41;126,3310579112;41
3769542;1;4;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;07;41;126,3310579112;41
3769544;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;47;239,107311760736;47
3769547;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;47;166,80607681176;47
3769549;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;173,125302679266;17
3769550;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;174,905683524289;17
3769555;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;17;170,757406111279;17
3769556;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;17;198,48767843321;17
3769556;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;17;198,48767843321;17
3769558;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;210,963479455644;17
3769559;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;07;17;181,954241426821;17
3769561;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;07;17;189,128983705818;17
3769562;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;271,27325984892;17
3769564;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;190,909364550841;17
3769565;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;07;17;221,649654513538;17
3769565;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;221,649654513538;17
3769567;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;17;237,005089882104;17
3769568;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;17;163,708848208746;17
3769568;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;163,708848208746;17
3769569;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;177,337986251357;17
3769571;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;120,541744208711;17
3769571;1;4;1;80;1;2; ; ; ;2; ;2; ;1;1; ;2; ;1;07;17;120,541744208711;17
3769571;1;5;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;17;120,541744208711;17
3769571;1;6;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;17;120,541744208711;17
3769572;1;2;1;80;1;1;3;8; ;2; ;2; ; ; ; ;9;2;1;07;52;222,863245634755;52
3769575;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;52;222,952945252095;52
3769578;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;07;52;125,893956683367;52
3769578;1;2;1;80;1;1;4;9;EDAD;2; ;2; ; ; ; ;8;2;1;07;52;125,893956683367;52
3769579;1;4;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;07;52;152,26569874595;52
3769579;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;52;152,26569874595;52
3769581;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;52;141,895224327311;52
3769581;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;52;141,895224327311;52
3769584;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;07;52;156,819413196325;52
3769585;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;07;52;162,864268063317;52
3769586;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;52;222,834999518481;52
3769588;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;9;2;1;07;52;145,172011220304;52
3769588;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;07;52;145,172011220304;52
3769588;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;52;145,172011220304;52
3769589;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;07;52;185,756542626161;52
3769589;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;07;52;185,756542626161;52
3769590;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;07;52;222,863245634755;52
3769591;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;52;145,14376510403;52
3769591;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;52;145,14376510403;52
3769591;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;52;145,14376510403;52
3769591;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;52;145,14376510403;52
3769596;1;1;1;80;1;1;1;5; ;3; ;2; ; ; ; ;10;2;1;07;15;90,8529254126873;15
3769597;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;15;91,2328263270584;15
3769598;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;15;101,266211103974;15
3769598;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;101,266211103974;15
3769598;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;15;101,266211103974;15
3769599;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;07;15;99,0748237897737;15
3769600;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;77,7371079189806;15
3769601;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;8;2;1;07;15;87,7010220047543;15
3769601;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;15;87,7010220047543;15
3769602;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;8;2;1;07;15;87,7010220047543;15
3769602;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;15;87,7010220047543;15
3769604;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;111,230125189747;15
3769604;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;15;111,230125189747;15
3769606;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;07;76;914,987383571069;76
3769609;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;07;76;793,632128110277;76
3769611;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;76;733,13557661109;76
3769611;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;76;733,13557661109;76
3769611;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;76;733,13557661109;76
3769613;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;76;735,66356282578;76
3769613;1;2;1;80;1;1;4;7; ;3; ;2; ; ; ; ;10;2;1;07;76;735,66356282578;76
3769621;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;76;721,782498097292;76
3769622;1;1;1;80;1;1;4;9;POR CAMBO DE CIUDAD;2; ;2; ; ; ; ;9;2;1;07;76;914,987383571069;76
3769623;1;2;1;80;1;1;3;5; ;3; ;2; ; ; ; ;11;2;1;07;76;735,66356282578;76
3769625;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;07;76;647,265645560481;76
3769627;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;07;76;914,987383571069;76
3769628;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;07;76;763,276246048996;76
3769628;1;2;1;80;1;1;2;5; ;3; ;2; ; ; ; ;11;2;1;07;76;763,276246048996;76
3769638;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;07;08;1022,25601220934;08
3769638;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;08;1022,25601220934;08
3769640;1;1;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;07;08;493,613696195121;08
3769641;1;2;1;80;1;2; ; ; ;2; ;2; ;1;3; ;9; ;1;07;08;1312,08634095161;08
3769645;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;07;50;173,436951876626;50
3769647;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;50;221,061663018606;50
3769647;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;50;221,061663018606;50
3769648;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;66;306,136527406911;66
3769649;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;66;389,372981116575;66
3769650;1;1;1;80;1;1;4;6; ;2; ;2; ; ; ; ;1;2;1;07;66;269,843782182862;66
3769650;1;2;1;80;1;1;4;8; ;1;4;2; ; ;4; ;1;1;1;07;66;269,843782182862;66
3769652;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;66;275,659495877884;66
3769653;1;5;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;66;373,000731888964;66
3769656;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;66;289,309095640839;66
3769657;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;66;245,146888631409;66
3769657;1;2;1;80;1;1;4;6; ;2; ;2; ; ; ; ;4;2;1;07;66;245,146888631409;66
3769658;1;1;1;80;1;1;3;3; ;3; ;2; ; ; ; ;4;2;1;07;66;170,609592166945;66
3769658;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;07;66;170,609592166945;66
3769658;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;07;66;170,609592166945;66
3769658;1;5;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;66;170,609592166945;66
3769658;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;66;170,609592166945;66
3769666;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;11;2;1;07;66;262,017410459946;66
3769666;1;2;1;80;1;1;1;4; ;2; ;1;370000; ; ; ;4;2;1;07;66;262,017410459946;66
3769668;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;66;239,366750653835;66
3769671;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;66;239,366750653835;66
3769671;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;66;239,366750653835;66
3769674;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;66;292,530017706421;66
3769678;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;18;77,774030389924;18
3769678;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;18;77,774030389924;18
3769679;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;18;63,8753149133364;18
3769680;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;18;67,1624995239183;18
3769680;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;18;67,1624995239183;18
3769681;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;18;89,1401695851478;18
3769681;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;18;89,1401695851478;18
3769682;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;07;18;114,405024256959;18
3769682;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;07;18;114,405024256959;18
3769683;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ;DISCAPACITADO;12;2;1;07;18;74,6130204198519;18
3769683;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;18;74,6130204198519;18
3769684;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;07;18;83,6300252866476;18
3769685;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;18;91,8287881624561;18
3769686;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;47;198,96273246403;47
3769686;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;47;198,96273246403;47
3769687;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;47;262,205095619812;47
3769692;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;07;47;170,283056389073;47
3769694;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;47;158,51788968578;47
3769695;1;2;1;80;1;1;1;6; ;2; ;2; ; ; ; ;6;2;1;07;47;180,077834851369;47
3769695;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;47;180,077834851369;47
3769696;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;47;175,743557403061;47
3769699;1;2;1;80;1;1;1;9;ESTA EN ESTADO DE EMBARAZO;2; ;2; ; ; ; ;9;2;1;07;47;202,90033076709;47
3769701;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;07;47;182,084374624899;47
3769704;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;47;174,184784289872;47
3769706;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;6;2;1;07;41;91,0864020171658;41
3769706;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;41;91,0864020171658;41
3769706;1;3;1;80;1;1;4;3; ;2; ;2; ; ;3; ;9;1;1;07;41;91,0864020171658;41
3769707;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;07;41;167,007312013581;41
3769708;1;2;1;80;1;1;4;8; ;1;1;2; ; ;4; ;1;1;1;07;41;203,362316650054;41
3769708;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;41;203,362316650054;41
3769710;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;41;176,810601873403;41
3769710;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;41;176,810601873403;41
3769711;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;41;131,698060594319;41
3769712;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;17;144,151051908102;17
3769712;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;144,151051908102;17
3769712;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;144,151051908102;17
3769712;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;144,151051908102;17
3769713;1;6;1;80;1;1;2;7; ;2; ;2; ; ; ; ;8;2;1;07;17;244,277120006109;17
3769714;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;166,544722539187;17
3769716;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;196,707297588187;17
3769716;1;3;1;80;1;2; ; ; ;2; ;1;600000;2; ;.; ; ;1;07;17;196,707297588187;17
3769716;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;196,707297588187;17
3769717;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;17;170,665687161728;17
3769717;1;3;1;80;1;1;1;4; ;3; ;2; ; ; ; ;4;2;1;07;17;170,665687161728;17
3769717;1;4;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;07;17;170,665687161728;17
3769718;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;201,443612554908;17
3769721;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;17;178,335719993648;17
3769721;1;2;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;07;17;178,335719993648;17
3769726;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;153,567506378622;17
3769726;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;17;153,567506378622;17
3769726;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;153,567506378622;17
3769727;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;07;17;160,551658122073;17
3769728;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;17;180,192956303987;17
3769730;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;160,551658122073;17
3769735;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;8;2;1;07;17;178,983965651635;17
3769735;1;4;1;80;1;1;1;8; ;2; ;2; ; ; ; ;1;2;1;07;17;178,983965651635;17
3769737;2;2;2;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;19;87,7217728088297;19
3769737;2;4;2;80;1;1;1;7; ;2; ;2; ; ; ; ;9;2;1;07;19;87,7217728088297;19
3769738;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;07;19;128,119841852978;19
3769738;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;19;128,119841852978;19
3769739;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;07;19;87,2047766220505;19
3769739;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;19;87,2047766220505;19
3769739;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;19;87,2047766220505;19
3769740;1;1;1;80;1;1;2;8; ;3; ;2; ; ; ; ;8;2;1;07;76;763,276246048996;76
3769741;1;1;1;80;1;1;4;9;EL ESPOSO NO LA DEJABA TRABAJAR;2; ;2; ; ; ; ;9;2;1;07;76;824,06148009108;76
3769741;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;07;76;824,06148009108;76
3769743;1;3;1;80;1;1;1;8; ;2; ;1;80000; ;1; ;2;1;1;07;76;791,178476957341;76
3769743;1;4;1;80;1;1;1;8; ;2; ;1;80000; ;1;PORQUE VA INGRESAR A VOLUNTARIADO DE LOS JUEGOS NACIONALES;12;1;1;07;76;791,178476957341;76
3769744;1;1;1;80;1;1;4;9;NO QUERIA SEGUIR TRABAJANDO;3; ;2; ; ; ; ;11;2;1;07;76;782,567732139376;76
3769745;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;76;901,106318842581;76
3769746;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;07;76;776,796227624211;76
3769746;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;9;2;1;07;76;776,796227624211;76
3769746;1;3;1;80;1;1;1;2; ;1;1;2; ; ; ; ;2;2;1;07;76;776,796227624211;76
3769746;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;76;776,796227624211;76
3769748;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;76;826,58946630577;76
3769752;2;1;2;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;07;76;644,737659345791;76
3769753;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;07;76;603,243911394087;76
3769753;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;9;2;1;07;76;603,243911394087;76
3769754;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;07;76;847,203328613066;76
3769755;1;1;1;80;1;1;1;8; ;2; ;1;200000; ; ;ESTA ESPERANDO QUE LA LLAMEN;12;2;1;07;76;810,180415362592;76
3769755;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;76;810,180415362592;76
3769757;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;76;1169,42692417503;76
3769757;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;76;1169,42692417503;76
