Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3769902;1;1;1;80;50;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;50;160,422927224089
3769902;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;160,422927224089
3769902;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;160,422927224089
3769902;1;6;1;80;50;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;50;160,422927224089
3769902;1;7;1;80;50;1;1;8; ;2; ;2; ; ; ; ;9;2;1;07;50;160,422927224089
3769903;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;50;181,603335996498
3769904;1;1;1;80;50;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;50;154,73195906256
3769905;1;3;1;80;50;1;1;8; ;2; ;2; ; ; ; ;2;2;1;07;50;227,014951356382
3769906;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;210,064954049011
3769906;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;210,064954049011
3769908;1;2;1;80;50;2; ; ; ;2; ;2; ;1;4; ;9; ;1;07;50;221,988973488301
3769910;1;1;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;50;185,538265811598
3769911;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;216,202213791974
3769911;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;216,202213791974
3769912;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;218,29616190547
3769914;1;3;1;80;50;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;50;210,129777785598
3769915;1;3;1;80;50;1;4;4; ;2; ;2; ; ; ; ;8;2;1;07;50;151,891443305452
3769915;1;4;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;50;151,891443305452
3769916;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;215,439065411516
3769917;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;237,302835877533
3769917;1;3;1;80;50;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;50;237,302835877533
3769917;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;237,302835877533
3769918;1;2;1;80;50;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;50;218,032223942641
3769920;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;50;201,791051083714
3769921;1;2;1;80;50;1;1;4; ;2; ;2; ; ; ; ;9;2;1;07;50;162,82332853846
3769921;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;162,82332853846
3769926;1;1;1;80;50;1;1;3; ;2; ;2; ; ; ; ;9;2;1;07;50;197,844508855425
3769926;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;50;197,844508855425
3769927;1;2;1;80;50;1;3;3; ;2; ;2; ; ; ; ;9;2;1;07;50;186,376428836027
3769929;1;2;1;80;50;1;3;8; ;2; ;2; ; ; ; ;9;2;1;07;50;199,961040933047
3769930;1;1;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;66;334,697328637021
3769933;1;1;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;66;318,509270986976
3769933;1;3;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;66;318,509270986976
3769933;1;4;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;66;318,509270986976
3769935;1;1;1;80;66;1;2;3; ;2; ;2; ; ;1; ;8;1;1;07;66;239,366750653835
3769936;1;3;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;66;402,792555181664
3769936;1;4;1;80;66;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;66;402,792555181664
3769936;1;5;1;80;66;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;66;402,792555181664
3769937;1;4;1;80;66;1;4;9;CAMBIO DE CIUDAD;2; ;2; ; ; ; ;11;2;1;07;66;350,640415678085
3769938;1;1;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;66;275,659495877884
3769939;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;66;298,404583412972
3769939;1;2;1;80;66;1;2;5; ;2; ;2; ; ; ; ;8;2;1;07;66;298,404583412972
3769939;1;4;1;80;66;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;66;298,404583412972
3769941;1;2;1;80;66;1;4;4; ;2; ;2; ; ; ; ;4;2;1;07;66;343,741478742643
3769942;1;2;1;80;66;2; ; ; ;2; ;2; ;1;2; ;9; ;1;07;66;434,316289977147
3769943;1;2;1;80;66;1;1;6; ;2; ;2; ; ; ; ;9;2;1;07;66;334,10316242128
3770004;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;17;179,614685700539
3770004;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;179,614685700539
3770004;1;5;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;17;179,614685700539
3770007;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;17;164,764341694165
3770007;1;3;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;17;164,764341694165
3770008;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;194,819828088889
3770012;1;1;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;17;160,551658122073
3770012;1;2;1;80;17;1;4;4; ;3; ;2; ; ; ; ;4;2;1;07;17;160,551658122073
3770013;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;151,296375824898
3770018;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;17;190,126717448109
3770053;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;9;2;1;07;73;217,812520329828
3770055;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;9;2;1;07;73;130,231956197119
3770055;1;2;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;73;130,231956197119
3770055;1;3;1;80;73;1;4;5; ;3; ;2; ; ; ; ;11;2;1;07;73;130,231956197119
3770055;1;4;1;80;73;1;4;5; ;3; ;2; ; ; ; ;11;2;1;07;73;130,231956197119
3770056;1;3;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;73;246,773369123952
3770057;1;2;1;80;73;1;3;3; ;2; ;2; ; ;2; ;9;1;1;07;73;230,471217835704
3770058;1;1;1;80;73;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;73;207,63618710081
3770058;1;2;1;80;73;1;4;7; ;2; ;2; ; ; ; ;5;2;1;07;73;207,63618710081
3770059;1;5;1;80;73;2; ; ; ;2; ;2; ;1;2; ;8; ;1;07;73;280,28816494884
3770060;1;3;1;80;73;1;4;5; ;3; ;2; ; ; ; ;8;2;1;07;73;239,325490679782
3770061;1;2;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;73;258,775194598886
3770061;1;3;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;73;258,775194598886
3770062;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;73;217,812520329828
3770067;1;3;1;80;73;1;3;7; ;2; ;2; ; ; ; ;8;2;1;07;73;207,100242487915
3770069;1;1;1;80;73;1;4;7; ;3; ;2; ; ; ; ;10;2;1;07;73;257,187476537903
3770070;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;10;2;1;07;73;263,27330270147
3770070;1;3;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;07;73;263,27330270147
3770071;1;2;1;80;73;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;73;246,773369123952
3770071;1;3;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;73;246,773369123952
3770072;1;1;1;80;73;1;4;3; ;2; ;2; ; ; ; ;9;2;1;07;73;227,040832753103
3770072;1;4;1;80;73;1;2;6; ;2; ;2; ; ; ; ;1;2;1;07;73;227,040832753103
3770078;1;1;1;80;73;1;4;4; ;3; ;2; ; ;2; ;9;1;1;07;73;318,486254084973
3770078;1;3;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;07;73;318,486254084973
3770081;1;1;1;80;73;2; ; ; ;2; ;1;100000;1;1; ;4; ;1;07;73;229,613313563584
