Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;Clase;Mes;Dpto;Fex_c_2011
2911425;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1526,3158218167
2911427;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1957,55226100095
2911427;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;500000; ;2;2;2; ;2;2;03;73;1957,55226100095
2911428;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2;2;03;73;1885,29309718368
2911428;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1885,29309718368
2911429;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1770,55678498435
2911429;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;100000;2;1;2; ;2;2;03;73;1770,55678498435
2911431;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1686,43948649895
2911431;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1686,43948649895
2911432;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1924,20842017259
2911432;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1000000;2;1;2; ;2;2;03;73;1924,20842017259
2911434;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1741,23698685571
2911434;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1741,23698685571
2911435;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2327,82899210702
2911435;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2327,82899210702
2911435;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2327,82899210702
2911436;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2219,43019272326
2911436;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2219,43019272326
2911436;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2219,43019272326
2911436;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2219,43019272326
2911441;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2393,05753657321
2911441;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2393,05753657321
2911442;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;600000;2;1;2; ;2;2;03;73;1770,55678498435
2911442;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;100000;2;1;2; ;2;2;03;73;1770,55678498435
2911445;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;900000;200000;2;1;2; ;2;2;03;73;1617,58950188583
2911446;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1734,08060527198
2911446;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1734,08060527198
2911446;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1734,08060527198
2911446;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1734,08060527198
2911449;1;1;1;95;1; ;2;1; ;2300000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1998,17151486869
2911449;1;2;1;95;1; ;2;1; ;1500000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1998,17151486869
2911449;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1998,17151486869
2911449;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1998,17151486869
2911454;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;150000; ;2;2;2; ;2;2;03;73;1968,16736465032
2911454;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;150000; ;2;2;2; ;2;2;03;73;1968,16736465032
2911454;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1968,16736465032
2911454;1;4;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;360000; ;2;2;2; ;2;2;03;73;1968,16736465032
2911454;1;5;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;100000;2;1;2; ;2;2;03;73;1968,16736465032
2911455;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;900000;100000;2;1;2; ;2;2;03;73;1617,58950188583
2911456;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1616,34647086707
2911456;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1616,34647086707
2911456;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1616,34647086707
2911456;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1616,34647086707
2911457;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1642,94144188129
2911457;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1642,94144188129
2911457;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1642,94144188129
2911457;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1642,94144188129
2911458;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2405,75110141854
2911458;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2;2;03;73;2405,75110141854
2911458;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2405,75110141854
2911458;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2405,75110141854
2911458;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2405,75110141854
2911460;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2211,20337204243
2911460;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2211,20337204243
2911461;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2232,93387189096
2911461;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2232,93387189096
2911461;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2232,93387189096
2911462;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2;2;03;73;2436,15297863809
2911462;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2436,15297863809
2911463;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2128,97538142229
2911463;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;1560000; ;2;2;2; ;2;2;03;73;2128,97538142229
2911463;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2128,97538142229
2911464;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1000000;2;1;2; ;2;2;03;73;1770,55678498435
2911464;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1770,55678498435
2911470;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1981,10258012058
2911470;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2;60000; ; ; ;200000;2;1;1; ;2;2;03;73;1981,10258012058
2911470;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1981,10258012058
2911470;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1981,10258012058
2911470;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1981,10258012058
2911470;2;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1981,10258012058
2911471;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2;2;03;73;1617,58950188583
2911472;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2031,92286746663
2911472;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2031,92286746663
2911474;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1803,06510656354
2911474;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;480000; ;2;2;2; ;2;2;03;73;1803,06510656354
2911474;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1803,06510656354
2911475;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;450000; ;2;2;2; ;2;2;03;73;1617,58950188583
2911477;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;450000; ;2;2;2; ;2;2;03;73;1339,47142388759
2911477;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;450000; ;2;2;2; ;2;2;03;73;1339,47142388759
2911477;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1339,47142388759
2911477;1;4;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;1000000; ;2;2;2; ;2;2;03;73;1339,47142388759
2911477;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1339,47142388759
2911477;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1339,47142388759
2911477;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1339,47142388759
2911478;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1642,94144188129
2911478;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;700000; ;2;2;2; ;2;2;03;73;1642,94144188129
2911478;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1642,94144188129
2911478;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1642,94144188129
2911482;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;150000; ;2;2;2; ;2;2;03;73;1224,86087392091
2911482;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;150000; ;2;2;2; ;2;2;03;73;1224,86087392091
2911482;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1224,86087392091
2911482;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1224,86087392091
2911483;1;1;1;95;1; ;1;2; ; ;12000;2;1;2;2; ; ; ; ;100000;2;1;2; ;2;2;03;73;1770,55678498435
2911483;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1770,55678498435
2911484;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2211,20337204243
2911484;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2211,20337204243
2911487;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2;2;03;73;1770,55678498435
2911487;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;200000;2;1;2; ;2;2;03;73;1770,55678498435
2911489;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1885,29309718368
2911489;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;300000;2;1;2; ;2;2;03;73;1885,29309718368
2911490;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2012,3497613577
2911490;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;500000; ;2;2;2; ;2;2;03;73;2012,3497613577
2911491;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1514,16920683464
2911491;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;270000; ;2;2;2; ;2;2;03;73;1514,16920683464
2911491;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1514,16920683464
2911491;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1514,16920683464
2911491;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1514,16920683464
2911491;1;8;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;750000; ;2;2;2; ;2;2;03;73;1514,16920683464
2911491;1;9;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1514,16920683464
2911491;1;10;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1514,16920683464
2911491;1;11;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1514,16920683464
2911493;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2223,87050163834
2911493;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;80000;2;1;2; ;2;2;03;73;2223,87050163834
2911493;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2223,87050163834
2911494;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2047,17155305275
2911494;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1500000;2;1;2; ;2;2;03;73;2047,17155305275
2911494;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;5000000;2;1;2; ;2;2;03;73;2047,17155305275
2911494;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2047,17155305275
2911495;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;1957,27542068082
2912783;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;350000; ; ; ;2;2;2; ;2;2;03;73;2776,70239984593
2912783;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;170000; ; ; ;2;2;2; ;2;2;03;73;2776,70239984593
2912783;1;4;1;95;2; ; ; ; ; ; ; ;1;2;1; ;535600; ; ; ;2;2;2; ;2;2;03;73;2776,70239984593
2912783;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2776,70239984593
2912783;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;73;2776,70239984593
2913780;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;1036000; ; ; ;2;2;2; ;2;2;03;63;1299,55237049543
2913780;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1299,55237049543
2913780;1;3;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;180000; ;2;2;2; ;2;2;03;63;1299,55237049543
2913781;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1314,18405898966
2913781;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1314,18405898966
2913782;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1348,52865440279
2913782;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1348,52865440279
2913782;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1348,52865440279
2913783;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1666,48466608352
2913784;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1346,20865254922
2913784;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1346,20865254922
2913784;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1346,20865254922
2913785;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1306,59681162425
2913786;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1360,84034104345
2913786;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1360,84034104345
2913787;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;720000;2;1;2; ;2;2;03;63;1032,87000229968
2913787;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1032,87000229968
2913787;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1032,87000229968
2913787;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1032,87000229968
2913787;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1032,87000229968
2913787;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1032,87000229968
2913788;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1588,88597115001
2913789;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1604,13834058436
2913789;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1604,13834058436
2913789;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1604,13834058436
2913789;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1604,13834058436
2913789;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1604,13834058436
2913790;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1535,1852479674
2913790;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1535,1852479674
2913790;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;1535,1852479674
2913791;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;2017,96262861404
2913791;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;2017,96262861404
2913791;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;2017,96262861404
2913791;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;03;63;2017,96262861404
