Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Fex_c_2011;Mes;Dpto
2903915;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;17;180,246273466319;03;17
2903916;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;17;185,679649095788;03;17
2903916;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;7; ; ; ; ; ; ;17;185,679649095788;03;17
2903916;1;3;1;90; ;2;1;2;1;2;2;1;2;2;1; ;28; ;14; ; ;4; ; ;4;17;185,679649095788;03;17
2903917;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;17;213,01579357462;03;17
2903917;1;2;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;3;17;213,01579357462;03;17
2903918;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;7; ; ; ; ; ; ;17;213,01579357462;03;17
2903918;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;213,01579357462;03;17
2903919;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;21; ; ; ; ; ; ;17;172,050381890012;03;17
2903920;1;1;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;2;17;200,242623751059;03;17
2903920;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;14; ; ; ; ; ; ;17;200,242623751059;03;17
2903921;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;28; ; ; ; ; ; ;17;185,652818269666;03;17
2903921;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;17;185,652818269666;03;17
2903921;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;185,652818269666;03;17
2903922;1;1;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;4; ; ; ;17;146,516445470941;03;17
2903922;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;146,516445470941;03;17
2903922;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;146,516445470941;03;17
2903922;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;146,516445470941;03;17
2903922;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;146,516445470941;03;17
2903922;1;6;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;4; ; ; ;17;146,516445470941;03;17
2903924;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;199,751897241481;03;17
2903924;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;199,751897241481;03;17
2903924;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;199,751897241481;03;17
2903924;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;199,751897241481;03;17
2903925;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;174,080850142422;03;17
2903925;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;35; ; ;35; ; ; ; ; ;17;174,080850142422;03;17
2903926;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;156,073041314873;03;17
2903926;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;17;156,073041314873;03;17
2903926;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;156,073041314873;03;17
2903926;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;156,073041314873;03;17
2903985;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;66;202,813221490897;03;66
2903986;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;219,709693113171;03;66
2903987;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;10; ; ; ; ; ; ;66;235,960424717934;03;66
2903987;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;235,960424717934;03;66
2903988;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;247,241308340674;03;66
2903990;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;288,782976741017;03;66
2903990;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;288,782976741017;03;66
2903990;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;66;288,782976741017;03;66
2903991;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;192,980548400484;03;66
2903991;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;66;192,980548400484;03;66
2903992;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;252,856896340208;03;66
2903992;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;66;252,856896340208;03;66
2903994;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;221,487303602026;03;66
2903994;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;66;221,487303602026;03;66
2903995;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;162,392984533912;03;66
2903995;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;66;162,392984533912;03;66
2903995;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;162,392984533912;03;66
2903996;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;215,508551446305;03;66
2903996;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;215,508551446305;03;66
2903996;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;215,508551446305;03;66
2903996;1;4;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;5;66;215,508551446305;03;66
2903997;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;247,241308340674;03;66
2903998;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;208,428809490431;03;66
2903998;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;208,428809490431;03;66
2904000;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;66;237,334884981281;03;66
2904000;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;237,334884981281;03;66
2904000;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;237,334884981281;03;66
2904001;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;224,2109687561;03;66
2904001;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;42; ; ; ; ; ; ;66;224,2109687561;03;66
2904002;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;252,856896340208;03;66
2904002;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;252,856896340208;03;66
2904003;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;247,241308340674;03;66
2904004;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;66;273,62773054038;03;66
2904004;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;66;273,62773054038;03;66
2904004;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;273,62773054038;03;66
2904005;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;211,385720610603;03;66
2904005;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;211,385720610603;03;66
2904005;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;66;211,385720610603;03;66
2904005;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;211,385720610603;03;66
2904005;2;2;2;90; ;2;1;2;1;2;2;1;2;2;2; ;28; ;20; ; ;3; ; ; ;66;211,385720610603;03;66
2904005;2;3;2;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;66;211,385720610603;03;66
2904005;2;4;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;211,385720610603;03;66
2904006;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;36; ; ; ; ;4; ; ; ;66;256,731258918106;03;66
2904006;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;3; ; ; ; ; ; ;66;256,731258918106;03;66
2904006;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;43; ; ; ; ; ; ; ; ;66;256,731258918106;03;66
2904007;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;258,472484339742;03;66
2904007;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;30; ; ;18; ; ; ; ; ;66;258,472484339742;03;66
2904007;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;10; ; ;12; ; ; ; ; ;66;258,472484339742;03;66
2904008;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;259,009157416113;03;66
2904008;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;259,009157416113;03;66
2904008;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;259,009157416113;03;66
2904009;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;193,810236366164;03;66
2904009;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;66;193,810236366164;03;66
2904010;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;66;200,403012869338;03;66
2904018;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;227,576833972094;03;73
2904018;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;73;227,576833972094;03;73
2904019;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;73;243,555883778175;03;73
2904019;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;5; ; ; ; ; ; ;73;243,555883778175;03;73
2904020;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;242,652390106147;03;73
2904020;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;24; ; ; ; ; ; ; ;4;73;242,652390106147;03;73
2904020;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;73;242,652390106147;03;73
2904021;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;174,58963264531;03;73
2904022;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;73;209,638411033854;03;73
2904022;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;32; ;15; ; ; ; ; ; ;73;209,638411033854;03;73
2904024;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;274,388103264899;03;73
2904024;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;73;274,388103264899;03;73
2904024;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;73;274,388103264899;03;73
2904024;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;73;274,388103264899;03;73
2904025;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;9; ; ; ; ; ; ;73;169,162644184909;03;73
2904025;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;73;169,162644184909;03;73
2904025;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;9; ;40; ; ; ; ; ; ;73;169,162644184909;03;73
2904026;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;73;244,236990996793;03;73
2904026;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;40; ; ; ; ; ; ;73;244,236990996793;03;73
2904027;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;249,299589286857;03;73
2904027;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;249,299589286857;03;73
2904030;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;8;3; ;4; ; ; ; ; ; ;73;224,2552464027;03;73
2904030;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;20; ; ; ; ; ; ;73;224,2552464027;03;73
2904031;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;73;162,246541558837;03;73
2904031;1;2;1;90; ;2;1;2;2;2;2;1;2;1;2; ;1; ; ; ; ;4; ;3; ;73;162,246541558837;03;73
2904032;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;73;207,649079422455;03;73
2904033;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;73;225,619806738002;03;73
2904033;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;225,619806738002;03;73
2904033;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;73;225,619806738002;03;73
2904035;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;30; ; ; ; ; ; ;73;175,270739863928;03;73
2904036;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;73;229,620155627946;03;73
2904036;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;21; ; ; ; ; ; ;73;229,620155627946;03;73
2904037;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;73;260,636280749239;03;73
2904037;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;73;260,636280749239;03;73
2904040;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;136,296843529391;03;52
2904042;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;6; ; ; ; ; ; ;52;185,580588763161;03;52
2904042;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;48; ; ; ; ; ; ;52;185,580588763161;03;52
2904044;1;1;1;90; ;2;1;2;1;2;2;2;2;2;1; ;14; ;28; ; ; ; ; ;3;52;122,008445474086;03;52
2904044;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;122,008445474086;03;52
2904046;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;21; ; ; ; ; ; ;52;175,833216466344;03;52
2904046;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;28; ; ; ; ; ; ;52;175,833216466344;03;52
2904047;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;4; ; ; ; ;12; ; ; ;52;180,863348120596;03;52
2904047;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;52;180,863348120596;03;52
2904049;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;52;136,296843529391;03;52
2904050;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;178,724088067169;03;52
2904050;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;178,724088067169;03;52
2904051;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;4; ;25; ; ;14; ; ; ;52;137,073563515685;03;52
2904051;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;65; ; ; ; ; ; ;52;137,073563515685;03;52
2904052;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;131,997685418145;03;52
2904052;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;44; ;21; ; ; ; ; ; ;52;131,997685418145;03;52
2904052;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;5; ; ; ; ; ; ;52;131,997685418145;03;52
2904052;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;52;131,997685418145;03;52
2904052;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;131,997685418145;03;52
2904052;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;4; ; ; ; ; ; ;52;131,997685418145;03;52
2904053;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;45; ; ;35; ; ; ; ; ;52;126,395495783639;03;52
2904053;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;52;126,395495783639;03;52
2904053;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;35; ; ;21; ; ; ; ; ;52;126,395495783639;03;52
2904053;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;126,395495783639;03;52
2904053;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;126,395495783639;03;52
2904053;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;126,395495783639;03;52
2904054;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;151,31685225477;03;52
2904054;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;45; ; ; ; ; ; ; ; ;52;151,31685225477;03;52
2904054;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;151,31685225477;03;52
2904054;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;52;151,31685225477;03;52
2904055;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;119,69523864967;03;52
2904055;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;52;119,69523864967;03;52
2904055;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;119,69523864967;03;52
2904056;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;86,1837508157457;03;52
2904056;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;86,1837508157457;03;52
2904056;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;52;86,1837508157457;03;52
2904056;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;52;86,1837508157457;03;52
2904057;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;68;635,926639844741;03;68
2904057;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;14; ; ; ; ; ; ;68;635,926639844741;03;68
2904058;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;1; ; ; ; ; ; ;68;563,489406374992;03;68
2904058;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;68;563,489406374992;03;68
2904059;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;2; ; ; ; ; ; ;68;483,631494348029;03;68
2904059;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;15; ; ; ; ; ; ;68;483,631494348029;03;68
2904060;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;7; ; ; ; ; ; ;68;443,263832065259;03;68
2904060;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;443,263832065259;03;68
