DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
553859;1;1;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;129,69453650724
553860;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;311,997405087084
553860;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;311,997405087084
553861;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;407,438933782878
553864;1;1;50;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;139,916080510503
553864;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;139,916080510503
553864;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;139,916080510503
553867;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;222,110176291609
553867;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;222,110176291609
553869;1;1;50;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;158,437100570823
553870;1;1;50;80;1;1;5; ;2; ;2; ;1;400000; ; ; ;1;2;1;50;145,11459225889
553873;1;1;50;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;141,87548728389
553873;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;141,87548728389
553873;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;141,87548728389
553874;1;1;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;131,358509756522
553874;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;131,358509756522
553875;1;2;50;80;1;1;2; ;2; ;2; ;1;300000; ; ; ;9;2;1;50;150,322461294167
553878;1;1;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;151,225949159553
553878;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;151,225949159553
553879;1;1;50;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;158,437100570823
553882;1;1;50;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;168,355769826761
553882;1;2;50;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;168,355769826761
553883;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;107,656187055088
553884;1;1;50;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;107,656187055088
553884;1;2;50;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;50;107,656187055088
553886;1;1;50;80;1;1;3; ;2; ;2; ;1;800000; ;1; ;8;1;1;50;137,672012646028
553887;1;2;50;80;1;1;2; ;2; ;2; ;1;80000; ;1; ;9;1;1;50;210,220213027366
553889;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;372,761454376131
553891;1;2;50;80;2; ; ; ;2; ;2; ;2; ;1;4; ;8; ;1;50;295,906231920214
553891;1;4;50;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;295,906231920214
553892;1;1;50;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;171,065428836496
553892;1;3;50;80;1;2;1; ;2; ;2; ;2; ; ;1; ;2;1;1;50;171,065428836496
553897;1;1;50;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;194,76775153793
553897;1;3;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;194,76775153793
553897;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;194,76775153793
553900;1;1;50;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;50;116,971460557492
553900;1;2;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;116,971460557492
553901;1;1;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;193,530859139708
553905;1;2;50;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;50;182,079863961441
553905;1;4;50;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;50;182,079863961441
553906;1;6;52;80;1;4;8;EDAD;2; ;2; ;2; ; ;4; ;8;1;1;52;191,619197682393
553907;1;3;52;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;52;150,813018277478
553910;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;4;2;1;52;117,725651393125
553911;1;1;52;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;52;119,886069397004
553911;1;2;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;119,886069397004
553913;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;52;118,312212301461
553913;1;5;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;118,312212301461
553914;1;2;52;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;133,524416340825
553915;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;122,019560989693
553916;1;2;52;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;52;131,363998336947
553917;1;2;52;80;1;4;8;CAMBIO DE DOMICILIO;2; ;2; ;2; ; ; ; ;5;2;1;52;79,9166720654912
553917;1;3;52;80;1;2;7; ;2; ;2; ;2; ; ; ; ;2;2;1;52;79,9166720654912
553918;1;2;52;80;1;2;7; ;2; ;2; ;2; ; ;2; ;2;1;1;52;150,870111972879
553920;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;4;2;1;52;110,54163204975
553921;1;2;52;80;1;2;5; ;2; ;2; ;2; ; ; ; ;9;2;1;52;108,381214045872
553922;1;1;52;80;1;4;5; ;2; ;2; ;2; ; ; ; ;8;2;1;52;102,644637425529
553922;1;2;52;80;1;4;7; ;2; ;2; ;2; ; ; ; ;8;2;1;52;102,644637425529
553923;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;150,813018277478
553925;1;1;52;80;1;2;7; ;2; ;2; ;2; ; ; ; ;9;2;1;52;119,886069397004
553925;1;2;52;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;119,886069397004
553926;1;2;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;115,453872668339
553926;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;115,453872668339
553926;1;7;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;115,453872668339
553928;1;3;52;80;1;1;1; ;2; ;2; ;1;20000; ; ; ;2;2;1;52;135,657907933515
553928;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;135,657907933515
553929;1;2;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;199,845107614018
553929;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;199,845107614018
553930;1;1;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;89,261109412745
553930;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;89,261109412745
553933;1;3;52;80;1;2;8;PROBLEMAS CON LA JUSTICIA;2; ;2; ;2; ; ; ;ESTA PRIVADO DE LA LIBERTAD;12;2;1;52;81,4416464190825
553933;1;4;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;81,4416464190825
553935;1;6;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;138,493750654815
553937;1;1;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;52;171,380565633638
553937;2;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;171,380565633638
553939;1;1;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;73,2881011881555
553939;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;73,2881011881555
553941;1;2;52;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;234,677578284793
553941;1;3;52;80;1;3;3; ;2; ;2; ;2; ; ;2; ;9;1;1;52;234,677578284793
553941;1;6;52;80;1;1;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;234,677578284793
553942;1;3;52;80;1;1;1; ;2; ;2; ;2; ; ; ; ;2;2;1;52;235,676626740691
553942;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;235,676626740691
553942;1;5;52;80;1;1;7; ;2; ;2; ;2; ; ; ; ;2;2;1;52;235,676626740691
553944;1;2;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;89,3474739274739
553944;1;5;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;89,3474739274739
553944;1;8;52;80;1;2;7; ;2; ;2; ;1;100000; ; ;ES ESPECIAL;12;2;1;52;89,3474739274739
553945;1;1;52;80;1;1;5; ;2; ;2; ;1;800000; ; ; ;1;2;1;52;119,886069397004
553946;1;1;52;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;131,750007339752
553946;1;2;52;80;1;3;7; ;2; ;2; ;2; ; ; ; ;2;2;1;52;131,750007339752
553947;1;2;52;80;1;4;2; ;2; ;2; ;2; ; ;3; ;1;1;1;52;147,92290853067
553947;1;5;52;80;1;2;7; ;2; ;2; ;2; ; ;1; ;8;1;1;52;147,92290853067
553947;1;6;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;147,92290853067
553948;1;4;52;80;1;1;7; ;2; ;2; ;2; ; ;1; ;2;1;1;52;124,508894300976
553948;1;5;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;124,508894300976
553949;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;108,767223048677
553951;1;1;52;80;1;2;7; ;3; ;2; ;2; ; ; ; ;8;2;1;52;101,197194702496
553951;1;2;52;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;52;101,197194702496
553953;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;108,767223048677
553957;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;130,723170403104
553958;1;1;52;80;1;4;8;EDAD;2; ;2; ;2; ; ; ; ;8;2;1;52;73,2881011881555
553958;1;2;52;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;73,2881011881555
553961;1;1;52;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;147,779415925218
553961;2;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;147,779415925218
553961;2;5;52;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;147,779415925218
553962;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;251,678442888279
553963;1;5;52;80;1;2;7; ;2; ;2; ;2; ; ; ; ;1;2;1;52;215,362127219492
553963;1;6;52;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;215,362127219492
553963;2;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;215,362127219492
553964;1;5;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;221,039231340971
553965;1;1;52;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;148,350611377384
553967;1;2;52;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;160,279778417006
553968;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;91,0355184138181
553970;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;164,4513652213
553970;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;164,4513652213
553972;1;1;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;79,9166720654912
553973;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;164,4513652213
553973;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;164,4513652213
553975;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;135,657907933515
553975;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;135,657907933515
553976;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;122,917958972491
553976;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;122,917958972491
553977;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;114,449532643512
553977;1;5;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;114,449532643512
553978;1;2;52;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;133,274981693343
553979;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;157,253094314875
553979;1;3;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;157,253094314875
553979;1;7;52;80;2; ; ; ;2; ;2; ;2; ;1;2; ;9; ;1;52;157,253094314875
553981;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;108,967774954207
553981;1;2;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;108,967774954207
553981;1;5;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;108,967774954207
553981;1;6;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;108,967774954207
553982;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;185,018912577459
553982;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;185,018912577459
553982;1;6;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;185,018912577459
553984;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;212,750936145016
553988;1;1;52;80;1;2;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;119,886069397004
553989;1;1;52;80;1;2;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;119,886069397004
553989;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;119,886069397004
553990;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;118,030466959235
553991;1;5;52;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;219,864303564466
553991;1;6;52;80;1;3;1; ;2; ;2; ;2; ; ; ; ;2;2;1;52;219,864303564466
553993;1;1;52;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;52;138,65963022479
553993;1;2;52;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;52;138,65963022479
553993;2;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;138,65963022479
553994;1;2;52;80;2; ; ; ;2; ;2; ;2; ;1;2; ;2; ;1;52;314,826606764823
553996;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;108,381214045872
553997;1;2;52;80;1;4;0; ;2; ;2; ;2; ; ; ; ;9;2;1;52;198,328344213876
553997;1;6;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;198,328344213876
553998;1;4;52;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;52;73,2881011881555
553999;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;178,089712165121
553999;1;5;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;178,089712165121
554000;1;2;52;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;52;108,767223048677
554001;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;171,051650326233
554002;1;2;52;80;1;1;7; ;1;1;1;816500;1;7500000; ; ;ESTA ESPERANDO QUE LA LLAMEN;12;2;1;52;164,394271525899
554002;1;3;52;80;1;1;1; ;2; ;2; ;1;200000; ; ; ;2;2;1;52;164,394271525899
554002;1;4;52;80;1;1;1; ;2; ;2; ;1;200000; ; ; ;2;2;1;52;164,394271525899
554006;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;122,975052667891
554011;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;52;92,5281820726649
554011;1;2;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;92,5281820726649
554012;1;2;52;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;122,975052667891
554012;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;122,975052667891
554013;1;1;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;165,569892636928
554013;1;4;52;80;1;1;5; ;2; ;2; ;1;200000; ; ; ;8;2;1;52;165,569892636928
554014;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;208,657578453979
554014;1;2;52;80;2; ; ; ;2; ;2; ;2; ;1;4; ;1; ;1;52;208,657578453979
554014;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;208,657578453979
554014;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;208,657578453979
554014;1;5;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;208,657578453979
554017;1;2;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;184,689997270054
554017;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;184,689997270054
554017;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;184,689997270054
554023;1;1;52;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;124,122885298171
554023;1;2;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;124,122885298171
554023;1;5;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;124,122885298171
554026;1;2;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;143,97550834412
554027;1;5;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;127,19761700601
554027;1;7;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;127,19761700601
554028;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;334,362531801142
554031;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;209,189544961272
554033;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ;3; ;8;1;1;52;113,630615320638
554033;1;2;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;113,630615320638
554033;1;4;52;80;1;4;1; ;2; ;2; ;2; ; ; ; ;2;2;1;52;113,630615320638
554034;1;3;52;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;52;151,199027280283
554035;1;1;52;80;1;3;3; ;3; ;2; ;2; ; ; ; ;4;2;1;52;94,1245016847056
554036;1;1;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;118,111660395931
554037;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;160,157455624732
554038;1;1;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;146,913328637165
554038;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;146,913328637165
554043;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;199,902201309419
554048;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;164,4513652213
554048;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;164,4513652213
554049;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;202,975268859144
554049;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;202,975268859144
554049;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;202,975268859144
554050;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;455,305529867029
554057;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;122,975052667891
554058;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;222,827891905093
554061;1;3;52;80;1;1;7; ;2; ;2; ;1;500000; ; ; ;2;2;1;52;328,902730442599
554061;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;328,902730442599
554062;1;1;52;80;1;3;7; ;3; ;2; ;2; ; ; ; ;9;2;1;52;178,52221882549
554062;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;178,52221882549
554065;1;1;52;80;1;4;8;EDAD;2; ;2; ;2; ; ; ; ;8;2;1;52;151,199027280283
554066;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;125,13547067177
554066;1;3;52;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;52;125,13547067177
554066;1;5;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;52;125,13547067177
554067;1;3;52;80;1;1;7; ;2; ;2; ;1;2100000; ; ; ;9;2;1;52;344,745066918722
554067;1;7;52;80;1;2;7; ;2; ;2; ;2; ; ; ; ;2;2;1;52;344,745066918722
554068;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;214,438946236038
554068;1;4;52;80;1;2;6; ;2; ;2; ;2; ; ;2; ;9;1;1;52;214,438946236038
554072;1;1;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;89,261109412745
554073;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;193,244822509084
554073;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;193,244822509084
554073;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;193,244822509084
554074;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;120,841561075202
554075;1;2;52;80;1;4;7; ;2; ;2; ;2; ; ; ; ;9;2;1;52;150,813018277478
554075;1;3;52;80;1;1;7; ;2; ;2; ;1;200000; ; ; ;8;2;1;52;150,813018277478
554076;1;2;52;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;157,413303382412
554077;1;2;52;80;1;1;6; ;2; ;2; ;1;600000; ;1; ;1;1;1;52;108,381214045872
554079;1;4;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;164,4513652213
554081;1;1;52;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;52;165,293145489525
554081;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;165,293145489525
554082;1;3;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;133,242670998599
554082;2;1;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;133,242670998599
554084;1;2;52;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;52;202,394389404993
554086;1;2;52;80;1;4;0; ;2; ;2; ;2; ; ; ; ;9;2;1;52;218,67341144814
554087;1;2;52;80;2; ; ; ;2; ;2; ;1;1301100;1;1; ;2; ;1;52;145,002345280768
554088;1;1;52;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;119,886069397004
554088;1;2;52;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;52;119,886069397004
554092;1;1;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;266,696563393096
554092;1;4;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;266,696563393096
554095;1;2;54;80;1;1;7; ;2; ;2; ;1;450000; ; ; ;9;2;1;54;304,062117482647
554098;1;3;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;269,26431102307
554098;1;4;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;269,26431102307
554099;1;2;54;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;54;313,238489887248
554100;1;2;54;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;54;293,155133948155
554100;1;3;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;293,155133948155
554102;1;2;54;80;1;4;3; ;2; ;2; ;2; ; ; ; ;9;2;1;54;272,770272619617
554103;1;2;54;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;54;277,570033352205
554107;1;1;54;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;54;203,543379011282
554107;1;2;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;203,543379011282
554107;1;3;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;203,543379011282
554107;1;4;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;203,543379011282
554107;1;5;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;203,543379011282
554108;1;4;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;350,522848003153
554111;1;1;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;303,851114488794
554111;1;4;54;80;1;4;0; ;2; ;2; ;2; ; ; ; ;8;2;1;54;303,851114488794
554111;1;5;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;303,851114488794
554111;1;6;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;303,851114488794
554112;1;2;54;80;1;1;7; ;2; ;1;200000;1;400000; ; ; ;1;2;1;54;257,184209655489
554112;1;3;54;80;2; ; ; ;2; ;2; ;2; ;1;1; ;6; ;1;54;257,184209655489
554112;1;4;54;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;54;257,184209655489
554291;1;2;66;80;2; ; ; ;2; ;2; ;2; ;1;4; ;8; ;1;66;288,086880516472
554291;1;5;66;80;1;3;5; ;2; ;2; ;2; ; ; ; ;9;2;1;66;288,086880516472
554292;1;1;66;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;66;278,342744459197
554293;1;1;66;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;66;251,019727545203
554294;1;2;66;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;66;227,605045975169
554295;1;4;66;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;66;246,3677174314
554295;1;6;66;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;66;246,3677174314
554295;1;7;66;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;66;246,3677174314
554296;1;2;66;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;66;262,783693098999
554298;1;2;66;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;66;241,014349302901
554299;1;1;66;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;66;250,853152832167
554300;1;2;66;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;66;272,753748827981
554301;1;1;66;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;66;239,496910480999
554302;1;1;66;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;66;265,074477868107
