DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5196698;1;2;1;10;2;2;5;1975;45;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;08;05;2666,21474736462
5196698;1;3;1;10;3;1;1;1997;23;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;2666,21474736462
5196698;1;4;1;10;2;2;11;1998;21;3;6; ;6;1;1;1;2; ; ; ;1;1; ; ;1; ; ; ; ; ; ; ;1; ; ;1;1;35000;2;1;2; ;6;2;3; ;2;13;08;05;2666,21474736462
5196698;1;5;1;10;2;1;7;2000;20;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;05;2666,21474736462
5196698;1;6;1;10;2;1;6;2002;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;05;2666,21474736462
5196699;1;1;1;10;1;1;11;1953;66;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;98;2;1;2; ;3;2; ; ;2;2;08;05;727,016546406405
5196699;1;2;1;10;1;2;10;1973;46;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;05;727,016546406405
5196703;1;1;1;10;1;1;8;1951;69;1;6; ;4;3; ;3; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;1;2;200000;2;1;2; ;6;5;4; ;2;16;08;05;1182,531266247
5196704;1;1;1;10;1;1;4;1989;31;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;2908,06618562562
5196704;1;2;1;10;2;2;9;1989;30;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;05;2908,06618562562
5196704;1;3;1;10;2;1;9;2005;14;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;05;2908,06618562562
5196704;1;4;1;10;2;1;12;2008;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;05;2908,06618562562
5196704;1;5;1;10;2;1;7;2010;10;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;1;1;1;1;3;2; ; ;2;2;08;05;2908,06618562562
5196704;1;6;1;10;2;2;3;2013;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;05;2908,06618562562
5196704;1;7;1;10;2;1;8;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;05;2908,06618562562
5196726;1;1;1;10;1;1;2;1985;35;1;6; ;2;3; ;2; ;1;2; ; ;1;1; ; ;1; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;05;3206,80274781701
5196726;1;2;1;10;2;2;4;1987;33;2;6; ;2;2; ;3; ;1;1; ; ; ;1; ; ;1; ; ; ; ; ; ;1; ; ;1;3;105000;2;1;2; ;6;2;3; ;2;13;08;05;3206,80274781701
5196726;1;3;1;10;2;1;9;2019;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;08;05;3206,80274781701
5196727;1;1;1;10;1;2;8;1957;63;1;6; ;5;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;05;5156,40627942482
5196728;1;1;1;10;1;1;2;1964;56;1;6; ;5;3; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;3;2; ; ;2;2;08;05;4392,72705569459
5196729;1;1;1;10;2;1;12;1993;26;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35000;2;1;2; ;5;11;2; ;2;11;08;05;5092,86788034865
5196729;1;2;1;10;2;2;10;1992;27;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;1;3; ;2;12;08;05;5092,86788034865
5196729;1;3;1;10;2;2;1;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;2;1;08;05;5092,86788034865
5196730;1;1;1;10;1;1;9;1960;59;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;76000;2;1;2; ;4;6; ; ;2;6;08;05;4147,86345838704
5196730;1;2;1;10;2;2;11;1961;58;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;105000;2;1;2; ;3;5; ; ;2;5;08;05;4147,86345838704
5196731;1;1;1;10;1;1;6;1966;54;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;3562,68625823103
5196731;1;2;1;10;2;2;4;1983;37;2;6; ;2;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;05;3562,68625823103
5196731;1;3;1;10;3;2;6;2002;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ;1; ; ;3; ; ;1;1;2; ;5;11;2; ;2;11;08;05;3562,68625823103
5196731;1;4;1;10;2;1;9;2003;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;08;05;3562,68625823103
5196732;1;1;1;10;1;1;7;1957;63;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;3;105000;2;1;2; ;3;1; ; ;2;1;08;05;4147,86345838704
5196732;1;2;1;10;2;2;11;1961;58;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;08;05;4147,86345838704
5196733;1;1;1;10;2;1;5;1981;39;1;6; ;3;2; ;2; ;1;2; ;1; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;5092,86788034865
5196733;1;2;1;10;2;2;2;1989;31;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;5092,86788034865
5196733;1;3;1;10;2;2;1;2013;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;05;5092,86788034865
5196743;1;1;1;10;1;2;3;1991;29;1;6; ;4;3; ;2; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;1233,60281161515
5196743;1;2;1;10;2;2;8;2007;13;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;05;1233,60281161515
5196743;1;3;1;10;1;1;12;2009;10;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;05;1233,60281161515
5196744;1;1;1;10;5;1;6;1968;52;1;6; ;3;2; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;110000;2;1;2; ;3;2; ; ;2;2;08;05;727,016546406405
5196744;1;2;1;10;2;2;7;1976;44;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;08;05;727,016546406405
5196744;1;3;1;10;5;1;2;1990;30;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35000;2;1;2; ;5;11;2; ;2;11;08;05;727,016546406405
5196744;1;4;1;10;5;2;2;1999;21;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35000;2;1;2; ;6;3;3; ;2;14;08;05;727,016546406405
5196744;1;5;1;10;5;2;8;2000;20;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;2;3; ;2;13;08;05;727,016546406405
5196745;1;1;1;10;1;1;2;1961;59;1;6; ;3;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;727,016546406405
5196745;1;2;1;10;2;2;3;1973;47;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;727,016546406405
5196746;1;1;1;10;1;2;12;1998;21;1;6; ;2;2; ;2; ;2; ; ; ; ; ; ; ;1; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;6;4;4; ;2;15;08;05;2908,06618562562
5196746;1;2;1;10;1;2;5;2014;6;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;05;2908,06618562562
5196747;1;1;1;10;1;2;6;1971;49;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;05;727,016546406405
5196773;1;1;1;10;2;1;2;1968;52;1;6; ;3;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;2700,63493836618
5196773;1;2;1;10;2;2;12;1968;51;2;6; ;3;3; ;1;3;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;2700,63493836618
5196773;1;3;1;10;3;2;7;1935;85;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;05;2700,63493836618
5196774;1;1;1;10;2;1;2;1975;45;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35000;1;1;2; ;3;5; ; ;2;5;08;05;9259,47128191791
5196774;1;2;1;10;2;2;12;1977;42;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;4;9; ; ;2;9;08;05;9259,47128191791
5196774;1;3;1;10;2;2;12;1999;20;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;05;9259,47128191791
5196774;1;4;1;10;2;2;10;2018;1;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;08;05;9259,47128191791
5196774;1;5;1;10;2;2;9;2004;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;1;1;1;1;5;10;1; ;2;10;08;05;9259,47128191791
5196774;1;6;1;10;2;1;4;2013;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;2;1;08;05;9259,47128191791
5196775;1;1;1;10;1;1;3;1965;55;1;6; ;3;3; ;3; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35000;2;1;2; ;3;5; ; ;2;5;08;05;4392,72705569459
5196776;1;1;1;10;2;1;11;1957;62;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;05;3902,9998610795
5196776;1;2;1;10;2;2;7;1955;65;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;3902,9998610795
5196776;1;3;1;10;2;2;5;1934;86;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;3902,9998610795
5196777;1;1;1;10;1;1;3;1955;65;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35000;2;1;2; ;3;4; ; ;2;4;08;05;7318,58967041069
5196777;1;2;1;10;2;2;2;1961;59;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;08;05;7318,58967041069
5196777;1;3;1;10;3;1;5;2005;15;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;2;9;08;05;7318,58967041069
5196779;1;1;1;10;1;2;9;1982;37;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35000;2;1;2; ;5;11;2; ;2;11;08;05;2700,63493836618
5196780;1;1;1;10;1;1;3;1959;61;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;2700,63493836618
5196780;1;2;1;10;2;2;9;1967;52;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;05;2700,63493836618
5196780;1;3;1;10;2;1;12;1990;29;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;2;16;08;05;2700,63493836618
5196782;1;1;1;10;2;1;11;1979;40;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35000;2;1;2; ;3;2; ; ;2;2;08;05;3562,68625823103
5196782;1;2;1;10;2;2;9;1977;42;2;6; ;2;2; ;2; ;1;1; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;08;05;3562,68625823103
5196782;1;3;1;10;2;1;3;1999;21;3;6; ;2;1;1;1;2;1;4; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;05;3562,68625823103
5196782;1;4;1;10;4;2;1;2000;20;5;6; ;2;2; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;3562,68625823103
5197504;1;1;1;10;1;1;7;1994;26;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;44;1966,00855188484
5197504;1;2;1;10;2;2;9;2001;18;2;6; ;2;2; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;44;1966,00855188484
5197504;1;3;1;10;2;1;10;2017;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;44;1966,00855188484
5197505;1;1;1;10;1;2;4;1954;66;1;6; ;4;3; ;1;5; ; ; ;1;1; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;44;721,078059914589
5197505;1;2;1;10;2;2;5;1971;49;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;3;2;2;2;14;08;44;721,078059914589
5197505;1;3;1;10;3;1;12;1976;43;3;6; ;4;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;44;721,078059914589
5197505;1;4;1;10;4;1;4;2009;11;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;44;721,078059914589
5197505;1;5;1;10;5;2;5;1935;85;5;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;44;721,078059914589
5197505;1;6;1;10;6;1;8;1974;46;8;6; ;4;3; ;2; ; ; ; ;1;1;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;44;721,078059914589
5197506;1;1;1;10;1;2;7;1985;35;1;6; ;3;2; ;2; ;1;2; ;1;1; ; ; ; ; ;1; ; ; ;2;1; ; ;1;3;109800;2;1;2; ;6;5;4; ;2;16;08;44;1323,23565650703
5197506;1;2;1;10;2;1;11;1974;45;2;6; ;3;2; ;2; ;1;1; ;1;1; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;44;1323,23565650703
5197506;1;3;1;10;3;2;4;2006;14;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;44;1323,23565650703
5197506;1;4;1;10;1;1;4;2011;9;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;44;1323,23565650703
5197507;1;1;1;10;1;2;3;1931;89;1;6; ;5;3; ;3; ; ; ; ; ;1;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;44;1263,48546909264
5197507;1;2;1;10;2;1;10;1973;46;3;6; ;6;3; ;1;1; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;44;1263,48546909264
5197508;1;1;1;10;1;2;1;1984;36;1;6; ;4;3; ;2; ; ; ; ; ;1; ; ; ;1;1;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;44;1159,85903974611
5197508;1;2;1;10;1;2;6;2018;2;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;44;1159,85903974611
5197509;1;1;1;10;1;2;12;1946;73;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;44;1269,34760041277
5197509;1;2;1;10;2;2;5;2000;20;3;1;720_01;6;3; ;1;1; ; ; ;1;1; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;1;2;2;2;12;08;44;1269,34760041277
5197510;1;1;1;10;1;2;12;1982;37;1;1;720_01;4;3; ;3; ; ; ; ;1;1; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;44;1258,33275998531
5197510;1;2;1;10;2;2;5;2004;16;3;1;720_01;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;44;1258,33275998531
5197510;1;3;1;10;1;2;5;2011;9;3;1;720_01; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;44;1258,33275998531
5197511;1;1;1;10;1;2;2;1968;52;1;5; ;4;3; ;2; ; ; ; ;1;1;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;44;799,38322445137
5197512;1;1;1;10;1;2;12;1981;38;1;1;720_01;6;2; ;2; ; ; ; ;1;1;1; ; ;1; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;44;799,38322445137
5197513;1;1;1;10;1;1;12;1958;61;1;1;720_01;4;3; ;3; ; ; ; ;1;1;1; ; ; ; ;1; ; ; ;1;2;1;96; ; ; ;1;1;2; ;4;6; ; ;2;6;08;44;1340,48444648429
5198185;1;1;1;10;1;1;8;1935;85;1;6; ;4;3; ;3; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1834,24093850628
5198186;1;1;1;10;1;1;3;1993;27;1;6; ;2;1;4;3; ;1;2; ; ; ;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;2551,05013322142
5198186;1;2;1;10;2;2;9;1995;24;2;6; ;2;2; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;70;2551,05013322142
5198186;1;3;1;10;2;1;1;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;70;2551,05013322142
5198186;1;4;1;10;4;1;3;1961;59;5;6; ;5;3; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;70;2551,05013322142
5198187;1;1;1;10;1;1;12;1946;73;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;70;2217,75826020487
5198187;1;2;1;10;2;2;3;1951;69;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;70;2217,75826020487
5198187;1;3;1;10;3;1;2;1988;32;3;6; ;3;1;1;1;2;1;4; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;2;16;08;70;2217,75826020487
5198187;1;4;1;10;4;2;2;1999;21;5;6; ;3;2; ;2; ;1;3; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;2217,75826020487
5198187;1;5;1;10;4;2;8;2019;1;4;6; ; ;1;3;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;70;2217,75826020487
5198188;1;1;1;10;1;1;9;1959;60;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ;1;1; ; ; ;2;1; ; ;2;1;144000;2;1;2; ;6;6;5; ;2;17;08;70;1905,21663868638
5198188;1;2;1;10;2;2;4;1967;53;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;2;5; ;2;1;2; ;5;11;2; ;2;11;08;70;1905,21663868638
5198188;1;3;1;10;3;2;10;1990;29;3;6; ;2;1;1;1;2;1;4; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;2;6;1;2;2;2;12;08;70;1905,21663868638
5198188;1;4;1;10;4;1;11;1985;34;5;6; ;2;2; ;2; ;1;3; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;2;2;2;13;08;70;1905,21663868638
5198188;1;5;1;10;3;2;5;2013;7;4;6; ; ;1;4;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;1; ; ;2;1;08;70;1905,21663868638
5198188;1;6;1;10;3;1;7;2016;4;4;6; ; ;1;4;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;1905,21663868638
5198188;1;7;1;10;7;1;6;1994;26;3;6; ;3;1;1;1;2;1;8; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;2;6;4;2;2;2;15;08;70;1905,21663868638
5198188;1;8;1;10;8;2;12;1997;22;5;6; ;3;2; ;2; ;1;7; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;2;2;2;13;08;70;1905,21663868638
5198188;1;9;1;10;8;2;1;2020;0;4;6; ; ;1;7;1;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;70;1905,21663868638
5198189;1;1;1;10;1;1;5;1952;68;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1834,24093850628
5198190;1;1;1;10;1;1;8;1987;33;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ;1; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;70;1220,55381389201
5198190;1;2;1;10;2;2;1;1993;27;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ;1; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;08;70;1220,55381389201
5198191;1;1;1;10;1;1;10;1991;28;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;2;1;4; ; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1220,55381389201
5198191;1;2;1;10;2;2;11;1981;38;2;6; ;2;2; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;70;1220,55381389201
5198192;1;1;1;10;1;1;12;1994;25;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;70;2234,83256323508
