DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5185298;1;1;1;70;73;12;60;5; ;2;20;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;4111;08;73;299,324906687846
5185299;1;1;1;70;50;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;55;55;1;2;5320;08;50;196,623416516764
5185299;1;2;1;70;50;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;39; ;1;1;.;08;50;196,623416516764
5185305;1;1;1;70;50;16;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;69;39;39;1;2;6910;08;50;240,765511523167
5185308;1;2;1;70;50;17;48;1; ;2;20;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;85;13;18;1;2;8530;08;50;183,610796825414
5185308;1;4;1;70;50;4;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98000;2; ;64;58;39;1;1;6412;08;50;183,610796825414
5185311;1;3;1;70;50;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;97;53;1;2;5611;08;50;242,803261098406
5185315;1;3;1;70;50;24;48;2; ;2;108;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;58;53;1;2;5611;08;50;198,661166092003
5185317;1;3;1;70;54;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;19; ;1;1;.;08;54;370,051538694145
5185319;1;3;1;70;54;20;45;1; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;49;97;97;1;2;4921;08;54;317,815641288073
5185319;1;5;1;70;54;16;48;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;2;4752;08;54;317,815641288073
5185323;1;1;1;70;23;20;48;4; ;2;20;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;94;39;39;1;2;9499;08;23;184,42936927556
5185323;1;2;1;70;23;24;24;1; ;2;32;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;13;19;1;2;8412;08;23;184,42936927556
5185324;1;1;1;70;23;4;20;4; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;55;54;54;1;1;5590;08;23;153,676580421049
5185324;1;4;1;70;23;20;48;1; ;2;24;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;11;97;97;1;2;1104;08;23;153,676580421049
5185324;1;5;1;70;23;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;33; ;1;1;.;08;23;153,676580421049
5185325;1;1;1;70;23;8;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;1;4759;08;23;177,990388803275
5185325;1;2;1;70;23;24;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;53;32;32;1;2;5320;08;23;177,990388803275
5185327;1;2;1;70;54;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;81;54;54;1;1;8121;08;54;297,31520107107
5185342;1;2;1;70;54;3;25;4; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;82;13;34;1;1;8219;08;54;327,798718478314
5185344;1;2;1;70;76;22;42;4; ;2;18;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;52;45;33;1;2;5221;08;76;1053,85604954329
5185345;1;1;1;70;76;4;72;1; ;2;8;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;68;58;58;1;1;6820;08;76;950,984010785895
5185346;1;2;1;70;76;31;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877807; ; ; ;33; ;1;2;.;08;76;1299,0243705444
5185356;1;4;1;70;68;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;97;45;1;2;4711;08;68;632,163705106338
5185357;1;1;1;70;68;24;48;1; ;2;24;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;10;45;45;1;2;1089;08;68;638,208967661374
5185359;1;2;1;70;68;5;48;4; ;2;5;4; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;15;80;80;1;1;1522;08;68;635,718545927116
5185370;1;1;1;70;68;52;48;2; ;2;52;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;6000000;2; ;84;02;32;1;2;8412;08;68;459,968718860013
5185372;1;2;1;70;68;52;48;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;56;05;53;1;2;5611;08;68;227,109370248537
5185373;1;1;1;70;68;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;68;62;62;1;2;6820;08;68;436,311218626131
5185373;1;2;1;70;68;24;48;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;97;54;54;1;2;9700;08;68;436,311218626131
5185374;1;2;1;70;68;18;48;1; ;2;32;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;56;33;53;1;2;5611;08;68;222,331982075148
5185376;1;2;1;70;76;50;48;1; ;2;102;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;97;55;54;1;2;9700;08;76;938,463357348434
5185403;1;1;1;70;52;26;40;1; ;2;22;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;803000;2; ;69;33;32;1;2;6910;08;52;245,0048547835
5185409;1;3;1;70;52;52;40;1; ;2;52;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;803000;2; ;47;45;45;1;2;4781;08;52;153,354143508197
5185462;1;2;1;70;13;17;48;1; ;2;20;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;33;33;1;2;4771;08;13;383,848486966957
5185597;1;3;1;70;17;18;48;1; ;2;18;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;56;53;53;1;2;5630;08;17;169,830583477568
5185599;1;3;1;70;17;16;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;96;57;57;1;2;9602;08;17;198,498436000571
5185603;1;3;1;70;17;16;16;1; ;2;18;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;4111;08;17;163,080136720533
5185605;1;3;1;70;05;13;32;1; ;2;32;1; ;9;1;9;COTIZANTE; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;86;32;32;1;1;8621;08;05;932,884781754413
5185610;1;3;1;70;17;12;48;1; ;2;12;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;1;4111;08;17;316,704050518621
5185612;1;1;1;70;17;2;40;1; ;2;48;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;1;4111;08;17;163,080136720533
5185622;1;1;1;70;05;10;50;1; ;2;12;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;29;97;84;1;1;2930;08;05;1306,72551490178
5185624;1;1;1;70;05;4;48;1; ;2;6;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;300000;875000;2; ;47;95;55;1;1;4711;08;05;1220,83606003851
5185629;1;2;1;70;05;16;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;22;37;37;1;2;2229;08;05;940,567217164038
5185641;1;1;1;70;05;20;48;1; ;2;20;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;56;53;53;1;2;5630;08;05;1149,31736747964
5185641;2;2;2;70;05;16;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;878000;2; ;41;95;95;1;2;4111;08;05;1149,31736747964
5185641;2;3;2;70;05;2;48;1; ;2;3;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;250000;878000;2; ;41;95;95;1;1;4111;08;05;1149,31736747964
5185643;1;4;1;70;05;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;878000; ; ; ;45; ;1;1;.;08;05;1055,65171871391
5185668;1;2;1;70;50;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;42;95;95;1;2;4210;08;50;331,740240477068
5185682;1;1;1;70;76;22;48;1; ;2;22;1; ;4;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;877807;2; ;47;45;45;1;2;4754;08;76;940,711566986254
5185688;1;2;1;70;50;15;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;45; ;1;2;.;08;50;197,605602336462
5185702;1;1;1;70;54;16;50;4; ;2;20;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;16;95;95;1;2;1630;08;54;383,464976811196
5185702;1;2;1;70;54;4;45;1; ;2;60;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;45;53;1;1;5611;08;54;383,464976811196
5185715;1;2;1;70;54;28;48;1; ;2;29;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;02;02;1;2;8412;08;54;362,196639144965
5185752;1;1;1;70;17;20;60;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;81;62;62;1;2;8130;08;17;152,890669644551
5185753;1;1;1;70;17;16;40;1; ;2;16;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;2;4111;08;17;299,012516463691
5185753;1;2;1;70;17;8;48;1; ;2;20;1; ;9;1;4; ; ;1; ; ; ; ; ; ; ; ;2; ;877802;1;2;56;53;53;1;1;5629;08;17;299,012516463691
5185754;1;2;1;70;17;20;20;1; ;2;20;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;2;4111;08;17;271,885363552987
5185764;1;1;1;70;54;52;48;4; ;2;104;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3000000;1;2;84;12;12;1;2;8412;08;54;211,534834855498
5185775;1;2;1;70;68;20;50;1; ;2;20;4; ;1;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;828000;1;4;31;95;95;1;2;3110;08;68;436,311218626131
5185781;1;1;1;70;54;3;48;1; ;2;20;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;86;06;06;1;1;8621;08;54;391,381394419805
5185788;1;1;1;70;68;32;48;2; ;2;32;2; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2000000;1;1;36;21;21;1;2;3600;08;68;505,857104481859
5185791;1;5;1;70;68;18;48;1; ;2;18;6; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;15;33;80;1;2;1522;08;68;324,557934968278
5185792;1;3;1;70;68;8;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;96;97;59;1;1;9609;08;68;568,708408834679
5185794;1;3;1;70;54;40;45;1; ;2;40;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;85;45;13;1;2;8530;08;54;786,787664341831
5185798;1;1;1;70;54;12;40;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;03;61;1;1;0145;08;54;783,476891544297
5185831;1;3;1;70;54;96;72;1; ;2;96;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;80;58;58;1;2;8010;08;54;424,546737937282
5185839;1;2;1;70;76;17;48;1; ;2;19;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;55;1;2;4772;08;76;938,463357348434
5185840;1;1;1;70;76;4;30;1; ;2;20;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;75000;877803;2; ;56;53;53;1;1;5629;08;76;828,22261500666
5185841;1;3;1;70;76;4;45;1; ;2;5;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;43;93;87;1;1;4322;08;76;948,735801148075
5185842;1;1;1;70;76;20;60;4; ;2;24;4; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;73;39;39;1;2;7320;08;76;938,463357348434
5185848;1;2;1;70;76;8;48;1; ;2;20;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;10;77;77;1;1;1081;08;76;950,367960706412
5185857;1;1;1;70;50;4;48;1; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;45;54;1;1;9700;08;50;199,258868281485
5185864;1;3;1;70;68;3;48;1; ;2;17;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;95;98;1;1;4921;08;68;487,061243968123
5185868;3;2;3;70;68;1;24;4; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;87;45;59;1;1;8730;08;68;532,32947253058
5185869;1;1;1;70;76;6;48;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;97;55;54;1;1;9700;08;76;828,22261500666
5185870;1;1;1;70;76;20;48;1; ;2;20;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;39;39;1;2;4711;08;76;823,456591617459
5185874;1;1;1;70;68;18;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;59;59;1;2;4774;08;68;546,461766070618
5185874;1;4;1;70;68;16;48;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;15;45;80;1;2;1521;08;68;546,461766070618
5185882;1;1;1;70;50;156;48;3; ;2;156;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;54;53;1;2;0141;08;50;249,183922587364
5185882;1;2;1;70;50;104;48;1; ;2;208;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;55;33;54;1;2;5511;08;50;249,183922587364
5185888;1;1;1;70;50;20;40;4; ;2;20;1; ;3;2;9;ARRIENDOS; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;55;53;1;2;5611;08;50;198,661166092003
5185888;1;3;1;70;50;32;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;37;95;1;2;4111;08;50;198,661166092003
5185888;1;4;1;70;50;20;40;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;13;45;1;2;4771;08;50;198,661166092003
5185889;1;3;1;70;50;104;48;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;93;19;19;1;2;9329;08;50;155,557631930005
5185891;1;1;1;70;50;24;48;1; ;2;24;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;1;1;20;45;45;1;2;2023;08;50;435,878680926244
5185941;1;2;1;70;05;12;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;4000000;2; ;41;02;02;1;1;4111;08;05;965,803045053691
5185951;1;1;1;70;52;28;48;4; ;2;30;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;03;03;1;2;8412;08;52;219,971048973421
5185953;1;2;1;70;52;24;30;3; ;2;78;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;10;54;45;1;2;1081;08;52;197,018296795114
5185955;1;1;1;70;52;8;40;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;81;55;55;1;1;8121;08;52;263,90505771431
5185958;1;1;1;70;52;20;48;1; ;2;35;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;03;03;1;2;8413;08;52;197,240313497166
5185961;1;1;1;70;05;24;48;1; ;2;26;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;877803;2; ;85;38;39;1;2;8544;08;05;1170,5002180795
5185961;1;2;1;70;05;24;48;1; ;2;24;1; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;98;98;1;2;4921;08;05;1170,5002180795
5185963;1;3;1;70;05;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;99; ;1;2;.;08;05;2392,45364071515
5185973;1;2;1;70;05;52;48;1; ;2;104;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;14;45;70;1;2;1410;08;05;1220,31431495702
5185975;1;1;1;70;05;16;48;1; ;2;16;1; ;4;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;900000;1;2;14;79;70;1;2;1410;08;05;996,21419156542
5185977;1;3;1;70;05;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;22;97;90;1;1;2229;08;05;1107,72540557954
5185982;1;3;1;70;05;28;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;45; ;1;2;.;08;05;877,406473402876
5185983;1;2;1;70;05;4;24;1; ;2;20;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;38;53;1;1;5619;08;05;929,094229007309
5186001;1;2;1;70;52;8;40;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;41;95;95;1;1;4111;08;52;159,256604058795
5186011;1;1;1;70;05;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;14;32;32;1;1;1410;08;05;1065,84127091108
5186013;1;3;1;70;05;16;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;56;53;50;1;2;5630;08;05;1220,83606003851
5186015;1;2;1;70;05;52;48;1; ;2;54;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;93;33;39;1;2;9329;08;05;1220,83606003851
5186016;1;3;1;70;05;28;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;94;19;19;1;2;9499;08;05;1012,79473180931
5186017;1;1;1;70;05;20;48;1; ;2;24;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;82;39;38;1;2;8220;08;05;1153,7160974804
5186023;1;1;1;70;05;20;48;1; ;2;22;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;93;18;18;1;2;9311;08;05;898,209096967189
5186025;1;2;1;70;05;20;48;1; ;2;20;4; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;97;99;1;2;4520;08;05;1235,28744370586
5186027;1;1;1;70;05;12;24;4; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;61;03;03;1;1;6120;08;05;1294,51611667397
5186045;1;2;1;70;66;12;48;1; ;2;14;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;40;40;1;1;4711;08;66;309,441870172754
5186046;1;1;1;70;66;2;50;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;720000;800000;2; ;47;45;45;1;1;4781;08;66;280,548458785456
5186046;1;2;1;70;66;5;50;4; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;41;41;1;1;4771;08;66;280,548458785456
5186046;1;3;1;70;66;20;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;57; ;1;2;.;08;66;280,548458785456
5186048;1;3;1;70;66;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;02; ;1;1;.;08;66;275,862651541893
5186049;1;2;1;70;66;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;600000;2; ;81;55;55;1;1;8121;08;66;372,490093096016
5186049;1;4;1;70;66;18;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;45; ;1;2;.;08;66;372,490093096016
5186049;1;5;1;70;66;8;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;87; ;1;1;.;08;66;372,490093096016
5186057;1;2;1;70;66;16;48;4; ;2;16;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;84;84;1;2;4520;08;66;319,726907634862
5186058;1;2;1;70;66;12;48;1; ;2;12;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;41;95;95;1;1;4111;08;66;303,098788832569
