DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5199641;1;3;1;70;2;32;50;4; ;2;48;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1200000;1;1;84;39;39;1;2;08;8412;66;727,016546406405
5199649;1;3;1;70;2;104;48;1; ;2;104;1; ;5;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3700000;1;1;35;21;21;1;2;08;3520;66;727,016546406405
5199812;1;2;1;70;2;104;48;1; ;2;20;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;887000;2; ;31;95;95;1;2;08;3110;41;3194,50180134243
5199844;1;6;1;70;2;20;40;1; ;2;20;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;98;98;1;2;08;4921;41;1191,1818969726
5200900;1;1;1;70;2;4;4;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;54; ;1;1;08;.;41;1807,61064364346
5202108;1;2;1;70;2;28;15;4; ;2;28;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;320000;2; ;01;55;62;1;2;08;0123;17;1361,91137794395
5202290;1;3;1;70;2;3;48;8; ;2;3;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;480000;2; ;01;62;62;1;1;08;0113;73;1050,69568615718
5202291;1;3;1;70;2;12;48;1; ;2;12;1; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2000000;1;2;01;05;05;1;1;08;0112;73;774,884263693716
5202296;1;4;1;70;2;8;48;4; ;2;10;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;41;41;1;1;08;4752;73;727,016546406405
5202297;1;2;1;70;2;20;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;69;39;39;1;2;08;6910;73;1742,3384195188
5202338;1;2;1;70;2;3;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;400000;2; ;14;45;79;1;1;08;1410;73;6459,84762741872
5202352;1;1;1;70;2;16;48;8; ;2;104;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;800000;1;1;47;62;41;1;2;08;4723;73;3106,9483836219
5202379;1;1;1;70;2;56;48;4; ;2;56;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;889700;2; ;14;79;79;1;2;08;1410;73;1910,14220781876
5202439;1;1;1;70;2;8;55;8; ;2;8;8; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;62;62;1;1;08;0123;17;1544,55034385733
5202442;1;1;1;70;2;20;50;8; ;2;180;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;460000;2; ;97;62;54;1;2;08;9700;17;2719,28040645877
5202442;1;2;1;70;2;7;40;8; ;2;12;8; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;62;62;1;1;08;0123;17;2719,28040645877
5202442;1;3;1;70;2;9;40;8; ;2;11;8; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;62;62;1;1;08;0123;17;2719,28040645877
5203361;1;1;1;70;2;24;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;33;53;1;2;08;5611;17;2908,06618562562
5203361;1;3;1;70;2;16;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;33;45;1;2;08;4731;17;2908,06618562562
5203390;1;3;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;33; ;1;2;08;.;17;727,016546406405
5203448;1;2;1;70;2;36;48;1; ;2;36;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;860000;2; ;56;53;33;1;2;08;5611;76;2485,33695128948
5203449;1;1;1;70;2;12;50;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;850000;2; ;41;95;95;1;1;08;4111;76;1534,01837287517
5203450;1;4;1;70;2;8;48;1; ;2;42;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;97;58;54;1;1;08;9700;76;874,33792513116
5203451;1;1;1;70;2;8;54;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;49;98;98;1;1;08;4923;76;2776,17664217539
5203528;1;1;1;70;2;6;48;1; ;2;7;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;1;1170000;877803;2; ;86;59;59;1;1;08;8621;70;1549,16867636746
5203530;1;1;1;70;2;1;40;1; ;2;18;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1800000;3; ;56;58;45;1;1;08;5611;70;2770,07987515204
5203701;1;4;1;70;2;20;48;1; ;2;20;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;08;4771;17;1625,43193030401
5203709;1;2;1;70;2;24;35;8; ;2;20;8; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;01;62;62;1;2;08;0123;05;3112,09935824448
5203711;1;3;1;70;2;1;20;8; ;2;2;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;1;50000;98; ; ;49;62;97;1;1;08;4921;05;3562,68625823103
5203724;1;2;1;70;2;1;50;8; ;2;2;6; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;62;62;1;1;08;0123;05;4832,10145286758
5203730;1;2;1;70;2;1;40;4; ;2;27;4; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;01;62;62;1;1;08;0123;05;5543,4547803352
5203787;1;4;1;70;2;48;48;1; ;2;32;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;86;59;59;1;2;08;8610;05;2675,8351582628
5203794;1;1;1;70;2;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;33;87;87;1;1;08;3312;05;2675,8351582628
5203796;1;5;1;70;2;12;50;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;39;45;1;1;08;4721;05;2675,8351582628
5203812;1;1;1;70;2;4;30;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;500000;2; ;46;77;77;1;1;08;4631;23;1860,14320022962
5203823;1;1;1;70;2;4;40;3; ;2;16;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;54;54;1;1;08;9700;23;2459,94717240207
5203823;1;3;1;70;2;6;48;3; ;2;12;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;1;08;9700;23;2459,94717240207
5203825;1;3;1;70;2;4;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;43;02;02;1;1;08;4322;23;1089,94166887525
5203827;1;1;1;70;2;8;48;8; ;2;16;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;62;62;1;1;08;0141;23;2370,28485229704
5203827;1;4;1;70;2;8;40;8; ;2;16;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;62;62;1;1;08;0141;23;2370,28485229704
5203832;1;3;1;70;2;12;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;58;58;1;1;08;4111;23;2049,80122504513
5203833;1;2;1;70;2;24;48;1; ;2;24;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;13;62;1;2;08;0141;23;2049,80122504513
5203834;1;2;1;70;2;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;41;95;95;1;1;08;4111;23;2311,09974943294
5203841;1;1;1;70;2;8;48;3; ;2;8;3; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;1;08;9700;23;2686,08870048743
5203845;1;1;1;70;2;4;48;8; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;62;62;1;1;08;0161;23;1909,81467519006
5203847;1;3;1;70;2;8;48;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;62; ;1;1;08;.;23;1488,27651949885
5203848;1;2;1;70;2;16;48;3; ;2;22;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;73;54;39;1;2;08;7320;23;1808,10739196116
5203849;1;2;1;70;2;8;42;4; ;2;18;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;01;61;61;1;1;08;0161;23;1927,11685287199
5203859;1;2;1;70;2;30;48;2; ;2;30;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;85;13;13;1;2;08;8530;23;1405,71649023489
5203862;1;1;1;70;2;12;42;4; ;2;10;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;01;61;62;1;1;08;0111;23;3013,59259322865
5203924;1;5;1;70;2;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;870000; ; ; ;45; ;1;1;08;.;05;10703,3406330512
5203967;1;2;1;70;2;24;48;2; ;2;150;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;870000;2; ;85;13;13;1;2;08;8530;05;8274,80659518585
5203998;1;1;1;70;2;8;48;8; ;2;208;8; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;01;62;62;1;1;08;0122;05;4109,77385945404
5204002;1;1;1;70;2;30;30;1; ;2;45;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;98;2; ;01;62;62;1;2;08;0122;05;5109,05528798324
5204008;1;2;1;70;2;1;24;1; ;2;1;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;60000;98;2; ;56;45;45;1;1;08;5619;05;9648,24154409859
5204201;1;2;1;70;2;40;40;1; ;2;100;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;85;13;13;1;2;08;8530;20;2259,75241488636
5204213;1;3;1;70;2;5;44;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;970000; ; ; ;98; ;1;1;08;.;20;2293,74738907417
5204226;1;3;1;70;2;52;60;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;58; ;1;2;08;.;20;2055,75293639172
5204240;1;1;1;70;2;24;40;3; ;2;5;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;54;45;1;2;08;4792;20;1945,68161978599
5204243;1;1;1;70;2;20;40;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;54;54;1;2;08;9700;20;3839,07068153977
5204364;1;1;1;70;2;4;25;3; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;56;54;53;1;1;08;5619;44;1540,62984006837
5204475;1;2;1;70;2;6;40;1; ;2;35;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;47;45;45;1;1;08;4711;18;238,026655947854
5204497;1;4;1;70;2;15;49;4; ;2;29;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;41;95;95;1;2;08;4111;18;175,760081702338
5204498;1;2;1;70;2;2;35;3; ;2;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;700000;2; ;97;54;54;1;1;08;9700;18;175,760081702338
5204517;1;1;1;70;2;30;46;4; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;69;12;12;1;2;08;6910;18;727,016546406405
5204520;1;4;1;70;2;9;40;1; ;2;9;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;42;58;58;1;1;08;4210;18;727,016546406405
5204867;1;2;1;70;2;52;28;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;10;45;45;1;2;08;1081;68;2599,81561037001
5204867;1;4;1;70;2;7;48;1; ;2;7;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;58;54;1;1;08;9700;68;2599,81561037001
5204870;1;3;1;70;2;52;54;8; ;2;52;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;01;62;62;1;2;08;0126;68;3165,88396021329
5204911;1;1;1;70;2;2;24;4; ;2;8;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;01;77;77;1;1;08;0145;76;1341,42674828752
5204913;1;1;1;70;2;20;30;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;55;54;1;2;08;9700;76;1341,42674828752
5204917;1;4;1;70;2;18;48;1; ;2;18;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;53;53;1;2;08;9700;76;1341,42674828752
5204917;1;5;1;70;2;18;48;4; ;2;18;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;57;36;1;2;08;4921;76;1341,42674828752
5204922;1;1;1;70;2;24;48;1; ;2;52;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;45;45;45;1;2;08;4530;76;2353,52169749536
5204927;1;2;1;70;2;20;24;1; ;2;21;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;53;53;1;2;08;5611;76;2231,29354862483
5204939;1;1;1;70;2;19;48;4; ;2;20;5; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;96;41;59;1;2;08;9609;76;1533,70970138961
5205011;1;1;1;70;2;2;50;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;01;61;61;1;1;08;0161;54;739,734462500109
5205012;1;3;1;70;2;9;50;4; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;61;61;1;1;08;0161;54;938,943807745412
5205084;1;4;1;70;2;2;40;3; ;2;5;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;450000;2; ;97;54;54;1;1;08;9700;70;986,681270956115
5205147;1;4;1;70;2;6;40;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;1;08;9700;70;986,681270956115
5205241;1;2;1;70;2;24;48;1; ;2;48;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;13;13;1;2;08;8530;52;2699,36727920144
5205304;1;2;1;70;2;4;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;57; ;1;1;08;.;18;587,198921534688
5205305;1;4;1;70;2;4;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;45;45;1;1;08;5619;18;439,25923229523
5205307;1;2;1;70;2;150;48;2; ;2;132;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;13;13;1;2;08;8513;18;360,77370223699
5205311;1;1;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;800000;2; ;01;61;61;1;1;08;0161;18;219,51644731631
5205312;1;1;1;70;2;120;40;8; ;2;130;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;62;62;1;2;08;0162;18;220,246168458032
5205321;1;2;1;70;2;12;48;1; ;2;40;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;45;53;1;1;08;5611;18;577,426341759091
5205324;1;2;1;70;2;3;45;4; ;2;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;500000;2; ;41;95;95;1;1;08;4111;18;491,507546991304
5205326;1;1;1;70;2;20;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;58;45;1;2;08;4782;18;510,74747676457
5205335;1;3;1;70;2;2;48;4; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;600000;2; ;41;61;95;1;1;08;4111;18;202,53860664402
5205338;1;1;1;70;2;2;40;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;97;54;54;1;1;08;9700;18;275,068718634559
5205339;1;1;1;70;2;6;48;4; ;2;6;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;1;250000;800000;2; ;01;62;62;1;1;08;0161;18;408,892708845692
5205339;1;3;1;70;2;12;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;62;62;1;1;08;0161;18;408,892708845692
5205340;1;5;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;33; ;1;1;08;.;18;438,217364774031
5205348;1;1;1;70;2;24;48;4; ;2;24;4; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1000000;2; ;94;21;21;1;2;08;9499;18;703,040326809353
5205351;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ; ;45; ;1;1;08;.;18;444,380758149525
5205357;1;2;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ; ;45; ;1;1;08;.;18;331,449046308651
5205362;1;1;1;70;2;24;48;1; ;2;96;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;65;45;44;1;2;08;6512;18;516,910870140064
5205367;1;1;1;70;2;40;48;4; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;420000;2; ;81;55;55;1;2;08;8121;18;175,760081702338
5205367;1;2;1;70;2;36;48;1; ;2;36;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;84;32;32;1;2;08;8412;18;175,760081702338
5205368;1;1;1;70;2;32;48;4; ;2;32;1; ;2;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;800000;2; ;47;61;45;1;2;08;4754;18;331,449046308651
5205369;1;1;1;70;2;8;48;8; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;880000;2; ;01;62;62;1;1;08;0141;18;409,934576366891
5205369;1;3;1;70;2;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;900000;2; ;01;62;62;1;1;08;0162;18;409,934576366891
5205369;1;4;1;70;2;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;890000;2; ;01;62;62;1;1;08;0162;18;409,934576366891
5205375;1;1;1;70;2;24;40;4; ;2;24;4; ;1;2;9;ES AFILIADO A UN SISTEMA CONTRIBUTIVO DE SALUD; ; ; ; ;1; ; ; ; ; ;2; ;900000;2; ;68;44;44;1;2;08;6820;18;331,449046308651
5205398;1;3;1;70;2;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;45;53;1;1;08;5611;18;175,760081702338
5205404;1;3;1;70;2;20;48;1; ;2;20;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;1200000;2; ;42;87;87;1;2;08;4220;18;650,734860351197
5205412;1;1;1;70;2;8;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;800000;2; ;01;61;61;1;1;08;0123;18;703,040326809353
5205413;1;1;1;70;2;1;4;4; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;800000;2; ;01;61;62;1;1;08;0141;18;587,198921534688
5205414;1;1;1;70;2;16;48;1; ;2;17;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;84;45;1;2;08;4541;18;175,760081702338
5205540;1;1;1;70;2;4;45;4; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;800000;2; ;01;61;61;1;1;08;0161;54;2405,7964654763
5205540;1;6;1;70;2;4;45;4; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;500000;600000;2; ;41;95;95;1;1;08;4112;54;2405,7964654763
5205545;1;3;1;70;2;2;40;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;600000;2; ;01;97;61;1;1;08;0161;54;1688,17657004135
5205551;1;2;1;70;2;8;40;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;61;61;1;1;08;0161;54;648,886858782943
5205558;1;2;1;70;2;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;01;61;61;1;1;08;0123;54;869,240064282172
5205558;1;3;1;70;2;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;01;61;61;1;1;08;0123;54;869,240064282172
