DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,fex_c_2011
2799048,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,18.298.958.567.603
2799048,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,18.298.958.567.603
2799049,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,131.111.453.167.847
2799049,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,131.111.453.167.847
2799050,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,151.228.770.005.449
2799050,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,151.228.770.005.449
2799050,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,151.228.770.005.449
2799050,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,151.228.770.005.449
2799050,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,151.228.770.005.449
2799050,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,151.228.770.005.449
2799051,1,1,1,95,1,,1,2,,,1500000,2,2,,,,,,,,,,,,,2,10,63,174.074.516.835.722
2799051,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,174.074.516.835.722
2799052,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,174.074.516.835.722
2799052,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,174.074.516.835.722
2799053,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,118.564.167.537.639
2799053,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,118.564.167.537.639
2799053,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,118.564.167.537.639
2799053,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,118.564.167.537.639
2799053,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,118.564.167.537.639
2799054,1,1,1,95,1,,1,2,,,1000000,2,2,,,,,,,,,,,,,2,10,63,99.350.637.497.266
2799054,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,99.350.637.497.266
2799054,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,99.350.637.497.266
2799054,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,99.350.637.497.266
2799054,1,6,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,2,10,63,99.350.637.497.266
2799054,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,99.350.637.497.266
2799055,1,1,1,95,2,,,,,,,,1,1,2,,,,1200000,,2,2,2,,2,2,10,63,192.910.250.591.858
2799055,1,2,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,2,10,63,192.910.250.591.858
2799055,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,192.910.250.591.858
2799055,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,192.910.250.591.858
2799056,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,215.540.060.414.179
2799056,1,2,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,2,10,63,215.540.060.414.179
2799056,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,215.540.060.414.179
2799056,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,215.540.060.414.179
2799057,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,143.188.770.140.043
2799057,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,143.188.770.140.043
2799058,1,1,1,95,2,,,,,,,,1,1,2,,,,800000,,2,2,2,,2,2,10,63,2.832.999.821.691
2799058,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,2.832.999.821.691
2799058,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,2.832.999.821.691
2799058,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,2.832.999.821.691
2799058,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,2.832.999.821.691
2799059,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,2,10,63,196.704.326.658.043
2799059,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,196.704.326.658.043
2799060,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,201.286.069.872.912
2799060,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,201.286.069.872.912
2799060,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,201.286.069.872.912
2799060,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,201.286.069.872.912
2799062,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,197.414.074.199.534
2799062,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,197.414.074.199.534
2799062,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,197.414.074.199.534
2799063,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,131.592.993.103.241
2799063,1,2,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,2,10,63,131.592.993.103.241
2799063,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,131.592.993.103.241
2799064,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,198.647.338.545.008
2799064,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,198.647.338.545.008
2799064,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,198.647.338.545.008
2799064,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,198.647.338.545.008
2799064,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,198.647.338.545.008
2799064,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,198.647.338.545.008
2799065,1,1,1,95,1,,1,2,,,2000000,2,2,,,,,,,,,,,,,2,10,63,196.704.326.658.043
2799065,1,2,1,95,1,,1,2,,,2000000,2,2,,,,,,,,,,,,,2,10,63,196.704.326.658.043
2802909,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,176.649.356.656.986
2802909,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,176.649.356.656.986
2802909,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,176.649.356.656.986
2802909,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,176.649.356.656.986
2802910,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,228.071.613.289.116
2802910,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,228.071.613.289.116
2802910,1,3,1,95,2,,,,,,,,1,2,2,,,,,98,2,1,2,,2,2,10,63,228.071.613.289.116
2802911,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,215.540.060.414.179
2802911,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,215.540.060.414.179
2802911,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,215.540.060.414.179
2802911,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,215.540.060.414.179
2802912,1,1,1,95,1,,2,1,,536000,,2,2,,,,,,,,,,,,,2,10,63,155.198.563.713.403
2802912,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,155.198.563.713.403
2802913,1,1,1,95,2,,,,,,,,1,2,2,7200000,,,,,2,2,1,,2,2,10,63,154.651.374.768.963
2802913,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,154.651.374.768.963
2802914,1,1,1,95,1,,2,1,,536000,,2,2,,,,,,,,,,,,,2,10,63,183.362.205.397.976
2802914,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,183.362.205.397.976
2802914,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,183.362.205.397.976
2802914,1,4,1,95,2,,,,,,,,1,2,2,,,,,98,2,1,2,,2,2,10,63,183.362.205.397.976
2802914,1,5,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,2,10,63,183.362.205.397.976
2802931,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,179.921.673.421.594
2802931,1,2,1,95,2,,,,,,,,1,1,2,,,,90000,,2,2,2,,2,2,10,63,179.921.673.421.594
2802931,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,179.921.673.421.594
2802932,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,195.256.273.723.892
2802932,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,195.256.273.723.892
2802932,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,195.256.273.723.892
2802932,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,195.256.273.723.892
2802933,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,151.583.462.514.527
2802933,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,151.583.462.514.527
2802933,1,3,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,2,10,63,151.583.462.514.527
2802934,1,1,1,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,2,10,63,142.707.230.204.649
2802935,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,2,10,63,148.485.714.972.412
2802936,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,2,10,63,162.705.798.985.743
2802936,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,162.705.798.985.743
2802950,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,187.544.633.941.379
2802950,1,2,1,95,2,,,,,,,,1,1,2,,,,120000,350000,2,1,2,,2,2,10,63,187.544.633.941.379
2802950,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,187.544.633.941.379
2802950,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,187.544.633.941.379
2802951,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,14.430.328.642.901
2802951,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,14.430.328.642.901
2802952,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,16.533.704.002.697
2802953,1,1,1,95,1,,1,2,,,100000,2,2,,,,,,,,,,,,,2,10,63,129.727.900.823.469
2802953,2,1,2,95,2,,,,,,,,1,1,2,,,,600000,2400000,2,1,2,,2,2,10,63,129.727.900.823.469
2802954,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,2,10,63,186.792.909.531.299
2802954,1,2,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,2,10,63,186.792.909.531.299
2802955,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,2,10,63,200.886.755.201.446
2802970,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,141.672.045.387.782
2802970,1,3,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,2,10,63,141.672.045.387.782
2802970,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,141.672.045.387.782
2807200,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,63,112.150.083.754.538
2808392,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,131.412.240.325.039
2808392,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,131.412.240.325.039
2808392,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,131.412.240.325.039
2808394,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,155.059.725.168.945
2808394,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,155.059.725.168.945
2808395,1,1,1,95,2,,,,,,,,1,1,2,,,,720000,,2,2,2,,2,2,10,13,163.794.876.120.678
2808395,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,163.794.876.120.678
2808395,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,163.794.876.120.678
2808395,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,163.794.876.120.678
2808396,1,1,1,95,1,,1,2,,,150000,2,1,2,2,,,,,98,2,1,2,,2,2,10,13,893.325.557.639.779
2808396,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,893.325.557.639.779
2808396,1,3,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,2,10,13,893.325.557.639.779
2808397,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,165.333.024.070.117
2808397,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,165.333.024.070.117
2808397,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,165.333.024.070.117
2808397,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,165.333.024.070.117
2808398,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,175.413.618.777.314
2808398,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,175.413.618.777.314
2808398,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,175.413.618.777.314
2808398,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,175.413.618.777.314
2808398,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,175.413.618.777.314
2808398,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,175.413.618.777.314
2808398,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,175.413.618.777.314
2808400,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,146.329.565.648.455
2808400,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,146.329.565.648.455
2808400,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,146.329.565.648.455
2808400,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,146.329.565.648.455
2808400,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,146.329.565.648.455
2808401,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,116.227.034.366.794
2808401,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,116.227.034.366.794
2808402,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,140.063.015.439.747
2808402,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,140.063.015.439.747
2808402,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,140.063.015.439.747
2808402,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,140.063.015.439.747
2808402,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,140.063.015.439.747
2808402,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,13,140.063.015.439.747
2809620,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,11.758.607.068.048
2809620,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,11.758.607.068.048
2809621,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,105.021.540.685.984
2809621,1,2,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,2,10,23,105.021.540.685.984
2809622,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,175.173.115.259.034
2809622,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,175.173.115.259.034
2809622,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,175.173.115.259.034
2809623,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,121.260.358.573.354
2809623,1,2,1,95,2,,,,,,,,1,1,2,,,,1000000,,2,2,2,,2,2,10,23,121.260.358.573.354
2809623,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,121.260.358.573.354
2809623,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,121.260.358.573.354
2809624,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,104.455.740.766.903
2809624,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,104.455.740.766.903
2809625,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,800000,2,1,2,,2,2,10,23,165.915.835.822.887
2809625,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,165.915.835.822.887
2809626,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,163.817.764.565.231
2809626,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,163.817.764.565.231
2809626,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,163.817.764.565.231
2809626,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,163.817.764.565.231
2809627,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,132.349.534.182.038
2809627,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,132.349.534.182.038
2809628,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,12.122.690.882.451
2809628,1,2,1,95,2,,,,,,,,1,1,2,,,,780000,,2,2,2,,2,2,10,23,12.122.690.882.451
2809628,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,12.122.690.882.451
2809628,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,12.122.690.882.451
2809628,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,12.122.690.882.451
2809628,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,12.122.690.882.451
2809629,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,126.709.625.686
2809629,1,2,1,95,2,,,,,,,,1,1,2,,,,1440000,,2,2,2,,2,2,10,23,126.709.625.686
2809629,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,126.709.625.686
2809629,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,126.709.625.686
2809629,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,126.709.625.686
2809629,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,126.709.625.686
2809629,1,9,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,126.709.625.686
2809631,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,916.404.438.974.974
2809631,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,916.404.438.974.974
2809632,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,2,10,23,111.597.377.594.963
2809632,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,111.597.377.594.963
2809632,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,111.597.377.594.963
2809633,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,101.337.999.212.935
2809633,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,101.337.999.212.935
2809635,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,185.188.368.213.316
2809635,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,185.188.368.213.316
2809635,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,185.188.368.213.316
2809640,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,125.877.650.681.801
2809640,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,125.877.650.681.801
2809640,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,125.877.650.681.801
2809640,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,125.877.650.681.801
2809640,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,125.877.650.681.801
2809640,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,125.877.650.681.801
2809641,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,113.894.328.816.594
2809641,1,2,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,2,10,23,113.894.328.816.594
2809641,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,113.894.328.816.594
2809641,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,113.894.328.816.594
2809641,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,113.894.328.816.594
2809641,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,113.894.328.816.594
2809641,1,11,1,95,2,,,,,,,,1,2,2,,,,,1440000,2,1,2,,2,2,10,23,113.894.328.816.594
2809642,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,895.423.726.398.416
2809642,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,2,10,23,895.423.726.398.416
