DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,clase,MES,DPTO,ORDEN,fex_c_2011
2802931,1,4,3,1,1,1,1,3,3,1,,,9000000,70000,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,1,1,1,1,1,3,1,1,2,10,63,1,179.921.673.421.594
2802932,1,3,2,1,1,1,1,5,3,1,,,10000000,100000,,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,5,1,1,1,2,1,1,1,1,1,2,3,1,1,2,10,63,1,195.256.273.723.892
2802933,1,3,2,1,2,1,1,1,3,3,,,,,130000,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,3,2,2,,4,1,2,1,4,1,1,1,1,1,2,3,1,1,2,10,63,1,151.583.462.514.527
2802934,1,1,1,1,2,1,1,6,,1,,,6000000,50000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,3,1,2,1,2,1,1,1,2,3,1,1,2,10,63,1,142.707.230.204.649
2802935,1,3,2,1,1,1,1,1,3,3,,,,,110000,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,3,1,1,1,4,1,1,1,1,1,2,3,1,1,2,10,63,1,148.485.714.972.412
2802936,1,3,2,1,2,1,1,5,3,1,,,12000000,100000,,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,,3,1,2,1,2,1,1,1,1,1,2,3,1,1,2,10,63,1,162.705.798.985.743
2802950,1,3,2,1,1,1,1,1,3,1,,,10000000,100000,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,1,1,1,1,2,3,1,1,2,10,63,1,187.544.633.941.379
2802951,1,3,2,1,1,1,1,1,3,1,,,12000000,100000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,1,1,1,1,2,2,1,1,2,10,63,1,14.430.328.642.901
2802952,1,3,1,1,1,1,1,1,3,3,,,,,75000,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,10,63,1,16.533.704.002.697
2802953,1,1,1,1,2,1,1,1,4,1,,,12000000,60000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,1,2,1,2,1,1,1,2,3,1,1,2,10,63,1,129.727.900.823.469
2802953,2,2,2,1,2,1,1,1,4,3,,,,,100000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,4,2,,,,,,,,,,,1,1,2,10,63,1,129.727.900.823.469
2802954,1,2,2,1,1,1,1,1,4,3,,,,,110000,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,4,1,2,1,4,1,1,1,1,1,2,3,1,1,2,10,63,1,186.792.909.531.299
2802955,1,3,1,1,1,1,1,1,3,1,,,12000000,120000,,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,1,1,1,1,2,1,1,1,1,1,2,3,1,1,2,10,63,1,200.886.755.201.446
2802970,1,4,3,1,1,1,1,1,3,1,,,10000000,90000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,3,2,2,,6,1,1,1,4,1,1,1,1,1,2,3,1,1,2,10,63,1,141.672.045.387.782
2807200,1,2,1,2,1,4,1,6,,4,,,,150000,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,1,1,2,1,1,2,2,1,2,,1,1,2,10,63,1,112.150.083.754.538
2808392,1,4,2,1,1,1,1,1,3,1,,,98,300000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,1,3,2,1,2,10,13,1,131.412.240.325.039
2808394,1,3,1,1,1,1,1,1,3,3,,,,,240000,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,2,1,2,1,1,1,1,1,1,3,2,1,2,10,13,1,155.059.725.168.945
2808395,1,3,2,1,1,1,1,1,3,1,,,98,70000,,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,4,1,1,5,1,1,1,1,1,1,1,3,2,1,2,10,13,1,163.794.876.120.678
2808396,1,4,3,2,1,1,1,3,3,1,,,98,200000,,1,2,1,2,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,,5,1,1,1,4,1,1,2,1,1,1,2,2,1,2,10,13,1,893.325.557.639.779
2808397,1,2,2,1,1,1,1,1,3,1,,,98,300000,,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,,6,1,2,1,4,1,1,1,1,1,1,2,2,1,2,10,13,1,165.333.024.070.117
2808398,1,4,3,1,1,1,1,1,3,1,,,98,300000,,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,3,2,2,,7,1,1,1,2,1,1,1,1,1,1,3,2,1,2,10,13,1,175.413.618.777.314
2808400,1,5,2,1,1,1,1,1,3,1,,,98,250000,,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,5,1,1,1,4,1,1,1,1,1,1,3,2,1,2,10,13,1,146.329.565.648.455
2808401,1,2,1,1,1,1,1,1,3,1,,,98,150000,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,1,1,1,1,1,3,2,1,2,10,13,1,116.227.034.366.794
2808402,1,3,2,1,1,1,1,1,3,4,,,,90000,,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,6,1,1,1,2,1,1,1,1,1,1,3,2,1,2,10,13,1,140.063.015.439.747
2809620,1,2,1,6,,4,4,5,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,3,1,1,4,1,1,2,2,2,2,1,,,1,2,10,23,1,11.758.607.068.048
2809621,1,1,1,6,,4,4,1,5,1,,,500000,20000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,4,1,1,4,1,1,2,2,2,2,1,,,1,2,10,23,1,105.021.540.685.984
2809622,1,3,2,2,2,4,4,1,5,1,,,700000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,4,1,1,4,1,1,2,2,2,2,1,,,1,2,10,23,1,175.173.115.259.034
2809623,1,2,2,2,1,4,4,5,5,1,,,300000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,6,1,1,4,1,2,2,2,2,2,,,,1,2,10,23,1,121.260.358.573.354
2809624,1,3,2,6,,4,4,5,5,1,,,3000000,200000,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,,2,1,1,4,1,2,2,2,2,2,,,,1,2,10,23,1,104.455.740.766.903
2809625,1,3,2,6,,4,4,1,5,1,,,1000000,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,4,1,1,4,1,2,2,2,2,2,,,,1,2,10,23,1,165.915.835.822.887
2809626,1,2,2,2,1,4,4,1,5,1,,,100000,25000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,4,1,1,5,1,2,2,2,2,2,,,,1,2,10,23,1,163.817.764.565.231
2809627,1,1,1,6,,4,4,5,5,1,,,300000,50000,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,4,1,1,2,2,2,2,1,,,1,2,10,23,1,132.349.534.182.038
2809628,1,1,1,6,,4,5,1,5,1,,,3000000,60000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,8,1,1,4,1,1,2,2,2,2,1,,,1,2,10,23,1,12.122.690.882.451
2809629,1,3,3,6,,4,5,2,5,1,,,300000,40000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,10,1,1,4,1,1,2,2,2,2,0,,,1,2,10,23,1,126.709.625.686
2809631,1,1,1,6,,4,4,5,5,4,,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,5,1,2,2,2,2,2,,,,1,2,10,23,1,916.404.438.974.974
2809632,1,2,2,2,1,4,5,5,5,4,,,,50000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,7,1,1,5,1,1,2,2,2,2,1,,,1,2,10,23,1,111.597.377.594.963
2809633,1,4,3,2,1,4,5,1,5,1,,,2000000,80000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,,2,2,,3,1,1,5,1,1,2,2,2,2,1,,,1,2,10,23,1,101.337.999.212.935
2809635,1,2,2,2,1,4,4,1,5,1,,,3000000,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,4,1,1,5,1,2,2,2,2,2,,,,1,2,10,23,1,185.188.368.213.316
2809640,1,2,2,2,1,3,4,5,5,1,,,3000000,50000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,6,1,1,4,1,1,2,2,2,2,1,,,1,2,10,23,1,125.877.650.681.801
2809641,1,2,2,6,,3,4,5,5,1,,,2000000,50000,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,2,2,,13,1,1,4,1,1,2,2,2,2,1,,,1,2,10,23,1,113.894.328.816.594
2809642,1,3,3,6,,3,1,5,5,1,,,1000000,50000,,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,4,1,1,2,2,2,1,1,,2,1,2,10,23,1,895.423.726.398.416
2809643,1,4,2,2,1,4,10,1,5,1,,,2000000,50000,,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,,4,1,1,4,2,1,2,2,2,1,1,,2,1,2,10,23,1,131.750.284.514.114
2809645,1,3,2,2,1,4,1,1,5,1,,,7000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,7,1,1,2,2,2,1,1,,2,1,2,10,23,1,120.694.558.654.273
2809646,1,2,2,2,1,4,1,1,5,1,,,5000000,50000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,8,1,1,4,1,1,2,2,2,1,1,,2,1,2,10,23,1,126.795.438.614.167
2809647,1,3,2,2,2,4,1,1,5,4,,,,70000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,6,1,1,1,2,1,2,2,2,1,1,,2,1,2,10,23,1,101.803.772.580.103
2809648,1,3,2,2,1,4,4,1,5,1,,,5000000,30000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,,3,1,1,4,1,1,2,2,2,2,1,,,1,2,10,23,1,126.843.350.116.627
2809649,1,3,2,2,1,4,4,1,5,4,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,1,2,1,2,2,2,2,1,,,1,2,10,23,1,132.640.153.565.696
2809650,1,2,2,2,1,4,4,1,5,1,,,10000000,60000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,7,1,1,4,1,1,2,2,2,1,1,,2,1,2,10,23,1,121.184.528.190.109
2809651,1,3,2,6,,4,4,1,5,1,,,6000000,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,3,1,1,4,1,2,2,2,2,2,,,,1,2,10,23,1,134.714.791.849.404
2809652,1,2,1,6,,4,4,5,5,4,,,,40000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,3,1,1,4,1,1,2,2,2,2,0,,,1,2,10,23,1,126.790.986.937.304
2809653,1,2,1,6,,4,4,5,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,5,1,1,4,1,1,2,2,2,2,0,,,1,2,10,23,1,127.356.786.856.384
2809654,1,1,1,6,,4,4,5,5,1,,,2000000,10000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,7,1,1,2,2,2,2,0,,,1,2,10,23,1,147.578.946.677.861
2809656,1,2,1,6,,4,4,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,4,1,1,7,1,1,2,2,2,2,1,,,1,2,10,23,1,7.769.354.718.993
2809657,1,2,1,6,,4,4,1,5,4,,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,3,1,1,7,1,1,2,2,2,2,1,,,1,2,10,23,1,11.758.607.068.048
2809658,1,4,3,6,,4,5,1,5,1,,,4500000,40000,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,8,1,1,7,1,1,2,2,2,2,1,,,1,2,10,23,1,148.554.902.320.564
2809659,1,1,1,6,,4,4,1,5,1,,,2000000,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,2,2,,5,1,1,7,1,1,2,2,2,2,1,,,1,2,10,23,1,169.376.311.809.965
2809660,1,1,1,6,,4,4,5,5,4,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,5,1,1,7,1,1,2,2,2,2,1,,,1,2,10,23,1,137.707.955.820.173
2809661,1,2,1,6,,4,4,1,5,4,,,,50000,,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,,2,2,,3,1,1,5,1,1,2,2,2,2,1,,,1,2,10,23,1,140.170.690.015.085
2809662,1,1,1,6,,4,5,1,5,1,,,3000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,3,1,1,5,1,1,2,2,2,2,1,,,1,2,10,23,1,131.170.433.365.513
2809663,1,3,2,2,1,4,5,1,5,4,,,,100000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,2,1,1,5,2,1,2,2,2,2,1,,,1,2,10,23,1,116.227.034.366.794
2809664,1,1,1,6,,4,4,1,5,1,,,3000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,5,1,2,2,2,2,2,,,,1,2,10,23,1,164.128.266.182.521
2809665,1,2,1,6,,4,4,5,5,1,,,2000000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,4,1,1,5,1,2,2,2,2,2,,,,1,2,10,23,1,126.190.241.944.437
2809671,1,2,1,6,,3,5,1,4,1,,,8000000,80000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,4,1,1,2,2,2,2,1,,,1,2,10,23,1,910.746.439.784.166
