Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011;Area
3771298;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;07;05;2598,03961976369;05
3771299;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;1;07;05;1035,04123922631;05
3771299;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;07;05;1035,04123922631;05
3771299;1;3;1;90;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;2;1;07;05;1035,04123922631;05
3771300;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;05;710,225206343431;05
3771300;1;2;1;90;2;1;2;2;2;2;2;2;2;1; ;30; ; ; ; ; ; ; ;2;1;07;05;710,225206343431;05
3771300;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;05;710,225206343431;05
3771300;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;710,225206343431;05
3771300;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;710,225206343431;05
3771301;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;941,67767621868;05
3771301;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;941,67767621868;05
3771301;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;24; ; ; ; ; ; ; ; ;1;07;05;941,67767621868;05
3771301;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;05;941,67767621868;05
3771302;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;16; ;25; ; ; ; ; ; ;1;07;05;764,40815324742;05
3771302;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;05;764,40815324742;05
3771302;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;07;05;764,40815324742;05
3771302;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;4; ; ; ; ; ; ;1;07;05;764,40815324742;05
3771302;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;05;764,40815324742;05
3771303;1;1;1;90;2;1;2;2;2;2;2;2;2;1; ;18; ; ; ; ; ; ; ;3;1;07;05;853,150888349413;05
3771303;1;2;1;90;2;1;2;2;2;2;2;2;2;1; ;14; ; ; ; ; ; ; ;2;1;07;05;853,150888349413;05
3771304;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;07;05;1272,05842064556;05
3771305;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;07;05;962,271961361113;05
3771307;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;07;05;1924,54392272223;05
3771308;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;1651,85866136341;05
3771308;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;42; ;12; ; ; ; ; ; ;1;07;05;1651,85866136341;05
3771308;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;1651,85866136341;05
3771308;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;05;1651,85866136341;05
3771309;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;05;2544,11684129112;05
3771310;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;07;05;2388,51188510062;05
3771310;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;2388,51188510062;05
3771311;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;1;07;05;2656,12113063576;05
3771311;1;2;1;90;2;1;2;1;1;2;2;2;2;2; ;12; ;15;20; ; ; ; ; ;1;07;05;2656,12113063576;05
3771311;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;20; ; ; ; ; ; ;1;07;05;2656,12113063576;05
3771311;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;20; ; ; ; ; ; ;1;07;05;2656,12113063576;05
3771312;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;26; ; ; ; ; ; ;1;07;05;2299,60188259768;05
3771313;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;26; ;50; ; ; ; ; ; ;1;07;05;1039,85849222364;05
3771313;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;1039,85849222364;05
3771313;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;1039,85849222364;05
3771313;1;4;1;90;2;1;2;2;2;2;2;2;2;1; ;6; ; ; ; ; ; ; ;4;1;07;05;1039,85849222364;05
3771313;1;5;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;36; ; ; ; ; ; ;1;07;05;1039,85849222364;05
3771314;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;1;07;05;1074,19461253187;05
3771314;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;07;05;1074,19461253187;05
3771314;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;05;1074,19461253187;05
3771314;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;07;05;1074,19461253187;05
3771314;1;6;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;20; ; ; ; ; ; ;1;07;05;1074,19461253187;05
3771315;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;05;552,864577340521;05
3771315;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;552,864577340521;05
3771315;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;07;05;552,864577340521;05
3771315;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1;07;05;552,864577340521;05
3771315;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;07;05;552,864577340521;05
3771315;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;552,864577340521;05
3771316;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;10; ; ;40; ; ; ; ; ;1;07;73;213,76200516004;73
3771316;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;73;213,76200516004;73
3771317;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;73;184,434498955504;73
3771317;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;07;73;184,434498955504;73
3771317;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;07;73;184,434498955504;73
3771318;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;73;223,938338389058;73
3771319;1;1;1;90;1;2;2;2;2;2;1;2;2;2;8; ; ; ; ; ;4; ; ; ;1;07;73;132,509736201007;73
3771319;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;10; ; ;21; ; ; ; ; ;1;07;73;132,509736201007;73
3771319;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;07;73;132,509736201007;73
3771320;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;07;73;236,642094161746;73
3771320;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;07;73;236,642094161746;73
3771320;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;73;236,642094161746;73
3771321;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;3; ;8; ; ; ; ; ; ;1;07;73;243,625816493095;73
3771321;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;21; ; ; ; ; ; ;1;07;73;243,625816493095;73
3771322;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;4; ; ; ; ; ; ;1;07;73;224,458080337553;73
3771322;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;73;224,458080337553;73
3771323;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;73;227,323665204847;73
3771323;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;1;07;73;227,323665204847;73
3771323;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;2; ; ; ; ; ; ;1;07;73;227,323665204847;73
3771325;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;07;73;217,812520329828;73
3771326;1;1;1;90;2;1;2;2;2;2;1;2;2;2; ;35; ; ; ; ;6; ; ; ;1;07;73;290,203906872964;73
3771326;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;73;290,203906872964;73
3771326;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;73;290,203906872964;73
3771327;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;28; ; ; ; ; ; ;1;07;73;293,182172301337;73
3771327;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;1;07;73;293,182172301337;73
3771328;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;20; ; ; ; ; ; ;1;07;73;324,871475880309;73
3771328;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;73;324,871475880309;73
3771328;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;73;324,871475880309;73
3771329;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;07;73;230,798243866077;73
3771329;1;2;1;90;2;1;2;2;2;2;1;2;2;2; ;6; ; ; ; ;2; ; ; ;1;07;73;230,798243866077;73
3771329;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;30; ; ; ; ; ; ;1;07;73;230,798243866077;73
3771330;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;6; ; ; ; ; ; ;1;07;73;243,625816493095;73
3771330;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;30; ; ; ; ; ; ;1;07;73;243,625816493095;73
3771332;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;73;207,63618710081;73
3771332;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;73;207,63618710081;73
3771333;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;73;251,493301839574;73
3771333;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;36; ; ; ; ; ; ;1;07;73;251,493301839574;73
3771333;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;73;251,493301839574;73
3771333;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;10; ; ; ; ; ; ;1;07;73;251,493301839574;73
3771333;1;6;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;2; ; ; ; ; ; ;1;07;73;251,493301839574;73
3771333;2;1;2;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;07;73;251,493301839574;73
3771334;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;73;220,960072960685;73
3771334;1;2;1;90;2;1;1;2;2;2;2;2;2;2; ;12;8; ; ; ; ; ; ; ;1;07;73;220,960072960685;73
3771335;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;14; ; ;30; ; ; ; ; ;1;07;73;253,396365104222;73
3771335;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;73;253,396365104222;73
3771335;1;3;1;90;2;1;2;2;1;2;2;2;1;2; ;14; ; ;7; ; ; ;3; ;1;07;73;253,396365104222;73
3771335;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;73;253,396365104222;73
3771336;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;73;245,451308739012;73
3771336;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;36; ; ;24; ; ; ; ; ;1;07;73;245,451308739012;73
3771336;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;73;245,451308739012;73
3771337;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;73;293,182172301337;73
3771337;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;18; ; ; ; ; ; ;1;07;73;293,182172301337;73
3771340;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;73;344,812066145497;73
3771340;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;80; ; ; ; ; ; ;1;07;73;344,812066145497;73
3771340;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;73;344,812066145497;73
3771341;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;73;283,344001395944;73
3771342;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1;07;73;283,344001395944;73
3771343;1;1;1;90;2;1;2;1;2;2;1;2;2;2; ;10; ;10; ; ;8; ; ; ;1;07;05;1519,07343301652;05
3771343;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;6; ; ; ; ; ; ;1;07;05;1519,07343301652;05
3771344;1;1;1;90;2;1;1;1;2;2;2;2;2;2; ;20;10;8; ; ; ; ; ; ;1;07;05;1019,48015431393;05
3771344;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;6; ;5; ; ; ; ; ; ;1;07;05;1019,48015431393;05
3771344;1;3;1;90;2;1;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ;3;1;07;05;1019,48015431393;05
3771345;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;12; ; ; ; ; ; ;1;07;05;1722,01665876969;05
3771345;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;14; ; ; ; ; ; ;1;07;05;1722,01665876969;05
3771346;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;1299,01980988185;05
3771346;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;15; ;12; ; ; ; ; ; ;1;07;05;1299,01980988185;05
3771346;1;3;1;90;2;1;1;2;2;2;2;2;2;2; ;10;4; ; ; ; ; ; ; ;1;07;05;1299,01980988185;05
3771347;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;05;903,776029975659;05
3771347;1;2;1;90;2;1;2;1;2;2;2;2;2;1; ;15; ;8; ; ; ; ; ;17;1;07;05;903,776029975659;05
3771347;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;05;903,776029975659;05
3771347;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;903,776029975659;05
3771348;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;05;1333,36365084712;05
3771348;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;1;07;05;1333,36365084712;05
3771348;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;1333,36365084712;05
3771348;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;05;1333,36365084712;05
3771348;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;1333,36365084712;05
3771349;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;8; ; ; ; ; ; ;1;07;05;1044,7394885607;05
3771349;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;05;1044,7394885607;05
3771349;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;07;05;1044,7394885607;05
3771350;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;16; ;10; ; ; ; ; ; ;1;07;05;1160,44361289898;05
3771350;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;6; ; ; ; ; ; ;1;07;05;1160,44361289898;05
3771354;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;8; ; ; ; ; ; ;1;07;05;723,022619243484;05
3771354;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;5; ;6; ; ; ; ; ; ;1;07;05;723,022619243484;05
3771354;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;723,022619243484;05
3771354;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;723,022619243484;05
3771354;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;07;05;723,022619243484;05
3771354;1;8;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;07;05;723,022619243484;05
3771354;1;9;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;05;723,022619243484;05
3771355;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;07;05;931,529098957312;05
3771355;1;2;1;90;2;1;2;1;2;1;2;2;2;2; ;12; ;8; ;10; ; ; ; ;1;07;05;931,529098957312;05
3771355;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;07;05;931,529098957312;05
3771355;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;05;931,529098957312;05
3771356;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;6; ; ; ; ; ; ;1;07;05;942,209187532627;05
3771356;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;942,209187532627;05
3771356;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;942,209187532627;05
3771356;1;4;1;90;2;1;2;1;1;2;2;2;2;2; ;12; ;12;20; ; ; ; ; ;1;07;05;942,209187532627;05
3771356;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;942,209187532627;05
3771356;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1;07;05;942,209187532627;05
3771357;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;10; ; ; ; ; ; ;1;07;05;1027,92667658579;05
3771358;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;12; ;8; ; ; ; ; ; ;1;07;05;1167,02666422555;05
3771358;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;4; ;4; ; ; ; ; ; ;1;07;05;1167,02666422555;05
3771359;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;918,805603574087;05
3771359;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;20; ; ;30; ; ; ; ; ;1;07;05;918,805603574087;05
3771360;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;5; ; ; ; ; ; ;1;07;05;954,401171601904;05
3771360;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;05;954,401171601904;05
3771360;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;05;954,401171601904;05
3771360;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1;07;05;954,401171601904;05
3771360;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;954,401171601904;05
3771360;1;6;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;6; ; ; ; ; ; ;1;07;05;954,401171601904;05
3771361;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;05;1221,96479033326;05
3771362;1;1;1;90;2;1;2;2;2;2;2;1;2;2; ;6; ; ; ; ; ;5; ; ;1;07;05;1073,67082187497;05
3771362;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;07;05;1073,67082187497;05
3771362;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;1073,67082187497;05
3771362;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;1;07;05;1073,67082187497;05
3771362;1;5;1;90;2;1;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ;15;1;07;05;1073,67082187497;05
3771363;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1;07;73;306,22409039765;73
3771363;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1;07;73;306,22409039765;73
3771364;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;21; ; ;70; ; ; ; ; ;1;07;05;918,805603574087;05
3771364;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;918,805603574087;05
3771365;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;26; ;20; ; ; ; ; ; ;1;07;05;1162,93734763386;05
3771365;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;10; ;14; ; ; ; ; ; ;1;07;05;1162,93734763386;05
3771366;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;1476,82084416705;05
3771366;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;1;07;05;1476,82084416705;05
3771366;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;1476,82084416705;05
3771366;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;07;05;1476,82084416705;05
3771367;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;15; ; ;14; ; ; ; ; ;1;07;05;918,805603574087;05
3771367;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;918,805603574087;05
3771368;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1;07;05;1183,31568554357;05
3771368;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;1;07;05;1183,31568554357;05
3771368;1;3;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;1;07;05;1183,31568554357;05
3771368;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;35; ;84; ; ; ; ; ; ;1;07;05;1183,31568554357;05
3771369;1;1;1;90;2;1;2;1;2;2;2;2;2;1; ;16; ;7; ; ; ; ; ;6;1;07;05;1096,07658412868;05
3771369;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;1;07;05;1096,07658412868;05
3771369;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;07;05;1096,07658412868;05
3771370;1;1;1;90;2;1;1;2;1;2;2;2;2;2; ;7;14; ;14; ; ; ; ; ;1;07;05;1053,81627462216;05
3771370;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;05;1053,81627462216;05
3771370;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1;07;05;1053,81627462216;05
3771371;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;2001,5563143376;05
3771371;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;8; ;21; ; ; ; ; ; ;1;07;05;2001,5563143376;05
3771372;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;1329,26661359838;05
3771372;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;07;05;1329,26661359838;05
3771372;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1;07;05;1329,26661359838;05
3771375;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;05;871,782898092656;05
3771375;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1;07;05;871,782898092656;05
3771375;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;871,782898092656;05
3771375;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1;07;05;871,782898092656;05
3771375;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;1;07;05;871,782898092656;05
3771375;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;871,782898092656;05
3771375;1;8;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;1;07;05;871,782898092656;05
3771376;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1;07;05;1027,92667658579;05
3771377;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;589,640085668095;05
3771377;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;70; ; ; ; ; ; ; ; ;1;07;05;589,640085668095;05
3771377;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;07;05;589,640085668095;05
