Directorio;Secuencia_p;Orden;Hogar;Regis;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Clase;Mes;Dpto;Fex_c_2011
3696475;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;2;03;52;1373,95047575081
3696475;1;3;1;90;1;1;2;1;2;2;2;2;2;2;7;28; ;28; ; ; ; ; ; ;2;03;52;1373,95047575081
3696475;1;4;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;2;03;52;1373,95047575081
3696476;1;1;1;90;1;1;2;2;2;2;2;2;2;2;14;7; ; ; ; ; ; ; ; ;2;03;52;1685,77375913778
3696476;1;2;1;90;1;1;2;2;2;1;2;2;2;2;14;28; ; ; ;14; ; ; ; ;2;03;52;1685,77375913778
3696476;1;3;1;90;1;1;2;2;2;2;2;2;2;2;14;14; ; ; ; ; ; ; ; ;2;03;52;1685,77375913778
3696478;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;7; ; ;7; ; ; ; ; ;2;03;52;2803,94643514592
3696478;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;35; ; ;14; ; ; ; ; ;2;03;52;2803,94643514592
3696478;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;52;2803,94643514592
3696478;1;4;1;90;2;1;2;2;1;2;2;2;2;2; ;28; ; ;7; ; ; ; ; ;2;03;52;2803,94643514592
3696478;1;5;1;90;2;1;2;2;1;2;2;1;2;2; ;7; ; ;7; ; ;2; ; ;2;03;52;2803,94643514592
3696478;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;52;2803,94643514592
3696478;1;7;1;90;2;1;2;2;1;2;2;2;2;2; ;14; ; ;7; ; ; ; ; ;2;03;52;2803,94643514592
3696478;1;8;1;90;1;1;2;1;2;2;2;2;2;2;14;28; ;7; ; ; ; ; ; ;2;03;52;2803,94643514592
3696479;1;1;1;90;1;1;2;1;2;2;2;2;2;2;14;7; ;7; ; ; ; ; ; ;2;03;52;3312,10772625372
3696479;1;2;1;90;1;1;2;1;2;1;2;2;2;2;7;14; ;7; ;7; ; ; ; ;2;03;52;3312,10772625372
3696479;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;52;3312,10772625372
3696479;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;52;3312,10772625372
3696479;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;52;3312,10772625372
3696480;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;52;1352,59727109754
3696481;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;52;2231,24850226651
3696481;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;52;2231,24850226651
3696483;1;1;1;90;1;1;1;2;1;2;2;2;2;2;7;7;7; ;7; ; ; ; ; ;2;03;52;1693,95103807282
3696483;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;35; ; ;8; ; ; ; ; ;2;03;52;1693,95103807282
3696483;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;52;1693,95103807282
3696483;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;52;1693,95103807282
3696483;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;52;1693,95103807282
3696484;1;1;1;90;1;1;2;1;2;2;2;2;2;2;14;28; ;7; ; ; ; ; ; ;2;03;52;3362,45716628164
3696484;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;03;52;3362,45716628164
3696484;1;3;1;90;1;1;2;1;2;2;2;2;2;2;14;28; ;21; ; ; ; ; ; ;2;03;52;3362,45716628164
3696488;1;1;1;90;2;1;2;1;2;2;2;2;2;1; ;7; ;7; ; ; ; ; ;8;2;03;52;2080,35137486768
3696488;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;03;52;2080,35137486768
3696489;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;03;52;1637,21129516052
3696489;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;03;52;1637,21129516052
3696489;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;03;52;1637,21129516052
3696489;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;03;52;1637,21129516052
3696489;1;5;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;2;03;52;1637,21129516052
3696489;1;6;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;03;52;1637,21129516052
3696490;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;21; ; ; ; ; ; ;2;03;52;1274,02365588856
3696490;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;2;03;52;1274,02365588856
3696491;1;1;1;90;1;1;2;1;2;2;2;2;2;2;7;28; ;14; ; ; ; ; ; ;2;03;52;1336,74657912561
3696491;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;52;1336,74657912561
3696491;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;52;1336,74657912561
3696492;1;1;1;90;1;1;2;1;2;2;2;2;2;2;2;10; ;10; ; ; ; ; ; ;2;03;52;2062,9278027538
3696492;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;28; ;14; ; ; ; ; ; ;2;03;52;2062,9278027538
3696492;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;03;52;2062,9278027538
3696493;1;1;1;90;1;1;2;1;2;2;2;2;2;2;14;21; ;14; ; ; ; ; ; ;2;03;52;1028,33752520231
3696493;1;2;1;90;1;1;2;1;2;2;2;2;2;2;14;28; ;28; ; ; ; ; ; ;2;03;52;1028,33752520231
3696493;1;3;1;90;1;2;2;1;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ;2;03;52;1028,33752520231
3696494;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;52;909,525468622231
3696495;1;1;1;90;2;1;2;2;1;2;2;2;2;2; ;28; ; ;21; ; ; ; ; ;2;03;52;775,685393736468
3696495;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;52;775,685393736468
3696496;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;03;52;2162,41298956424
3696496;1;2;1;90;2;1;2;1;1;2;2;2;2;2; ;28; ;21;5; ; ; ; ; ;2;03;52;2162,41298956424
3696496;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;52;2162,41298956424
3696496;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;2;03;52;2162,41298956424
3696497;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;7; ;10; ; ; ; ; ; ;2;03;52;1752,29738772348
3696497;1;2;1;90;1;1;2;1;2;2;2;2;2;2;14;28; ;21; ; ; ; ; ; ;2;03;52;1752,29738772348
3696497;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;52;1752,29738772348
3696498;1;1;1;90;1;1;2;1;2;2;2;2;2;2;14;21; ;7; ; ; ; ; ; ;2;03;52;1733,8435649577
3696498;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;35; ;21; ; ; ; ; ; ;2;03;52;1733,8435649577
3696498;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;52;1733,8435649577
3696498;1;4;1;90;1;1;2;1;2;2;2;2;2;2;3;14; ;14; ; ; ; ; ; ;2;03;52;1733,8435649577
3696499;1;1;1;90;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;03;52;909,525468622231
3696500;1;1;1;90;1;1;2;2;2;2;2;2;2;2;5;14; ; ; ; ; ; ; ; ;2;03;52;1353,68580831354
3696500;1;2;1;90;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;03;52;1353,68580831354
3696501;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;7; ; ; ; ; ; ;2;03;52;2224,31579477136
3696501;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;52;2224,31579477136
3696502;1;1;1;90;1;2;2;1;2;2;2;2;2;2;7; ; ;14; ; ; ; ; ; ;2;03;52;1733,8435649577
3696502;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;24; ;14; ; ; ; ; ; ;2;03;52;1733,8435649577
3696502;1;3;1;90;1;1;2;1;2;2;2;2;2;2;7;21; ;14; ; ; ; ; ; ;2;03;52;1733,8435649577
3696502;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;52;1733,8435649577
3696520;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;03;13;3999,94043909031
3696520;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;13;3999,94043909031
3696520;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;13;3999,94043909031
3696521;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;13;3052,96563165575
3696521;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;03;13;3052,96563165575
3696522;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;13;2941,97879656945
3696522;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;2;03;13;2941,97879656945
3696522;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;2941,97879656945
3696524;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;21; ; ; ; ; ; ;2;03;13;4992,44771867738
3696524;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;4992,44771867738
3696525;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;13;2941,97879656945
3696525;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;13;2941,97879656945
3696525;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;13;2941,97879656945
3696526;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;03;13;5684,47902454247
3696526;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;21; ; ; ; ; ; ;2;03;13;5684,47902454247
3696526;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;03;13;5684,47902454247
3696526;1;4;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;2;03;13;5684,47902454247
3696527;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;13;6170,98855045011
3696527;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;03;13;6170,98855045011
3696528;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;13;2941,97879656945
3696528;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;13;2941,97879656945
3696528;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;21; ; ; ; ; ; ;2;03;13;2941,97879656945
3696528;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;13;2941,97879656945
3696528;1;6;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;2941,97879656945
3696529;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;2;03;13;5315,86328499074
3696579;1;1;1;90;1;1;2;1;2;2;2;2;2;2;16;7; ;7; ; ; ; ; ; ;2;03;13;5549,81923848619
3696579;1;2;1;90;1;1;2;1;2;2;2;2;2;2;14;16; ;16; ; ; ; ; ; ;2;03;13;5549,81923848619
3696579;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;13;5549,81923848619
3696579;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;13;5549,81923848619
3696579;1;5;1;90;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;03;13;5549,81923848619
3696580;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;13;7490,54453458951
3696580;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;13;7490,54453458951
3696580;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;13;7490,54453458951
3696580;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;13;7490,54453458951
3696581;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;13;3052,96563165575
3696581;1;2;1;90;1;1;2;2;2;2;2;2;2;2;14;16; ; ; ; ; ; ; ; ;2;03;13;3052,96563165575
3696582;1;1;1;90;2;1;2;2;2;2;2;2;2;1; ;7; ; ; ; ; ; ; ;3;2;03;13;2941,97879656945
3696582;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;03;13;2941,97879656945
3696583;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;03;13;6134,60394144798
3696583;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;18; ;16; ; ; ; ; ; ;2;03;13;6134,60394144798
3696583;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;13;6134,60394144798
3696583;1;4;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;6134,60394144798
3696583;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;6134,60394144798
3696584;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;13;5876,42702468108
3696584;1;2;1;90;1;1;2;1;2;2;2;2;2;2;7;14; ;16; ; ; ; ; ; ;2;03;13;5876,42702468108
3696584;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;03;13;5876,42702468108
3696584;1;4;1;90;1;1;2;2;2;2;2;2;2;2;7;14; ; ; ; ; ; ; ; ;2;03;13;5876,42702468108
3696584;1;7;1;90;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;03;13;5876,42702468108
3696585;1;1;1;90;1;1;2;2;2;2;2;2;2;2;14;14; ; ; ; ; ; ; ; ;2;03;13;4424,35341052922
3696585;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;13;4424,35341052922
3696585;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;03;13;4424,35341052922
3697166;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;1628,68914125501
3697168;1;1;1;90;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;03;13;1215,13736925347
3697168;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;03;13;1215,13736925347
3697169;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;40; ; ; ; ; ; ;2;03;13;3529,11244848218
3697169;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;13;3529,11244848218
3697169;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;3529,11244848218
3697169;1;6;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;30; ; ; ; ; ; ;2;03;13;3529,11244848218
3697170;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;03;13;2100,50129349363
3697171;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;03;13;2761,54879326191
3697171;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;2761,54879326191
3697171;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;13;2761,54879326191
3697172;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ;2;03;13;2611,06717011271
3697172;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;03;13;2611,06717011271
3697172;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;2611,06717011271
3697173;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;2;03;13;2964,26300777957
3697173;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;03;13;2964,26300777957
3697173;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;2;03;13;2964,26300777957
3697173;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;13;2964,26300777957
3697174;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;1298,91569624169
3697174;1;2;1;90;2;1;2;2;1;2;2;2;2;2; ;20; ; ;20; ; ; ; ; ;2;03;13;1298,91569624169
3697176;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;2;03;13;3100,2300367716
3697176;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;28; ; ; ; ; ; ;2;03;13;3100,2300367716
3697176;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;3100,2300367716
3697176;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;03;13;3100,2300367716
3697176;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;3100,2300367716
3697176;1;6;1;90;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;03;13;3100,2300367716
3697195;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;2;03;13;3204,91420910795
3697195;1;2;1;90;1;1;2;1;2;2;2;2;2;2;8;20; ;20; ; ; ; ; ; ;2;03;13;3204,91420910795
3697195;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;13;3204,91420910795
3697195;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;13;3204,91420910795
3697195;1;7;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;3204,91420910795
3697196;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;2;03;13;3127,54711503331
3697196;1;2;1;90;1;1;2;1;2;2;2;2;2;2;5;20; ;20; ; ; ; ; ; ;2;03;13;3127,54711503331
3697196;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;13;3127,54711503331
3697196;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;03;13;3127,54711503331
3697196;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;13;3127,54711503331
3697197;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;2;03;13;2397,83318177612
3697197;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;03;13;2397,83318177612
3697197;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;03;13;2397,83318177612
3697198;1;1;1;90;1;1;2;1;2;2;2;2;2;2;8;20; ;20; ; ; ; ; ; ;2;03;13;3114,74463092877
3697198;1;2;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;3114,74463092877
3697198;1;3;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;3114,74463092877
3697198;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;13;3114,74463092877
3697201;1;1;1;90;1;2;2;1;2;2;2;2;2;2;5; ; ;20; ; ; ; ; ; ;2;03;13;4033,30339695992
3697201;1;2;1;90;1;1;2;1;2;2;2;2;2;2;5;20; ;30; ; ; ; ; ; ;2;03;13;4033,30339695992
3697201;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;03;13;4033,30339695992
3697201;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;13;4033,30339695992
3697202;1;1;1;90;1;2;2;1;2;2;2;2;2;2;5; ; ;20; ; ; ; ; ; ;2;03;13;2347,88330069327
3697202;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;03;13;2347,88330069327
3697202;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;13;2347,88330069327
3697202;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;13;2347,88330069327
3697203;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;03;13;2195,63245492014
3697204;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;03;13;2195,63245492014
3697207;1;1;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;03;13;1517,5574108936
3697207;1;2;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;2;03;13;1517,5574108936
3697207;1;3;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;30; ; ; ; ; ; ;2;03;13;1517,5574108936
3697207;1;5;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;1517,5574108936
3697208;1;1;1;90;1;1;2;1;2;2;2;2;2;2;7;10; ;15; ; ; ; ; ; ;2;03;13;1541,36326328878
3697209;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;2;03;13;2149,57207521356
3697209;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;20; ; ; ; ; ; ;2;03;13;2149,57207521356
3697212;1;1;1;90;2;2;2;1;2;2;2;2;2;2; ; ; ;20; ; ; ; ; ; ;2;03;13;1779,59305731267
3697212;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;20; ;30; ; ; ; ; ; ;2;03;13;1779,59305731267
3697225;1;1;1;90;1;1;2;2;2;2;2;2;2;2;2;6; ; ; ; ; ; ; ; ;2;03;13;2397,83318177612
3697225;1;2;1;90;1;1;2;1;2;2;2;2;2;2;1;25; ;35; ; ; ; ; ; ;2;03;13;2397,83318177612
3697225;1;3;1;90;2;1;1;2;2;2;2;2;2;2; ;10;6; ; ; ; ; ; ; ;2;03;13;2397,83318177612
3697226;1;1;1;90;1;1;2;2;2;2;2;2;2;2;1;5; ; ; ; ; ; ; ; ;2;03;13;2044,63734410926
3697226;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;03;13;2044,63734410926
3697227;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;03;13;2218,541359912
3697227;1;2;1;90;1;1;2;2;2;2;2;2;2;2;3;35; ; ; ; ; ; ; ; ;2;03;13;2218,541359912
3697227;1;3;1;90;1;1;2;2;2;2;2;2;2;2;6;5; ; ; ; ; ; ; ; ;2;03;13;2218,541359912
3697227;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;03;13;2218,541359912
3697230;1;1;1;90;1;1;2;2;2;2;2;2;2;2;1;4; ; ; ; ; ; ; ; ;2;03;13;2347,88330069327
3697230;1;2;1;90;2;1;2;1;2;2;2;2;2;2; ;30; ;35; ; ; ; ; ; ;2;03;13;2347,88330069327
3697230;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;03;13;2347,88330069327
3697230;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;03;13;2347,88330069327
3697231;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;03;13;2533,80021076815
3697231;1;2;1;90;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;03;13;2533,80021076815
3697231;1;3;1;90;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;03;13;2533,80021076815
3697231;1;4;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;13;2533,80021076815
3697231;1;5;1;90;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;03;13;2533,80021076815
3697232;1;1;1;90;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;03;13;3712,99984319386
3697232;1;2;1;90;2;1;2;1;2;2;1;2;2;2; ;30; ;20; ; ;5; ; ; ;2;03;13;3712,99984319386
3697233;1;1;1;90;1;1;1;1;2;2;2;2;2;2;3;6;5;10; ; ; ; ; ; ;2;03;13;3394,725804791
3697233;1;2;1;90;1;1;2;2;2;2;2;2;2;2;5;20; ; ; ; ; ; ; ; ;2;03;13;3394,725804791
3697233;1;3;1;90;1;1;2;1;2;2;2;2;2;2;2;12; ;25; ; ; ; ; ; ;2;03;13;3394,725804791
3697234;1;1;1;90;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;03;13;1260,97870943098
