DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;CLASE;MES;DPTO;fex_c_2011
5423724;1;1;1;90;1;7;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1288,04746531132
5423724;1;2;1;90;1;14;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1288,04746531132
5423725;1;1;1;90;2; ;1;16;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2;04;15;1183,75199777601
5423725;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1183,75199777601
5423726;1;1;1;90;1;21;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1183,75199777601
5423726;1;2;1;90;1;21;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1183,75199777601
5423727;1;1;1;90;1;4;1;18;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1478,95427861735
5423727;1;2;1;90;1;8;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1478,95427861735
5423727;1;3;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1478,95427861735
5423728;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;3249,92636766814
5423728;1;2;1;90;1;7;1;14;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;3249,92636766814
5423729;1;1;1;90;1;16;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1045,31583599516
5423730;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1493,98431178546
5423730;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1493,98431178546
5423730;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1493,98431178546
5423731;1;1;1;90;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1066,6992683972
5423731;1;2;1;90;1;10;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1066,6992683972
5423732;1;1;1;90;1;24;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1398,69633208056
5423732;1;2;1;90;1;7;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1398,69633208056
5423732;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1398,69633208056
5423733;1;1;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1183,75199777601
5423733;1;2;1;90;1;14;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1183,75199777601
5423734;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1288,04746531132
5423734;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1288,04746531132
5423735;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1721,68590793351
5423735;1;2;1;90;1;20;1;27;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1721,68590793351
5423735;1;3;1;90;1;6;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1721,68590793351
5423735;1;4;1;90;1;10;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1721,68590793351
5423736;1;1;1;90;1;20;1;16;2; ;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2;04;15;1002,73860797611
5423736;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1002,73860797611
5423736;1;3;1;90;1;18;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1002,73860797611
5423736;1;5;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1002,73860797611
5423737;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;905,144751695113
5423737;1;2;1;90;1;21;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;905,144751695113
5423737;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;905,144751695113
5423737;1;4;1;90;1;7;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;905,144751695113
5423738;1;1;1;90;1;18;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1183,75199777601
5423738;1;2;1;90;1;17;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1183,75199777601
5423739;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1401,93157691011
5423739;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1401,93157691011
5423739;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1401,93157691011
5423739;1;4;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1401,93157691011
5423739;1;5;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1401,93157691011
5423740;1;1;1;90;1;16;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1493,98431178546
5423740;1;2;1;90;1;17;1;27;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1493,98431178546
5423740;1;3;1;90;1;17;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1493,98431178546
5423741;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1020,67290095953
5423741;1;2;1;90;1;21;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1020,67290095953
5423741;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;15;1020,67290095953
5423742;1;1;1;90;2; ;1;14;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;640,168436633137
5423742;1;2;1;90;2; ;1;3;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;640,168436633137
5423745;1;1;1;90;1;5;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;445,118332796197
5423745;1;2;1;90;1;7;1;14;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;445,118332796197
5423745;1;3;1;90;1;5;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;445,118332796197
5423745;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;445,118332796197
5423746;1;1;1;90;2; ;1;14;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;400,061583322828
5423747;1;1;1;90;2; ;1;14;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;644,596623782006
5423747;1;2;1;90;2; ;1;8;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;644,596623782006
5423748;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;307,088577905045
5423749;1;1;1;90;1;8;1;8;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;644,596623782006
5423749;1;2;1;90;1;2;1;2;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2;04;18;644,596623782006
5423749;1;3;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;644,596623782006
5423749;1;4;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;644,596623782006
5423750;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;222,059751756377
5423751;1;1;1;90;2; ;1;28;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;302,83936178169
5423751;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;302,83936178169
5423752;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;222,059751756377
5423753;1;1;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;365,768821354225
5423753;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;365,768821354225
5423753;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;365,768821354225
5423755;1;1;1;90;2; ;1;24;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;491,103141236983
5423755;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;491,103141236983
5423755;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;491,103141236983
5423755;1;5;1;90;2; ;1;20;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;491,103141236983
5423756;1;1;1;90;1;8;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;307,088577905045
5423757;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;222,059751756377
5423759;1;1;1;90;2; ;1;8;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;225,393673407631
5423759;1;2;1;90;2; ;1;3;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;225,393673407631
5423760;1;1;1;90;2; ;1;2;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;412,734209050496
5423760;1;2;1;90;2; ;1;14;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;412,734209050496
5423760;1;3;1;90;2; ;1;5;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;412,734209050496
5423761;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;161,149155945502
5423761;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;161,149155945502
5423762;1;1;1;90;2; ;1;2;2; ;1;3;1;2;2; ;2; ;2; ;2; ;2; ;2;04;18;315,511987509357
5423762;1;2;1;90;1;6;1;14;2; ;1;21;1;14;2; ;2; ;2; ;2; ;2; ;2;04;18;315,511987509357
5423762;1;3;1;90;2; ;1;5;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;315,511987509357
5423762;1;4;1;90;1;7;1;7;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2;04;18;315,511987509357
5423763;1;1;1;90;1;5;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;491,070623662461
5423763;1;2;1;90;2; ;1;5;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;491,070623662461
5423763;1;3;1;90;1;1;1;7;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;491,070623662461
5423763;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;491,070623662461
5423764;1;1;1;90;2; ;1;5;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;464,57728290551
5423764;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;464,57728290551
5423765;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;161,149155945502
5423767;1;1;1;90;1;5;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;205,419919187079
5423767;1;2;1;90;1;8;1;15;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;205,419919187079
5423768;1;1;1;90;2; ;1;16;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;192,977032087407
5423769;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;305,658479321705
5423770;1;1;1;90;1;6;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;185,905642222517
5423770;1;2;1;90;1;3;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;185,905642222517
5423770;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;185,905642222517
5423770;1;4;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;185,905642222517
5423772;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;222,059751756377
5423773;1;1;1;90;2; ;1;8;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;336,686101685254
5423773;1;2;1;90;2; ;1;22;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;336,686101685254
5423773;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;336,686101685254
5423774;1;1;1;90;2; ;1;18;2; ;1;4;1;3;2; ;2; ;2; ;2; ;2; ;2;04;18;332,151820078655
5423774;1;2;1;90;2; ;1;8;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;332,151820078655
5423774;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;332,151820078655
5423775;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2;04;18;307,088577905045
5423776;1;1;1;90;2; ;1;12;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;644,596623782006
5423776;1;2;1;90;2; ;1;26;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;644,596623782006
5423776;1;3;1;90;2; ;1;2;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;644,596623782006
5423776;1;4;1;90;2; ;1;8;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;644,596623782006
5423777;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;222,059751756377
5423778;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;305,658479321705
5423779;1;1;1;90;2; ;1;15;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;383,42175075353
5423779;1;2;1;90;2; ;1;2;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;383,42175075353
5423780;1;1;1;90;2; ;1;12;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;161,149155945502
5423780;1;2;1;90;2; ;1;8;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;161,149155945502
5423780;1;4;1;90;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;161,149155945502
5423781;1;1;1;90;2; ;1;14;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;607,751795312913
5423782;1;1;1;90;1;8;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;384,027411508193
5423782;1;2;1;90;2; ;1;8;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;384,027411508193
5423783;1;1;1;90;2; ;1;3;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;176,337199518108
5423783;1;2;1;90;2; ;1;8;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;04;18;176,337199518108
5424708;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;1012,52771550642
5424708;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;1012,52771550642
5424709;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;1775,19226483134
5424710;1;1;1;90;1;20;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;1488,69558990058
5424710;1;2;1;90;1;21;1;30;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;1488,69558990058
5424710;1;3;1;90;1;21;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;1488,69558990058
5424710;1;4;1;90;1;12;1;7;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;1488,69558990058
5424711;1;1;1;90;2; ;2; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;2073,26672757389
5424711;1;2;1;90;2; ;1;28;2; ;1;48;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;2073,26672757389
5424711;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;2073,26672757389
5424712;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;1291,80813183583
5424712;1;2;1;90;2; ;1;28;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;1291,80813183583
5424712;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;1291,80813183583
5424713;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;782,654370266361
5424713;1;2;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;782,654370266361
5424714;1;1;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;68;1775,19226483134
5424725;1;1;1;90;1;7;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;54;709,863278306151
5424725;1;2;1;90;1;10;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;54;709,863278306151
5424726;1;1;1;90;1;4;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2;04;54;830,389051507435
5424726;1;2;1;90;1;7;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;54;830,389051507435
5424726;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;54;830,389051507435
5424727;1;1;1;90;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;54;652,384400787308
5424727;1;2;1;90;1;12;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;54;652,384400787308
5424728;1;1;1;90;1;3;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;54;550,724190863247
5424728;1;2;1;90;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;54;550,724190863247
5424758;1;1;1;90;1;3;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1229,06602835817
5424758;1;2;1;90;2; ;1;25;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1229,06602835817
5424758;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1229,06602835817
5424758;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1229,06602835817
5424758;1;5;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1229,06602835817
5424758;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1229,06602835817
5424759;1;1;1;90;2; ;1;29;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;560,905464811787
5424759;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;560,905464811787
5424759;1;3;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;560,905464811787
5424759;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;560,905464811787
5424760;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;819,446765210403
5424760;1;2;1;90;2; ;1;27;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;819,446765210403
5424760;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;819,446765210403
5424760;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;819,446765210403
5424760;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;819,446765210403
5424761;1;1;1;90;2; ;1;10;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1211,3799359338
5424761;1;2;1;90;2; ;1;12;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1211,3799359338
5424761;1;3;1;90;2; ;1;38;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1211,3799359338
5424762;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;560,905464811787
5424762;1;2;1;90;2; ;1;26;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;560,905464811787
5424762;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;560,905464811787
5424762;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;560,905464811787
5424762;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;560,905464811787
5424763;1;1;1;90;2; ;1;32;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1591,9691702465
5424763;1;2;1;90;2; ;1;12;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1591,9691702465
5424763;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1591,9691702465
5424763;1;4;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1591,9691702465
5424763;1;5;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1591,9691702465
5424763;1;6;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;04;70;1591,9691702465
