DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5418561;1;1;1;70;50;3;45;4; ;2;3;4; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1800000;2000000;1;1;42;02;02;1;1;4210;04;50;359,12312698004
5418562;1;2;1;70;50;2;48;1; ;2;2;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;1;800000;1000000;2; ;41;95;95;1;1;4111;04;50;311,814943407815
5418562;1;3;1;70;50;3;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;908000;2; ;56;53;53;1;1;5611;04;50;311,814943407815
5418568;1;1;1;70;50;104;48;1; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;31;81;81;1;2;3110;04;50;252,40845771439
5418571;1;2;1;70;50;3;48;4; ;2;3;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1000000;2; ;73;92;92;1;1;7310;04;50;231,68512084625
5418572;1;1;1;70;50;4;48;1; ;2;4;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;1;920000;1500000;2; ;47;98;98;1;1;4773;04;50;359,12312698004
5418572;1;2;1;70;50;12;48;1; ;2;12;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;07;41;1;1;4719;04;50;359,12312698004
5418573;1;3;1;70;50;24;24;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;45;45;1;2;4759;04;50;161,193972941476
5418584;1;2;1;70;50;28;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;11; ;1;2;.;04;50;274,812535763292
5418595;1;2;1;70;52;17;40;1; ;2;17;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;84;06;06;1;2;8412;04;52;155,1316867958
5418602;1;3;1;70;52;8;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;47;45;45;1;1;4771;04;52;532,044316875788
5418603;1;2;1;70;52;52;20;1; ;2;60;4; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;12;12;1;2;8412;04;52;282,461098721181
5418611;1;3;1;70;52;52;40;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;30000;2000000;2; ;43;03;03;1;2;4321;04;52;181,373799812607
5418622;1;2;1;70;54;52;48;1; ;2;104;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;96;39;57;1;2;9602;04;54;242,047212807074
5418624;1;1;1;70;54;8;45;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;81;55;55;1;1;8121;04;54;388,644649851712
5418625;1;1;1;70;54;15;48;4; ;2;18;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;14;79;74;1;2;1410;04;54;647,277383162429
5418625;2;1;2;70;54;24;48;4; ;2;24;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;14;79;79;1;2;1410;04;54;647,277383162429
5418627;1;3;1;70;54;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;900000;2; ;49;98;98;1;1;4921;04;54;270,617350621546
5418627;1;4;1;70;54;4;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;900000;2; ;97;54;54;1;1;9700;04;54;270,617350621546
5418627;1;5;1;70;54;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;44; ;1;1;.;04;54;270,617350621546
5418627;1;6;1;70;54;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1200000;2; ;49;98;98;1;1;4921;04;54;270,617350621546
5418628;1;2;1;70;54;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;950000; ; ; ;33; ;1;1;.;04;54;406,322701109711
5418629;1;1;1;70;54;13;48;3; ;2;18;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;54;55;1;1;8121;04;54;389,26398318603
5418630;1;1;1;70;54;4;48;4; ;2;36;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;81;55;55;1;1;8121;04;54;341,155609133144
5418630;1;3;1;70;54;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;59; ;1;1;.;04;54;341,155609133144
5418633;1;1;1;70;54;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;45;45;1;1;4773;04;54;489,042336424591
5418635;1;2;1;70;54;30;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908000; ; ; ;45; ;1;2;.;04;54;229,388878521421
5418639;1;6;1;70;54;6;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;95;95;1;1;4111;04;54;346,175326105491
5418641;1;2;1;70;54;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;800000;2; ;52;97;97;1;1;5224;04;54;330,764725625766
5418646;1;1;1;70;54;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;15;80;80;1;1;1522;04;54;352,737229868627
5418646;1;3;1;70;54;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;15;45;80;1;1;1522;04;54;352,737229868627
5418648;1;2;1;70;54;2;60;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;41;1;1;4772;04;54;471,990996135373
5418649;1;1;1;70;54;12;24;4; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;81;55;55;1;1;8121;04;54;477,460715689108
5418653;1;4;1;70;54;12;48;4; ;2;12;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;1;85;13;13;1;1;8544;04;54;391,961515176885
5418660;1;3;1;70;54;12;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;41;95;95;1;1;4111;04;54;278,052503926139
5418662;1;3;1;70;54;12;40;4; ;2;12;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;73;95;95;1;1;7310;04;54;361,363120401325
5418663;1;3;1;70;54;52;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;85;13;13;1;2;8530;04;54;617,629849915064
5418665;1;3;1;70;54;8;40;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;06;02;02;1;1;0610;04;54;342,346346361249
5418669;1;1;1;70;54;52;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;14;45;79;1;2;1410;04;54;324,167092054155
5418675;1;3;1;70;54;52;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;13;59;59;1;2;1313;04;54;465,976966089605
5418811;1;2;1;70;68;48;48;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;15;80;80;1;2;1522;04;68;989,238860333679
5418823;1;2;1;70;68;12;48;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;56;58;53;1;1;5611;04;68;968,916188258604
5418826;1;2;1;70;68;52;48;1; ;2;52;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;55;55;54;1;2;5590;04;68;471,014608741984
5418827;1;2;1;70;68;16;48;1; ;2;200;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;45;53;1;2;5619;04;68;821,183767227743
5418829;1;3;1;70;68;16;48;1; ;2;16;1; ;4;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1200000;1;2;85;13;13;1;2;8530;04;68;540,884545315726
5418831;1;2;1;70;68;2;84;1; ;2;156;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1014000;2; ;47;45;45;1;1;4771;04;68;649,493597082627
5418832;1;4;1;70;68;54;48;1; ;2;54;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;82;38;38;1;2;8220;04;68;657,076858768492
5418844;1;1;1;70;73;12;48;1; ;2;12;1; ;5;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;908526;2; ;56;21;53;1;1;5611;04;73;209,424644882484
5418848;1;2;1;70;73;12;6;1; ;2;12;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;01;53;62;1;1;0150;04;73;322,410148133983
5418848;1;3;1;70;73;12;48;1; ;2;12;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;01;53;62;1;1;0150;04;73;322,410148133983
5418849;1;1;1;70;73;4;48;1; ;2;4;1; ;4;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;908526;2; ;47;45;45;1;1;4771;04;73;283,535367764517
5418853;1;2;1;70;73;164;48;1; ;2;164;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;47;45;32;1;2;4754;04;73;466,65531837535
5418855;1;2;1;70;73;48;48;1; ;2;64;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;64;44;44;1;2;6412;04;73;377,858817406195
5418857;1;2;1;70;73;53;48;4; ;2;53;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;81;55;55;1;2;8121;04;73;350,583870816593
5418859;1;1;1;70;73;53;48;1; ;2;53;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;84;12;39;1;2;8413;04;73;290,929276309692
5418860;1;2;1;70;73;12;60;1; ;2;12;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;84;19;19;1;1;8413;04;73;196,507266222197
5418860;1;3;1;70;73;4;28;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;910000; ; ; ;03; ;1;1;.;04;73;196,507266222197
5418862;1;2;1;70;73;12;48;1; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;19;13;1;1;8551;04;73;305,837116070488
5418867;1;2;1;70;73;4;48;1; ;2;60;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2300000;2; ;56;06;53;1;1;5611;04;73;204,147640025671
5418871;1;3;1;70;73;104;48;1; ;2;104;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;41;02;02;1;2;4111;04;73;236,947610960143
5418876;1;3;1;70;73;125;48;1; ;2;8;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908454;2; ;96;55;45;1;2;9609;04;73;597,656454028382
5418876;1;7;1;70;73;8;48;1; ;2;8;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908454;2; ;47;97;97;1;1;4711;04;73;597,656454028382
5418878;1;1;1;70;73;180;48;1; ;2;240;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;55;33;1;2;4711;04;73;150,379578216481
5418878;1;2;1;70;73;56;48;1; ;2;58;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;32;39;1;2;8621;04;73;150,379578216481
5418879;1;3;1;70;73;24;48;1; ;2;60;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;45;58;84;1;2;4520;04;73;227,988138046488
5418880;1;1;1;70;73;32;48;1; ;2;32;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;61;38;38;1;2;6110;04;73;230,104937945026
5418884;1;1;1;70;73;78;48;1; ;2;78;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;10;97;97;1;2;1040;04;73;460,703153328961
5418886;1;4;1;70;73;24;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;19; ;1;2;.;04;73;160,051641884518
5418889;1;3;1;70;73;24;48;1; ;2;24;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;53;39;97;1;2;5320;04;73;378,187027564002
5418903;1;2;1;70;73;64;8;1; ;2;94;1; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;68;44;44;1;2;6820;04;73;250,735396830045
5418904;1;3;1;70;73;12;48;1; ;2;24;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;40;39;1;1;8621;04;73;234,511639382049
5418911;1;3;1;70;73;8;60;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;910000;2; ;47;45;45;1;1;4771;04;73;252,284145652217
5418920;1;2;1;70;76;15;48;1; ;2;60;4; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;45;59;1;2;1410;04;76;913,552603836535
5419108;1;3;1;70;05;52;48;1; ;2;52;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;39;45;1;2;4759;04;05;632,633427150759
5419113;1;3;1;70;05;48;48;4; ;2;4;4; ;6;2;1; ; ; ;1; ; ; ; ; ; ; ;1;180000;908526;1;2;81;21;21;1;2;8130;04;05;1261,60359966799
5419114;1;3;1;70;05;48;48;2; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;46;11;97;1;2;4642;04;05;1093,27478526034
5419119;1;1;1;70;05;2;48;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1500000;908526;2; ;49;98;98;1;1;4921;04;05;1617,86074565599
5419119;1;3;1;70;05;48;48;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;4772;04;05;1617,86074565599
5419119;1;6;1;70;05;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;2;.;04;05;1617,86074565599
5419120;1;4;1;70;05;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1500000;1200000;2; ;80;58;58;1;1;8010;04;05;1389,97045666812
5419121;1;3;1;70;05;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1250000;1200000;2; ;73;16;15;1;1;7310;04;05;1093,27478526034
5419144;1;2;1;70;05;12;24;3; ;2;12;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;54;53;1;1;5611;04;05;1491,65837422735
5419146;1;1;1;70;05;1;48;1; ;2;1;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1280000;908526;2; ;41;58;95;1;1;4111;04;05;1183,58717053448
5419155;1;1;1;70;05;12;50;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;41;95;95;1;1;4111;04;05;1163,87670453731
5419159;1;2;1;70;05;20;48;1; ;2;52;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;80;58;58;1;2;8010;04;05;1093,27478526034
5419161;1;1;1;70;05;3;42;4; ;2;3;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;1;452000;1000000;2; ;14;79;79;1;1;1410;04;05;1567,10856753766
5419163;1;2;1;70;05;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908000; ; ; ;53; ;1;1;.;04;05;1204,30093885947
5419183;1;2;1;70;05;12;48;4; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;1;9700;04;05;1285,65512264334
5419195;1;3;1;70;05;8;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;45;84;84;1;1;4542;04;05;1216,11556588249
5419199;1;2;1;70;05;15;48;2; ;2;20;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;13;13;1;2;8530;04;05;1247,46857169758
5419224;1;1;1;70;05;52;48;1; ;2;52;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;45;54;1;2;9700;04;05;1578,92319456068
5419235;1;3;1;70;05;12;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;18;84;1;1;4762;04;05;1004,57476380299
5419235;1;4;1;70;05;8;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;41; ;1;1;.;04;05;1004,57476380299
5419235;1;6;1;70;05;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;57; ;1;1;.;04;05;1004,57476380299
5419237;1;1;1;70;05;52;48;1; ;2;54;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;10;32;97;1;2;1082;04;05;1015,08626892174
5419245;1;1;1;70;05;32;48;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;98;98;1;2;4921;04;05;1283,752569117
5419254;1;2;1;70;05;6;48;1; ;2;6;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;82;45;39;1;1;8219;04;05;1504,18103838098
5419263;1;4;1;70;05;47;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;23;89;89;1;2;2310;04;05;1549,69732983087
5419263;1;5;1;70;05;4;24;1; ;2;72;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;45;40;1;1;4772;04;05;1549,69732983087
5419263;1;8;1;70;05;2;48;1; ;2;2;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1200000;908000;2; ;56;38;53;1;1;5630;04;05;1549,69732983087
5419270;1;1;1;70;05;4;40;4; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;93;1;1;4111;04;05;1216,11556588249
5419273;1;2;1;70;05;8;48;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;909000;2; ;96;59;53;1;1;9609;04;05;1204,30093885947
5419274;1;3;1;70;05;50;48;1; ;2;50;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;1;100000;900000;2; ;14;79;79;1;2;1410;04;05;1115,42375470936
