Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Dpto;Orden;Fex_c_2011
186585;2;4;2;1;1;1;1; ;4;1; ; ;8000000;80000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;1;1;1;2;2;1;2;1;1;1;1;3;1;01;2;50;1;609,037296701308
186586;2;4;2;2;1;4;6; ;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;1;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;50;1;595,239203457676
186587;2;5;2;3;1;2;6; ;4;1; ; ;6000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2;2;2; ; ;01;2;50;1;931,778438944284
186588;2;3;2;2;1;4;6; ;5;4; ; ; ;250000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;50;1;643,280732880753
186589;2;2;2;6; ;4;6; ;5;1; ; ;40000000;200000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;5;2;1;2;2;2;2;1; ; ;01;2;50;1;731,840076207852
186590;2;1;1;2;1;1;1; ;4;5; ; ; ;80000; ;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;8;2;2;2;2;2;1; ; ;1;01;2;50;1;764,102273091836
186591;2;1;1;2;2;1;1; ;4;5; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;1;1; ;1;01;2;50;1;460,147588532327
186591;3;1;1;2;2;1;1; ;4;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;50;1;460,147588532327
186592;2;1;1;2;1;1;1; ;4;5; ; ; ;50000; ;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;2;2;1;2;2;1;1;1;3;1;01;2;50;1;643,280732880753
186593;2;2;2;3;1;2;6; ;5;1; ; ;600000;80000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;3;2;1;2;2;2;2;2; ; ;01;2;50;1;782,431200433008
186594;2;2;2;1;1;1;1; ;4;1; ; ;20000000;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;1;1;2;1;2;1;1;1;2;3;1;01;2;50;1;1112,06874480199
186595;2;2;2;1;1;1;10; ;4;3; ; ; ; ;80000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;2;50;1;466,223072851676
186596;2;3;2;1;1;1;1; ;4;3; ; ; ; ;100000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;2;50;1;772,296863486753
186597;2;3;2;3;1;4;6; ;5;1; ; ;3000000;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;2;2;2;2;2;2; ; ; ;01;2;50;1;368,585741437763
186598;2;5;2;6; ;5;6; ;5;1; ; ;30000000;98; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;2;2;2;1;1; ;1;01;2;50;1;627,794644030296
187445;2;3;2;1;1;1;1; ;4;1; ; ;12000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;2;63;1;1225,36901432016
187880;2;4;3;1;1;3;1; ;4;1; ; ;30000000;20000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;1; ;1;01;2;17;1;1279,22893441111
187881;2;3;2;1;1;4;1; ;4;3; ; ; ; ;10000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;1;2;1; ; ;1;01;2;17;1;1328,28212015163
187882;2;4;3;1;2;1;1; ;4;1; ; ;8000000;20000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;1; ;1;01;2;17;1;1601,79578552184
187882;3;1;1;1;2;1;1; ;4;4; ; ; ;15000; ;2;1;2;2;1;2;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;2;17;1;1601,79578552184
187883;2;4;3;1;1;1;1; ;4;1; ; ;10000000;30000; ;2;2;2;2;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;2;1;2;1;2;1;1; ;1;01;2;17;1;1520,90759872839
187884;2;1;1;1;1;1;1; ;4;4; ; ; ;10000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;7;3;1;2;1;2;1;1; ;1;01;2;17;1;1240,7475743443
187885;2;4;2;1;1;4;1; ;4;1; ; ;98;50000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;2;1;2; ;1;01;2;17;1;1413,5815662472
187886;2;4;3;1;1;4;1; ;4;3; ; ; ; ;25000;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;17;1;778,903396362328
187887;2;4;3;1;1;4;1; ;4;4; ; ; ;30000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;2;1;2; ;1;01;2;17;1;1155,41498787122
189173;2;3;1;3;2;4;8; ;4;3; ; ; ; ;40000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;54;1;1048,11270654064
189173;3;1;1;3;2;4;8; ;4;3; ; ; ; ;40000;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;01;2;54;1;1048,11270654064
189175;2;2;2;3;1;4;8; ;4;4; ; ; ;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;0; ; ;01;2;54;1;858,441788310953
189178;2;1;1;6; ;4;8; ;4;1; ; ;2000000;30000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;2;1;2;2;2;2;2; ; ;01;2;54;1;724,255334063676
189179;2;2;2;6; ;4;8; ;4;2; ;100000;3000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;54;1;902,623358512353
189180;2;2;1;6; ;4;8; ;4;1; ; ;4000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;54;1;656,196881692602
189183;2;1;1;6; ;4;6; ;5;5; ; ; ;10000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;2;2;0; ; ;01;2;54;1;1134,25763136484
189184;2;4;3;3;1;4;6; ;4;5; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;5;3;1;2;2;2;2;0; ; ;01;2;54;1;640,04808705212
189185;2;3;2;6; ;4;8; ;4;5; ; ; ;70000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;2;2;2; ; ;01;2;54;1;887,348339217816
189187;2;3;2;3;1;4;8; ;4;1; ; ;10000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;54;1;888,478813174667
189188;2;3;2;6; ;4;8; ;4;4; ; ; ;80000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;54;1;815,80755881229
189189;2;2;1;6; ;5;7; ;4;1; ; ;500000;20000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;4;2;1;2;2;2;2;2; ; ;01;2;54;1;1095,27229153194
189569;2;3;2;2;1;4;1; ;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;3;1;1;2;2;2;1;1; ;2;01;2;23;1;1177,35147053992
189577;2;5;3;2;1;4;1; ;5;1; ; ;20000000;200000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;7;1;1;2;2;2;1;1; ;2;01;2;23;1;1172,66446179824
189579;2;3;1;6; ;3;4; ;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2; ; ; ;01;2;23;1;1145,23607053677
189580;2;3;2;6; ;3;4; ;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;7;1;2;2;2;2;2; ; ; ;01;2;23;1;1200,25136472151
189581;2;3;2;6; ;3;4; ;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;7;1;2;2;2;2;2; ; ; ;01;2;23;1;1150,01119150887
189596;2;2;1;6; ;4;6; ;5;1; ; ;5000000;10000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;7;1;1;2;2;2;2;1; ; ;01;2;23;1;1275,13755844041
189597;2;2;1;6; ;4;6; ;5;1; ; ;6000000;12000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;23;1;1187,5243004376
189598;2;2;1;6; ;4;6; ;5;1; ; ;6000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;7;1;1;2;2;2;2;1; ; ;01;2;23;1;1844,80290476661
189603;2;3;2;2;1;4;1; ;5;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;1;1; ;2;01;2;23;1;2576,20900633687
189604;2;2;2;2;1;4;1; ;5;1; ; ;5000000;60000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;1;1; ;2;01;2;23;1;3555,60769545486
189606;2;3;1;6; ;4;1; ;5;1; ; ;8000000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;23;1;2630,42403424852
189606;3;2;1;6; ;4;1; ;5;3; ; ; ; ;30000;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;01;2;23;1;2630,42403424852
189608;2;3;2;6; ;4;1; ;5;1; ; ;10000000;60000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;2;1;1; ;2;01;2;23;1;3257,42047966043
189609;2;3;2;6; ;4;1; ;5;4; ; ; ;100000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;2;2;1;1; ;2;01;2;23;1;2207,00614056181
189611;2;3;2;2;1;4;1; ;4;1; ; ;7000000;100000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;23;1;2866,54702711946
189612;2;2;1;2;1;4;1; ; ;1; ; ;5000000;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;2;2;2;1;1; ;2;01;2;23;1;3519,77355962441
189613;2;3;2;2;1;4;1; ;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;23;1;2908,96383287485
189614;2;3;2;2;1;4;1; ;5;1; ; ;7000000;70000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;23;1;3476,25795204763
189616;2;3;1;6; ;4;1; ;5;1; ; ;3000000;80000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;23;1;3499,02734063493
189618;2;3;2;2;1;4;1; ;5;1; ; ;3000000;80000; ;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;4;1;1;2;2;2;1;1; ;2;01;2;23;1;2126,11812597151
189717;2;1;1;6; ;2;9; ;5;1; ; ;2000000;20000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;1977,77633452095
189718;2;1;1;6; ;2;9; ;1;1; ; ;1000000;20000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;8;1;1;2;2;2;2;1; ; ;01;2;23;1;1191,25292280658
189719;2;2;2;2;1;4;9; ;5;1; ; ;10000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;8;1;1;2;2;2;2;1; ; ;01;2;23;1;2172,38235153136
189720;2;1;1;2;1;4;9; ;5;1; ; ;10000000;40000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;23;1;1201,63557797764
189721;2;1;1;6; ;4;9; ;1;1; ; ;6000000;30000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;23;1;1695,2020597949
189722;2;1;1;2;1;4;9; ;5;1; ; ;350000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;7;1;2;2;2;2;2; ; ; ;01;2;23;1;1407,0923175125
189724;2;3;1;2;1;4;9; ;4;1; ; ;7000000;50000; ;2;2;2;2;1;1;1;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;23;1;1168,85776420631
189725;2;2;1;2;1;4;9; ;5;1; ; ;3000000;40000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;8;1;1;2;2;2;2;1; ; ;01;2;23;1;1919,30872248764
189726;2;2;1;2;1;4;9; ;5;1; ; ;7000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;23;1;1273,53440545191
189727;2;2;1;2;1;4;9; ;1;1; ; ;3000000;50000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;1;1;2;2;2;1;1; ;2;01;2;23;1;1359,23596846935
189728;2;1;1;6; ;4;9; ;5;1; ; ;2500000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2; ; ; ;01;2;23;1;1345,57614520929
189729;2;1;1;6; ;4;9; ;4;1; ; ;1000000;30000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;5;1;1;2;2;2;2;1; ; ;01;2;23;1;1191,25292280658
189730;2;3;2;2;1;4;9; ;5;1; ; ;1000000;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;2;2;1; ; ;01;2;23;1;948,486397061794
190462;2;3;3;1;1;5;1; ;4;1; ; ;18000000;100000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;1;2;1;1; ;1;01;2;17;1;3113,280642431
190464;2;2;2;1;1;4;1; ;5;1; ; ;8000000;70000; ;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;1;2;1;1; ;1;01;2;17;1;3151,42139724159
190465;2;4;3;1;1;1;1; ;4;1; ; ;20000000;100000; ;1;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;1;2;1;01;2;17;1;3087,71212347577
190466;2;2;2;1;1;2;1; ;4;4; ; ; ;80000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;4;4;1;2;1;2;1;1; ;1;01;2;17;1;1986,26450427097
190485;2;1;1;1;1;4;1; ;4;3; ; ; ; ;60000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;2;1;1; ;1;01;2;17;1;2953,2791907729
190486;2;4;1;1;1;4;1; ;4;1; ; ;15000000;50000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;3;1;2;1;2;1;1; ;1;01;2;17;1;2518,0322419743
190487;2;2;2;1;1;4;1; ;5;1; ; ;98;40000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;3;1;2;1;2;1;2; ;1;01;2;17;1;2794,17011915839
190488;2;3;2;1;1;4;1; ;5;1; ; ;10000000;25000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2;1;2;1;2;1;1; ;1;01;2;17;1;2952,12157332216
190489;2;2;1;1;1;4;1; ;5;1; ; ;50000000;120000; ;1;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;01;2;17;1;2980,14963367402
190490;2;1;1;2;1;4;1; ;4;1; ; ;50000000;80000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;1;1;1;01;2;17;1;2794,17011915839
190491;2;4;4;3;1;4;2; ;5;1; ; ;2000000;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;17;1;2980,14963367402
190504;2;2;2;1;1;4;1; ;4;1; ; ;1000000;30000; ;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;4;2;1;2;1;2;1;1; ;1;01;2;17;1;2588,17460855201
190506;2;2;2;3;1;4;2; ;5;4; ; ; ;50000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;17;1;2984,53272899158
190683;2;2;1;1;1;4;1; ;4;1; ; ;99;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;1; ;1;01;2;17;1;2490,00418162243
190684;2;4;3;1;1;4;1; ;4;1; ; ;99;300000; ;2;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;2;1;1; ;1;01;2;17;1;3021,30647352473
190685;2;5;3;1;1;1;1; ;4;1; ; ;99;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;4;4;1;2;1;1;1;1;2;1;01;2;17;1;2856,00114388692
190690;2;4;3;1;1;4;1; ;5;1; ; ;2000000;50000; ;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;4;2;1;2;1;2;1;1; ;1;01;2;17;1;3832,51447410236
190691;2;2;1;1;1;4;1; ;4;1; ; ;6000000;70000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;4;4;1;2;1;2;1;1; ;1;01;2;17;1;2794,17011915839
190692;2;3;2;1;1;1;1; ;4;1; ; ;6000000;60000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;4;4;1;2;1;2;1;1; ;1;01;2;17;1;2339,4066029327
190704;2;5;2;1;1;4;1; ;5;1; ; ;25000000;100000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;2;1;1; ;1;01;2;17;1;2348,81047590107
190705;2;5;4;1;1;4;1; ;4;1; ; ;30000000;150000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;2;1;1; ;1;01;2;17;1;2875,68076988647
190706;2;5;3;1;1;4;1; ;4;1; ; ;30000000;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;1;1; ;1;01;2;17;1;3434,10635616845
190707;2;3;1;1;1;1;1; ;4;1; ; ;30000000;125000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;2;17;1;2887,60550582508
