Directorio;Secuencia_p;Orden;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Clase;Dpto;Fex_c_2011
195829;2;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1743,89648573335
195830;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2376,98370687529
195830;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2376,98370687529
195831;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2911,2924646785
195831;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2911,2924646785
195831;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2911,2924646785
195831;2;4;50;4;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2911,2924646785
195832;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2684,92233968045
195832;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2684,92233968045
195832;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2684,92233968045
195838;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2879,72816877328
195839;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1943,26759524853
195839;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1943,26759524853
195839;2;3;50;3;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;19;1943,26759524853
195839;2;4;50;4;2; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;19;1943,26759524853
195840;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;3142,15637731988
195840;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;3142,15637731988
195840;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;3142,15637731988
195840;2;4;50;4;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;19;3142,15637731988
195840;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;3142,15637731988
195840;2;6;50;6;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;3142,15637731988
195841;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2879,72816877328
195842;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1980,63685244458
195842;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1980,63685244458
195842;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1980,63685244458
195842;2;4;50;4;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;19;1980,63685244458
195844;2;1;50;1;6;DESYERVA DE MAIZ PARA AUTOCONSUMO;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;19;2235,67679868176
195844;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2235,67679868176
195844;2;3;50;3;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;19;2235,67679868176
195845;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2879,72816877328
195846;2;1;50;1;6;REUNION DE PROFESORES;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2274,47366933809
195846;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;19;2274,47366933809
195864;2;1;50;1;6;ESTUVO CESANTE;2;2;2;2; ; ;1;2; ;1;1; ;8;1;2;19;2718,31683038204
195865;2;1;50;1;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;19;1965,12100706016
195865;2;2;50;2;3; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1965,12100706016
195866;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1516,71256559387
195868;2;1;50;1;6;ESTA ENFERMO (PROBLEMAS CARDIACOS);2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2634,91812777856
195868;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2634,91812777856
195868;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2634,91812777856
195868;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2634,91812777856
195868;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2634,91812777856
195868;2;6;50;6;3; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;19;2634,91812777856
195869;2;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2381,79353316845
195869;2;2;50;1;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2381,79353316845
195869;2;3;50;3;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;19;2381,79353316845
195869;2;4;50;4;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;19;2381,79353316845
195869;2;5;50;5;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;19;2381,79353316845
195869;2;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2381,79353316845
195869;2;7;50;7;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2381,79353316845
195870;2;1;50;1;6;HACIENDOLE MECANICA AL VEHICULO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2840,93129811695
195870;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;19;2840,93129811695
195871;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2387,11075629248
195871;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;19;2387,11075629248
195871;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2387,11075629248
195887;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1493,44512430946
195887;2;2;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1493,44512430946
195887;2;3;50;3;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;19;1493,44512430946
195887;2;4;50;4;6;DEPORTE;2;2;2;1;5; ; ; ; ; ; ; ; ;1;2;19;1493,44512430946
195890;2;1;50;1;6;DESYERBANDO PRODUCTOS PARA EL AUTOCONSUMO;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;19;3242,49853876805
195890;2;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;3242,49853876805
195891;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2597,35121758727
195891;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2597,35121758727
195891;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2597,35121758727
195891;2;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2597,35121758727
195891;2;5;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2597,35121758727
195893;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1205,18909878844
195893;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;19;1205,18909878844
195893;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1205,18909878844
195893;2;5;50;5;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1205,18909878844
195893;2;6;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1205,18909878844
195893;2;7;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1205,18909878844
195893;2;9;50;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;19;1205,18909878844
195894;2;1;50;1;6;DESYERVANDO CULTIVOS DE PAN COGER, MAIZ, FRIJOL, ETC. PARA AUTOCONSUMO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1633,91493297061
195894;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1633,91493297061
195894;2;3;50;3;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;19;1633,91493297061
195894;2;4;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;1633,91493297061
195895;2;1;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;19;2263,25066883163
195895;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;19;2263,25066883163
195904;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1980,86132903323
195904;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1980,86132903323
195904;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1980,86132903323
195904;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1980,86132903323
195904;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1980,86132903323
195905;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;2101,32091643927
195905;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;2101,32091643927
195906;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1309,82431131581
195906;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1309,82431131581
195907;2;1;50;1;6;ENFERMO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1986,79187072017
195907;2;2;50;2;6;ENFERMA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1986,79187072017
195907;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1986,79187072017
195907;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1986,79187072017
195907;2;5;50;5;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1986,79187072017
195907;2;9;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1986,79187072017
195908;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1449,24192439712
195908;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1449,24192439712
195908;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1449,24192439712
195908;2;4;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;23;1449,24192439712
195908;2;5;50;5;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;23;1449,24192439712
195908;2;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1449,24192439712
195909;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1462,62569340104
195909;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1462,62569340104
195909;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1462,62569340104
195910;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1433,86948221258
195910;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1433,86948221258
195910;2;3;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;23;1433,86948221258
195911;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1416,70203307921
195911;2;2;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1416,70203307921
195911;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1416,70203307921
195911;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1416,70203307921
195913;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1909,27721793495
195913;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1909,27721793495
195913;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1909,27721793495
195913;2;4;50;4;6;JUGANDO FUTBOL;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;23;1909,27721793495
195913;2;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1909,27721793495
195913;2;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1909,27721793495
195913;2;7;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1909,27721793495
195914;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1308,21028251968
195914;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1308,21028251968
195914;2;3;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;23;1308,21028251968
195914;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1308,21028251968
195915;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1334,50037155232
195915;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1334,50037155232
195915;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1334,50037155232
195915;2;4;50;4;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;1334,50037155232
195915;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1334,50037155232
195915;2;6;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1334,50037155232
195915;2;8;50;8;6;ENFERMA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1334,50037155232
195917;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1172,57634956783
195917;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1172,57634956783
195918;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1433,86948221258
195918;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1433,86948221258
195918;2;3;50;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;23;1433,86948221258
195920;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1426,34203021553
195920;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1426,34203021553
195920;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1426,34203021553
195920;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1426,34203021553
195921;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1508,8437881619
195921;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1508,8437881619
195922;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1352,11254121663
195922;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1352,11254121663
195922;2;3;50;3;2; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;2;23;1352,11254121663
195922;2;5;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1352,11254121663
195923;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1588,28489309395
195923;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1588,28489309395
195924;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1145,23607053677
195924;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1145,23607053677
195925;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1832,74695568967
195925;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1832,74695568967
195926;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1714,61520799383
195926;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1714,61520799383
195927;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1247,79727940936
195928;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1257,97010930704
195928;2;2;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1257,97010930704
195929;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1559,75507658153
195929;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1559,75507658153
195929;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1559,75507658153
195929;2;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1559,75507658153
195929;2;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1559,75507658153
195930;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1973,19559459054
195930;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1973,19559459054
195930;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1973,19559459054
195930;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1973,19559459054
195930;3;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1973,19559459054
195930;3;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1973,19559459054
195931;2;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1303,43516154759
195931;2;2;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1303,43516154759
195931;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1303,43516154759
195932;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1423,69665231491
195932;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1423,69665231491
195933;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1233,98079352079
195933;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1233,98079352079
195933;2;3;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1233,98079352079
195933;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1233,98079352079
195936;2;1;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1436,81495653268
195936;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1436,81495653268
195936;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1436,81495653268
195936;2;6;50;6;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1436,81495653268
195936;2;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1436,81495653268
195936;2;8;50;8;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1436,81495653268
195937;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;988,813145580871
195937;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;988,813145580871
195937;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;988,813145580871
195937;2;4;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;988,813145580871
195938;2;1;50;1;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;23;1280,87000348863
195938;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1280,87000348863
195938;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1280,87000348863
195938;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1280,87000348863
195939;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;887,848847018407
195939;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;887,848847018407
195939;2;3;50;3;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;23;887,848847018407
195940;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1431,92796724823
195940;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1431,92796724823
195940;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1431,92796724823
195940;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1431,92796724823
195940;2;5;50;5;6;JUGAR FUTBOL;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;23;1431,92796724823
195940;2;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1431,92796724823
195940;3;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1431,92796724823
195940;3;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1431,92796724823
195942;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1298,03745262201
195942;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;23;1298,03745262201
195942;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1298,03745262201
195943;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1313,60799144526
195943;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1313,60799144526
195943;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1313,60799144526
195943;2;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1313,60799144526
195944;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1854,97573466428
195944;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1854,97573466428
195944;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1854,97573466428
195945;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1462,62569340104
195945;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1462,62569340104
195945;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1462,62569340104
195947;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1331,76688142128
195947;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1331,76688142128
195948;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1375,31253181771
195948;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1375,31253181771
195948;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1375,31253181771
195948;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1375,31253181771
195948;3;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1375,31253181771
195948;3;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1375,31253181771
195948;3;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1375,31253181771
195949;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1678,33154480831
195949;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1678,33154480831
195949;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;1678,33154480831
195962;2;1;50;1;6;INCAPACITADO POR SENILIDAD;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;3519,77355962441
195963;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3506,43706628508
195965;2;1;50;1;6;ESTA ENFERMO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;3983,01348189122
195965;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;23;3983,01348189122
195965;2;4;50;4;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;3983,01348189122
195966;2;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3506,43706628508
195967;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3664,60381112729
195967;2;2;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;23;3664,60381112729
195967;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;3664,60381112729
195968;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3315,62340032173
195968;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3315,62340032173
195968;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;3315,62340032173
195970;2;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;3664,08004710731
195970;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3664,08004710731
195970;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;23;3664,08004710731
195970;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;3664,08004710731
195970;2;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;3664,08004710731
195971;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3257,42047966043
195971;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;3257,42047966043
195971;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3257,42047966043
195971;2;4;50;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;23;3257,42047966043
195971;2;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;3257,42047966043
195988;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;3542,76065320289
195988;2;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;23;3542,76065320289
195988;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;23;3542,76065320289
