Directorio;Area;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Dpto;Orden;Fex_c_2011
176781;23;2;3;2;2;1;1;1; ;3;1; ; ;12000000;100000; ;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;1;1;3;1;01;23;1;160,988243078528
176783;23;2;2;1;2;2;1;1; ;3;1; ; ;25000000;150000; ;2;2;2;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;1;3;1;01;23;1;135,171645000678
176783;23;3;2;1;2;2;1;1; ;3;3; ; ; ; ;130000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;23;1;135,171645000678
176784;23;2;2;1;2;1;1;1; ;4;3; ; ; ; ;130000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;2;1;2;2;1;1;1;3;1;01;23;1;131,350491710566
176785;23;2;3;2;2;1;1;1; ;3;1; ; ;15000000;150000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;1;103,663438853521
176786;23;2;2;1;2;1;1;1; ;4;4; ; ; ;150000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;2;1;1;2;1;2;1;2;1;2;2;1;1;1;3;1;01;23;1;136,066046973379
176787;23;2;4;3;2;1;1;1; ;3;1; ; ;6000000;120000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;2;1;1;1;3;1;01;23;1;98,0218815049852
176833;52;2;12;4;1;1;1;1; ;4;1; ; ;150000000;500000; ;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;2;2;1;2;2;1;1;1;1;4;1;2;1;1;1;3;3;1;01;52;1;61,3180915256791
176834;52;2;4;2;1;1;1;1; ;1;3; ; ; ; ;250000;2;1;2;1;2;1;1;2;2;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;3;1;2;1;1;1;3;3;1;01;52;1;140,389211939461
176835;52;2;3;2;1;1;1;1; ;1;4; ; ; ;250000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;2;3;1;01;52;1;117,01621361934
176836;52;2;8;3;1;1;1;1; ;1;1; ; ;200000000;600000; ;1;1;2;2;1;1;1;2;2;1;1;2;1;2;1;2;2;2;2;1;1;1;2;1;6;1;2;1;1;1;3;3;1;01;52;1;64,0625389642431
176837;52;2;1;1;1;1;1;1; ;4;6;COMO PARTE DE PAGO; ; ;250000; ;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;2;1;2;1;1;1;3;3;1;01;52;1;113,221742980891
176839;52;2;4;3;1;1;1;1; ;4;1; ; ;150000000;700000; ;1;1;2;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;52;1;54,7896413501008
176841;52;2;4;3;1;1;1;1; ;4;4; ; ; ;300000; ;1;2;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;52;1;131,487720521136
176842;52;2;1;1;1;1;1;1; ; ;6;RECIBIDA COMO PARTE DE TRABAJO; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;3;3;1;01;52;1;128,990730838618
176843;52;2;5;4;1;1;1;1; ;4;3; ; ; ; ;350000;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;52;1;132,426889851453
176844;52;2;4;2;1;1;1;1; ;4;1; ; ;100000000;600000; ;1;1;2;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;5;3;1;01;52;1;89,8593448345235
176845;52;2;4;1;1;1;1;1; ;4;6;ANTICRESIS; ; ;520000; ;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;5;3;1;01;52;1;113,539367912494
176846;52;2;4;2;1;1;1;1; ;4;1; ; ;80000000;650000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;5;3;1;01;52;1;121,505528008517
176847;52;2;4;1;1;1;1;1; ;1;6;VIVIENDA COMO PARTE DE PAGO; ; ;500000; ;2;1;2;2;1;2;1;1;2;1;1;2;1;2;2;2;2;2;2;1;2;1;2;1;3;1;2;1;1;1;4;3;1;01;52;1;119,28500676941
176848;52;2;7;4;1;1;1;1; ;4;1; ; ;200000000;98; ;1;2;2;1;1;1;1;1;2;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;4;3;2;01;52;1;66,6602790224746
176849;52;2;2;1;1;1;1;1; ;4;3; ; ; ; ;280000;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;52;1;340,121260015952
176850;52;2;3;1;1;1;1;1; ;4;3; ; ; ; ;300000;1;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;52;1;269,578034503571
176851;52;2;3;2;1;1;1;1; ;4;3; ; ; ; ;260000;1;2;2;2;2;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;52;1;123,318037036812
176852;52;2;3;1;1;1;1;1; ;1;3; ; ; ; ;265000;1;1;2;2;2;2;1;2;2;1;1;2;2;1;2;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;3;1;1;01;52;1;357,855020308229
176853;52;2;1;1;1;2;1;1; ;4;3; ; ; ; ;80000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;2;3;1;01;52;1;103,668029269443
176854;52;2;3;2;1;2;1;1; ;4;4; ; ; ;200000; ;1;1;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;52;1;96,8206214651676
176855;52;2;3;3;1;2;1;1; ;4;4; ; ; ;300000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;3;1;01;52;1;82,3491145633716
176856;52;2;3;2;1;2;1;1; ;4;3; ; ; ; ;200000;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;52;1;118,755777592525
176876;68;2;3;2;1;1;1;1; ;3;3; ; ; ; ;300000;1;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;4;3;1;01;68;1;361,764856841857
176877;68;2;5;2;1;1;1;1; ;3;3; ; ; ; ;520000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;4;2;1;01;68;1;416,192613572522
176878;68;2;5;2;1;1;1;1; ;3;1; ; ;60000000;500000; ;1;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;68;1;417,75598847033
176879;68;2;5;3;1;1;1;1; ;3;1; ; ;120000000;800000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;1;404,195752252304
176880;68;2;5;3;1;1;1;1; ;3;3; ; ; ; ;300000;1;1;1;2;1;1;1;1;2;2;1;2;1;1;2;2;2;1;1;1;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;1;339,266412815615
176881;68;2;3;2;1;1;1;1; ;3;3; ; ; ; ;250000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;1;382,345955621433
176882;68;2;4;2;1;1;1;1; ;3;3; ; ; ; ;430000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;6;1;01;68;1;393,692406177069
176883;68;2;3;2;1;1;1;1; ;3;1; ; ;10000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;68;1;470,071360293011
176884;68;2;3;1;1;1;1;1; ;3;3; ; ; ; ;120000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;68;1;401,378733163002
176885;68;2;4;3;1;1;1;1; ;3;5; ; ; ;250000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;68;1;407,687325490102
176886;68;2;4;2;1;1;1;1; ;3;3; ; ; ; ;240000;1;1;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;68;1;427,535537389737
176888;68;2;4;3;1;1;1;1; ;3;2; ;400000;40000000;350000; ;1;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;68;1;355,082258563503
176889;68;2;4;1;1;1;1;1; ;3;1; ; ;45000000;300000; ;1;1;1;2;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;68;1;384,999714486462
176890;68;2;4;3;1;1;1;1; ;3;1; ; ;35000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;68;1;392,306393160532
176891;68;2;4;2;1;1;1;1; ;3;3; ; ; ; ;310000;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;68;1;378,142112149185
176892;68;2;4;3;1;1;1;1; ;3;2; ;98;38000000;280000; ;2;1;2;1;1;1;1;1;2;2;1;1;1;2;1;2;1;2;2;2;1;1;2;1;4;1;1;1;1;1;3;3;1;01;68;1;416,190850203311
176893;68;2;4;2;1;1;1;1; ;3;3; ; ; ; ;300000;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;68;1;400,270076962596
176894;05;2;5;3;1;1;1;1; ;4;1; ; ;40000000;250000; ;1;1;2;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;634,17751917238
176895;05;2;4;2;1;1;1;1; ;1;3; ; ; ; ;250000;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;811,302384152841
176896;05;2;5;3;1;1;1;1; ;1;3; ; ; ; ;260000;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;874,286614445681
176897;05;2;5;4;1;1;1;1; ;3;1; ; ;98;400000; ;1;2;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;666,86172617981
176898;05;2;5;3;1;1;1;1; ;4;3; ; ; ; ;250000;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;785,773221190609
176899;05;2;6;2;1;1;1;1; ;4;1; ; ;98;80000; ;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;05;1;852,687506432616
176900;05;2;6;4;1;1;1;1; ;1;4; ; ; ;500000; ;1;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;663,476691995454
176901;05;2;6;3;1;1;1;1; ;4;1; ; ;80000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;715,87891787712
176902;05;2;5;3;1;1;1;1; ;1;3; ; ; ; ;180000;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;1000,1685154271
176903;05;2;5;3;1;1;1;1; ;1;1; ; ;40000000;200000; ;1;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;809,279487553357
176904;05;2;4;3;1;1;1;1; ;4;1; ; ;19000000;350000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;742,36520231135
176905;05;2;4;3;1;1;1;1; ;1;1; ; ;50000000;350000; ;1;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;952,618574127667
176906;05;2;2;1;1;1;1;1; ;1;3; ; ; ; ;280000;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;3;1;2;1;1;1;3;2;1;01;05;1;761,160991552525
176908;05;2;5;3;1;1;1;1; ;3;1; ; ;110000000;700000; ;1;1;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;687,09166226532
176909;05;2;2;1;1;1;1;1; ;3;1; ; ;60000000;300000; ;1;1;2;2;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;761,160991552525
176911;05;2;5;4;1;1;1;1; ;1;1; ; ;70000000;500000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;1;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;710,269745059069
176913;05;2;3;3;1;1;1;1; ;3;3; ; ; ; ;700000;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;666,272976424661
176916;05;2;5;4;1;1;1;1; ;4;3; ; ; ; ;600000;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;674,53471298093
176919;05;2;4;2;1;1;1;1; ;1;1; ; ;200000000;400000; ;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;01;05;1;793,517014990956
176921;05;2;5;4;1;1;1;1; ;3;2; ;352000;100000000;800000; ;1;2;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;799,773363339676
176922;05;2;6;3;1;1;1;1; ;4;1; ; ;80000000;600000; ;1;2;2;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;5;2;1;01;05;1;854,710403032101
176923;05;2;4;2;1;1;1;1; ;1;1; ; ;80000000;700000; ;1;1;2;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;1631,32228753766
176925;05;2;4;3;1;1;1;1; ;4;3; ; ; ; ;700000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;3;4;1;2;1;1;1;5;2;1;01;05;1;1791,1342170134
176926;05;2;4;1;1;1;1;1; ;1;1; ; ;120000000;800000; ;1;1;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;3;4;1;2;1;1;1;5;2;1;01;05;1;1522,32198310505
176927;05;2;6;2;1;1;1;1; ;3;4; ; ; ;1500000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;6;1;1;1;1;1;5;2;1;01;05;1;1822,28640992152
176928;05;2;4;1;1;1;1;1; ;1;2; ;850000;115000000;700000; ;1;1;1;1;1;2;1;2;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;1606,04627840927
176929;05;2;3;2;1;1;1;1; ;4;1; ; ;99;220000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;826,168118444849
176930;05;2;4;2;1;1;1;1; ;4;1; ; ;25000000;300000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;818,457428198039
176931;05;2;3;1;1;1;1;1; ;4;3; ; ; ; ;200000;1;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;850,573080504074
176932;05;2;6;2;1;1;1;1; ;3;1; ; ;100000000;700000; ;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;1;2;1;4;1;1;1;1;1;5;2;1;01;05;1;2180,73199255172
176933;05;2;3;1;1;1;1;1; ;4;1; ; ;42000000;700000; ;1;1;1;2;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;1789,09930816946
176934;05;2;5;2;1;1;1;1; ;1;1; ; ;140000000;900000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;2;1;4;1;2;1;1;1;5;2;1;01;05;1;1507,35552787666
176935;05;2;2;1;1;1;1;1; ;1;3; ; ; ; ;200000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;761,160991552525
176936;05;2;4;2;1;1;1;1; ;1;4; ; ; ;200000; ;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;05;1;721,321740499897
176937;05;2;3;1;1;1;1;1; ;4;4; ; ; ;150000; ;1;1;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;778,618177145411
176938;05;2;1;1;6; ;1;1; ;2;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;2;2;1;01;05;1;937,957672963987
176939;05;2;4;3;1;1;1;1; ;4;3; ; ; ; ;180000;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;683,522894438688
176940;05;2;4;3;1;1;1;1; ;1;2; ;350000;16000000;350000; ;1;2;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;963,915540593043
176941;05;2;2;1;1;1;1;1; ;4;3; ; ; ; ;130000;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;959,773618172865
176942;05;2;2;2;1;1;1;1; ;1;3; ; ; ; ;123000;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;952,618574127667
176943;05;2;3;2;1;1;1;1; ;4;3; ; ; ; ;130000;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;869,580737216259
176944;05;2;4;3;1;1;1;1; ;1;1; ; ;25000000;200000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;841,635510991788
176945;05;2;3;1;1;1;1;1; ;4;1; ; ;7000000;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;761,160991552525
176946;05;2;5;2;1;1;1;1; ;4;1; ; ;35000000;250000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;793,517014990956
176947;05;2;3;2;1;1;1;1; ;1;3; ; ; ; ;150000;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;992,457825180295
176948;05;2;3;2;1;1;1;1; ;1;1; ; ;15000000;150000; ;1;2;2;2;1;2;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;818,457428198039
176949;05;2;4;2;1;1;1;1; ;4;1; ; ;25000000;200000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;721,321740499897
176950;05;2;2;1;1;1;1;1; ;4;4; ; ; ;120000; ;1;2;2;1;1;1;1;2;1;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;894,549654084728
