Directorio;Secuencia_p;Orden;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Clase;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
198415;2;3;70;1;48;8; ;1;1;2;1;8; ;5;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;600000;2;62;62;0114;01;15;979,133019384634
198415;2;4;70;1;48;8; ;1;1;2;1;8; ;5;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;48000;1;600000;2;62;62;0114;01;15;979,133019384634
198418;2;4;70;1;48;8; ;1;1;2;3;8; ;9;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;85000;1;850000;2;98;98;1572;15;15;1127,57228026449
198547;2;1;70;3;40;4; ;1;1;2;3;4; ;2;2;8; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;5500000;2;95;93;4521;45;15;757,74397553613
198547;2;2;70;2;20;3; ;1;1;2;260;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;54;39;7512;75;15;757,74397553613
198550;2;2;70;1;40;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;55; ; ; ;15;1361,81417993689
198598;2;3;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;44; ; ; ;15;1459,21555670702
198646;2;2;70;3;30;8; ;1;1;2;3;8; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;200000;2;62;62;0111;01;15;1231,99890941557
198647;2;2;70;3;30;8; ;1;1;2;4;8; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;16000;1;100000;2;62;62;0111;01;15;690,608467258074
198650;2;2;70;3;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;15;970,44311377373
198654;2;2;70;6;48;8; ;1;1;2;70;8; ;5;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;62;62;0114;01;15;1099,31714874337
199001;2;1;70;12;60;3; ;1;1;2;12;3; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;54;54;9500;95;41;779,281920804682
199020;2;4;70;1;8;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;53; ; ; ;41;780,533839556975
199080;2;2;70;3;8;2; ;1;1;2;720;2; ;1;1; ;.;2; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;2;55;54;8532;85;41;740,718291405124
199101;2;2;70;52;90;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;55; ; ; ;41;710,629965626018
199111;2;4;70;4;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;41;720,246659991674
199161;2;3;70;3;40;2; ;1;1;2;12;2; ;2;2;12;el trabajo era temporal por vacasiones;1; ;2;11;el  trabajo fue un reemplazo por 15 dias; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;2;39;39;7512;75;41;766,689442716201
199161;2;4;70;2;40;2; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;32; ; ; ;41;766,689442716201
199189;2;2;70;20;40;2; ;1;1;2;7;2; ;2;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;19;19;7512;75;41;560,845597401828
199344;2;2;70;14;50;1; ;1;1;2;14;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;2;95;53;5521;55;68;802,762308338284
199345;2;2;70;48;50;1; ;1;1;2;96;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;53;55;5233;52;68;690,011897884231
199346;2;3;70;8;60;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;68;675,056542151883
199353;2;1;70;120;40;1; ;1;1;2;180;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;S;2; ;2; ;2;98;02;7010;70;68;1050,05038435329
199355;2;2;70;1;40;3; ;1;1;2;36;3; ;1;2;5; ;3; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;55;54;9500;95;68;1002,00885493021
199361;2;4;70;4;56;8; ;1;1;2;2;8; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;200000;2;62;62;0111;01;41;787,21156292912
199477;2;3;70;4;48;1; ;1;1;2;4;1; ;6;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;350000;1;3800000;2;62;62;0122;01;05;1389,81187390931
199481;2;2;70;13;48;1; ;1;1;2;110;1; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;55;53;5530;55;05;1377,91140940677
199497;2;4;70;3;50;3; ;1;1;2;12;8; ;5;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;14000;1;38000;2;54;62;0111;01;05;3321,43418992076
199504;2;2;70;92;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;05;2989,98620109496
199504;2;4;70;2;48;8; ;1;1;2;36;8; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;62;62;0111;01;05;2989,98620109496
199504;2;5;70;12;48;8; ;1;1;2;57;8; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;62;62;0111;01;05;2989,98620109496
199507;2;1;70;3;50;8; ;1;1;2;3;8; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;800000;2;62;62;0111;01;05;2857,49535132727
199507;2;2;70;2;48;3; ;1;1;2;11;4; ;9;2;2; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;300000;2;54;38;6421;64;05;2857,49535132727
199519;2;5;70;24;48;8; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;62; ; ; ;05;4112,2349343084
199519;2;6;70;16;48;8; ;1;1;2;16;8; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;62;62;0111;01;05;4112,2349343084
199522;2;2;70;4;48;1; ;1;1;2;8;8; ;2;2;2; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;55000;1;98;2;55;62;0111;01;05;2955,41714858627
199528;2;3;70;16;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;05;2754,88083487589
199562;2;2;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;05;2816,82977612404
199567;2;1;70;32;48;4; ;1;1;2;32;4; ;1;2;2; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1140000;2;54;54;8532;85;05;2742,2455766351
199576;2;1;70;8;48;8; ;1;1;2;16;2; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;98;2;62;62;7514;75;05;4318,32594387026
199632;2;2;70;8;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;05;3548,53977318901
199635;2;4;70;8;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;05;3157,96406057916
199636;2;1;70;6;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;05;3098,24878821186
199636;2;3;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;84; ; ; ;05;3098,24878821186
199641;2;5;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;55; ; ; ;05;2535,66386967699
199641;2;7;70;1;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;84; ; ; ;05;2535,66386967699
199645;2;4;70;12;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;05;2797,3329882685
199649;2;2;70;1;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;05;5079,51729935345
199696;2;3;70;8;40;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;52;1123,06685456082
199697;2;3;70;12;45;3; ;1;1;2;4;3; ;1;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;32000;1;160000;2;54;54;9500;95;52;1662,87373219351
199704;2;3;70;4;40;1; ;1;1;2;5;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;2;33;95;4521;45;52;1767,19666764095
199842;2;2;70;48;48;1; ;2;2;2;8;1; ;9;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;2;06;06;8512;85;05;1076,30471475515
199845;2;3;70;12;30;4; ;1;1;2;12;3; ;2;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3636000;2;44;54;9500;95;27;1438,33534921847
199846;2;2;70;5;40;1; ;1;1;2;3;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ;1; ; ; ;1;50000;1;800000;2;95;71;1320;13;27;1388,84279359034
199852;2;1;70;1;48;4; ;2;2;2;4;4; ;2;2;8; ;1; ;2;11;EN ESA CLASE DE TRABAJO NO SE ASEGURUN NI A PENCION NI SA; ; ; ; ;1; ;1; ; ; ;2; ;2; ;2;63;63;0201;02;27;658,733146761014
199852;2;2;70;1;48;4; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;27;658,733146761014
199853;2;2;70;2;48;4; ;2;2;2;5;4; ;1;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;41;62;0140;01;27;364,953615369016
199857;2;1;70;30;40;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;27;603,115015121733
199881;2;3;70;5;8;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;00; ; ; ;27;784,594051641879
199899;2;1;70;2;36;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;39; ; ; ;27;641,480119821986
199900;2;1;70;5;48;1; ;1;1;2;12;4; ;1;2;6; ;7; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;400000;2;62;63;0201;02;27;1042,42044528922
199938;2;2;70;15;8;3; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;55; ; ; ;27;873,351515555028
199975;2;1;70;3;28;1; ;2;1;2;64;1; ;1;1; ;.;1; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;54;55;5232;52;27;353,80813312932
199980;2;2;70;1;56;4; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;00; ; ; ;27;354,521472083674
199982;2;3;70;3;28;4; ;2;2;2;4;4; ;1;2;2; ;1; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;62;64;0502;05;27;426,389890858277
199985;2;2;70;2;14;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;55; ; ; ;27;491,686714927547
200054;2;5;70;4;42;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;98; ; ; ;27;351,022112542118
200054;2;6;70;4;42;9;OFICINA;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;34; ; ; ;27;351,022112542118
200061;2;2;70;4;8;5; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;45; ; ; ;27;332,221907962561
200079;2;3;70;3;48;3; ;2;2;2;6;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;2;54;54;9500;95;27;265,42235353289
200099;2;3;70;2;12;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;00; ; ; ;27;362,823729331782
200116;2;3;70;8;24;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;55; ; ; ;27;454,646705443877
200122;2;2;70;8;24;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;00; ; ; ;27;470,570872958531
200128;2;4;70;12;8;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;98; ; ; ;27;266,223987364021
200138;2;7;70;10;8;3; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;55; ; ; ;27;266,662320711514
200153;2;3;70;4;8;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;83; ; ; ;27;402,990705957033
200154;2;6;70;6;8;9;cuenta p;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;83; ; ; ;27;334,65030001078
200161;2;4;70;6;8;6; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;00; ; ; ;27;252,821165893415
200170;2;2;70;6;40;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;54; ; ; ;27;327,175285404689
200174;2;3;70;8;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;2;00; ; ; ;27;350,99110580902
