Directorio;Secuencia_p;Orden;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Clase;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Area;Fex_c_2011
180044;2;1;70;42;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;27;27;135,36674614116
180046;2;1;70;36;40;2; ;1;1;2;36;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;30;8532;85;27;27;24,6121356620291
180047;2;3;70;2;40;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;27;27;24,6121356620291
180048;2;2;70;3;25;4; ;1;1;2;36;4; ;9;2;2; ;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;54;54;8532;85;27;27;63,150878317802
180051;2;2;70;32;40;1; ;1;1;2;144;3; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;8532;85;27;27;24,6121356620291
180052;2;1;70;16;40;2; ;1;1;2;24;2; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2400000;1;32;32;7512;75;27;27;24,6121356620291
180056;2;3;70;8;50;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;27;27;24,6121356620291
180057;2;3;70;20;50;3; ;1;1;2;60;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;27;27;135,36674614116
180057;2;6;70;16;50;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;27;27;135,36674614116
180057;2;7;70;16;50;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;27;27;135,36674614116
180058;2;1;70;20;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;27;27;24,6121356620291
180059;2;4;70;10;40;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;06; ; ; ;27;27;24,6121356620291
180059;2;5;70;8;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;12; ; ; ;27;27;24,6121356620291
180063;2;1;70;16;40;2; ;2;2;2;16;2; ;4;1; ;.;3; ;1; ;.; ;1; ;1; ; ; ; ; ; ;2; ;1;12000000;1;13;13;8012;80;27;27;24,6121356620291
180063;2;5;70;10;40;1; ;2;2;2;10;1; ;2;2;12;TIENE  FICHA DEL  SISBEN;6; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;05;45;5236;52;27;27;24,6121356620291
180064;2;3;70;28;40;1; ;1;1;2;28;3; ;1;2;12;TIENE UNA FICHA DEL SISBEN;8; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;54;9500;95;27;27;24,6121356620291
180064;2;4;70;36;40;4; ;2;2;2;36;1; ;2;2;12;TIENE UNA FICHA  DEL  SISBEN;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;45;45;5211;52;27;27;24,6121356620291
180068;2;2;70;10;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;27;27;56,2564507254131
180069;2;2;70;52;40;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;27;27;56,2564507254131
180073;2;1;70;6;56;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;27;27;56,2564507254131
180076;2;1;70;8;6;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;41; ; ; ;27;27;135,36674614116
180077;2;2;70;5;10;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;27;27;24,6121356620291
180082;2;3;70;9;48;1; ;1;1;2;20;1; ;4;1; ;.;2; ;1; ;.; ; ; ;1; ; ; ; ; ; ;2; ;1;1000000;1;32;44;6421;64;41;41;106,078795724232
180084;2;7;70;3;56;1; ;1;1;2;4;8; ;3;2;7; ;8; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;1800000;1;55;62;0111;01;41;41;152,479243120814
180084;2;11;70;8;58;1; ;1;1;2;36;1; ;2;2;5; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;53;5521;55;41;41;152,479243120814
180101;2;5;70;52;48;1; ;1;1;2;52;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;41;41;86,0978673728038
180102;2;3;70;20;48;4; ;1;1;2;20;4; ;4;2;8; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2856000;1;95;95;4530;45;41;41;115,727910746108
180111;2;3;70;8;60;1; ;1;1;2;10;1; ;1;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3800000;1;55;55;7421;74;41;41;103,945678826311
180114;2;2;70;4;60;1; ;1;1;2;5;4; ;1;2;2; ;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;2500000;1;00;44;6421;64;41;41;116,786197366613
180114;2;3;70;96;60;1; ;1;1;2;100;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5225;52;41;41;116,786197366613
180114;2;7;70;40;70;1; ;1;1;2;80;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;55;55;9500;95;41;41;116,786197366613
180114;2;10;70;80;60;1; ;1;1;2;100;4; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;53;53;5521;55;41;41;116,786197366613
180114;2;14;70;20;60;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;00; ; ; ;41;41;116,786197366613
180117;2;6;70;4;60;3; ;1;1;2;5;3; ;1;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2200000;1;55;55;9500;95;41;41;133,875759111387
180123;2;5;70;4;48;4; ;1;1;2;4;4; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;95;95;4521;45;41;41;129,679981916127
180127;3;2;70;4;48;3; ;1;1;2;16;3; ;1;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;54;9500;95;41;41;149,48669774513
180127;3;3;70;28;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;41;41;149,48669774513
180130;2;1;70;104;48;9;COMO CONTRATISTA PARA AS;1;1;2;104;9;CONSULTOR DE ENTIDAD DEL GOBIERNO;6;2;12;POR QUE EL SIEMPRE HA PAGADO COMO INDEPENDIENTE;1; ;2;9; ; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;2; ;1;59;59;9232;92;41;41;113,424294055189
180134;2;2;70;3;56;4; ;1;1;2;480;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;56;97;5221;52;41;41;124,628228269024
180134;2;4;70;4;36;1; ;1;1;2;4;4; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;45;5233;52;41;41;124,628228269024
180139;2;3;70;8;48;1; ;1;1;2;8;1; ;8;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4400000;1;83;83;4530;45;41;41;95,0004480960276
180139;2;6;70;24;48;1; ;2;2;2;24;1; ;9;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;33;33;8532;85;41;41;95,0004480960276
180139;2;7;70;1;48;1; ;2;2;2;96;1; ;2;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8041;80;41;41;95,0004480960276
180139;2;9;70;8;40;1; ;2;2;2;24;1; ;3;2;5; ;4; ;2;4; ; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;55;53;5521;55;41;41;95,0004480960276
180141;2;1;70;2;56;1; ;1;1;2;24;5; ;3;2;7; ;2; ;2;2; ; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;1;500000;1;98;51;5529;55;41;41;135,786859736393
180141;2;3;70;2;7;1; ;1;1;2;8;1; ;1;1; ;.;9;CON LA AYUDA DE  MI MAMA;2;11;POR QUE  NO  TRABAJABA TODO EL   DIA; ; ; ; ; ; ; ; ;1; ;2; ;1;2289000;1;13;44;6421;64;41;41;135,786859736393
180146;2;2;70;24;48;2; ;1;1;2;6;4; ;5;1; ;.;3; ;2;3; ; ; ; ; ;1; ; ; ; ; ;2; ;1;3600000;1;11;09;7414;74;41;41;92,4906433442793
180146;2;3;70;140;48;2; ;2;2;2;140;1; ;6;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7524;75;41;41;92,4906433442793
180146;2;4;70;4;48;4; ;1;1;2;4;4; ;9;1; ;.;3; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;1100000;1;7800000;1;12;32;1411;14;41;41;92,4906433442793
180150;2;6;70;8;60;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;44;44;87,6199440645913
180152;2;4;70;3;66;1; ;1;1;2;5;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;84;84;5271;52;44;44;56,372671483365
180153;2;2;70;6;48;3; ;1;1;2;52;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;56;56;9500;95;44;44;57,8323289015701
180153;2;4;70;1;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;44;44;57,8323289015701
180155;2;2;70;12;50;2; ;1;1;2;208;2; ;4;1; ;.;3; ;1; ;.; ; ; ;1; ; ; ; ; ; ;2; ;1;400000;1;39;39;9231;92;44;44;61,9212908700717
180156;2;2;70;52;60;4; ;1;1;2;69;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;33;5235;52;44;44;73,7941051289408
180164;2;6;70;16;48;1; ;1;1;2;16;1; ;2;1; ;.;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;00;97;6310;63;44;44;75,2160249672697
180166;2;2;70;24;48;1; ;1;1;2;24;2; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;58;33;7512;75;44;44;57,9370644461478
180166;2;3;70;8;48;1; ;1;1;2;8;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;00;53;5521;55;44;44;57,9370644461478
180167;2;2;70;6;48;4; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;44;44;60,5348616008215
180182;2;1;70;9;48;4; ;1;1;2;14;4; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;7000000;1;95;95;4521;45;44;44;57,8323289015701
180183;2;3;70;3;24;3; ;1;1;2;28;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;240000;1;54;54;9500;95;44;44;64,3628592224276
180185;2;7;70;8;48;3; ;1;1;2;9;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;54;54;9500;95;44;44;54,2315292755362
180187;2;2;70;4;40;1; ;2;2;2;112;2; ;9;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;19;8532;85;44;44;71,0469237712453
180190;2;1;70;32;48;2; ;1;2;2;7;2; ;6;1; ;.;9;ES CONTRIBUTIVO;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1440000;1;59;59;8532;85;44;44;57,4505626257591
180197;2;2;70;5;48;1; ;1;1;2;5;1; ;6;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;10450000;1;03;03;4010;40;44;44;78,6897808830569
180197;2;5;70;4;48;2; ;1;1;2;5;2; ;6;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;02;13;8060;80;44;44;78,6897808830569
180201;2;1;70;16;40;1; ;2;2;2;16;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;32;39;8046;80;44;44;64,8123968164461
180202;2;2;70;4;40;2; ;1;1;2;8;1; ;5;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;13;13;8012;80;47;47;107,625248999493
180202;3;2;70;8;40;1; ;1;1;2;8;1; ;5;2;2; ;1; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;1;300000;1;55;53;5521;55;47;47;107,625248999493
180203;2;2;70;8;44;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;57; ; ; ;47;47;119,203345702877
180204;2;2;70;24;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;47;47;80,2666651258988
180204;2;4;70;24;40;1; ;1;1;2;52;1; ;3;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;33;45;5233;52;47;47;80,2666651258988
180205;2;2;70;16;48;1; ;1;1;2;16;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;99;1;02;02;7310;73;47;47;116,967521215835
180206;2;6;70;104;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;47;47;155,479079492807
180206;2;10;70;54;48;1; ;1;1;2;54;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;47;47;155,479079492807
180208;2;4;70;2;40;1; ;1;1;2;4;1; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1100000;1;44;39;7499;74;47;47;131,083474706891
180208;2;8;70;8;48;1; ;1;1;2;13;4; ;1;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;1500000;1;59;59;9500;95;47;47;131,083474706891
180209;2;6;70;2;40;1; ;2;2;2;2;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;440000;1;5280000;1;33;98;6310;63;47;47;125,701146235937
180209;2;9;70;24;40;1; ;1;1;2;28;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2750000;1;98;98;7499;74;47;47;125,701146235937
180213;2;1;70;36;48;2; ;2;2;2;36;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2250000;1;39;39;5511;55;47;47;107,800227044899
180214;2;5;70;2;48;1; ;1;1;2;6;2; ;9;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;39;44;6422;64;47;47;119,458706525716
180221;2;4;70;7;50;3; ;1;1;2;8;3; ;1;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;310000;1;54;54;9500;95;47;47;106,044582919225
180222;2;1;70;210;48;1; ;2;2;2;210;1; ;4;1; ;.;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;58;58;1589;15;47;47;113,667643645438
180222;2;6;70;180;24;3; ;1;1;2;312;4; ;1;2;9; ;5; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;45;5225;52;47;47;113,667643645438
180228;3;3;70;8;48;1; ;1;1;2;8;1; ;7;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;45;5233;52;47;47;124,131592381201
180228;3;4;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;47;47;124,131592381201
180242;2;2;70;16;48;1; ;2;2;2;16;1; ;4;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;33;33;6516;65;47;47;133,853327311614
180242;2;5;70;3;48;1; ;2;2;2;144;1; ;4;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;7499;74;47;47;133,853327311614
180242;2;6;70;48;48;1; ;1;1;2;48;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;53;5530;55;47;47;133,853327311614
180254;2;2;70;2;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;47;47;128,513015941376
180255;2;5;70;1;48;1; ;1;1;2;6;1; ;4;2;12;ESTABA HACIENDO UNA PASANTIAS;4; ;2;11;ESTABA HACENDO UNA PASANTIAS; ; ; ; ; ; ; ; ;1; ;2; ;1;740000;1;33;39;5244;52;47;47;118,716396992991
180257;2;2;70;4;48;1; ;1;1;2;240;1; ;2;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5252;52;47;47;126,102213408928
180261;2;1;70;48;40;1; ;1;1;2;36;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;54;9500;95;47;47;124,465330078793
180261;2;6;70;12;40;4; ;1;1;2;6;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;19;19;7524;75;47;47;124,465330078793
180261;2;7;70;144;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;47;47;124,465330078793
180267;2;1;70;24;40;1; ;1;1;2;8;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;960000;1;53;54;9500;95;47;47;159,655510100346
180270;2;2;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;47;47;59,6152244606293
180273;2;2;70;8;40;4; ;1;2;2;8;1; ;4;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;7200000;1;51;51;5521;55;50;50;161,748267757293
180286;2;1;70;1;48;1; ;2;2;2;1;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;408000;1;7000000;1;33;40;5234;52;50;50;143,195930373378
180286;5;1;70;2;8;1; ;1;1;2;8;1; ;2;2;7; ;8; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5400000;1;45;45;5233;52;50;50;143,195930373378
180289;2;2;70;4;40;1; ;1;1;2;4;1; ;9;1; ;.;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2880000;1;45;45;5211;52;50;50;125,687029160642
180291;2;2;70;3;48;1; ;2;2;2;3;1; ;3;2;3; ;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;1;3800000;1;08;53;5530;55;50;50;200,074666569851
180292;2;2;70;52;48;1; ;1;1;2;156;1; ;3;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;50;50;102,822637768564
180295;2;1;70;24;48;1; ;2;2;2;24;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;45;5269;52;50;50;138,261821714566
180296;2;2;70;13;60;2; ;1;1;2;10;2; ;9;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;120000;1;62;58;7524;75;50;50;151,105964168275
180304;2;3;70;17;40;1; ;1;1;2;104;1; ;2;2;7; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;52;52;117,645343235007
180312;2;4;70;4;48;1; ;1;1;2;416;1; ;4;1; ;.;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;33;5529;55;52;52;74,8376455116302
180314;2;4;70;4;48;1; ;2;1;2;4;1; ;4;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;250000;1;45;45;5233;52;52;52;90,7194488621912
180318;2;3;70;30;48;1; ;1;1;2;30;1; ;2;2;4; ;9;PARTICULAR;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;39;58;7020;70;52;52;156,109400378905
180318;2;6;70;30;48;1; ;1;1;2;8;1; ;2;2;8; ;1; ;2;11;TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;60000;1;95;95;4521;45;52;52;156,109400378905
180336;2;2;70;24;48;1; ;1;1;2;24;1; ;2;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1300000;1;59;59;8514;85;52;52;110,366441672759
180348;2;2;70;52;40;1; ;1;1;2;26;1; ;2;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;03;44;6422;64;52;52;138,924651440274
180348;2;3;70;8;40;1; ;1;1;2;8;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;85;45;5522;55;52;52;138,924651440274
180348;2;5;70;2;40;1; ;1;1;2;1;1; ;8;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;1;240000;1;97;53;5521;55;52;52;138,924651440274
180352;2;2;70;6;40;1; ;1;1;2;8;4; ;9;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;13;13;7512;75;52;52;74,076752760713
180357;2;2;70;2;40;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;52;52;117,444692420511
180360;2;2;70;4;30;1; ;1;1;2;4;4; ;1;2;7; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;250000;1;21;79;1810;18;52;52;305,988322121819
180374;2;2;70;1;40;1; ;1;1;2;2;1; ;4;2;2; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;4000000;1;53;53;5521;55;52;52;134,30511301481
180379;2;2;70;27;48;1; ;1;1;2;52;4; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;7530;75;52;52;133,262320734974
180383;2;3;70;52;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;66;66;233,343888793389
180386;2;3;70;25;56;1; ;1;1;2;36;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;53;5530;55;66;66;268,109312965943
180386;2;4;70;8;48;1; ;2;2;2;15;1; ;5;1; ;.;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;97;5211;52;66;66;268,109312965943
180388;2;1;70;3;48;1; ;1;1;2;8;8; ;4;2;7; ;4; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;1;400000;1;95;62;0111;01;66;66;484,695611816732
180388;2;4;70;3;48;1; ;1;1;2;8;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;45;5233;52;66;66;484,695611816732
180397;2;2;70;1;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;66;66;252,282988479151
180400;2;2;70;24;48;3; ;1;1;2;24;3; ;1;2;4; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;54;9500;95;66;66;262,335965651648
180409;2;3;70;12;48;1; ;1;1;2;15;2; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;02;39;7512;75;68;68;407,039489461139
180409;2;4;70;16;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;68;68;407,039489461139
180417;2;1;70;2;48;4; ;1;1;2;7;4; ;9;1; ;.;1; ;1; ;.; ; ;1; ; ; ; ; ; ; ;2; ;1;5000000;1;39;39;7530;75;68;68;350,506983875621
180420;2;2;70;2;54;1; ;1;1;2;2;1; ;4;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;53;53;5521;55;68;68;408,226355034839
180424;2;2;70;2;40;1; ;1;1;2;2;1; ;9;2;2; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;457700;1;11700000;1;33;42;5051;50;70;70;74,4527169255808
180426;2;2;70;4;21;4; ;1;1;2;156;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5261;52;70;70;111,369322596295
180431;2;6;70;8;48;4; ;1;1;2;8;4; ;2;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;95;95;4521;45;70;70;85,3466875725104
180432;2;1;70;52;40;4; ;1;1;2;8;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;43;43;7020;70;70;70;93,7351546329152
180438;2;2;70;8;48;3; ;1;1;2;260;3; ;1;2;5; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;70;70;78,7191561824342
180438;2;3;70;12;48;4; ;1;1;2;12;4; ;2;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;95;95;4521;45;70;70;78,7191561824342
180441;2;3;70;10;40;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;70;70;86,9848971799017
