DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5008631;1;2;1;10;2;1;12;1998;20;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;52;7;09;52;130,145607193461
5008631;1;3;1;10;1;2;9;2002;16;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;52;10;09;52;130,145607193461
5008631;1;4;1;10;1;2;3;2006;13;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;52;6;09;52;130,145607193461
5008632;1;1;1;10;1;1;6;1964;55;1;3;3; ;3; ;1;2;1; ; ;1;1;134000;2;1;2; ;6;7;5; ;52;18;09;52;158,118044684231
5008632;1;2;1;10;2;2;10;1968;50;2;3;2; ;3; ;1;1;1; ; ;1;1;60000;2;1;2; ;6;5;4; ;52;16;09;52;158,118044684231
5008633;1;1;1;10;1;1;2;1980;39;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;52;10;09;52;219,119695099419
5008633;1;2;1;10;2;2;6;1991;28;2;3;2; ;2; ;1;1;1; ; ;1;1;98;2;1;2; ;5;11;2; ;52;11;09;52;219,119695099419
5008633;1;3;1;10;3;2;11;2003;15;3;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;52;7;09;52;219,119695099419
5008633;1;4;1;10;1;1;7;2014;5;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;52;0;09;52;219,119695099419
5008634;1;1;1;10;1;2;11;1954;64;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;214,09956622852
5008634;1;2;1;10;2;2;6;1995;24;9;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;214,09956622852
5008634;1;3;1;10;2;1;11;2014;4;9; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;52;0;09;52;214,09956622852
5008635;1;1;1;10;1;2;2;1961;58;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;52;1;09;52;167,317991990937
5008635;1;2;1;10;2;1;11;1997;21;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;167,317991990937
5008636;1;1;1;10;1;1;12;1985;33;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;221,993826072049
5008636;1;2;1;10;2;2;11;1988;30;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;221,993826072049
5008636;1;3;1;10;1;1;8;2006;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;52;5;09;52;221,993826072049
5008636;1;4;1;10;1;2;1;2010;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;52;3;09;52;221,993826072049
5008636;1;5;1;10;1;2;6;2015;4;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;52;0;09;52;221,993826072049
5008637;1;1;1;10;1;1;10;1952;66;1;3;3; ;3; ;1;2;1; ; ;1;2;99374;2;1;2; ;3;5; ; ;52;5;09;52;179,10061156807
5008637;1;2;1;10;2;2;5;1959;60;2;3;3; ;3; ;1;1;1; ; ;1;2;99300;2;1;2; ;5;11;2; ;52;11;09;52;179,10061156807
5008638;1;1;1;10;1;2;7;1971;48;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;169,972981842565
5008638;1;2;1;10;2;2;10;2001;17;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;52;9;09;52;169,972981842565
5008638;1;3;1;10;3;1;7;1995;24;3;2;2; ;1;1;1;4;1; ; ;3; ; ;2;1;2; ;4;9; ; ;52;9;09;52;169,972981842565
5008638;1;4;1;10;4;2;2;1996;23;5;2;3; ;3; ;1;3;1; ; ;3; ; ;2;1;2; ;4;8; ; ;52;8;09;52;169,972981842565
5008638;1;5;1;10;4;1;6;2017;2;4; ;1;3;1;4; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;52; ;09;52;169,972981842565
5008639;1;1;1;10;1;1;9;1977;41;1;3;3; ;2; ;1;2;1; ; ;2;1;85000;2;1;2; ;6;6;5; ;52;17;09;52;171,197411493496
5008639;1;2;1;10;2;2;1;1983;36;2;3;2; ;2; ;1;1;1; ; ;1;3;103000;2;1;2; ;6;1;3; ;52;12;09;52;171,197411493496
5008639;1;3;1;10;3;2;2;2000;19;3;6;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;2;6;1;2;2;52;12;09;52;171,197411493496
5008639;1;4;1;10;2;2;11;2005;13;3;6;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;1;4;7; ; ;52;7;09;52;171,197411493496
5008640;1;1;1;10;1;1;10;1963;55;1;3;3; ;3; ;1;2;1; ; ;1;3;103000;2;1;2; ;6;2;3; ;52;13;09;52;184,120740438969
5008640;1;2;1;10;2;2;3;1968;51;2;3;3; ;2; ;1;1;1; ; ;1;3;103000;2;1;2; ;6;2;3; ;52;13;09;52;184,120740438969
5008640;1;3;1;10;1;1;10;1989;29;3;6;1;1;1;2; ; ;1; ; ;1;3;103000;2;1;2; ;6;5;4; ;52;16;09;52;184,120740438969
5008641;1;1;1;10;1;2;5;1942;77;1;5;3; ;3; ; ; ;1; ; ;1;2;99374;2;1;2; ;3;1; ; ;52;1;09;52;182,367100536234
5008642;1;1;1;10;1;1;5;1990;29;1;2;2; ;2; ;1;2;1; ; ;1;1;33100;2;1;2; ;6;3;3; ;52;14;09;52;187,387229407133
5008642;1;2;1;10;2;2;2;1991;28;2;2;2; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;52;11;09;52;187,387229407133
5008643;1;1;1;10;1;1;3;1965;54;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;52;10;09;52;187,387229407133
5008643;1;2;1;10;2;2;5;1966;53;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;187,387229407133
5008644;1;1;1;10;1;1;6;1943;76;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;52;2;09;52;237,606195360252
5008644;1;2;1;10;3;1;5;1974;45;3;6;1;1;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;52;3;09;52;237,606195360252
5008644;1;3;1;10;3;2;7;1979;40;3;4;1;1;3; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;237,606195360252
5008644;1;4;1;10;3;2;8;2005;14;4;6;2; ;1;3; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;52;7;09;52;237,606195360252
5008644;1;5;1;10;3;1;5;2014;5;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;52;0;09;52;237,606195360252
5008644;1;6;1;10;6;2;12;1986;32;3;4;1;1;3; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;237,606195360252
5008644;1;7;1;10;6;2;11;2013;5;4; ;2; ;1;6; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;52;0;09;52;237,606195360252
5008644;1;8;1;10;6;2;9;2018;0;4; ;2; ;1;6; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;52; ;09;52;237,606195360252
5008645;1;1;1;10;1;2;3;1942;77;1;5;3; ;3; ; ; ;1; ; ;1;2;80000;2;1;2; ;3;2; ; ;52;2;09;52;182,367100536234
5008646;1;1;1;10;1;2;5;1970;49;1;6;2; ;2; ; ; ;1; ; ;3; ; ;1;1;2; ;3;3; ; ;52;3;09;52;163,068368755386
5008646;1;2;1;10;2;1;3;1999;20;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;163,068368755386
5008646;1;3;1;10;1;2;12;1994;24;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;163,068368755386
5008646;1;4;1;10;1;2;3;2019;0;4; ;2; ;1;3; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;52; ;09;52;163,068368755386
5008647;1;1;1;10;1;1;12;1974;44;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;204,120173055421
5008647;1;2;1;10;2;2;7;1978;41;2;3;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;204,120173055421
5008647;1;3;1;10;3;2;10;1996;22;3;6;2; ;1;2; ; ;2;1;3; ; ; ;2;1;2; ;6;5;4; ;52;16;09;52;204,120173055421
5008647;1;4;1;10;2;2;5;2008;11;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;52;5;09;52;204,120173055421
5008648;1;1;1;10;1;2;5;1984;35;1;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;6;3;2;2;52;14;09;52;156,114169166907
5008648;1;2;1;10;1;2;6;2016;3;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;52;0;09;52;156,114169166907
5008648;1;3;1;10;3;1;6;1998;21;7;6;2; ;2; ; ; ;2;1;24; ; ; ;2;1;1;1;6;1;2;2;52;12;09;52;156,114169166907
5008648;1;4;1;10;4;1;11;2000;18;7;6;2; ;2; ; ; ;2;1;6; ; ; ;2;1;1;2;6;0;2;2;52;11;09;52;156,114169166907
5008649;1;1;1;10;1;1;4;1956;63;1;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;186,020760665447
5008650;1;1;1;10;1;2;5;1992;27;1;4;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;241,039282950604
5008650;1;2;1;10;1;1;3;2014;5;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;52;0;09;52;241,039282950604
5008650;1;3;1;10;1;1;8;2016;3;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;52;0;09;52;241,039282950604
5008651;1;1;1;10;1;2;6;1994;25;1;1;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;207,915788985199
5008651;1;2;1;10;2;1;11;1994;24;2;1;2; ;2; ;1;1;2;1;12; ; ; ;2;1;2; ;5;11;2; ;52;11;09;52;207,915788985199
5008651;1;3;1;10;1;2;5;2014;5;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;52;0;09;52;207,915788985199
5008651;1;4;1;10;1;1;7;2016;3;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;52;0;09;52;207,915788985199
5008651;1;5;1;10;5;2;5;1980;39;9;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;207,915788985199
5008651;1;6;1;10;5;2;9;2009;9;9; ;2; ;1;5; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;52;3;09;52;207,915788985199
5008652;1;1;1;10;1;1;1;1949;70;1;2;3; ;3; ;1;2;1; ; ;1;2;103000;2;1;2; ;3;2; ; ;52;2;09;52;190,054198777511
5008652;1;2;1;10;2;2;3;1962;57;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;52;2;09;52;190,054198777511
5008652;1;3;1;10;3;1;7;1992;27;3;6;1;1;1;2; ; ;1; ; ;1;1;33124;2;1;2; ;6;2;3; ;52;13;09;52;190,054198777511
5008652;1;4;1;10;4;1;1;2001;18;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;6;1;2;2;52;12;09;52;190,054198777511
5008653;1;1;1;10;1;2;7;1974;45;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;52;8;09;52;172,338120861836
5008653;1;2;1;10;2;1;4;1972;47;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;172,338120861836
5008653;1;3;1;10;3;1;4;1999;20;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;52;6;09;52;172,338120861836
5008654;1;1;1;10;1;2;6;1988;31;1;3;2; ;1;4;2; ;1; ; ;2;5; ;2;1;2; ;6;1;3; ;52;12;09;52;165,214283363464
5008654;1;2;1;10;1;2;9;2006;12;3;6;2; ;1;1; ; ;1; ; ;2;5; ;2;1;1;1;4;6; ; ;52;6;09;52;165,214283363464
5008654;1;3;1;10;1;1;11;2008;10;3;6;2; ;1;1; ; ;1; ; ;2;5; ;2;1;1;1;3;4; ; ;52;4;09;52;165,214283363464
5008654;1;4;1;10;4;2;7;1965;54;5;6;3; ;3; ; ; ;1; ; ;3; ; ;1;1;2; ;3;2; ; ;52;2;09;52;165,214283363464
5008655;1;1;1;10;1;2;10;1959;59;1;4;3; ;3; ; ; ;2;1;240; ; ; ;2;1;2; ;3;2; ; ;52;2;09;52;208,369796290972
5008655;1;2;1;10;1;1;9;1982;37;3;6;2; ;1;1; ; ;2;1;120; ; ; ;2;1;2; ;6;5;4; ;52;16;09;52;208,369796290972
5008656;1;1;1;10;2;1;6;1965;54;1;2;3; ;2; ;1;2;1; ; ;2;2;130000;2;1;2; ;5;11;2; ;52;11;09;52;238,168191265679
5008656;1;2;1;10;2;2;6;1981;38;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;238,168191265679
5008656;1;3;1;10;2;1;1;2004;15;3;6;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;1;4;7; ; ;52;7;09;52;238,168191265679
5008656;1;4;1;10;2;1;3;2010;9;3; ;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;1;3;3; ; ;52;3;09;52;238,168191265679
5008656;1;5;1;10;5;1;2;1965;54;7;4;3; ;3; ; ; ;1; ; ;2;2;192000;2;1;2; ;5;11;2; ;52;11;09;52;238,168191265679
5008657;1;1;1;10;1;2;10;1969;49;1;4;3; ;3; ; ; ;1; ; ;1;1;33000;2;1;2; ;4;7; ; ;52;7;09;52;239,39262091661
5008657;1;2;1;10;2;1;7;1988;31;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;239,39262091661
5008657;1;3;1;10;3;1;5;1991;28;3;6;2; ;1;1; ; ;1; ; ;1;1;33000;2;1;2; ;5;11;2; ;52;11;09;52;239,39262091661
5008657;1;4;1;10;4;1;12;1992;26;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;6;1;2;2;52;12;09;52;239,39262091661
5008658;1;1;1;10;1;2;6;1985;34;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;52;2;09;52;147,969673708789
5008658;1;2;1;10;2;1;4;1996;23;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;147,969673708789
5008658;1;3;1;10;3;1;7;2001;18;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;147,969673708789
5008658;1;4;1;10;1;2;6;2003;16;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;52;7;09;52;147,969673708789
5008658;1;5;1;10;1;1;11;2005;13;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;52;5;09;52;147,969673708789
5008658;1;6;1;10;1;1;9;2008;11;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;52;4;09;52;147,969673708789
5008659;1;1;1;10;1;1;12;1939;79;1;3;3; ;3; ;1;2;1; ; ;1;2;950000;2;1;2; ;6;5;4; ;52;16;09;52;179,10061156807
5008659;1;2;1;10;2;2;3;1944;75;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;52;11;09;52;179,10061156807
5008660;1;1;1;10;1;1;1;1972;47;1;3;3; ;3; ;1;2;1; ; ;1;1;98;2;1;2; ;5;11;2; ;52;11;09;52;197,165973466942
5008660;1;2;1;10;2;2;9;1978;40;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;2;3; ;52;13;09;52;197,165973466942
5008660;1;3;1;10;3;1;2;2001;18;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;6;0;2;2;52;11;09;52;197,165973466942
5008660;1;4;1;10;2;2;9;2013;5;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;52;0;09;52;197,165973466942
5008661;1;1;1;10;1;2;9;1942;76;1;4;3; ;3; ; ; ;1; ; ;1;2;300000;2;1;2; ;5;11;2; ;52;11;09;52;126,561668573801
5008661;1;2;1;10;2;2;10;1964;54;3;4;2; ;1;1; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;52;16;09;52;126,561668573801
5008661;1;3;1;10;2;2;11;1991;27;4;6;2; ;1;2; ; ;2;1;2; ; ; ;2;1;2; ;6;5;4; ;52;16;09;52;126,561668573801
5008662;1;1;1;10;1;1;12;1989;29;1;2;2; ;2; ;1;2;1; ; ;1;1;33124;2;1;2; ;5;11;2; ;52;11;09;52;227,214604056238
5008662;1;2;1;10;2;2;3;1991;28;2;2;2; ;2; ;1;1;1; ; ;1;1;33124;2;1;2; ;5;11;2; ;52;11;09;52;227,214604056238
5008662;1;3;1;10;1;1;7;2011;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;2;3;2; ; ;52;2;09;52;227,214604056238
5008663;1;1;1;10;1;1;10;1953;65;1;3;3; ;3; ;1;2;1; ; ;1;2;150000;2;1;2; ;5;11;2; ;52;11;09;52;283,111394587023
5008663;1;2;1;10;2;2;12;1953;65;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;52;11;09;52;283,111394587023
5008663;1;3;1;10;3;1;5;1981;38;3;6;1;1;1;2; ; ;1; ; ;1;3;103000;2;1;2; ;6;5;4; ;52;16;09;52;283,111394587023
5008663;1;4;1;10;4;1;8;1985;34;3;6;1;1;1;2; ; ;1; ; ;2;1;40000;2;1;2; ;6;5;4; ;52;16;09;52;283,111394587023
5008663;1;5;1;10;5;1;2;1987;32;3;6;1;1;1;2; ; ;2;1;60; ; ; ;2;1;1;2;6;4;2;2;52;15;09;52;283,111394587023
5008663;1;6;1;10;6;1;2;1987;32;3;6;1;1;1;2; ; ;2;1;60; ; ; ;2;1;1;2;6;4;2;2;52;15;09;52;283,111394587023
5008664;1;1;1;10;1;1;2;1964;55;1;2;3; ;2; ;1;2;1; ; ;1;3;103600;2;1;2; ;4;7; ; ;52;7;09;52;241,855818595802
5008664;1;2;1;10;1;2;7;1963;56;2;2;3; ;2; ;1;1;1; ; ;1;5; ;2;2;2; ;1;0; ; ;52;0;09;52;241,855818595802
5008664;1;3;1;10;3;1;5;1989;30;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;2;6;8;4; ;52;19;09;52;241,855818595802
5008664;1;4;1;10;4;2;9;1987;31;3;4;1;1;1;2; ; ;1; ; ;1;1;33124;2;1;2; ;6;1;3; ;52;12;09;52;241,855818595802
5008664;1;5;1;10;4;1;12;2007;11;4;6;2; ;1;4; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;52;5;09;52;241,855818595802
5008664;1;6;1;10;4;2;1;2015;4;4; ;2; ;1;4; ; ;1; ; ;1;5; ;2;2;1;2;2;0; ; ;52;0;09;52;241,855818595802
5008665;1;1;1;10;1;2;12;1963;55;1;6;3; ;3; ; ; ;1; ; ;1;1;88000;2;1;2; ;6;6;5; ;52;17;09;52;182,367100536234
5008666;1;1;1;10;1;2;3;1955;64;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;52;6;09;52;182,367100536234
5008667;1;1;1;10;1;2;1;1983;36;1;2;2; ;2; ;2; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;153,289624695577
5008667;1;2;1;10;1;2;9;2001;17;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;2;5;10;1; ;52;10;09;52;153,289624695577
5008668;1;1;1;10;1;2;1;1962;57;1;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;208,369796290972
5008668;1;2;1;10;2;1;4;1990;29;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;208,369796290972
5008669;1;1;1;10;1;2;6;1952;67;1;5;3; ;3; ; ; ;1; ; ;1;2;880000;2;1;2; ;6;5;4; ;52;16;09;52;154,464384555018
5008669;1;2;1;10;2;2;9;1984;35;3;6;3; ;1;1; ; ;1; ; ;1;3;200000;2;1;2; ;6;5;4; ;52;16;09;52;154,464384555018
5008670;1;1;1;10;1;1;12;1953;65;1;4;3; ;3; ; ; ;1; ; ;1;2;280000;2;1;2; ;5;11;2; ;52;11;09;52;212,023456420186
5008670;1;2;1;10;2;1;6;1983;36;3;4;1;1;2; ; ; ;1; ; ;1;1;45000;2;1;1;2;6;5;2;2;52;16;09;52;212,023456420186
5008671;1;1;1;10;1;2;9;1950;68;1;3;3; ;3; ;2; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;52;11;09;52;180,467080309756
5008671;1;2;1;10;2;2;1;1972;47;3;6;2; ;1;1; ; ;1; ; ;1;3;103000;2;1;2; ;6;5;4; ;52;16;09;52;180,467080309756
5008671;1;3;1;10;3;1;6;1978;41;3;6;2; ;1;1; ; ;2;1;60; ; ; ;2;1;2; ;5;11;2; ;52;11;09;52;180,467080309756
5008672;1;1;1;10;1;1;10;1945;73;1;4;3; ;3; ; ; ;1; ; ;1;2;360000;2;1;2; ;6;5;4; ;52;16;09;52;186,020760665447
5008673;1;1;1;10;1;2;10;1969;49;1;6;1;3;3; ; ; ;2;1;24; ; ; ;2;1;2; ;6;5;4; ;52;16;09;52;150,023135727412
5008673;1;2;1;10;2;2;9;1994;24;3;6;3; ;1;1; ; ;1; ; ;1;2;110000;2;1;2; ;6;5;4; ;52;16;09;52;150,023135727412
5008673;1;3;1;10;1;1;10;1933;85;5;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;150,023135727412
5008674;1;1;1;10;1;1;6;1975;44;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;207,195036431531
5008674;1;2;1;10;1;2;2;2007;12;3;6;1;1;3; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;52;5;09;52;207,195036431531
5008675;1;1;1;10;1;1;5;1979;40;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;52;8;09;52;156,148302948199
5008675;1;2;1;10;2;2;3;1981;38;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;52;7;09;52;156,148302948199
5008675;1;3;1;10;3;2;5;1998;21;3;6;1;1;1;2; ; ;1; ; ;1;1;33000;2;1;2; ;6;2;3; ;52;13;09;52;156,148302948199
5008675;1;4;1;10;4;1;2;2003;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;52;8;09;52;156,148302948199
5008675;1;5;1;10;2;2;8;2004;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;52;7;09;52;156,148302948199
5008676;1;1;1;10;1;2;5;1932;87;1;6;3; ;3; ; ; ;1; ; ;1;3;102000;2;1;2; ;5;11;2; ;52;11;09;52;182,367100536234
5008677;1;1;1;10;1;1;9;1967;51;1;6;2; ;3; ; ; ;1; ; ;2;1;250000;2;1;2; ;6;5;4; ;52;16;09;52;215,28994538835
5008678;1;1;1;10;1;2;3;1949;70;1;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;52;2;09;52;190,955548726404
5008678;1;2;1;10;2;2;7;1998;21;4;1;2; ;2; ;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;190,955548726404
5008678;1;3;1;10;3;1;12;1996;22;5;1;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;190,955548726404
5008678;1;4;1;10;3;1;5;2014;5;4; ;1;3;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;52;0;09;52;190,955548726404
5008678;1;5;1;10;5;2;11;1997;21;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;52;11;09;52;190,955548726404
5008679;1;1;1;10;1;1;1;1962;57;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;225,848135314552
5008679;1;2;1;10;1;1;1;2016;3;3; ;1;1;2; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;52;0;09;52;225,848135314552
5008680;1;1;1;10;1;1;3;1947;72;1;2;3; ;3; ;1;2;1; ; ;3; ; ;1;1;2; ;3;5; ; ;52;5;09;52;179,10061156807
5008680;1;2;1;10;2;2;3;1954;65;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;5;10;1; ;52;10;09;52;179,10061156807
5008681;1;1;1;10;1;1;2;1975;44;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;169,071631893672
5008681;1;2;1;10;2;2;3;1981;38;2;2;1;4;3; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;169,071631893672
5008681;1;3;1;10;1;1;5;2006;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;52;7;09;52;169,071631893672
5008681;1;4;1;10;4;1;3;1956;63;5;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;52;5;09;52;169,071631893672
5008682;1;1;1;10;1;1;1;2001;18;1;6;2; ;2; ; ; ;2;1;12; ; ; ;2;1;1;1;6;0;2;2;52;11;09;52;174,238141088314
5008683;1;1;1;10;1;1;1;1966;53;1;2;3; ;2; ;1;2;1; ; ;3; ; ;1;1;2; ;3;5; ; ;52;5;09;52;163,102502536678
5008683;1;2;1;10;2;2;1;1972;47;2;2;3; ;3; ;1;1;1; ; ;1;1;33000;2;1;2; ;3;5; ; ;52;5;09;52;163,102502536678
5008683;1;3;1;10;2;2;9;1994;24;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;52;11;09;52;163,102502536678
5008683;1;4;1;10;4;2;5;2000;19;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;52;11;09;52;163,102502536678
5008683;1;5;1;10;2;2;9;2002;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;52;10;09;52;163,102502536678
5008684;1;1;1;10;1;2;3;1976;43;1;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;52;11;09;52;133,481817671179
5008684;2;1;2;10;1;2;11;1993;25;1;6;2; ;2; ; ; ;1; ; ;1;3;103000;2;1;2; ;6;5;4; ;52;16;09;52;133,481817671179
