DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
5272769;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;54;296,489229521635
5272769;1;2;1;50;54; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;54;296,489229521635
5272775;1;1;1;50;50; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;50;177,885263515647
5272775;1;2;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;50;177,885263515647
5272776;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;50;242,841624530338
5272780;1;1;1;50;50; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;50;294,636646417578
5272780;1;2;1;50;50; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;50;294,636646417578
5272783;1;1;1;50;68; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;634,464899106751
5272783;1;2;1;50;68; ; ;2;4; ;2;2;2;2;1;9; ; ; ; ; ; ;11;1;68;634,464899106751
5272783;1;3;1;50;68;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;68;634,464899106751
5272783;1;4;1;50;68;2; ;4;3; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;68;634,464899106751
5272784;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;558,373859054878
5272784;1;3;1;50;68; ; ;3;4; ;2;2;2;2;1;10; ; ; ; ; ; ;11;1;68;558,373859054878
5272793;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1269,62298874405
5272795;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1152,47386869636
5272795;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1152,47386869636
5272795;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1152,47386869636
5272795;1;4;1;50;05;2; ;4;6;LEER;2;2;2;1; ; ; ; ; ; ; ;1;11;1;05;1152,47386869636
5272796;1;1;1;50;54; ; ;1;6;DESCANSANDO EN EL HOGAR POR EDAD;2;2;2;2;2; ; ; ; ; ; ; ;11;1;54;332,731178811276
5272796;1;2;1;50;54; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;54;332,731178811276
5272797;1;1;1;50;54; ; ;1;6;ESTUVO DESCANSANDO EN EL HOGAR DEBIDO A QUE SUFRIO UN ACCIDENTE;2;1; ; ; ; ; ; ; ; ; ; ;11;1;54;367,236166726267
5272807;1;1;1;50;05;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;05;1000,29468156678
5272807;1;2;1;50;05; ; ;2;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1000,29468156678
5272809;1;1;1;50;05; ; ;1;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1060,25930507355
5272814;1;1;1;50;17; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;11;1;17;227,56541661372
5272815;1;1;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;152,110727081564
5272815;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;152,110727081564
5272816;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;135,830005838717
5272816;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;2; ;2; ;1;2;1;11;1;17;135,830005838717
5272817;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;144,352758615118
5272817;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;11;1;17;144,352758615118
5272817;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;144,352758615118
5272817;1;4;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;144,352758615118
5272818;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;175,407031695481
5272819;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1175,32532638016
5272819;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1175,32532638016
5272819;1;3;1;50;05; ; ;3;2; ;1; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1175,32532638016
5272819;1;4;1;50;05; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1175,32532638016
5272821;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;251,089408618592
5272821;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;251,089408618592
5272821;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;251,089408618592
5272821;1;4;1;50;17; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;251,089408618592
5272822;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;190,917616150635
5272822;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;190,917616150635
5272822;1;3;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;190,917616150635
5272823;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;170,720862596683
5272823;1;2;1;50;17;2; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;17;170,720862596683
5272823;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;170,720862596683
5272824;1;1;1;50;17;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;17;145,774814603465
5272824;1;2;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;145,774814603465
5272825;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;124,195729377917
5272825;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;124,195729377917
5272826;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1102,03833005632
5272826;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1102,03833005632
5272837;1;1;1;50;76;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;76;1181,85674485282
5272838;1;1;1;50;76; ; ;1;3; ;2;1; ; ; ; ; ; ; ; ; ; ;11;1;76;1304,12078111626
5272838;1;2;1;50;76; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;76;1304,12078111626
5272838;1;3;1;50;76; ; ;3;6;VIDEOS JUEGOS;2;2;2;2;1;3; ;1;2; ; ; ;11;1;76;1304,12078111626
5272839;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;76;1102,85086343979
5272841;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;274,250257411759
5272841;1;2;1;50;17;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;17;274,250257411759
5272842;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;175,407031695481
5272843;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;192,634835539004
5272843;1;2;1;50;17;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;17;192,634835539004
5272845;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;76;761,911072711104
5272845;1;2;1;50;76; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;11;1;76;761,911072711104
5272845;1;3;1;50;76; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;76;761,911072711104
5272846;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;206,739554777043
5272846;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;206,739554777043
5272846;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;206,739554777043
5272846;1;5;1;50;17; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;206,739554777043
5272847;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;138,759231232395
5272847;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;138,759231232395
5272847;1;3;1;50;17;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;17;138,759231232395
5272848;1;1;1;50;17; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;230,448830505135
5272848;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;230,448830505135
5272848;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;230,448830505135
5272848;1;4;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;17;230,448830505135
5272849;1;1;1;50;17;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;17;193,868506051117
5272849;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;193,868506051117
5272849;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;17;193,868506051117
5272856;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1102,03833005632
5272856;1;2;1;50;05; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1102,03833005632
5272863;1;1;1;50;68; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;565,064611727585
5272863;1;2;1;50;68; ; ;2;6;DESCANSANDO;1; ; ; ; ; ; ; ; ; ; ; ;11;1;68;565,064611727585
5272870;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1302,88109617431
5272870;1;2;1;50;05;5; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;05;1302,88109617431
5272871;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1102,03833005632
5272871;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1102,03833005632
5272872;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1102,17392616108
5272872;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1102,17392616108
5272872;1;3;1;50;05; ; ;3;6;VER TV;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1102,17392616108
5272873;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1646,3327649964
5272873;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1646,3327649964
5272874;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1162,00295356309
5272875;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1181,06611696682
5272875;1;2;1;50;05; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1181,06611696682
5272875;1;3;1;50;05; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1181,06611696682
5272876;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1232,50982292108
5272876;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1232,50982292108
5272877;1;1;1;50;05; ; ;1;6;DEPORTE;2;1; ; ; ; ; ; ; ; ; ; ;11;1;05;1374,18554752636
5272877;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1374,18554752636
5272878;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1102,03833005632
5272878;1;2;1;50;05; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1102,03833005632
5272883;1;1;1;50;68; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;11;1;68;390,404383976125
5272883;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;390,404383976125
5272883;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;390,404383976125
5272884;1;1;1;50;68; ; ;1;6;DESCANSANDO EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;445,928874260696
5272884;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;445,928874260696
5272885;1;1;1;50;68; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;484,135002201428
5272885;1;2;1;50;68; ; ;1;6;DESCANSANDO EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;484,135002201428
5272886;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;527,620211711008
5272886;1;2;1;50;68; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;527,620211711008
5272886;1;3;1;50;68;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;68;527,620211711008
5272900;1;1;1;50;05; ; ;1;6;Estaba enfermo;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1362,84571968108
5272901;1;1;1;50;05; ; ;1;6;Ver television;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;852,598514163989
5272901;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;852,598514163989
5272901;1;3;1;50;05; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;852,598514163989
5272902;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1406,71686234744
5272902;1;4;1;50;05; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1406,71686234744
5272903;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1162,00295356309
5272904;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1236,31329336694
5272904;1;2;1;50;05; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;11;1;05;1236,31329336694
5272911;1;1;1;50;73; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;11;1;73;268,537784882173
5272911;1;2;1;50;73; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;11;1;73;268,537784882173
5272912;1;1;1;50;73; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;73;313,838891438083
5272912;1;2;1;50;73; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;11;1;73;313,838891438083
5272913;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;585,190649400324
5272913;1;2;1;50;68; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;585,190649400324
5272914;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;483,373274277274
5272916;1;1;1;50;68;4; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;68;752,692956094472
5272916;1;2;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;752,692956094472
5272917;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;448,63516849663
5272917;1;2;1;50;68; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;11;1;68;448,63516849663
5272918;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;546,732752163437
5272919;1;1;1;50;68; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;332,833946286809
5272919;1;2;1;50;68; ; ;2;4; ;2;2;2;2;1;8; ;2; ;1;10;2;11;1;68;332,833946286809
5272919;1;3;1;50;68; ; ;3;6;DESCANSANDO EN EL HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;332,833946286809
5272919;1;4;1;50;68; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;332,833946286809
5272920;1;1;1;50;68; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;11;1;68;518,035455875796
5272920;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;518,035455875796
5272920;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;518,035455875796
5272920;1;4;1;50;68; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;518,035455875796
5272921;1;1;1;50;68; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;11;1;68;436,344118425485
5272921;1;2;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;436,344118425485
5272921;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;436,344118425485
5272922;1;1;1;50;50; ; ;2;6;DESCANSAR POR ENFERMEDAD;2;2;2;2;2; ; ; ; ; ; ; ;11;1;50;177,885263515647
5272922;1;2;1;50;50; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;50;177,885263515647
5272923;1;1;1;50;50; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;50;317,483692449166
5272923;1;2;1;50;50; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;11;1;50;317,483692449166
5272924;1;1;1;50;50; ; ;1;6;DESCANSAR EN HOGAR;1; ; ; ; ; ; ; ; ; ; ; ;11;1;50;177,885263515647
5272924;1;2;1;50;50; ; ;2;6;DESCANSAR POR EDAD;2;2;2;2;2; ; ; ; ; ; ; ;11;1;50;177,885263515647
5272927;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1362,84571968108
5272928;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1381,90888308482
5272928;1;2;1;50;05; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1381,90888308482
5272928;1;3;1;50;05; ; ;3;3; ;2;2;2;2;1;6; ;2; ;1;3;1;11;1;05;1381,90888308482
5272929;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1278,22791445447
5272929;1;2;1;50;05; ; ;2;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1278,22791445447
5272929;1;3;1;50;05; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1278,22791445447
5272929;1;4;1;50;05; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1278,22791445447
5272930;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;901,33116004309
5272930;1;2;1;50;05; ; ;2;4; ;2;2;2;2;1;2; ;2; ;1;7;2;11;1;05;901,33116004309
5272930;1;3;1;50;05;4; ;3;6;VER TV;2;2;2;1; ; ; ; ; ; ; ;1;11;1;05;901,33116004309
5272931;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1031,66705680309
5272931;1;2;1;50;05;4; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;05;1031,66705680309
5272932;1;1;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1243,98524687112
5272932;1;2;1;50;05; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1243,98524687112
5272932;1;3;1;50;05; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1243,98524687112
5272932;1;4;1;50;05; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;05;1243,98524687112
5272933;1;1;1;50;05; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1031,66705680309
5272933;1;2;1;50;05; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;05;1031,66705680309
5272934;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;52;263,43743787004
5272934;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;52;263,43743787004
5272934;1;3;1;50;52; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;52;263,43743787004
5272935;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;52;263,43743787004
5272935;1;2;1;50;52; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;11;1;52;263,43743787004
5272935;1;3;1;50;52; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;52;263,43743787004
5272936;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;52;297,17955487799
5272936;1;2;1;50;52;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;52;297,17955487799
5272937;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;52;263,43743787004
5272937;1;2;1;50;52; ; ;2;4; ;2;2;2;2;1;13;POR DISCAPACIDAD; ; ; ; ; ;11;1;52;263,43743787004
5272937;1;3;1;50;52; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;52;263,43743787004
5272938;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;52;197,603975639157
5272938;1;2;1;50;52;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;52;197,603975639157
5272939;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;54;367,236166726267
5272940;1;1;1;50;54; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;11;1;54;304,957727638224
5272940;1;2;1;50;54;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;54;304,957727638224
5272941;1;1;1;50;54; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;54;311,023567152249
5272942;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;518,035455875796
5272942;1;2;1;50;68;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;11;1;68;518,035455875796
5272942;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;518,035455875796
5272942;1;4;1;50;68; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;11;1;68;518,035455875796
5272943;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;11;1;68;546,732752163437
5272944;1;1;1;50;68; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;11;1;68;491,868608710056
