DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5273048;1;3;1;70;17;32;48;1; ;2;32;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;85;13;13;1;2;8530;11;17;212,791864776205
5273049;1;3;1;70;17;80;48;1; ;2;80;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;86;12;12;1;2;8621;11;17;150,688671093217
5273066;1;2;1;70;52;50;40;1; ;2;24;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;4724;11;52;223,208004666922
5273071;1;1;1;70;05;4;48;1; ;2;30;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;14;33;39;1;1;1410;11;05;1060,25930507355
5273091;1;1;1;70;52;104;48;1; ;2;26;4; ;1;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;877803;1;4;47;45;45;1;2;4792;11;52;115,802827754142
5273111;1;2;1;70;54;12;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;52;97;97;1;1;5224;11;54;335,589987054168
5273113;1;1;1;70;54;36;50;4; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;77;45;1;2;4789;11;54;332,731178811276
5273113;1;2;1;70;54;36;50;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;77;53;1;2;5611;11;54;332,731178811276
5273130;1;1;1;70;52;8;20;3; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;1;9700;11;52;322,803887739768
5273153;1;2;1;70;73;30;48;1; ;2;30;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;73;16;16;1;2;7310;11;73;299,356968253259
5273162;1;2;1;70;54;20;48;4; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;86;55;55;1;2;8621;11;54;245,3586759201
5273171;1;2;1;70;54;43;48;1; ;2;40;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;73;08;08;1;2;7310;11;54;375,263199633686
5273173;1;2;1;70;54;3;36;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;82;79;97;1;1;8292;11;54;269,925095822019
5273178;1;1;1;70;05;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;62;32;32;1;2;6201;11;05;1209,65836523728
5273179;1;3;1;70;73;28;48;1; ;2;28;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;96;97;21;1;2;9602;11;73;267,94400971608
5273179;1;4;1;70;73;4;50;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;800000;2; ;10;33;33;1;1;1081;11;73;267,94400971608
5273184;1;1;1;70;23;32;48;1; ;2;32;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;43;32;32;1;2;4390;11;23;150,826072620424
5273184;1;2;1;70;23;48;48;1; ;2;32;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;32;32;1;2;4759;11;23;150,826072620424
5273191;1;3;1;70;23;37;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;13; ;1;2;.;11;23;220,83239392579
5273193;1;2;1;70;23;76;48;1; ;2;87;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;4773;11;23;207,91263891251
5273220;1;3;1;70;73;32;48;1; ;2;32;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;47;45;45;1;2;4731;11;73;265,447503922634
5273222;1;3;1;70;73;52;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;94;03;03;1;2;9499;11;73;318,56021553704
5273233;1;4;1;70;05;32;48;1; ;2;44;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;53;45;1;2;4741;11;05;1242,78058055971
5273241;1;2;1;70;68;24;24;1; ;2;52;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;56;39;53;1;2;5619;11;68;466,715258764624
5273244;1;2;1;70;68;4;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;450000; ; ; ;45; ;1;1;.;11;68;1466,78334568727
5273245;1;2;1;70;73;4;40;1; ;2;42;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;45;53;1;1;5611;11;73;344,658074809168
5273247;1;2;1;70;73;12;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;41;95;95;1;1;4111;11;73;257,223616142734
5273250;1;2;1;70;23;20;40;1; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;47;55;45;1;2;4792;11;23;159,264457110298
5273271;1;1;1;70;76;20;48;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;877803;2; ;96;53;16;1;2;9609;11;76;1102,77252796709
5273272;1;1;1;70;76;1;72;1; ;2;36;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;55;54;54;1;1;5530;11;76;1228,79054958858
5273272;1;4;1;70;76;8;48;1; ;2;32;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;45;36;1;1;4921;11;76;1228,79054958858
5273272;1;5;1;70;76;4;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;170000;877803;2; ;56;37;58;1;1;5630;11;76;1228,79054958858
5273279;1;1;1;70;76;28;48;1; ;2;43;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;97;55;55;1;2;9700;11;76;1190,78839867289
5273279;1;3;1;70;76;26;48;1; ;2;29;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;47;33;33;1;2;4711;11;76;1190,78839867289
5273285;1;1;1;70;76;52;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;47;32;45;1;2;4724;11;76;823,037903967376
5273287;1;2;1;70;76;24;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;47;33;33;1;2;4711;11;76;1319,61511256663
5273288;1;2;1;70;76;30;48;1; ;2;30;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;46;45;45;1;2;4631;11;76;1216,77765402302
5273298;1;1;1;70;76;33;48;1; ;2;42;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;13;13;1;2;8530;11;76;738,29616231646
5273308;1;1;1;70;68;38;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;877803;2; ;41;95;95;1;2;4111;11;68;483,373274277274
5273324;1;3;1;70;68;3;48;1; ;2;1;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;82;19;38;1;1;8220;11;68;416,218080752746
5273326;1;1;1;70;17;240;48;1; ;2;240;1; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;70;98;34;1;2;7010;11;17;198,219787433142
5273338;1;1;1;70;17;33;50;4; ;2;33;4; ;1;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;3; ;49;98;98;1;2;4921;11;17;107,195612925349
5273340;1;2;1;70;17;72;48;1; ;2;72;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;56;97;53;1;2;5613;11;17;163,286220925926
5273340;1;3;1;70;17;20;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;35000;877802;2; ;25;53;97;1;2;2593;11;17;163,286220925926
5273347;1;1;1;70;17;30;48;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;81;62;62;1;2;8130;11;17;258,3885944686
5273347;1;2;1;70;17;12;48;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;85;55;53;1;1;8530;11;17;258,3885944686
5273355;1;1;1;70;50;32;48;1; ;2;32;1; ;4;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;880000;1;1;55;55;55;1;2;5511;11;50;480,279144828652
5273355;1;2;1;70;50;32;40;1; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;88;98;59;1;2;8810;11;50;480,279144828652
5273355;1;3;1;70;50;2;48;1; ;2;2;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;960000;880000;1;1;10;39;39;1;1;1011;11;50;480,279144828652
5273355;1;4;1;70;50;20;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;88;45;54;1;2;8890;11;50;480,279144828652
5273356;1;2;1;70;50;4;20;4; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;880000;2; ;86;59;59;1;1;8610;11;50;203,238534847905
5273359;1;2;1;70;50;40;48;1; ;2;45;1; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;1;47;45;45;1;2;4759;11;50;124,461364741916
5273359;1;3;1;70;50;32;48;1; ;2;9;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;56;45;53;1;2;5613;11;50;124,461364741916
5273360;1;2;1;70;50;8;50;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;41;95;95;1;1;4111;11;50;216,645247959086
5273365;1;1;1;70;05;16;48;1; ;2;16;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;40000;877803;2; ;56;53;53;1;2;5611;11;05;1269,62298874405
5273367;1;1;1;70;05;52;48;1; ;2;312;1; ;2;2;1; ; ; ; ; ; ; ; ;1;LA PENSION; ;2; ;1000000;3; ;49;45;36;1;2;4921;11;05;1162,00295356309
5273371;1;1;1;70;68;9;56;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;86;55;55;1;1;8621;11;68;654,595372427665
5273377;1;1;1;70;17;32;48;1; ;2;30;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;20;03;97;1;2;2023;11;17;226,143360625374
5273380;1;2;1;70;17;68;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877802; ; ; ;53; ;1;2;.;11;17;192,634835539004
5273383;1;3;1;70;68;2;48;1; ;2;2;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;2000000;2000000;2; ;84;97;97;1;1;8412;11;68;590,979689597172
5273386;1;1;1;70;50;32;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;877000;2; ;41;95;95;1;2;4111;11;50;260,089979052574
5273386;1;2;1;70;50;40;48;1; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;73;45;39;1;2;7320;11;50;260,089979052574
5273392;1;1;1;70;50;36;48;1; ;2;40;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;90;53;53;1;2;9008;11;50;520,179958105147
5273393;1;1;1;70;50;2;48;4; ;2;2;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;1;600000;1200000;1;1;94;41;55;1;1;9491;11;50;445,45270582516
5273414;1;2;1;70;05;24;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;41;95;95;1;2;4111;11;05;1446,53936575138
5273414;1;3;1;70;05;24;48;4; ;2;24;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;4;14;79;79;1;2;1410;11;05;1446,53936575138
5273414;1;4;1;70;05;24;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;41;95;95;1;2;4111;11;05;1446,53936575138
5273416;1;1;1;70;05;52;48;1; ;2;52;1; ;5;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;1;69;11;11;1;2;6920;11;05;1209,65836523728
5273417;1;1;1;70;05;30;48;1; ;2;30;1; ;5;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1200000;1;1;96;07;21;1;2;9609;11;05;1102,03833005632
5273421;1;3;1;70;05;4;48;1; ;2;20;1; ;5;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1200000;1;1;47;03;03;1;1;4741;11;05;925,749914383067
5273421;1;4;1;70;05;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;16; ;1;2;.;11;05;925,749914383067
5273440;1;1;1;70;54;36;48;4; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;81;55;55;1;2;8121;11;54;383,731697750275
5273462;1;1;1;70;73;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;28;03;03;1;2;2819;11;73;333,266432583884
5273463;1;1;1;70;73;32;48;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;85;13;13;1;2;8512;11;73;318,298700812115
5273468;1;1;1;70;73;48;24;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;82;53;38;1;2;8220;11;73;354,707469708038
5273502;1;1;1;70;54;15;48;4; ;2;32;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;41;95;58;1;2;4111;11;54;364,377358483376
5273503;1;3;1;70;54;4;54;1; ;2;18;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;45;45;1;1;4772;11;54;408,878972664595
5273508;1;1;1;70;05;20;24;1; ;2;20;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;47;33;41;1;2;4724;11;05;1809,19997657748
5273538;1;3;1;70;76;108;40;1; ;2;132;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;55;55;1;2;9700;11;76;682,826855825379
5273538;1;4;1;70;76;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;59; ;1;1;.;11;76;682,826855825379
5273554;1;1;1;70;76;32;48;4; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;95;95;1;2;4111;11;76;1358,15167583163
5273556;1;1;1;70;76;4;48;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;53;53;1;1;5611;11;76;938,946569430453
5273559;1;1;1;70;76;16;48;4; ;2;16;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;49;98;98;1;2;4921;11;76;2047,95655863579
5273559;1;2;1;70;76;8;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;47;53;45;1;1;4781;11;76;2047,95655863579
5273561;1;2;1;70;76;24;48;1; ;2;24;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;25;97;92;1;2;2511;11;76;1451,71595551526
5273564;1;1;1;70;50;40;48;4; ;2;43;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;96;57;57;1;2;9602;11;50;259,542712592567
5273564;1;2;1;70;50;36;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;45; ;1;2;.;11;50;259,542712592567
5273568;1;1;1;70;50;48;48;1; ;2;50;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;02;62;62;1;2;0240;11;50;249,795557020645
5273597;1;1;1;70;68;30;48;1; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;15;80;80;1;2;1522;11;68;323,249190451598
5273597;1;2;1;70;68;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1200000;2; ;82;38;38;1;1;8220;11;68;323,249190451598
5273597;1;3;1;70;68;34;48;1; ;2;34;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;82;38;38;1;2;8220;11;68;323,249190451598
5273622;1;1;1;70;76;1;40;4; ;2;45;4; ;9;2;1; ; ; ; ; ; ; ; ;1;ES PENSIONADO; ;2; ;2500000;3; ;84;85;85;1;1;8424;11;76;859,940688017426
5273624;1;2;1;70;76;3;48;1; ;2;156;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;46;97;97;1;1;4649;11;76;1004,74291266077
5273628;1;2;1;70;76;2;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;877807;2; ;10;97;97;1;1;1030;11;76;892,285314167918
5273631;1;1;1;70;76;2;24;3; ;2;30;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;1;9700;11;76;1109,86435145473
5273632;1;1;1;70;76;21;60;4; ;2;36;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;240000;877803;2; ;45;87;45;1;2;4541;11;76;1018,03078631618
5273635;1;4;1;70;76;16;48;1; ;2;16;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;42;32;32;1;2;4210;11;76;672,990049140197
5273636;1;2;1;70;76;9;20;4; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;47;41;41;1;1;4771;11;76;1057,75953872367
5273636;1;4;1;70;76;30;30;3; ;2;30;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;960000;2; ;97;54;59;1;2;9700;11;76;1057,75953872367
5273638;1;3;1;70;76;16;16;4; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;640000;2; ;46;97;97;1;2;4631;11;76;1145,95234734481
5273659;1;3;1;70;05;36;48;1; ;2;36;6; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;10;45;77;1;2;1040;11;05;1203,91757465062
5273668;1;5;1;70;08;52;48;1; ;2;108;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;878116;2; ;86;32;32;1;2;8610;11;08;670,674068744447
5273669;1;1;1;70;08;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;25;03;03;1;2;2592;11;08;388,002954299933
5273672;1;2;1;70;08;12;48;1; ;2;44;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878116;2; ;84;19;34;1;1;8413;11;08;671,426479165654
5273673;1;1;1;70;50;24;48;1; ;2;96;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;880000;2; ;47;45;45;1;2;4781;11;50;211,026731579164
5273686;1;4;1;70;23;48;48;1; ;2;80;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;85;13;13;1;2;8530;11;23;108,084409344872
5273689;1;3;1;70;23;30;48;1; ;2;35;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;47;58;58;1;2;4771;11;23;239,792775769226
