DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5277093;1;2;1;10;1;1;9;1994;26;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;3;1; ; ;2;1;11;18;376,545711789525
5277094;1;1;1;10;1;1;10;1960;60;1;6; ;4;2; ;2; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;11;18;850,730864754791
5277094;1;2;1;10;2;1;3;2004;16;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;11;18;850,730864754791
5277094;1;3;1;10;3;2;9;2005;15;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;11;18;850,730864754791
5277094;1;4;1;10;4;2;5;2002;18;3;6; ;2;1;1;2; ;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;11;18;850,730864754791
5277094;1;5;1;10;4;2;3;2018;2;4;6; ; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;11;18;850,730864754791
5277095;1;1;1;10;1;1;8;1998;22;1;6; ;2;3; ;2; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;11;18;931,441781235591
5277095;1;2;1;10;2;1;3;2000;20;5;6; ;2;2; ;2; ;1;3; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;11;18;931,441781235591
5277095;1;3;1;10;3;2;6;1999;21;9;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;3;3; ;2;14;11;18;931,441781235591
5277096;1;1;1;10;1;1;10;1998;22;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;5; ;2;1;2; ;5;10;1; ;2;10;11;18;728,146681936377
5277096;1;2;1;10;2;2;11;2000;20;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;11;18;728,146681936377
5277097;1;1;1;10;1;1;2;1955;65;1;6; ;3;3; ;2; ;1;2; ; ; ;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;11;18;493,786640059388
5277097;1;2;1;10;2;2;9;1965;55;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;11;18;493,786640059388
5277097;1;3;1;10;3;1;1;1992;28;3;6; ;4;1;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;11;18;493,786640059388
5277097;1;4;1;10;3;1;11;2014;6;4;6; ; ;1;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;11;18;493,786640059388
5277098;1;1;1;10;1;1;5;1960;60;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;11;18;243,238806708032
5277098;1;2;1;10;2;2;12;1978;41;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;11;18;243,238806708032
5277098;1;3;1;10;3;2;6;2001;19;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;11;18;243,238806708032
5277099;1;1;1;10;1;1;9;1950;70;1;6; ;2;3; ;3; ;1;2; ; ; ; ;1; ; ; ; ; ; ; ;1;1; ; ;1;2;106000;2;1;2; ;3;5; ; ;2;5;11;18;361,759205714999
5277099;1;2;1;10;2;2;6;1976;44;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;11;18;361,759205714999
5277099;1;3;1;10;2;1;4;2019;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;11;18;361,759205714999
5277100;1;1;1;10;1;1;5;1999;21;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;11;18;972,955226832128
5277100;1;2;1;10;2;2;5;1990;30;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;11;18;972,955226832128
5277100;1;3;1;10;2;1;7;2009;11;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;11;18;972,955226832128
5277100;1;4;1;10;2;1;8;2010;10;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;11;18;972,955226832128
5277100;1;5;1;10;2;1;7;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;11;18;972,955226832128
5277101;1;1;1;10;1;1;5;1965;55;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;1;4; ;2;1;2; ;3;4; ; ;2;4;11;18;243,238806708032
5277101;1;2;1;10;2;2;12;1980;39;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;3;2; ; ;2;2;11;18;243,238806708032
5277101;1;3;1;10;2;2;9;2003;17;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;11;18;243,238806708032
5277102;1;1;1;10;1;1;6;1962;58;1;6; ;3;2; ;2; ;1;2; ;1;1;1; ; ; ; ;1; ; ; ;1;1; ; ;2;5; ;2;1;2; ;3;5; ; ;2;5;11;18;304,079454095974
5277102;1;2;1;10;2;2;9;1958;62;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;2;2;150000;2;1;2; ;6;6;5; ;2;17;11;18;304,079454095974
5277102;1;3;1;10;3;1;10;1985;35;3;6; ;4;1;1;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;2;16;11;18;304,079454095974
5277103;1;1;1;10;1;1;7;1971;49;1;6; ;3;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;11;18;684,466992168815
5277103;1;2;1;10;2;2;9;1988;32;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;11;18;684,466992168815
5277103;1;3;1;10;3;1;5;2007;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;11;18;684,466992168815
5277103;1;4;1;10;4;2;2;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;11;18;684,466992168815
5277103;1;5;1;10;5;2;6;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;11;18;684,466992168815
5277104;1;1;1;10;1;2;6;1985;35;1;6; ;2;2; ;3; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;11;18;282,892246666234
5277104;1;2;1;10;2;2;8;2005;15;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;11;18;282,892246666234
5277105;1;1;1;10;1;2;1;1962;58;1;6; ;4;1;3;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;11;18;465,771378482689
5277105;1;2;1;10;2;1;11;1996;24;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;11;18;465,771378482689
5277105;1;3;1;10;3;1;4;1932;88;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;11;18;465,771378482689
5277106;1;1;1;10;1;1;5;1987;33;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;11;18;286,121452357636
5277106;1;2;1;10;2;2;12;1991;28;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;11;18;286,121452357636
5277107;1;1;1;10;1;1;1;1997;23;1;6; ;2;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;11;18;884,823153227244
5277107;1;2;1;10;2;2;1;2001;19;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;11;18;884,823153227244
5277107;1;3;1;10;2;2;9;2017;3;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;11;18;884,823153227244
5277108;1;1;1;10;2;1;9;1991;29;1;6; ;1;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;11;18;879,807700131396
5277108;1;2;1;10;2;2;8;1996;24;2;6; ;1;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;11;18;879,807700131396
5277108;1;3;1;10;2;2;3;2015;5;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;11;18;879,807700131396
5277108;1;4;1;10;2;2;10;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;11;18;879,807700131396
5277109;1;1;1;10;1;1;5;1980;40;1;6; ;2;2; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;11;18;761,505198061627
5277109;1;2;1;10;2;2;12;1995;24;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;11;18;761,505198061627
5277109;1;3;1;10;3;2;4;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;11;18;761,505198061627
5277109;1;4;1;10;4;2;8;2013;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;11;18;761,505198061627
5277110;1;1;1;10;1;2;5;1963;57;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;11;18;533,222183080392
5277110;1;2;1;10;1;1;8;1983;37;3;6; ;4;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;11;18;533,222183080392
5277110;1;3;1;10;1;2;5;2015;5;4;6; ; ;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;11;18;533,222183080392
5278807;1;1;1;10;1;2;12;1958;61;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ;PROBLEMA CON CITAS MEDICAS;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;11;05;4741,46572820107
5278807;1;2;1;10;2;2;11;1992;28;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;11;05;4741,46572820107
5278807;1;3;1;10;2;2;9;2013;7;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;11;05;4741,46572820107
5278807;1;4;1;10;1;1;1;2001;19;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;11;05;4741,46572820107
5278808;1;1;1;10;1;1;11;1943;77;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;11;05;4333,81162485649
5278809;1;1;1;10;1;1;8;1951;69;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;11;05;2672,00808413178
5278809;1;2;1;10;1;1;10;1980;40;3;6; ;6;1;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;11;05;2672,00808413178
5278809;1;3;1;10;1;1;9;1983;37;3;6; ;6;1;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;11;05;2672,00808413178
5278809;1;4;1;10;1;2;9;1987;33;3;6; ;6;1;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;11;05;2672,00808413178
5278810;1;1;1;10;1;1;10;1952;68;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;11;05;3183,06021036873
5278810;1;2;1;10;1;2;11;1954;66;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;11;05;3183,06021036873
5278810;1;3;1;10;3;1;10;1994;26;4;6; ;6;2; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;11;05;3183,06021036873
5278811;1;1;1;10;2;1;5;1954;66;1;6; ;3;3; ;2; ;1;2; ;1; ; ;1; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;11;05;3149,25734730468
5278811;1;2;1;10;2;2;9;1956;64;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;11;05;3149,25734730468
5278811;1;3;1;10;2;2;6;2009;11;4;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;11;05;3149,25734730468
5278812;1;1;1;10;1;2;5;1941;79;1;6; ;5;3; ;3; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;11;05;3506,13054427783
5278813;1;1;1;10;1;2;11;1943;77;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;11;05;3450,59102086941
5278813;1;2;1;10;2;2;2;1975;45;3;6; ;3;3; ;1;1;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;11;05;3450,59102086941
5278813;1;3;1;10;2;1;10;1973;47;5;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;98;2;1;2; ;4;7; ; ;2;7;11;05;3450,59102086941
5278813;1;4;1;10;2;2;9;1999;21;4;6; ;6;1;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;6; ; ; ;2;1;2; ;6;3;3; ;2;14;11;05;3450,59102086941
5278813;1;5;1;10;2;2;2;2013;7;4;6; ; ;1;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;2;1;11;05;3450,59102086941
5278816;1;1;1;10;1;2;3;1928;92;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;11;05;3506,13054427783
5278818;1;1;1;10;1;2;3;1958;62;1;6; ;5;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;11;05;3941,62662566448
5278818;1;2;1;10;1;1;3;1990;30;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35000;2;1;2; ;5;13;2;1;2;13;11;05;3941,62662566448
5278819;1;1;1;10;2;1;4;1992;28;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;1;35000;2;1;2; ;4;6; ; ;2;6;11;05;4635,14529842121
5278819;1;2;1;10;2;2;8;1995;25;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;11;05;4635,14529842121
