DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;fex_c_2011
2158598;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;3429,71242851412
2158598;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;3429,71242851412
2158603;1;1;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;4467,17128051596
2158605;1;1;1;80;2;1;4;3; ;3; ;2; ; ; ; ;9;2;1;02;63;4467,17128051596
2158607;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;4999,75039662546
2158607;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;4999,75039662546
2158608;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;63;4081,16002994679
2158608;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;4081,16002994679
2158610;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;5787,96954420349
2158612;1;2;1;80;2;1;1;3; ;2; ;1;120000; ; ; ;9;2;1;02;63;6643,19138432115
2158612;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;6643,19138432115
2158612;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;63;6643,19138432115
2166674;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;776,991082875883
2166674;1;4;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;02;54;776,991082875883
2166674;1;5;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;02;54;776,991082875883
2166674;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;776,991082875883
2166676;1;2;1;80;2;1;1;2; ;2; ;2; ; ; ; ;2;2;1;02;54;457,418610317362
2166677;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;307,213216749129
2166677;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;307,213216749129
2166699;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;647,886234677368
2166699;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;647,886234677368
2166699;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;647,886234677368
2166699;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;647,886234677368
2166699;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;647,886234677368
2166701;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;807,111248165024
2166701;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;807,111248165024
2166701;1;6;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;807,111248165024
2166722;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;592,257484077756
2166723;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;566,645445563451
2166723;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;566,645445563451
2166724;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;822,08382667068
2166724;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;822,08382667068
2166738;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;54;1043,97132955661
2166739;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;54;959,479800325997
2166739;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;959,479800325997
2166741;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;54;664,793978178858
2166743;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;607,005834437499
2166743;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;607,005834437499
2166745;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;757,106251216752
2166746;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;810,625319719221
2166746;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;810,625319719221
2166747;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;736,51196594535
2166750;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;611,359790260941
2166750;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;611,359790260941
2166750;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;611,359790260941
2166751;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;54;898,094314690768
2166751;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;02;54;898,094314690768
2166752;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;02;54;781,27744947546
2166753;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;02;54;795,178761081112
